TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
1998,YYYY,ANNUAL_PICO_PERCENTAGE_MEDIAN,5.328228,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_1998-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.660470,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.738735,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.499597,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.365111,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.950216,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.999432,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.690331,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.018758,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.000547,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.685972,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.458302,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.307924,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.426299,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.687773,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.215083,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.706220,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.213562,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.590837,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.477361,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.4938008,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.435194,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.339400,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.402785,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.7449833,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,1.183479,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.202981,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.287574,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.111910,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.286549,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.627083,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.944063,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,2.268256,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.191982,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.446936,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.000665,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,3.781828,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.551210,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.306814,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.999352,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,4.632891,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.702252,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.764538,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201722,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.736810,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201722-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201722,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,5.404444,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201722-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201722,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.335838,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201722-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201722,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.85996,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201722-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201723,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.343071,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201723-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201723,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,6.051130,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201723-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201723,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.849626,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201723-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201723,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.59358,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201723-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201724,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.753636,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201724-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201724,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,7.197658,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201724-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201724,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.195461,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201724-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201724,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.35970,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201724-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201725,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.43351,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201725-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201725,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,8.983887,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201725-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201725,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.24142,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201725-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201725,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.55263,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201725-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201726,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.636868,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201726-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201726,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,9.246396,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201726-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201726,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.49032,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201726-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201726,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.77623,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201726-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201727,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.81009,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201727-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201727,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.09269,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201727-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201727,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.84210,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201727-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201727,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,14.36369,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201727-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201728,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,11.26687,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201728-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201728,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.50741,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201728-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201728,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.22941,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201728-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201728,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,15.69089,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201728-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201729,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,12.50807,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201729-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
201729,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,10.94266,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201729-OCCCI-V3_1-L3B4-PICO_PERCENTAGE-PAN-STATS
