TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
2016,YYYY,ANNUAL_NANO_PERCENTAGE_MEDIAN,79.35643,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_NANO_PERCENTAGE_MEDIAN,80.09536,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_NANO_PERCENTAGE_MEDIAN,79.42569,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_NANO_PERCENTAGE_MEDIAN,75.18114,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_NANO_PERCENTAGE_MEDIAN,78.71114,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_NANO_PERCENTAGE_MEDIAN,79.10686,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_NANO_PERCENTAGE_MEDIAN,79.19051,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_NANO_PERCENTAGE_MEDIAN,75.92595,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,86.59036,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.81973,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.34001,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.14743,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.39342,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.12106,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.87102,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.94032,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.82647,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,86.89172,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.90538,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.16715,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.93642,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.45183,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.90748,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.29237,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.42216,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.08827,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.71793,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.95648,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.02038,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.47468,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.63760,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.10576,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.75238,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,87.38187,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.94962,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.66747,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.11021,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.46542,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,87.77163,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.32856,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,86.82254,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.56572,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.94690,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.56477,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,87.76125,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.08230,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.74936,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.42626,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.21735,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.39878,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.20518,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,87.58691,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.32293,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.78403,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.39899,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.12515,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.03162,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,86.73218,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.06958,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.87915,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.42743,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,86.37955,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.84727,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.38776,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.69129,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.21172,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.22375,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.67693,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.61516,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.05357,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.48689,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.47971,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
199817,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.59409,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199817-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
