TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
200523,YYYYWW,WEEKLY_PPD_MEDIAN,0.9554437,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200523-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200524,YYYYWW,WEEKLY_PPD_MEDIAN,1.014649,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200524-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200524,YYYYWW,WEEKLY_PPD_MEDIAN,0.6938038,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200524-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200524,YYYYWW,WEEKLY_PPD_MEDIAN,0.9815120,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200524-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200524,YYYYWW,WEEKLY_PPD_MEDIAN,1.169418,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200524-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200525,YYYYWW,WEEKLY_PPD_MEDIAN,0.9883375,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200525-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200525,YYYYWW,WEEKLY_PPD_MEDIAN,0.7277568,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200525-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200525,YYYYWW,WEEKLY_PPD_MEDIAN,0.9148679,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200525-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200525,YYYYWW,WEEKLY_PPD_MEDIAN,1.138819,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200525-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200526,YYYYWW,WEEKLY_PPD_MEDIAN,0.9198634,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200526-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200526,YYYYWW,WEEKLY_PPD_MEDIAN,0.7606571,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200526-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200526,YYYYWW,WEEKLY_PPD_MEDIAN,0.8903885,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200526-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200526,YYYYWW,WEEKLY_PPD_MEDIAN,1.237543,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200526-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200527,YYYYWW,WEEKLY_PPD_MEDIAN,1.012781,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200527-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200527,YYYYWW,WEEKLY_PPD_MEDIAN,0.7851005,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200527-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200527,YYYYWW,WEEKLY_PPD_MEDIAN,1.012595,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200527-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200527,YYYYWW,WEEKLY_PPD_MEDIAN,1.190511,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200527-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200528,YYYYWW,WEEKLY_PPD_MEDIAN,1.136396,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200528-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200528,YYYYWW,WEEKLY_PPD_MEDIAN,0.8879250,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200528-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200528,YYYYWW,WEEKLY_PPD_MEDIAN,1.113656,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200528-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200528,YYYYWW,WEEKLY_PPD_MEDIAN,1.289602,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200528-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200529,YYYYWW,WEEKLY_PPD_MEDIAN,1.362358,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200529-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200529,YYYYWW,WEEKLY_PPD_MEDIAN,1.057377,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200529-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200529,YYYYWW,WEEKLY_PPD_MEDIAN,1.337607,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200529-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200529,YYYYWW,WEEKLY_PPD_MEDIAN,1.553577,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200529-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200530,YYYYWW,WEEKLY_PPD_MEDIAN,1.310861,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200530-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200530,YYYYWW,WEEKLY_PPD_MEDIAN,0.9869580,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200530-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200530,YYYYWW,WEEKLY_PPD_MEDIAN,1.292676,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200530-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200530,YYYYWW,WEEKLY_PPD_MEDIAN,1.377998,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200530-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200531,YYYYWW,WEEKLY_PPD_MEDIAN,1.432745,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200531-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200531,YYYYWW,WEEKLY_PPD_MEDIAN,1.068857,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200531-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200531,YYYYWW,WEEKLY_PPD_MEDIAN,1.284409,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200531-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200531,YYYYWW,WEEKLY_PPD_MEDIAN,1.430346,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200531-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200532,YYYYWW,WEEKLY_PPD_MEDIAN,1.458154,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200532-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200532,YYYYWW,WEEKLY_PPD_MEDIAN,1.051332,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200532-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200532,YYYYWW,WEEKLY_PPD_MEDIAN,1.296984,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200532-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200532,YYYYWW,WEEKLY_PPD_MEDIAN,1.542161,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200532-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200533,YYYYWW,WEEKLY_PPD_MEDIAN,1.338469,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200533-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200533,YYYYWW,WEEKLY_PPD_MEDIAN,0.8779366,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200533-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200533,YYYYWW,WEEKLY_PPD_MEDIAN,1.154165,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200533-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200533,YYYYWW,WEEKLY_PPD_MEDIAN,1.422185,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200533-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200534,YYYYWW,WEEKLY_PPD_MEDIAN,1.400056,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200534-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200534,YYYYWW,WEEKLY_PPD_MEDIAN,0.9401542,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200534-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200534,YYYYWW,WEEKLY_PPD_MEDIAN,1.124387,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200534-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200534,YYYYWW,WEEKLY_PPD_MEDIAN,1.281543,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200534-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200535,YYYYWW,WEEKLY_PPD_MEDIAN,1.441672,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200535-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200535,YYYYWW,WEEKLY_PPD_MEDIAN,1.045207,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200535-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200535,YYYYWW,WEEKLY_PPD_MEDIAN,1.068372,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200535-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200535,YYYYWW,WEEKLY_PPD_MEDIAN,1.260462,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200535-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200536,YYYYWW,WEEKLY_PPD_MEDIAN,1.217416,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200536-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200536,YYYYWW,WEEKLY_PPD_MEDIAN,1.042073,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200536-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200536,YYYYWW,WEEKLY_PPD_MEDIAN,1.073005,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200536-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200536,YYYYWW,WEEKLY_PPD_MEDIAN,1.125370,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200536-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200537,YYYYWW,WEEKLY_PPD_MEDIAN,1.019923,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200537-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200537,YYYYWW,WEEKLY_PPD_MEDIAN,0.8623533,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200537-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200537,YYYYWW,WEEKLY_PPD_MEDIAN,0.9457802,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200537-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200537,YYYYWW,WEEKLY_PPD_MEDIAN,1.110168,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200537-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200538,YYYYWW,WEEKLY_PPD_MEDIAN,0.9123262,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200538-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200538,YYYYWW,WEEKLY_PPD_MEDIAN,0.7524648,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200538-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200538,YYYYWW,WEEKLY_PPD_MEDIAN,0.9031746,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200538-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200538,YYYYWW,WEEKLY_PPD_MEDIAN,1.134654,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200538-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200539,YYYYWW,WEEKLY_PPD_MEDIAN,0.9672508,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200539-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200539,YYYYWW,WEEKLY_PPD_MEDIAN,0.8254172,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200539-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200539,YYYYWW,WEEKLY_PPD_MEDIAN,0.8566478,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200539-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200539,YYYYWW,WEEKLY_PPD_MEDIAN,0.9937413,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200539-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200540,YYYYWW,WEEKLY_PPD_MEDIAN,0.8591803,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200540-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200540,YYYYWW,WEEKLY_PPD_MEDIAN,0.7767760,gC m^-2 d^-1,SS,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200540-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200540,YYYYWW,WEEKLY_PPD_MEDIAN,0.8323131,gC m^-2 d^-1,GOM,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200540-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200540,YYYYWW,WEEKLY_PPD_MEDIAN,0.9098219,gC m^-2 d^-1,MAB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200540-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
200541,YYYYWW,WEEKLY_PPD_MEDIAN,0.7469116,gC m^-2 d^-1,GB,EPU_NOESTUARIES,SeaWiFS,BERENFELD_FALKOWSKI_1997;EPPLEY_1972,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200541-SEAWIFS-R2015-L3B2-PPD-VGPM2-STATS
