TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
200915,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2279134,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200915-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200915,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.04794916,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200915-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200915,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1718890,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200915-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1860106,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.01985894,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1368648,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2408285,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.02073048,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1808838,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1861025,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.01532590,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1405079,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2079240,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.03431723,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200916,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1539203,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200916-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1971786,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.02460013,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1466932,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2840253,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.02442973,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2206807,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2065884,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.01289209,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1521831,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2419783,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.06510951,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200917,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1843039,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200917-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2580816,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.05635355,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1988228,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2666605,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.02947948,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2055945,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2470609,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.04806997,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1894056,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2320446,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.09950267,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200918,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1758925,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200918-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2097137,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.03826814,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1551454,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2157460,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.02522531,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1610209,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1992846,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.01935572,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1464205,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2613351,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.08887319,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200919,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2012904,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200919-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2307964,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.06403514,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1745261,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1386700,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.006941025,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.08535130,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2709648,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.07328927,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2089366,percent(%),GOM,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2683537,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.09830505,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200920,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2068300,percent(%),MAB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200920-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200921,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1959483,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200921-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200921,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.02151424,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200921-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
200921,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.1429772,percent(%),GB,EPU_NOESTUARIES,MODIS-Aqua,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200921-MODISA-R2015-L3B2-PICO_PERCENTAGE-UITZ-STATS
200921,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.2521978,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200921-MODISA-R2015-L3B2-PICO_PERCENTAGE-HIRATA-STATS
200921,YYYYWW,WEEKLY_PICO_PERCENTAGE_MEDIAN,0.06281134,percent(%),SS,EPU_NOESTUARIES,MODIS-Aqua,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/MODIS-Aqua/,MEDIAN OF THE SPATIAL DATA,W_200921-MODISA-R2015-L3B2-PICO_PERCENTAGE-PAN-STATS
