TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3029037,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8458563,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2964585,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3646615,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.9235737,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.1662820,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2666714,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7699973,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3673624,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200219,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.4251994,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200219-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8774487,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2500817,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3259257,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8349863,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3509697,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.4103876,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8451848,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2811746,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3510244,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7820445,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3339338,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200220,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3954479,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200220-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8533966,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2561620,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3309549,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8193438,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3350832,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3975845,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8407432,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2730336,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3450915,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7870579,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3706760,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200221,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.4259593,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200221-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8211153,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2784466,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3484052,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7522089,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3330320,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3948259,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7822666,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2902843,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3575433,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7716910,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.4086237,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200222,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.4475090,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200222-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8383942,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2732512,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3441074,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7819902,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3023989,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3680424,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7709934,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.2927623,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3602311,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7721388,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3943971,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200223,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.4385931,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200223-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7305230,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3572752,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.4156435,percent(%),GB,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7640553,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3186907,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3817309,percent(%),SS,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.8090965,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.3673940,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,HIRATA_ET_AL_2008; HIRATA_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-HIRATA-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.4228127,percent(%),GOM,EPU_NOESTUARIES,SeaWiFS,UITZ_ET_AL_2008,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-UITZ-STATS
200224,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,0.7480236,percent(%),MAB,EPU_NOESTUARIES,SeaWiFS,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); https://oceandata.sci.gsfc.nasa.gov/SeaWiFS/,MEDIAN OF THE SPATIAL DATA,W_200224-SEAWIFS-R2015-L3B2-NANO_PERCENTAGE-PAN-STATS
