TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
1998,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.16730,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_1998-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.41317,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.54076,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.28183,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
2016,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.68976,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2016-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.80381,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,14.50407,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.88159,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
2017,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.58924,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_2017-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.857925,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.56129,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.18615,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199801,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.06115,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199801-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.05457,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.21642,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.60143,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199802,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.638316,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199802-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.837188,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.19859,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.21824,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199803,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.816310,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199803-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.15364,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.81760,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.21700,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199804,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.942057,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199804-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.22898,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.57031,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.22627,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199805,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.309120,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199805-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.15902,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.22942,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.02710,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199806,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.16874,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199806-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.15921,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.19203,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.36307,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199807,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.14781,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199807-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.35141,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.03453,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.18707,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199808,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.23967,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199808-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.92913,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,18.25923,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.38851,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199809,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.59531,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199809-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.20888,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.70118,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.94067,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199810,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.50628,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199810-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.22690,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.33773,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.69136,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199811,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.02569,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199811-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.19934,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.52032,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.39671,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199812,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.02698,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199812-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.02862,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.68901,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,9.985791,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199813,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.950621,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199813-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.19725,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.70702,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.15840,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199814,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.41841,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199814-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.57390,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.69166,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.49981,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199815,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.70408,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199815-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.13560,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.68999,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.451756,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
199816,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.22596,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_199816-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
