"Source","Time","Var","Value","EPU"
"GLORYS",1998,"se_cold_pool_index",0.0310730740251821,"MAB"
"GLORYS",1998,"persistence_index",0.711767110255177,"MAB"
"GLORYS",1998,"se_persistence_index",0.02706218966413,"MAB"
"GLORYS",1998,"extent_index",71.6333333333333,"MAB"
"GLORYS",1998,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",1999,"cold_pool_index",1.38311860048455,"MAB"
"GLORYS",1999,"se_cold_pool_index",0.0344466392713914,"MAB"
"GLORYS",1999,"persistence_index",-0.926003513635973,"MAB"
"GLORYS",1999,"se_persistence_index",0.0335057208489454,"MAB"
"GLORYS",1999,"extent_index",-145.366666666667,"MAB"
"GLORYS",1999,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2000,"cold_pool_index",0.637935351201607,"MAB"
"GLORYS",2000,"se_cold_pool_index",0.0148539509177351,"MAB"
"GLORYS",2000,"persistence_index",-0.467650785206387,"MAB"
"GLORYS",2000,"se_persistence_index",0.0310692797059533,"MAB"
"GLORYS",2000,"extent_index",-35.3666666666667,"MAB"
"GLORYS",2000,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2001,"cold_pool_index",0.277891641121855,"MAB"
"GLORYS",2001,"se_cold_pool_index",0.03904343914279,"MAB"
"GLORYS",2001,"persistence_index",-0.407025983368895,"MAB"
"GLORYS",2001,"se_persistence_index",0.032800175225564,"MAB"
"GLORYS",2001,"extent_index",12.6333333333333,"MAB"
"GLORYS",2001,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2002,"cold_pool_index",0.406026642848549,"MAB"
"GLORYS",2002,"se_cold_pool_index",0.037954121678479,"MAB"
"GLORYS",2002,"persistence_index",0.289873728260712,"MAB"
"GLORYS",2002,"se_persistence_index",0.0392555393216756,"MAB"
"GLORYS",2002,"extent_index",-46.3666666666667,"MAB"
"GLORYS",2002,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2003,"cold_pool_index",-0.723560840391854,"MAB"
"GLORYS",2003,"se_cold_pool_index",0.0225651488274356,"MAB"
"GLORYS",2003,"persistence_index",0.343431084407035,"MAB"
"GLORYS",2003,"se_persistence_index",0.0291652854404307,"MAB"
"GLORYS",2003,"extent_index",101.633333333333,"MAB"
"GLORYS",2003,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2004,"cold_pool_index",-2.55794937457989,"MAB"
"GLORYS",2004,"se_cold_pool_index",0.0252890471135001,"MAB"
"GLORYS",2004,"persistence_index",1.06233253836503,"MAB"
"GLORYS",2004,"se_persistence_index",0.0136331576922239,"MAB"
"GLORYS",2004,"extent_index",114.633333333333,"MAB"
"GLORYS",2004,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2005,"cold_pool_index",-0.726952835272383,"MAB"
"GLORYS",2005,"se_cold_pool_index",0.0221101873146111,"MAB"
"GLORYS",2005,"persistence_index",0.490442392969232,"MAB"
"GLORYS",2005,"se_persistence_index",0.0301927388818608,"MAB"
"GLORYS",2005,"extent_index",99.6333333333333,"MAB"
"GLORYS",2005,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2006,"cold_pool_index",1.15957661327057,"MAB"
"GLORYS",2006,"se_cold_pool_index",0.0208288742910512,"MAB"
"GLORYS",2006,"persistence_index",-0.973040250082949,"MAB"
"GLORYS",2006,"se_persistence_index",0.0346083246678462,"MAB"
"GLORYS",2006,"extent_index",-167.366666666667,"MAB"
"GLORYS",2006,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2007,"cold_pool_index",-1.6078267846981,"MAB"
"GLORYS",2007,"se_cold_pool_index",0.0260292461118906,"MAB"
"GLORYS",2007,"persistence_index",0.979941585214789,"MAB"
"GLORYS",2007,"se_persistence_index",0.0177096906426277,"MAB"
"GLORYS",2007,"extent_index",107.633333333333,"MAB"
"GLORYS",2007,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2008,"cold_pool_index",-0.279839387450591,"MAB"
"GLORYS",2008,"se_cold_pool_index",0.025143311620816,"MAB"
"GLORYS",2008,"persistence_index",0.635138654041401,"MAB"
"GLORYS",2008,"se_persistence_index",0.0267898710815346,"MAB"
"GLORYS",2008,"extent_index",29.6333333333333,"MAB"
"GLORYS",2008,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2009,"cold_pool_index",-0.25655667276734,"MAB"
"GLORYS",2009,"se_cold_pool_index",0.0229200062319234,"MAB"
"GLORYS",2009,"persistence_index",-0.0256900966125935,"MAB"
"GLORYS",2009,"se_persistence_index",0.0227932616157907,"MAB"
"GLORYS",2009,"extent_index",74.6333333333333,"MAB"
"GLORYS",2009,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2010,"cold_pool_index",-0.491348361695042,"MAB"
"GLORYS",2010,"se_cold_pool_index",0.0419103381177939,"MAB"
"GLORYS",2010,"persistence_index",0.454394844450133,"MAB"
"GLORYS",2010,"se_persistence_index",0.0264492795858202,"MAB"
"GLORYS",2010,"extent_index",102.633333333333,"MAB"
"GLORYS",2010,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2011,"cold_pool_index",-0.126778778882709,"MAB"
"GLORYS",2011,"se_cold_pool_index",0.0343844228302892,"MAB"
"GLORYS",2011,"persistence_index",0.255107696831095,"MAB"
"GLORYS",2011,"se_persistence_index",0.0353475480390802,"MAB"
"GLORYS",2011,"extent_index",38.6333333333333,"MAB"
"GLORYS",2011,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2012,"cold_pool_index",1.60374655208875,"MAB"
"GLORYS",2012,"se_cold_pool_index",0.0240278964724506,"MAB"
"GLORYS",2012,"persistence_index",-1.05756689936009,"MAB"
"GLORYS",2012,"se_persistence_index",0.0392999648973579,"MAB"
"GLORYS",2012,"extent_index",-232.366666666667,"MAB"
"GLORYS",2012,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2013,"cold_pool_index",0.764019009548943,"MAB"
"GLORYS",2013,"se_cold_pool_index",0.0285664512294356,"MAB"
"GLORYS",2013,"persistence_index",-0.672663878596754,"MAB"
"GLORYS",2013,"se_persistence_index",0.031802764875253,"MAB"
"GLORYS",2013,"extent_index",-68.3666666666667,"MAB"
"GLORYS",2013,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2014,"cold_pool_index",1.59539025091922,"MAB"
"GLORYS",2014,"se_cold_pool_index",0.0432915880048192,"MAB"
"GLORYS",2014,"persistence_index",-1.1633212915492,"MAB"
"GLORYS",2014,"se_persistence_index",0.0289055136994369,"MAB"
"GLORYS",2014,"extent_index",-213.366666666667,"MAB"
"GLORYS",2014,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2015,"cold_pool_index",1.78525744936266,"MAB"
"GLORYS",2015,"se_cold_pool_index",0.0482033237990366,"MAB"
"GLORYS",2015,"persistence_index",-1.04567299798125,"MAB"
"GLORYS",2015,"se_persistence_index",0.0388767717724456,"MAB"
"GLORYS",2015,"extent_index",-256.366666666667,"MAB"
"GLORYS",2015,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2016,"cold_pool_index",1.24128695998516,"MAB"
"GLORYS",2016,"se_cold_pool_index",0.0343759805951105,"MAB"
"GLORYS",2016,"persistence_index",-0.745726893319742,"MAB"
"GLORYS",2016,"se_persistence_index",0.035432648447749,"MAB"
"GLORYS",2016,"extent_index",-180.366666666667,"MAB"
"GLORYS",2016,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2017,"cold_pool_index",-0.294546125212112,"MAB"
"GLORYS",2017,"se_cold_pool_index",0.0227789058283288,"MAB"
"GLORYS",2017,"persistence_index",0.187344858599499,"MAB"
"GLORYS",2017,"se_persistence_index",0.023354379627851,"MAB"
"GLORYS",2017,"extent_index",89.6333333333333,"MAB"
"GLORYS",2017,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2018,"cold_pool_index",-0.302460092523481,"MAB"
"GLORYS",2018,"se_cold_pool_index",0.0197561908647218,"MAB"
"GLORYS",2018,"persistence_index",0.0994892427269055,"MAB"
"GLORYS",2018,"se_persistence_index",0.0177292529474797,"MAB"
"GLORYS",2018,"extent_index",91.6333333333333,"MAB"
"GLORYS",2018,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2019,"cold_pool_index",0.202782461474311,"MAB"
"GLORYS",2019,"se_cold_pool_index",0.0386278826745209,"MAB"
"GLORYS",2019,"persistence_index",-0.29131775432611,"MAB"
"GLORYS",2019,"se_persistence_index",0.021780782224734,"MAB"
"GLORYS",2019,"extent_index",51.6333333333333,"MAB"
"GLORYS",2019,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2020,"cold_pool_index",1.36159891661946,"MAB"
"GLORYS",2020,"se_cold_pool_index",0.0414793934039623,"MAB"
"GLORYS",2020,"persistence_index",-1.00623894389989,"MAB"
"GLORYS",2020,"se_persistence_index",0.0330307708539911,"MAB"
"GLORYS",2020,"extent_index",-164.366666666667,"MAB"
"GLORYS",2020,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2021,"cold_pool_index",1.33999593817928,"MAB"
"GLORYS",2021,"se_cold_pool_index",0.0418056960757989,"MAB"
"GLORYS",2021,"persistence_index",-0.705229478910727,"MAB"
"GLORYS",2021,"se_persistence_index",0.0452055819909944,"MAB"
"GLORYS",2021,"extent_index",-255.366666666667,"MAB"
"GLORYS",2021,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2022,"cold_pool_index",1.54935137491438,"MAB"
"GLORYS",2022,"se_cold_pool_index",0.0316183821381012,"MAB"
"GLORYS",2022,"persistence_index",-1.15981921390878,"MAB"
"GLORYS",2022,"se_persistence_index",0.0389633396268542,"MAB"
"GLORYS",2022,"extent_index",-277.366666666667,"MAB"
"GLORYS",2022,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2023,"cold_pool_index",0.200724493435709,"MAB"
"GLORYS",2023,"se_cold_pool_index",0.0226829896035511,"MAB"
"GLORYS",2023,"persistence_index",-0.418820515064407,"MAB"
"GLORYS",2023,"se_persistence_index",0.032528897864175,"MAB"
"GLORYS",2023,"extent_index",-45.3666666666667,"MAB"
"GLORYS",2023,"se_extent_index",1.73608445383394,"MAB"
"GLORYS",2024,"cold_pool_index",-0.41186820385425,"MAB"
"GLORYS",2024,"se_cold_pool_index",0.0468706998975373,"MAB"
"GLORYS",2024,"persistence_index",-0.105876633389567,"MAB"
"GLORYS",2024,"se_persistence_index",0.0301997229824602,"MAB"
"GLORYS",2024,"extent_index",39.6333333333333,"MAB"
"GLORYS",2024,"se_extent_index",1.73608445383394,"MAB"
"MOM6",1993,"cold_pool_index",0.8306079,"MAB"
"MOM6",1994,"cold_pool_index",0.5985002,"MAB"
"MOM6",1995,"cold_pool_index",-0.19432837,"MAB"
"MOM6",1996,"cold_pool_index",0.29091543,"MAB"
"MOM6",1997,"cold_pool_index",0.116831005,"MAB"
"MOM6",1998,"cold_pool_index",0.1683459,"MAB"
"MOM6",1999,"cold_pool_index",-0.17253797,"MAB"
"MOM6",2000,"cold_pool_index",-0.2952114,"MAB"
"MOM6",2001,"cold_pool_index",0.077633746,"MAB"
"MOM6",2002,"cold_pool_index",-0.85816866,"MAB"
"MOM6",2003,"cold_pool_index",0.27118832,"MAB"
"MOM6",2004,"cold_pool_index",0.95179737,"MAB"
"MOM6",2005,"cold_pool_index",0.5956874,"MAB"
"MOM6",2006,"cold_pool_index",-0.5965886,"MAB"
"MOM6",2007,"cold_pool_index",0.2156293,"MAB"
"MOM6",2008,"cold_pool_index",-0.51717854,"MAB"
"MOM6",2009,"cold_pool_index",0.29925263,"MAB"
"MOM6",2010,"cold_pool_index",0.42522192,"MAB"
"MOM6",2011,"cold_pool_index",0.1476747,"MAB"
"MOM6",2012,"cold_pool_index",-1.4367753,"MAB"
"MOM6",2013,"cold_pool_index",0.32034358,"MAB"
"MOM6",2014,"cold_pool_index",0.6029937,"MAB"
"MOM6",2015,"cold_pool_index",0.3192176,"MAB"
"MOM6",2016,"cold_pool_index",-1.0645337,"MAB"
"MOM6",2017,"cold_pool_index",-0.32453328,"MAB"
"MOM6",2018,"cold_pool_index",-0.6247706,"MAB"
"MOM6",2019,"cold_pool_index",-0.14721541,"MAB"
