"Time","Var","Value","EPU"
2016,"Scup-sum_landing",1011704.012,"MAB"
2016,"Scup-sum_value",927768.418518518,"MAB"
2017,"Scup-sum_landing",1043931.858,"MAB"
2017,"Scup-sum_value",851561.992682927,"MAB"
2018,"Scup-sum_landing",783836.915,"MAB"
2018,"Scup-sum_value",655900.839285714,"MAB"
2019,"Scup-sum_landing",538920.964,"MAB"
2019,"Scup-sum_value",425722.924418605,"MAB"
2020,"Scup-sum_landing",564409.81,"MAB"
2020,"Scup-sum_value",396341.706896552,"MAB"
2021,"Scup-sum_landing",582603.577,"MAB"
2021,"Scup-sum_value",537178.559340659,"MAB"
2022,"Scup-sum_landing",591954.36,"MAB"
2022,"Scup-sum_value",477266.846391753,"MAB"
2023,"Scup-sum_landing",632835.88,"MAB"
2023,"Scup-sum_value",370598.803,"MAB"
2008,"Spiny Dogfish-sum_landing",16160.237,"MAB"
2008,"Spiny Dogfish-sum_value",4565.24861111111,"MAB"
2009,"Spiny Dogfish-sum_landing",160072.774,"MAB"
2009,"Spiny Dogfish-sum_value",41111.9890410959,"MAB"
2010,"Spiny Dogfish-sum_landing",164130.53,"MAB"
2010,"Spiny Dogfish-sum_value",44416.1,"MAB"
2011,"Spiny Dogfish-sum_landing",148116.451,"MAB"
2011,"Spiny Dogfish-sum_value",43265.6906666667,"MAB"
2012,"Spiny Dogfish-sum_landing",306125.417,"MAB"
2012,"Spiny Dogfish-sum_value",84923.3909090909,"MAB"
2013,"Spiny Dogfish-sum_landing",271845.389,"MAB"
2013,"Spiny Dogfish-sum_value",61418.7064102564,"MAB"
2014,"Spiny Dogfish-sum_landing",224311.056,"MAB"
2014,"Spiny Dogfish-sum_value",48276.6784810127,"MAB"
2015,"Spiny Dogfish-sum_landing",234589.764,"MAB"
2015,"Spiny Dogfish-sum_value",37672.29875,"MAB"
2016,"Spiny Dogfish-sum_landing",325328.903,"MAB"
2016,"Spiny Dogfish-sum_value",65152.5901234568,"MAB"
2017,"Spiny Dogfish-sum_landing",166087.572,"MAB"
2017,"Spiny Dogfish-sum_value",33452.1036585366,"MAB"
2018,"Spiny Dogfish-sum_landing",91987.349,"MAB"
2018,"Spiny Dogfish-sum_value",20368.2428571429,"MAB"
2019,"Spiny Dogfish-sum_landing",124200.112,"MAB"
2019,"Spiny Dogfish-sum_value",25185.5406976744,"MAB"
2020,"Spiny Dogfish-sum_landing",142567.978,"MAB"
2020,"Spiny Dogfish-sum_value",27562.6689655172,"MAB"
2021,"Spiny Dogfish-sum_landing",77285.699,"MAB"
2021,"Spiny Dogfish-sum_value",17651.0934065934,"MAB"
2022,"Spiny Dogfish-sum_landing",48962.481,"MAB"
2022,"Spiny Dogfish-sum_value",10781.8030927835,"MAB"
2023,"Spiny Dogfish-sum_landing",55937.275,"MAB"
2023,"Spiny Dogfish-sum_value",10734.886,"MAB"
2008,"Summer Flounder-sum_landing",165871.021,"MAB"
2008,"Summer Flounder-sum_value",504694.779166667,"MAB"
2009,"Summer Flounder-sum_landing",219487.408,"MAB"
2009,"Summer Flounder-sum_value",521497.123287671,"MAB"
2010,"Summer Flounder-sum_landing",260301.443,"MAB"
2010,"Summer Flounder-sum_value",697303.033783784,"MAB"
2011,"Summer Flounder-sum_landing",323364.729,"MAB"
2011,"Summer Flounder-sum_value",794985.596,"MAB"
2012,"Summer Flounder-sum_landing",279778.737,"MAB"
2012,"Summer Flounder-sum_value",856866.337662338,"MAB"
2013,"Summer Flounder-sum_landing",448756.375,"MAB"
2013,"Summer Flounder-sum_value",1349016.43589744,"MAB"
2014,"Summer Flounder-sum_landing",335195.454,"MAB"
2014,"Summer Flounder-sum_value",1139207.64936709,"MAB"
2015,"Summer Flounder-sum_landing",217375.386,"MAB"
2015,"Summer Flounder-sum_value",796329.9575,"MAB"
2016,"Summer Flounder-sum_landing",148146.494,"MAB"
2016,"Summer Flounder-sum_value",678576.94691358,"MAB"
2017,"Summer Flounder-sum_landing",131613.635,"MAB"
2017,"Summer Flounder-sum_value",659452.067073171,"MAB"
2018,"Summer Flounder-sum_landing",134418.826,"MAB"
2018,"Summer Flounder-sum_value",649006.478571429,"MAB"
2019,"Summer Flounder-sum_landing",295865.159,"MAB"
2019,"Summer Flounder-sum_value",891144.151162791,"MAB"
2020,"Summer Flounder-sum_landing",305094.989,"MAB"
2020,"Summer Flounder-sum_value",826355.096551724,"MAB"
2021,"Summer Flounder-sum_landing",394714.301,"MAB"
2021,"Summer Flounder-sum_value",1357309.04175824,"MAB"
2022,"Summer Flounder-sum_landing",602874.675,"MAB"
2022,"Summer Flounder-sum_value",1350112.54329897,"MAB"
2023,"Summer Flounder-sum_landing",609306.33,"MAB"
2023,"Summer Flounder-sum_value",1111722.454,"MAB"
2008,"Surfclam-sum_landing",7199234.018,"MAB"
2008,"Surfclam-sum_value",6519171.63333333,"MAB"
2009,"Surfclam-sum_landing",6882101.407,"MAB"
2009,"Surfclam-sum_value",6002693.12465753,"MAB"
2010,"Surfclam-sum_landing",5590635.087,"MAB"
2010,"Surfclam-sum_value",4915826.86621622,"MAB"
2011,"Surfclam-sum_landing",3626951.932,"MAB"
2011,"Surfclam-sum_value",2972542.59733333,"MAB"
2012,"Surfclam-sum_landing",4625533.08,"MAB"
2012,"Surfclam-sum_value",3709519.08441558,"MAB"
2013,"Surfclam-sum_landing",4176326.805,"MAB"
2013,"Surfclam-sum_value",3154855.38461538,"MAB"
2014,"Surfclam-sum_landing",3225251.845,"MAB"
2014,"Surfclam-sum_value",2333821.98734177,"MAB"
2015,"Surfclam-sum_landing",3394930.264,"MAB"
2015,"Surfclam-sum_value",2298329.37,"MAB"
2016,"Surfclam-sum_landing",3815917.184,"MAB"
2016,"Surfclam-sum_value",2846970.78024691,"MAB"
2017,"Surfclam-sum_landing",4086322.874,"MAB"
2017,"Surfclam-sum_value",3246381.51341463,"MAB"
2018,"Surfclam-sum_landing",3596796.429,"MAB"
2018,"Surfclam-sum_value",2767963.21785714,"MAB"
2019,"Surfclam-sum_landing",2136772.267,"MAB"
2019,"Surfclam-sum_value",1718768.01162791,"MAB"
2020,"Surfclam-sum_landing",4337509.478,"MAB"
2020,"Surfclam-sum_value",3235168.14137931,"MAB"
2021,"Surfclam-sum_landing",3577197.763,"MAB"
2021,"Surfclam-sum_value",2798958.70989011,"MAB"
2022,"Surfclam-sum_landing",2909058.807,"MAB"
2022,"Surfclam-sum_value",2266231.75463917,"MAB"
2023,"Surfclam-sum_landing",1119807.802,"MAB"
2023,"Surfclam-sum_value",1311115.015,"MAB"
