"Time","Var","Value","EPU"
2005,"SAILFISH ATLANTIC",1,"All"
2005,"SHARK ATLANTIC SHARPNOSE",1,"All"
2005,"SHARK BIGNOSE",2,"All"
2005,"SHARK",3,"All"
2005,"TUNA SKIPJACK",2,"All"
2005,"SHARK MAKO SHORTFIN",88,"All"
2005,"SHARK NIGHT",30,"All"
2005,"SPEARFISH ROUNDSCALE",1,"All"
2005,"SHARK HAMMERHEAD SCALLOPED",24,"All"
2005,"SPEARFISH",2,"All"
2005,"SHARK REQUIEM",7,"All"
2005,"SWORDFISH",1066,"All"
2005,"SHARK TIGER",83,"All"
2005,"TURTLE LEATHERBACK",1,"All"
2005,"TURTLE LEATHERBACK",1,"All"
2005,"MACKERAL SNAKE",6,"All"
2005,"TURTLE LOGGERHEAD",5,"All"
2005,"TURTLE LOGGERHEAD",5,"All"
2005,"UNKNOWN",7,"All"
2005,"WAHOO",8,"All"
2005,"MARLIN WHITE",96,"All"
2005,"SHARK THRESHER",2,"All"
2005,"TUNA YELLOWFIN",933,"All"
2006,"TUNA ALBACORE",231,"All"
2006,"TUNA BIGEYE",644,"All"
2006,"TUNA BLUEFIN",161,"All"
2006,"TUNA BLACKFIN",6,"All"
2006,"SHARK BLUE",713,"All"
2006,"SHARK THRESHER BIGEYE",47,"All"
2006,"MARLIN BLUE",14,"All"
2006,"CIGARFISH",1,"All"
2006,"SHARK DOGFISH SPINEY",11,"All"
2006,"DOLPHIN FISH",307,"All"
2006,"SHARK DUSKY",10,"All"
2006,"SHARK SILKY",9,"All"
2006,"ESCOLAR (SMOOTH SKIN)",2,"All"
2006,"LANCETFISH",59,"All"
2006,"SHARK MAKO LONGFIN",6,"All"
2006,"MANTA RAY",60,"All"
2006,"SUNFISH OCEAN",1,"All"
2006,"SUNFISH",4,"All"
2006,"WHALE PILOT",19,"All"
2006,"WHALE PILOT",19,"All"
2006,"SUNFISH SHARPTIAL",1,"All"
2006,"PELAGIC STINGRAY",667,"All"
2006,"POMFRET",1,"All"
2006,"SHARK PORBEAGLE",17,"All"
2006,"SHARK THRESHER COMMON",3,"All"
2006,"SAILFISH ATLANTIC",3,"All"
2006,"SHARK HAMMERHEAD SMOOTH",2,"All"
2006,"SHARK",26,"All"
2006,"TUNA SKIPJACK",2,"All"
2006,"SHARK MAKO SHORTFIN",251,"All"
2006,"SHARK NIGHT",16,"All"
2006,"SPEARFISH ROUNDSCALE",4,"All"
2006,"SHARK HAMMERHEAD SCALLOPED",9,"All"
2006,"SPEARFISH",1,"All"
2006,"SHARK REQUIEM",13,"All"
2006,"SHEARWATER GREATER",1,"All"
2006,"SWORDFISH",1382,"All"
2006,"SHEARWATER",1,"All"
2006,"SHARK TIGER",71,"All"
2006,"TURTLE LEATHERBACK",11,"All"
2006,"TURTLE LEATHERBACK",11,"All"
2006,"MACKERAL SNAKE",4,"All"
2006,"TURTLE LOGGERHEAD",19,"All"
2006,"TURTLE LOGGERHEAD",19,"All"
2006,"UNKNOWN",16,"All"
2006,"WAHOO",12,"All"
2006,"MARLIN WHITE",32,"All"
2006,"SHARK HAMMERHEAD",2,"All"
2006,"SHARK MAKO",8,"All"
2006,"SHARK THRESHER",16,"All"
2006,"TUNA YELLOWFIN",2009,"All"
2007,"TUNA ALBACORE",484,"All"
2007,"TUNA BIGEYE",375,"All"
2007,"TUNA BLUEFIN",89,"All"
2007,"TUNA BLACKFIN",9,"All"
2007,"SHARK BLUE",572,"All"
2007,"SHARK THRESHER BIGEYE",5,"All"
2007,"MARLIN BLUE",14,"All"
2007,"DOLPHIN FISH",438,"All"
2007,"SHARK DUSKY",21,"All"
2007,"SHARK SILKY",20,"All"
2007,"GULL GREAT BLACK BACKED",6,"All"
2007,"MACKEREL KING",1,"All"
2007,"LANCETFISH",55,"All"
2007,"SHARK MAKO LONGFIN",3,"All"
2007,"MANTA RAY",137,"All"
2007,"DOLPHIN BOTTLENOSE",1,"All"
2007,"SUNFISH OCEAN",14,"All"
2007,"SUNFISH",11,"All"
2007,"WHALE PILOT",8,"All"
2007,"WHALE PILOT",8,"All"
2007,"DOLPHIN RISSOS",2,"All"
2007,"SUNFISH SHARPTIAL",1,"All"
2007,"PELAGIC STINGRAY",559,"All"
2007,"POMFRET",1,"All"
2007,"SHARK PORBEAGLE",3,"All"
2007,"SHARK THRESHER COMMON",8,"All"
2007,"REMORA",1,"All"
2007,"SAILFISH ATLANTIC",14,"All"
2007,"SHARK FINETOOTH",1,"All"
2007,"SHARK HAMMERHEAD SMOOTH",2,"All"
2007,"SHARK",32,"All"
2007,"TUNA SKIPJACK",2,"All"
2007,"SHARK MAKO SHORTFIN",184,"All"
2007,"SHARK NIGHT",9,"All"
2007,"SPEARFISH ROUNDSCALE",9,"All"
2007,"SHARK HAMMERHEAD SCALLOPED",62,"All"
2007,"SHARK REQUIEM",12,"All"
2007,"SHARK SANDBAR",61,"All"
2007,"SWORDFISH",1508,"All"
2007,"SHARK TIGER",87,"All"
2007,"TURTLE LEATHERBACK",14,"All"
2007,"TURTLE LEATHERBACK",14,"All"
2007,"MACKERAL SNAKE",3,"All"
2007,"TURTLE LOGGERHEAD",16,"All"
2007,"TURTLE LOGGERHEAD",16,"All"
2007,"UNKNOWN",15,"All"
2007,"WAHOO",17,"All"
2007,"MARLIN WHITE",26,"All"
2007,"WHITE MARLIN / R.S. SPEARFISH",22,"All"
2007,"SHARK HAMMERHEAD",8,"All"
2007,"SHARK MAKO",8,"All"
2007,"SHARK THRESHER",4,"All"
2007,"TUNA YELLOWFIN",1213,"All"
2008,"TUNA ALBACORE",417,"All"
2008,"BARRACUDA",1,"All"
2008,"TUNA BIGEYE",386,"All"
2008,"TUNA BLUEFIN",65,"All"
2008,"TUNA BLACKFIN",7,"All"
2008,"BLUEFISH",14,"All"
2008,"SHARK BLUE",1225,"All"
2008,"SHARK THRESHER BIGEYE",6,"All"
2008,"MARLIN BLUE",11,"All"
2008,"CIGARFISH",1,"All"
2008,"DOLPHIN FISH",357,"All"
2008,"SHARK DUSKY",19,"All"
2008,"SHARK SILKY",8,"All"
2008,"ESCOLAR (SMOOTH SKIN)",5,"All"
2008,"LANCETFISH",65,"All"
2008,"SHARK MAKO LONGFIN",10,"All"
2008,"MANTA RAY",115,"All"
2008,"DOLPHIN BOTTLENOSE",1,"All"
2008,"SUNFISH OCEAN",17,"All"
2008,"SUNFISH",15,"All"
2008,"WHALE PILOT",7,"All"
2008,"WHALE PILOT",7,"All"
2008,"DOLPHIN RISSOS",6,"All"
2008,"SUNFISH SHARPTIAL",4,"All"
2008,"SHARK OCEANIC WHITETIP",4,"All"
2008,"OILFISH (ROUGH SKIN)",2,"All"
2008,"OPAH",1,"All"
2008,"PELAGIC STINGRAY",729,"All"
2008,"POMFRET",2,"All"
2008,"SHARK PORBEAGLE",2,"All"
2008,"SHARK THRESHER COMMON",2,"All"
2008,"PUFFER",1,"All"
2008,"REMORA",2,"All"
2008,"SAILFISH ATLANTIC",2,"All"
2008,"SHARK ATLANTIC SHARPNOSE",9,"All"
2008,"SHARK DOGFISH",1,"All"
2008,"SHARK",38,"All"
2008,"TUNA SKIPJACK",10,"All"
2008,"SHARK MAKO SHORTFIN",216,"All"
2008,"SHARK NIGHT",4,"All"
2008,"SPEARFISH ROUNDSCALE",17,"All"
2008,"SHARK HAMMERHEAD SCALLOPED",99,"All"
2008,"SPEARFISH",5,"All"
2008,"SHARK REQUIEM",80,"All"
2008,"SHARK SANDBAR",30,"All"
2008,"SHARK SPINNER",1,"All"
2008,"SWORDFISH",2155,"All"
2008,"SHARK TIGER",82,"All"
2008,"TURTLE LEATHERBACK",23,"All"
2008,"TURTLE LEATHERBACK",23,"All"
2008,"MACKERAL SNAKE",7,"All"
2008,"TURTLE LOGGERHEAD",40,"All"
2008,"TURTLE LOGGERHEAD",40,"All"
2008,"UNCODED ANIMAL",1,"All"
2008,"UNKNOWN",44,"All"
2008,"WAHOO",2,"All"
2008,"WHALE BEAKED",1,"All"
2008,"WHALE BEAKED",1,"All"
2008,"MARLIN WHITE",36,"All"
2008,"WHITE MARLIN / R.S. SPEARFISH",29,"All"
2008,"SHARK HAMMERHEAD",13,"All"
2008,"SHARK MAKO",2,"All"
2008,"TUNA YELLOWFIN",1081,"All"
2009,"TUNA ALBACORE",480,"All"
2009,"BARRACUDA",4,"All"
2009,"TUNA BIGEYE",561,"All"
2009,"TUNA BLUEFIN",153,"All"
2009,"TUNA BLACKFIN",103,"All"
2009,"BONITO",2,"All"
2009,"SHARK BLUE",1406,"All"
2009,"SHARK THRESHER BIGEYE",15,"All"
2009,"MARLIN BLUE",23,"All"
2009,"SHARK DOGFISH SMOOTH",9,"All"
2009,"DOLPHIN FISH",1012,"All"
2009,"SHARK DUSKY",36,"All"
2009,"SHARK SILKY",23,"All"
2009,"GANNET NORTHERN",3,"All"
2009,"ESCOLAR (SMOOTH SKIN)",3,"All"
2009,"LANCETFISH",86,"All"
2009,"SHARK MAKO LONGFIN",8,"All"
2009,"LITTLE TUNNY",1,"All"
2009,"MANTA RAY",102,"All"
2009,"DOLPHIN BOTTLENOSE",1,"All"
2009,"DOLPHIN COMMON",1,"All"
2009,"SUNFISH OCEAN",26,"All"
2009,"SUNFISH",4,"All"
2009,"WHALE PILOT",4,"All"
2009,"WHALE PILOT",4,"All"
2009,"DOLPHIN RISSOS",4,"All"
2009,"SUNFISH SHARPTIAL",5,"All"
2009,"OPAH",1,"All"
2009,"PELAGIC STINGRAY",825,"All"
2009,"PUFFER",1,"All"
2009,"SAILFISH ATLANTIC",6,"All"
2009,"SHARK BLACKTIP",4,"All"
2009,"SHARK CROCODILE",1,"All"
2009,"SHARK HAMMERHEAD SMOOTH",2,"All"
2009,"SHARK",33,"All"
2009,"TUNA SKIPJACK",31,"All"
2009,"SHARK MAKO SHORTFIN",330,"All"
2009,"SHARK NIGHT",20,"All"
2009,"SPEARFISH LONGBILL",1,"All"
2009,"SPEARFISH ROUNDSCALE",17,"All"
2009,"SHARK HAMMERHEAD SCALLOPED",203,"All"
2009,"SHARK REQUIEM",70,"All"
2009,"SHARK SANDBAR",20,"All"
2009,"SHARK SPINNER",6,"All"
2009,"SHEARWATER GREATER",3,"All"
2009,"SWORDFISH",1883,"All"
2009,"SHARK TIGER",79,"All"
2009,"TURTLE LEATHERBACK",9,"All"
2009,"TURTLE LEATHERBACK",9,"All"
2009,"MACKERAL SNAKE",5,"All"
2009,"TURTLE LOGGERHEAD",9,"All"
2009,"TURTLE LOGGERHEAD",9,"All"
2009,"UNKNOWN",52,"All"
2009,"WAHOO",8,"All"
2009,"MARLIN WHITE",26,"All"
2009,"WHITE MARLIN / R.S. SPEARFISH",69,"All"
2009,"SHARK HAMMERHEAD",10,"All"
2009,"SHARK MAKO",2,"All"
2009,"SHARK THRESHER",6,"All"
2009,"TUNA YELLOWFIN",1529,"All"
2010,"TUNA ALBACORE",481,"All"
2010,"BARRACUDA",1,"All"
2010,"TUNA BIGEYE",728,"All"
2010,"TUNA BLUEFIN",207,"All"
2010,"TUNA BLACKFIN",3,"All"
2010,"BLUEFISH",95,"All"
2010,"SHARK BLUE",1710,"All"
2010,"SHARK THRESHER BIGEYE",13,"All"
2010,"MARLIN BLUE",12,"All"
2010,"SHARK DOGFISH SMOOTH",43,"All"
2010,"SHARK DOGFISH SPINEY",23,"All"
2010,"DOLPHIN FISH",277,"All"
2010,"SHARK DUSKY",5,"All"
2010,"SHARK SILKY",37,"All"
2010,"ESCOLAR (SMOOTH SKIN)",1,"All"
2010,"GULL HERRING",1,"All"
2010,"SHARK HAMMERHEAD GREAT",1,"All"
2010,"LANCETFISH",89,"All"
2010,"SHARK MAKO LONGFIN",5,"All"
2010,"LITTLE TUNNY",1,"All"
2010,"MANTA RAY",129,"All"
2010,"SUNFISH OCEAN",7,"All"
2010,"SUNFISH",11,"All"
2010,"WHALE PILOT",6,"All"
2010,"WHALE PILOT",6,"All"
2010,"DOLPHIN RISSOS",1,"All"
2010,"SUNFISH SHARPTIAL",1,"All"
2010,"SHARK OCEANIC WHITETIP",1,"All"
2010,"OILFISH (ROUGH SKIN)",2,"All"
2010,"PELAGIC STINGRAY",947,"All"
2010,"POMFRET",3,"All"
2010,"SHARK PORBEAGLE",10,"All"
2010,"SHARK THRESHER COMMON",7,"All"
2010,"PUFFER",1,"All"
2010,"REMORA",4,"All"
2010,"SHARK ATLANTIC SHARPNOSE",22,"All"
2010,"SHARK BLACKNOSE",1,"All"
2010,"SHARK",2,"All"
2010,"TUNA SKIPJACK",6,"All"
2010,"SHARK MAKO SHORTFIN",335,"All"
2010,"SHARK NIGHT",6,"All"
2010,"SPEARFISH ROUNDSCALE",21,"All"
2010,"SHARK HAMMERHEAD SCALLOPED",56,"All"
2010,"SPEARFISH",2,"All"
2010,"SHARK REQUIEM",31,"All"
2010,"SHARK SANDBAR",21,"All"
2010,"SHARK SPINNER",1,"All"
2010,"SWORDFISH",923,"All"
2010,"SHARK TIGER",56,"All"
2010,"TURTLE LEATHERBACK",4,"All"
2010,"TURTLE LEATHERBACK",4,"All"
2010,"MACKERAL SNAKE",3,"All"
2010,"TURTLE LOGGERHEAD",19,"All"
2010,"TURTLE LOGGERHEAD",19,"All"
2010,"UNKNOWN",20,"All"
2010,"WAHOO",3,"All"
2010,"MARLIN WHITE",66,"All"
2010,"WHITE MARLIN / R.S. SPEARFISH",34,"All"
2010,"SHARK HAMMERHEAD",12,"All"
2010,"SHARK MAKO",5,"All"
2010,"SHARK THRESHER",2,"All"
2010,"TUNA YELLOWFIN",2797,"All"
2011,"TUNA ALBACORE",561,"All"
2011,"TUNA BIGEYE",777,"All"
2011,"TUNA BLUEFIN",305,"All"
2011,"TUNA BLACKFIN",6,"All"
2011,"BONITO",2,"All"
2011,"SHARK BLUE",3230,"All"
2011,"SHARK THRESHER BIGEYE",2,"All"
2011,"MARLIN BLUE",13,"All"
2011,"CIGARFISH",1,"All"
2011,"DOLPHIN FISH",272,"All"
2011,"SHARK DUSKY",21,"All"
2011,"SHARK SILKY",86,"All"
2011,"ESCOLAR (SMOOTH SKIN)",2,"All"
2011,"GULL HERRING",4,"All"
2011,"LANCETFISH",98,"All"
2011,"SHARK MAKO LONGFIN",6,"All"
2011,"MANTA RAY",54,"All"
2011,"DOLPHIN BOTTLENOSE",2,"All"
2011,"SUNFISH OCEAN",4,"All"
2011,"SUNFISH",3,"All"
2011,"WHALE PILOT",18,"All"
2011,"WHALE PILOT",18,"All"
2011,"DOLPHIN RISSOS",5,"All"
2011,"SUNFISH SHARPTIAL",3,"All"
2011,"SHARK OCEANIC WHITETIP",1,"All"
2011,"OILFISH (ROUGH SKIN)",6,"All"
2011,"OPAH",1,"All"
2011,"PELAGIC STINGRAY",315,"All"
2011,"SHARK PORBEAGLE",15,"All"
2011,"WHALE SPERM PYGMY",1,"All"
2011,"WHALE SPERM PYGMY",1,"All"
2011,"PUFFER",2,"All"
2011,"WHALE PILOT LONGFIN",4,"All"
2011,"WHALE PILOT LONGFIN",4,"All"
2011,"WHALE PILOT SHORTFIN",1,"All"
2011,"WHALE PILOT SHORTFIN",1,"All"
2011,"SAILFISH ATLANTIC",6,"All"
2011,"SHARK CROCODILE",1,"All"
2011,"SHARK HAMMERHEAD SMOOTH",5,"All"
2011,"SHARK",5,"All"
2011,"TUNA SKIPJACK",38,"All"
2011,"SHARK MAKO SHORTFIN",267,"All"
2011,"SHARK NIGHT",3,"All"
2011,"SPEARFISH LONGBILL",1,"All"
2011,"SPEARFISH ROUNDSCALE",31,"All"
2011,"SHARK HAMMERHEAD SCALLOPED",65,"All"
2011,"SPEARFISH",1,"All"
2011,"SHARK REQUIEM",30,"All"
2011,"SHARK SANDBAR",40,"All"
2011,"SHEARWATER GREATER",1,"All"
2011,"SWORDFISH",1551,"All"
2011,"SHARK TIGER",78,"All"
2011,"TURTLE LEATHERBACK",13,"All"
2011,"TURTLE LEATHERBACK",13,"All"
2011,"MACKERAL SNAKE",10,"All"
2011,"TURTLE LOGGERHEAD",19,"All"
2011,"TURTLE LOGGERHEAD",19,"All"
2011,"UNKNOWN",24,"All"
2011,"WAHOO",11,"All"
2011,"MARLIN WHITE",81,"All"
2011,"WHITE MARLIN / R.S. SPEARFISH",72,"All"
2011,"SHARK HAMMERHEAD",4,"All"
2011,"SHARK MAKO",1,"All"
2011,"SHARK THRESHER",3,"All"
2011,"TUNA YELLOWFIN",2094,"All"
2012,"TUNA ALBACORE",285,"All"
2012,"TUNA BIGEYE",588,"All"
2012,"TUNA BLUEFIN",73,"All"
2012,"TUNA BLACKFIN",14,"All"
2012,"BONITO",1,"All"
2012,"SHARK BLUE",1254,"All"
2012,"SHARK THRESHER BIGEYE",11,"All"
2012,"MARLIN BLUE",19,"All"
2012,"CIGARFISH",4,"All"
2012,"DOLPHIN FISH",595,"All"
2012,"SHARK DUSKY",12,"All"
2012,"SHARK SILKY",44,"All"
2012,"ESCOLAR (SMOOTH SKIN)",29,"All"
2012,"SHARK HAMMERHEAD GREAT",1,"All"
2012,"LANCETFISH",118,"All"
2012,"SHARK MAKO LONGFIN",17,"All"
2012,"MANTA RAY",178,"All"
2012,"DOLPHIN BOTTLENOSE",3,"All"
2012,"SUNFISH OCEAN",22,"All"
2012,"SUNFISH",4,"All"
2012,"WHALE PILOT",18,"All"
2012,"WHALE PILOT",18,"All"
2012,"DOLPHIN RISSOS",2,"All"
2012,"SUNFISH SHARPTIAL",7,"All"
2012,"SHARK OCEANIC WHITETIP",1,"All"
2012,"OILFISH (ROUGH SKIN)",11,"All"
2012,"OPAH",1,"All"
2012,"PELAGIC STINGRAY",615,"All"
2012,"POMFRET",3,"All"
2012,"SHARK THRESHER COMMON",1,"All"
2012,"PUFFER",4,"All"
2012,"WHALE PILOT SHORTFIN",1,"All"
2012,"WHALE PILOT SHORTFIN",1,"All"
2012,"REMORA",3,"All"
2012,"SAILFISH ATLANTIC",8,"All"
2012,"SHARK BLACKTIP",4,"All"
2012,"SHARK DOGFISH",1,"All"
2012,"SHARK",21,"All"
2012,"TUNA SKIPJACK",6,"All"
2012,"SHARK MAKO SHORTFIN",228,"All"
2012,"SHARK NIGHT",8,"All"
2012,"SPEARFISH ROUNDSCALE",18,"All"
2012,"SHARK HAMMERHEAD SCALLOPED",119,"All"
2012,"SPEARFISH",2,"All"
2012,"SHARK REQUIEM",43,"All"
2012,"SKATES/RAYS",28,"All"
2012,"SHARK SANDBAR",5,"All"
2012,"SWORDFISH",1156,"All"
2012,"SHARK TIGER",55,"All"
2012,"TURTLE LEATHERBACK",8,"All"
2012,"TURTLE LEATHERBACK",8,"All"
2012,"MACKERAL SNAKE",8,"All"
2012,"TURTLE LOGGERHEAD",26,"All"
2012,"TURTLE LOGGERHEAD",26,"All"
2012,"UNKNOWN",31,"All"
2012,"WAHOO",10,"All"
2012,"MARLIN WHITE",44,"All"
2012,"WHITE MARLIN / R.S. SPEARFISH",134,"All"
2012,"SHARK HAMMERHEAD",23,"All"
2012,"SHARK MAKO",3,"All"
2012,"SHARK THRESHER",22,"All"
2012,"TUNA YELLOWFIN",2253,"All"
2013,"TUNA ALBACORE",799,"All"
2013,"BARRACUDA",1,"All"
2013,"TUNA BIGEYE",851,"All"
2013,"TUNA BLUEFIN",60,"All"
2013,"TUNA BLACKFIN",28,"All"
2013,"BLUEFISH",2,"All"
2013,"SHARK BLUE",1949,"All"
2013,"SHARK THRESHER BIGEYE",11,"All"
2013,"MARLIN BLUE",22,"All"
2013,"CIGARFISH",1,"All"
2013,"DOLPHIN FISH",702,"All"
2013,"SHARK DUSKY",6,"All"
2013,"SHARK SILKY",18,"All"
2013,"ESCOLAR (SMOOTH SKIN)",9,"All"
2013,"SHARK HAMMERHEAD GREAT",5,"All"
2013,"LANCETFISH",128,"All"
2013,"SHARK MAKO LONGFIN",28,"All"
2013,"MANTA RAY",67,"All"
2013,"DOLPHIN BOTTLENOSE",1,"All"
2013,"SUNFISH OCEAN",16,"All"
2013,"SUNFISH",11,"All"
2013,"WHALE PILOT",15,"All"
2013,"WHALE PILOT",15,"All"
2013,"SUNFISH SHARPTIAL",8,"All"
2013,"SHARK OCEANIC WHITETIP",1,"All"
2013,"OILFISH (ROUGH SKIN)",3,"All"
2013,"OPAH",1,"All"
2013,"PELAGIC STINGRAY",460,"All"
2013,"POMFRET",3,"All"
2013,"SHARK THRESHER COMMON",2,"All"
2013,"PUFFER",1,"All"
2013,"WHALE PILOT SHORTFIN",1,"All"
2013,"WHALE PILOT SHORTFIN",1,"All"
2013,"REMORA",4,"All"
2013,"SAILFISH ATLANTIC",2,"All"
2013,"SHARK BLACKTIP",1,"All"
2013,"SHARK HAMMERHEAD SMOOTH",1,"All"
2013,"SHARK",24,"All"
2013,"TUNA SKIPJACK",22,"All"
2013,"SHARK MAKO SHORTFIN",176,"All"
2013,"SHARK NIGHT",13,"All"
2013,"SPEARFISH LONGBILL",1,"All"
2013,"SPEARFISH ROUNDSCALE",9,"All"
2013,"SHARK HAMMERHEAD SCALLOPED",13,"All"
2013,"SPEARFISH",2,"All"
2013,"SHARK REQUIEM",170,"All"
2013,"SKATES/RAYS",1,"All"
2013,"SHARK SANDBAR",10,"All"
2013,"SWORDFISH",1478,"All"
2013,"SHARK TIGER",57,"All"
2013,"TURTLE LEATHERBACK",20,"All"
2013,"TURTLE LEATHERBACK",20,"All"
2013,"MACKERAL SNAKE",8,"All"
2013,"TURTLE LOGGERHEAD",32,"All"
2013,"TURTLE LOGGERHEAD",32,"All"
2013,"UNKNOWN",66,"All"
2013,"WAHOO",36,"All"
2013,"MARLIN WHITE",29,"All"
2013,"WHITE MARLIN / R.S. SPEARFISH",203,"All"
2013,"SHARK HAMMERHEAD",26,"All"
2013,"SHARK MAKO",9,"All"
2013,"SHARK THRESHER",7,"All"
2013,"TUNA YELLOWFIN",1420,"All"
2014,"TUNA ALBACORE",689,"All"
2014,"TUNA BIGEYE",934,"All"
2014,"TUNA BLUEFIN",59,"All"
2014,"TUNA BLACKFIN",26,"All"
2014,"SHARK BLUE",1126,"All"
2014,"SHARK THRESHER BIGEYE",3,"All"
2014,"MARLIN BLUE",13,"All"
2014,"CIGARFISH",2,"All"
2014,"SHARK DOGFISH SMOOTH",4,"All"
2014,"DOLPHIN FISH",516,"All"
2014,"SHARK SILKY",45,"All"
2014,"ESCOLAR (SMOOTH SKIN)",11,"All"
2014,"SHARK HAMMERHEAD GREAT",9,"All"
2014,"LANCETFISH",53,"All"
2014,"SHARK MAKO LONGFIN",4,"All"
2014,"LITTLE TUNNY",1,"All"
2014,"MANTA RAY",63,"All"
2014,"SUNFISH OCEAN",6,"All"
2014,"SUNFISH",12,"All"
2014,"WHALE PILOT",20,"All"
2014,"WHALE PILOT",20,"All"
2014,"DOLPHIN RISSOS",1,"All"
2014,"SUNFISH SHARPTIAL",5,"All"
2014,"OILFISH (ROUGH SKIN)",9,"All"
2014,"PELAGIC STINGRAY",362,"All"
2014,"SHARK THRESHER COMMON",18,"All"
2014,"PUFFER",13,"All"
2014,"WHALE PILOT SHORTFIN",3,"All"
2014,"WHALE PILOT SHORTFIN",3,"All"
2014,"REMORA",3,"All"
2014,"SAILFISH ATLANTIC",2,"All"
2014,"SHARK",3,"All"
2014,"TUNA SKIPJACK",4,"All"
2014,"SHARK MAKO SHORTFIN",158,"All"
2014,"SHARK NIGHT",1,"All"
2014,"SPEARFISH LONGBILL",5,"All"
2014,"SPEARFISH ROUNDSCALE",16,"All"
2014,"SHARK HAMMERHEAD SCALLOPED",22,"All"
2014,"SPEARFISH",1,"All"
2014,"SHARK REQUIEM",43,"All"
2014,"SHEARWATER CORY'S",1,"All"
2014,"SWORDFISH",864,"All"
2014,"SHARK TIGER",29,"All"
2014,"TURTLE LEATHERBACK",1,"All"
2014,"TURTLE LEATHERBACK",1,"All"
2014,"MACKERAL SNAKE",8,"All"
2014,"TURTLE LOGGERHEAD",6,"All"
2014,"TURTLE LOGGERHEAD",6,"All"
2014,"UNKNOWN",8,"All"
2014,"WAHOO",12,"All"
2014,"MARLIN WHITE",29,"All"
2014,"WHITE MARLIN / R.S. SPEARFISH",169,"All"
2014,"SHARK HAMMERHEAD",21,"All"
2014,"SHARK MAKO",3,"All"
2014,"SHARK THRESHER",1,"All"
2014,"TUNA YELLOWFIN",1537,"All"
2015,"TUNA ALBACORE",646,"All"
2015,"BARRACUDA",2,"All"
2015,"TUNA BIGEYE",1115,"All"
2015,"TUNA BLUEFIN",22,"All"
2015,"TUNA BLACKFIN",36,"All"
2015,"BLUEFISH",13,"All"
2015,"SHARK BLUE",2516,"All"
2015,"SHARK THRESHER BIGEYE",15,"All"
2015,"MARLIN BLUE",10,"All"
2015,"CIGARFISH",2,"All"
2015,"DOLPHIN FISH",853,"All"
2015,"SHARK DUSKY",1,"All"
2015,"SHARK SILKY",32,"All"
2015,"ESCOLAR (SMOOTH SKIN)",14,"All"
2015,"SHARK HAMMERHEAD GREAT",1,"All"
2015,"LANCETFISH",36,"All"
2015,"SHARK MAKO LONGFIN",2,"All"
2015,"LITTLE TUNNY",3,"All"
2015,"MANTA RAY",60,"All"
2015,"DOLPHIN BOTTLENOSE",1,"All"
2015,"DOLPHIN COMMON",2,"All"
2015,"SUNFISH OCEAN",8,"All"
2015,"SUNFISH",29,"All"
2015,"WHALE PILOT",36,"All"
2015,"WHALE PILOT",36,"All"
2015,"DOLPHIN RISSOS",2,"All"
2015,"SUNFISH SHARPTIAL",5,"All"
2015,"SHARK OCEANIC WHITETIP",1,"All"
2015,"OILFISH (ROUGH SKIN)",7,"All"
2015,"PELAGIC STINGRAY",505,"All"
2015,"POMFRET",2,"All"
2015,"SHARK THRESHER COMMON",1,"All"
2015,"PUFFER",12,"All"
2015,"REMORA",1,"All"
2015,"SAILFISH ATLANTIC",4,"All"
2015,"SHARK DOGFISH",1,"All"
2015,"SHARK",49,"All"
2015,"TUNA SKIPJACK",8,"All"
2015,"SHARK MAKO SHORTFIN",208,"All"
2015,"SHARK NIGHT",9,"All"
2015,"SPEARFISH ROUNDSCALE",4,"All"
2015,"SHARK HAMMERHEAD SCALLOPED",48,"All"
2015,"SPEARFISH",2,"All"
2015,"SHARK REQUIEM",330,"All"
2015,"SKATES/RAYS",2,"All"
2015,"SHARK SANDBAR",192,"All"
2015,"SHEARWATER GREATER",1,"All"
2015,"SWORDFISH",1965,"All"
2015,"SHARK TIGER",63,"All"
2015,"TURTLE LEATHERBACK",14,"All"
2015,"TURTLE LEATHERBACK",14,"All"
2015,"MACKERAL SNAKE",3,"All"
2015,"TURTLE LOGGERHEAD",15,"All"
2015,"TURTLE LOGGERHEAD",15,"All"
2015,"UNKNOWN",29,"All"
2015,"WAHOO",26,"All"
2015,"MARLIN WHITE",7,"All"
2015,"WHITE MARLIN / R.S. SPEARFISH",107,"All"
2015,"SHARK HAMMERHEAD",96,"All"
2015,"SHARK MAKO",6,"All"
2015,"SHARK THRESHER",8,"All"
2015,"TUNA YELLOWFIN",1535,"All"
2016,"TUNA ALBACORE",342,"All"
2016,"AMBERJACK",1,"All"
2016,"BARRACUDA",1,"All"
2016,"TUNA BIGEYE",953,"All"
2016,"TUNA BLUEFIN",79,"All"
2016,"TUNA BLACKFIN",18,"All"
2016,"BLUEFISH",10,"All"
2016,"BONITO",1,"All"
2016,"SHARK BLUE",2116,"All"
2016,"SHARK THRESHER BIGEYE",13,"All"
2016,"MARLIN BLUE",25,"All"
2016,"DOLPHIN FISH",355,"All"
2016,"SHARK DUSKY",6,"All"
2016,"SHARK SILKY",28,"All"
2016,"GANNET NORTHERN",3,"All"
2016,"ESCOLAR (SMOOTH SKIN)",9,"All"
2016,"GULL HERRING",3,"All"
2016,"SHARK HAMMERHEAD GREAT",8,"All"
2016,"LANCETFISH",94,"All"
