"Time","EPU","Depth","Var","Value","Source","temp.threshold","Units"
2009,"GB","0-25m",">23°C",0.00612704944571304,"GLORYS",23,"Proportion"
2009,"GB","0-25m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2009,"GB","0-25m",">24°C",0.00070653383641197,"GLORYS",24,"Proportion"
2009,"GB","0-25m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2009,"GB","0-25m",">25°C",0,"GLORYS",25,"Proportion"
2009,"GB","0-25m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2009,"GB","0-25m",">26°C",0,"GLORYS",26,"Proportion"
2009,"GB","0-25m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2009,"GB","0-25m",">27°C",0,"GLORYS",27,"Proportion"
2009,"GB","0-25m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2009,"GB","0-25m",">28°C",0,"GLORYS",28,"Proportion"
2009,"GB","0-25m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2009,"GB","0-25m",">29°C",0,"GLORYS",29,"Proportion"
2009,"GB","0-25m",">2°C",0.992599047431202,"GLORYS",2,"Proportion"
2009,"GB","0-25m",">3.5°C",0.914845728280843,"GLORYS",3.5,"Proportion"
2009,"GB","0-25m",">30°C",0,"GLORYS",30,"Proportion"
2009,"GB","0-25m",">3°C",0.957325800780373,"GLORYS",3,"Proportion"
2009,"GB","0-25m",">4.5°C",0.816898173289522,"GLORYS",4.5,"Proportion"
2009,"GB","0-25m",">4°C",0.868581447936133,"GLORYS",4,"Proportion"
2009,"GB","0-25m",">5.5°C",0.74728556329546,"GLORYS",5.5,"Proportion"
2009,"GB","0-25m",">5°C",0.775814292895718,"GLORYS",5,"Proportion"
2009,"GB","0-25m",">6.5°C",0.696830236742541,"GLORYS",6.5,"Proportion"
2009,"GB","0-25m",">6°C",0.72224629386098,"GLORYS",6,"Proportion"
2009,"GB","0-25m",">7.5°C",0.645100105466702,"GLORYS",7.5,"Proportion"
2009,"GB","0-25m",">7°C",0.665846637392782,"GLORYS",7,"Proportion"
2009,"GB","0-25m",">8.5°C",0.614291339691561,"GLORYS",8.5,"Proportion"
2009,"GB","0-25m",">8°C",0.628416739751315,"GLORYS",8,"Proportion"
2009,"GB","0-25m",">9.5°C",0.577531545673925,"GLORYS",9.5,"Proportion"
2009,"GB","0-25m",">9°C",0.598364990859996,"GLORYS",9,"Proportion"
2009,"GB","100-300m",">0.5°C",0.999999943472635,"GLORYS",0.5,"Proportion"
2009,"GB","100-300m",">1.5°C",0.999999943472635,"GLORYS",1.5,"Proportion"
2009,"GB","100-300m",">10.5°C",0.544999014190263,"GLORYS",10.5,"Proportion"
2009,"GB","100-300m",">10°C",0.587392472238062,"GLORYS",10,"Proportion"
2009,"GB","100-300m",">11.5°C",0.446546672382942,"GLORYS",11.5,"Proportion"
2009,"GB","100-300m",">11°C",0.500063477343416,"GLORYS",11,"Proportion"
2009,"GB","100-300m",">12.5°C",0.317174425966625,"GLORYS",12.5,"Proportion"
2009,"GB","100-300m",">12°C",0.384186729248032,"GLORYS",12,"Proportion"
2009,"GB","100-300m",">13.5°C",0.193559532176626,"GLORYS",13.5,"Proportion"
2009,"GB","100-300m",">13°C",0.255227346519125,"GLORYS",13,"Proportion"
2009,"GB","100-300m",">14.5°C",0.109137309995194,"GLORYS",14.5,"Proportion"
2009,"GB","100-300m",">14°C",0.136635823007595,"GLORYS",14,"Proportion"
2009,"GB","100-300m",">15.5°C",0.0736259780676381,"GLORYS",15.5,"Proportion"
2009,"GB","100-300m",">15°C",0.0924518039261759,"GLORYS",15,"Proportion"
2009,"GB","100-300m",">16.5°C",0.0355505858211141,"GLORYS",16.5,"Proportion"
2009,"GB","100-300m",">16°C",0.054496626571393,"GLORYS",16,"Proportion"
2009,"GB","100-300m",">17.5°C",0.0131739148289247,"GLORYS",17.5,"Proportion"
2009,"GB","100-300m",">17°C",0.0220367410945446,"GLORYS",17,"Proportion"
2009,"GB","100-300m",">18.5°C",0.00409860191948629,"GLORYS",18.5,"Proportion"
2009,"GB","100-300m",">18°C",0.00764468199150571,"GLORYS",18,"Proportion"
2009,"GB","100-300m",">19.5°C",0.00093408368017081,"GLORYS",19.5,"Proportion"
2009,"GB","100-300m",">19°C",0.00212035738393698,"GLORYS",19,"Proportion"
2009,"GB","100-300m",">1°C",0.999999943472635,"GLORYS",1,"Proportion"
2009,"GB","100-300m",">2.5°C",0.999999943472635,"GLORYS",2.5,"Proportion"
2009,"GB","100-300m",">20.5°C",4.75048830836666e-05,"GLORYS",20.5,"Proportion"
2009,"GB","100-300m",">20°C",0.0002532037895132,"GLORYS",20,"Proportion"
2009,"GB","100-300m",">21.5°C",0,"GLORYS",21.5,"Proportion"
2009,"GB","100-300m",">21°C",0,"GLORYS",21,"Proportion"
2009,"GB","100-300m",">22.5°C",0,"GLORYS",22.5,"Proportion"
2009,"GB","100-300m",">22°C",0,"GLORYS",22,"Proportion"
2009,"GB","100-300m",">23.5°C",0,"GLORYS",23.5,"Proportion"
2009,"GB","100-300m",">23°C",0,"GLORYS",23,"Proportion"
2009,"GB","100-300m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2009,"GB","100-300m",">24°C",0,"GLORYS",24,"Proportion"
2009,"GB","100-300m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2009,"GB","100-300m",">25°C",0,"GLORYS",25,"Proportion"
2009,"GB","100-300m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2009,"GB","100-300m",">26°C",0,"GLORYS",26,"Proportion"
2009,"GB","100-300m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2009,"GB","100-300m",">27°C",0,"GLORYS",27,"Proportion"
2009,"GB","100-300m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2009,"GB","100-300m",">28°C",0,"GLORYS",28,"Proportion"
2009,"GB","100-300m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2009,"GB","100-300m",">29°C",0,"GLORYS",29,"Proportion"
2009,"GB","100-300m",">2°C",0.999999943472635,"GLORYS",2,"Proportion"
2009,"GB","100-300m",">3.5°C",0.997806617255491,"GLORYS",3.5,"Proportion"
2009,"GB","100-300m",">30°C",0,"GLORYS",30,"Proportion"
2009,"GB","100-300m",">3°C",0.999999943472635,"GLORYS",3,"Proportion"
2009,"GB","100-300m",">4.5°C",0.953062810749705,"GLORYS",4.5,"Proportion"
2009,"GB","100-300m",">4°C",0.983713655081279,"GLORYS",4,"Proportion"
2009,"GB","100-300m",">5.5°C",0.864759075416285,"GLORYS",5.5,"Proportion"
2009,"GB","100-300m",">5°C",0.905076331175294,"GLORYS",5,"Proportion"
2009,"GB","100-300m",">6.5°C",0.797551289890279,"GLORYS",6.5,"Proportion"
2009,"GB","100-300m",">6°C",0.831995146912659,"GLORYS",6,"Proportion"
2009,"GB","100-300m",">7.5°C",0.73804724907705,"GLORYS",7.5,"Proportion"
2009,"GB","100-300m",">7°C",0.766720798489061,"GLORYS",7,"Proportion"
2009,"GB","100-300m",">8.5°C",0.694242171149288,"GLORYS",8.5,"Proportion"
2009,"GB","100-300m",">8°C",0.713914296436884,"GLORYS",8,"Proportion"
2009,"GB","100-300m",">9.5°C",0.624667586527218,"GLORYS",9.5,"Proportion"
2009,"GB","100-300m",">9°C",0.665564258570007,"GLORYS",9,"Proportion"
2009,"GB","25-100m",">0.5°C",0.99999994347262,"GLORYS",0.5,"Proportion"
2009,"GB","25-100m",">1.5°C",0.99999994347262,"GLORYS",1.5,"Proportion"
2009,"GB","25-100m",">10.5°C",0.372915467448008,"GLORYS",10.5,"Proportion"
2009,"GB","25-100m",">10°C",0.403839368179427,"GLORYS",10,"Proportion"
2009,"GB","25-100m",">11.5°C",0.306117487398762,"GLORYS",11.5,"Proportion"
2009,"GB","25-100m",">11°C",0.3409904110438,"GLORYS",11,"Proportion"
2009,"GB","25-100m",">12.5°C",0.220592911235847,"GLORYS",12.5,"Proportion"
2009,"GB","25-100m",">12°C",0.26644133555712,"GLORYS",12,"Proportion"
2009,"GB","25-100m",">13.5°C",0.140660452460228,"GLORYS",13.5,"Proportion"
2009,"GB","25-100m",">13°C",0.176226871901085,"GLORYS",13,"Proportion"
2009,"GB","25-100m",">14.5°C",0.0918288168895658,"GLORYS",14.5,"Proportion"
2009,"GB","25-100m",">14°C",0.113758908023185,"GLORYS",14,"Proportion"
2009,"GB","25-100m",">15.5°C",0.0521910904942494,"GLORYS",15.5,"Proportion"
2009,"GB","25-100m",">15°C",0.0716052354582193,"GLORYS",15,"Proportion"
2009,"GB","25-100m",">16.5°C",0.0196947214614065,"GLORYS",16.5,"Proportion"
2009,"GB","25-100m",">16°C",0.0343402186454753,"GLORYS",16,"Proportion"
2009,"GB","25-100m",">17.5°C",0.00523947045985616,"GLORYS",17.5,"Proportion"
2009,"GB","25-100m",">17°C",0.0104817769597985,"GLORYS",17,"Proportion"
2009,"GB","25-100m",">18.5°C",0.00095718961668649,"GLORYS",18.5,"Proportion"
2009,"GB","25-100m",">18°C",0.00245559763872838,"GLORYS",18,"Proportion"
2009,"GB","25-100m",">19.5°C",9.21641927737169e-05,"GLORYS",19.5,"Proportion"
2009,"GB","25-100m",">19°C",0.00026366998206908,"GLORYS",19,"Proportion"
2009,"GB","25-100m",">1°C",0.99999994347262,"GLORYS",1,"Proportion"
2009,"GB","25-100m",">2.5°C",0.999875288921691,"GLORYS",2.5,"Proportion"
2009,"GB","25-100m",">20.5°C",0,"GLORYS",20.5,"Proportion"
2009,"GB","25-100m",">20°C",2.09521940308351e-05,"GLORYS",20,"Proportion"
2009,"GB","25-100m",">21.5°C",0,"GLORYS",21.5,"Proportion"
2009,"GB","25-100m",">21°C",0,"GLORYS",21,"Proportion"
2009,"GB","25-100m",">22.5°C",0,"GLORYS",22.5,"Proportion"
2009,"GB","25-100m",">22°C",0,"GLORYS",22,"Proportion"
2009,"GB","25-100m",">23.5°C",0,"GLORYS",23.5,"Proportion"
2009,"GB","25-100m",">23°C",0,"GLORYS",23,"Proportion"
2009,"GB","25-100m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2009,"GB","25-100m",">24°C",0,"GLORYS",24,"Proportion"
2009,"GB","25-100m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2009,"GB","25-100m",">25°C",0,"GLORYS",25,"Proportion"
2009,"GB","25-100m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2009,"GB","25-100m",">26°C",0,"GLORYS",26,"Proportion"
2009,"GB","25-100m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2009,"GB","25-100m",">27°C",0,"GLORYS",27,"Proportion"
2009,"GB","25-100m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2009,"GB","25-100m",">28°C",0,"GLORYS",28,"Proportion"
2009,"GB","25-100m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2009,"GB","25-100m",">29°C",0,"GLORYS",29,"Proportion"
2009,"GB","25-100m",">2°C",0.99999994347262,"GLORYS",2,"Proportion"
2009,"GB","25-100m",">3.5°C",0.994402623433933,"GLORYS",3.5,"Proportion"
2009,"GB","25-100m",">30°C",0,"GLORYS",30,"Proportion"
2009,"GB","25-100m",">3°C",0.998867404468133,"GLORYS",3,"Proportion"
2009,"GB","25-100m",">4.5°C",0.887535501714646,"GLORYS",4.5,"Proportion"
2009,"GB","25-100m",">4°C",0.968466096685621,"GLORYS",4,"Proportion"
2009,"GB","25-100m",">5.5°C",0.739813601324182,"GLORYS",5.5,"Proportion"
2009,"GB","25-100m",">5°C",0.798508792053463,"GLORYS",5,"Proportion"
2009,"GB","25-100m",">6.5°C",0.641832800333984,"GLORYS",6.5,"Proportion"
2009,"GB","25-100m",">6°C",0.689154210821026,"GLORYS",6,"Proportion"
2009,"GB","25-100m",">7.5°C",0.561600520090835,"GLORYS",7.5,"Proportion"
2009,"GB","25-100m",">7°C",0.599295629701293,"GLORYS",7,"Proportion"
2009,"GB","25-100m",">8.5°C",0.496109422855118,"GLORYS",8.5,"Proportion"
2009,"GB","25-100m",">8°C",0.528294521153872,"GLORYS",8,"Proportion"
2009,"GB","25-100m",">9.5°C",0.435236158456214,"GLORYS",9.5,"Proportion"
2009,"GB","25-100m",">9°C",0.464539797721669,"GLORYS",9,"Proportion"
2009,"GB","AllDepths",">0.5°C",0.999999943472622,"GLORYS",0.5,"Proportion"
2009,"GB","AllDepths",">1.5°C",0.999887489113115,"GLORYS",1.5,"Proportion"
2009,"GB","AllDepths",">10.5°C",0.396787483645603,"GLORYS",10.5,"Proportion"
2009,"GB","AllDepths",">10°C",0.428622307368114,"GLORYS",10,"Proportion"
2009,"GB","AllDepths",">11.5°C",0.325421747211307,"GLORYS",11.5,"Proportion"
2009,"GB","AllDepths",">11°C",0.362819788527067,"GLORYS",11,"Proportion"
2009,"GB","AllDepths",">12.5°C",0.23755349829754,"GLORYS",12.5,"Proportion"
2009,"GB","AllDepths",">12°C",0.284226921406423,"GLORYS",12,"Proportion"
2009,"GB","AllDepths",">13.5°C",0.155744555031445,"GLORYS",13.5,"Proportion"
2009,"GB","AllDepths",">13°C",0.193192666049096,"GLORYS",13,"Proportion"
2009,"GB","AllDepths",">14.5°C",0.103903011295444,"GLORYS",14.5,"Proportion"
2009,"GB","AllDepths",">14°C",0.125366752374255,"GLORYS",14,"Proportion"
2009,"GB","AllDepths",">15.5°C",0.0675224158236734,"GLORYS",15.5,"Proportion"
2009,"GB","AllDepths",">15°C",0.0856250721050305,"GLORYS",15,"Proportion"
2009,"GB","AllDepths",">16.5°C",0.0353139444450519,"GLORYS",16.5,"Proportion"
2009,"GB","AllDepths",">16°C",0.0504376802842582,"GLORYS",16,"Proportion"
2009,"GB","AllDepths",">17.5°C",0.0177839045802164,"GLORYS",17.5,"Proportion"
2009,"GB","AllDepths",">17°C",0.0248358803042864,"GLORYS",17,"Proportion"
2009,"GB","AllDepths",">18.5°C",0.01005835874725,"GLORYS",18.5,"Proportion"
2009,"GB","AllDepths",">18°C",0.0131751752269137,"GLORYS",18,"Proportion"
2009,"GB","AllDepths",">19.5°C",0.00620537643097689,"GLORYS",19.5,"Proportion"
2009,"GB","AllDepths",">19°C",0.00791700128663576,"GLORYS",19,"Proportion"
2009,"GB","AllDepths",">1°C",0.999999943472622,"GLORYS",1,"Proportion"
2009,"GB","AllDepths",">2.5°C",0.998789671446853,"GLORYS",2.5,"Proportion"
2009,"GB","AllDepths",">20.5°C",0.00365783265243155,"GLORYS",20.5,"Proportion"
2009,"GB","AllDepths",">20°C",0.00478779100688349,"GLORYS",20,"Proportion"
2009,"GB","AllDepths",">21.5°C",0.00172004462113872,"GLORYS",21.5,"Proportion"
2009,"GB","AllDepths",">21°C",0.00260058413483425,"GLORYS",21,"Proportion"
2009,"GB","AllDepths",">22.5°C",0.00065774792707043,"GLORYS",22.5,"Proportion"
2009,"GB","AllDepths",">22°C",0.00108494581458092,"GLORYS",22,"Proportion"
2009,"GB","AllDepths",">23.5°C",0.00016727126519429,"GLORYS",23.5,"Proportion"
2009,"GB","AllDepths",">23°C",0.00037496827269804,"GLORYS",23,"Proportion"
2009,"GB","AllDepths",">24.5°C",0,"GLORYS",24.5,"Proportion"
2009,"GB","AllDepths",">24°C",4.32390459044662e-05,"GLORYS",24,"Proportion"
2009,"GB","AllDepths",">25.5°C",0,"GLORYS",25.5,"Proportion"
2009,"GB","AllDepths",">25°C",0,"GLORYS",25,"Proportion"
2009,"GB","AllDepths",">26.5°C",0,"GLORYS",26.5,"Proportion"
2009,"GB","AllDepths",">26°C",0,"GLORYS",26,"Proportion"
2009,"GB","AllDepths",">27.5°C",0,"GLORYS",27.5,"Proportion"
2009,"GB","AllDepths",">27°C",0,"GLORYS",27,"Proportion"
2009,"GB","AllDepths",">28.5°C",0,"GLORYS",28.5,"Proportion"
2009,"GB","AllDepths",">28°C",0,"GLORYS",28,"Proportion"
2009,"GB","AllDepths",">29.5°C",0,"GLORYS",29.5,"Proportion"
2009,"GB","AllDepths",">29°C",0,"GLORYS",29,"Proportion"
2009,"GB","AllDepths",">2°C",0.999547017275497,"GLORYS",2,"Proportion"
2009,"GB","AllDepths",">3.5°C",0.989816594478646,"GLORYS",3.5,"Proportion"
2009,"GB","AllDepths",">30°C",0,"GLORYS",30,"Proportion"
2009,"GB","AllDepths",">3°C",0.99637457299237,"GLORYS",3,"Proportion"
2009,"GB","AllDepths",">4.5°C",0.883656063894547,"GLORYS",4.5,"Proportion"
2009,"GB","AllDepths",">4°C",0.960783363236542,"GLORYS",4,"Proportion"
2009,"GB","AllDepths",">5.5°C",0.750273005348052,"GLORYS",5.5,"Proportion"
2009,"GB","AllDepths",">5°C",0.804873025075625,"GLORYS",5,"Proportion"
2009,"GB","AllDepths",">6.5°C",0.658418480278709,"GLORYS",6.5,"Proportion"
2009,"GB","AllDepths",">6°C",0.703037664889669,"GLORYS",6,"Proportion"
2009,"GB","AllDepths",">7.5°C",0.581554070499931,"GLORYS",7.5,"Proportion"
2009,"GB","AllDepths",">7°C",0.617606108431449,"GLORYS",7,"Proportion"
2009,"GB","AllDepths",">8.5°C",0.520786764464591,"GLORYS",8.5,"Proportion"
2009,"GB","AllDepths",">8°C",0.550095565734013,"GLORYS",8,"Proportion"
2009,"GB","AllDepths",">9.5°C",0.459816453080387,"GLORYS",9.5,"Proportion"
2009,"GB","AllDepths",">9°C",0.490602822311725,"GLORYS",9,"Proportion"
2009,"GOM","0-25m",">0.5°C",0.999999943472611,"GLORYS",0.5,"Proportion"
2009,"GOM","0-25m",">1.5°C",0.999999943472611,"GLORYS",1.5,"Proportion"
2009,"GOM","0-25m",">10.5°C",0.331111808022835,"GLORYS",10.5,"Proportion"
2009,"GOM","0-25m",">10°C",0.386422468282439,"GLORYS",10,"Proportion"
2009,"GOM","0-25m",">11.5°C",0.212391407021067,"GLORYS",11.5,"Proportion"
2009,"GOM","0-25m",">11°C",0.270472877265759,"GLORYS",11,"Proportion"
2009,"GOM","0-25m",">12.5°C",0.138289792438094,"GLORYS",12.5,"Proportion"
2009,"GOM","0-25m",">12°C",0.169655959074833,"GLORYS",12,"Proportion"
2009,"GOM","0-25m",">13.5°C",0.0925887674694702,"GLORYS",13.5,"Proportion"
2009,"GOM","0-25m",">13°C",0.111134280195974,"GLORYS",13,"Proportion"
2009,"GOM","0-25m",">14.5°C",0.0623678264870889,"GLORYS",14.5,"Proportion"
2009,"GOM","0-25m",">14°C",0.0765881069601428,"GLORYS",14,"Proportion"
2009,"GOM","0-25m",">15.5°C",0.0418394745881495,"GLORYS",15.5,"Proportion"
2009,"GOM","0-25m",">15°C",0.0526607610389721,"GLORYS",15,"Proportion"
2009,"GOM","0-25m",">16.5°C",0.0259749723418457,"GLORYS",16.5,"Proportion"
2009,"GOM","0-25m",">16°C",0.0321372424994498,"GLORYS",16,"Proportion"
2009,"GOM","0-25m",">17.5°C",0.00927589644397857,"GLORYS",17.5,"Proportion"
2009,"GOM","0-25m",">17°C",0.0185167543455296,"GLORYS",17,"Proportion"
2009,"GOM","0-25m",">18.5°C",0.00048918896609064,"GLORYS",18.5,"Proportion"
2009,"GOM","0-25m",">18°C",0.00374994618045705,"GLORYS",18,"Proportion"
2009,"GOM","0-25m",">19.5°C",0,"GLORYS",19.5,"Proportion"
2009,"GOM","0-25m",">19°C",0,"GLORYS",19,"Proportion"
2009,"GOM","0-25m",">1°C",0.999999943472611,"GLORYS",1,"Proportion"
2009,"GOM","0-25m",">2.5°C",0.998228551768027,"GLORYS",2.5,"Proportion"
2009,"GOM","0-25m",">20.5°C",0,"GLORYS",20.5,"Proportion"
2009,"GOM","0-25m",">20°C",0,"GLORYS",20,"Proportion"
2009,"GOM","0-25m",">21.5°C",0,"GLORYS",21.5,"Proportion"
2009,"GOM","0-25m",">21°C",0,"GLORYS",21,"Proportion"
2009,"GOM","0-25m",">22.5°C",0,"GLORYS",22.5,"Proportion"
2009,"GOM","0-25m",">22°C",0,"GLORYS",22,"Proportion"
2009,"GOM","0-25m",">23.5°C",0,"GLORYS",23.5,"Proportion"
2009,"GOM","0-25m",">23°C",0,"GLORYS",23,"Proportion"
2009,"GOM","0-25m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2009,"GOM","0-25m",">24°C",0,"GLORYS",24,"Proportion"
2009,"GOM","0-25m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2009,"GOM","0-25m",">25°C",0,"GLORYS",25,"Proportion"
2009,"GOM","0-25m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2009,"GOM","0-25m",">26°C",0,"GLORYS",26,"Proportion"
2009,"GOM","0-25m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2009,"GOM","0-25m",">27°C",0,"GLORYS",27,"Proportion"
2009,"GOM","0-25m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2009,"GOM","0-25m",">28°C",0,"GLORYS",28,"Proportion"
2009,"GOM","0-25m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2009,"GOM","0-25m",">29°C",0,"GLORYS",29,"Proportion"
2009,"GOM","0-25m",">2°C",0.999999943472611,"GLORYS",2,"Proportion"
2009,"GOM","0-25m",">3.5°C",0.866649587934392,"GLORYS",3.5,"Proportion"
2009,"GOM","0-25m",">30°C",0,"GLORYS",30,"Proportion"
2009,"GOM","0-25m",">3°C",0.954978306263584,"GLORYS",3,"Proportion"
2009,"GOM","0-25m",">4.5°C",0.735243823178828,"GLORYS",4.5,"Proportion"
2009,"GOM","0-25m",">4°C",0.788379503318954,"GLORYS",4,"Proportion"
2009,"GOM","0-25m",">5.5°C",0.654606932473843,"GLORYS",5.5,"Proportion"
2009,"GOM","0-25m",">5°C",0.696908484053515,"GLORYS",5,"Proportion"
2009,"GOM","0-25m",">6.5°C",0.584332971383191,"GLORYS",6.5,"Proportion"
2009,"GOM","0-25m",">6°C",0.616885601707059,"GLORYS",6,"Proportion"
2009,"GOM","0-25m",">7.5°C",0.548546192834688,"GLORYS",7.5,"Proportion"
2009,"GOM","0-25m",">7°C",0.564798723302731,"GLORYS",7,"Proportion"
2009,"GOM","0-25m",">8.5°C",0.504801649710636,"GLORYS",8.5,"Proportion"
2009,"GOM","0-25m",">8°C",0.528430378311274,"GLORYS",8,"Proportion"
2009,"GOM","0-25m",">9.5°C",0.440967836927082,"GLORYS",9.5,"Proportion"
2009,"GOM","0-25m",">9°C",0.476317748132945,"GLORYS",9,"Proportion"
2009,"GOM","100-300m",">0.5°C",0.999999943472632,"GLORYS",0.5,"Proportion"
2009,"GOM","100-300m",">1.5°C",0.999999943472632,"GLORYS",1.5,"Proportion"
2009,"GOM","100-300m",">10.5°C",0.00374330286644534,"GLORYS",10.5,"Proportion"
2009,"GOM","100-300m",">10°C",0.00672959925461049,"GLORYS",10,"Proportion"
2009,"GOM","100-300m",">11.5°C",0.00188732761541767,"GLORYS",11.5,"Proportion"
2009,"GOM","100-300m",">11°C",0.00254229877489381,"GLORYS",11,"Proportion"
2009,"GOM","100-300m",">12.5°C",0.00081829359720699,"GLORYS",12.5,"Proportion"
2009,"GOM","100-300m",">12°C",0.00128585877450396,"GLORYS",12,"Proportion"
2009,"GOM","100-300m",">13.5°C",0.00034071000732527,"GLORYS",13.5,"Proportion"
2009,"GOM","100-300m",">13°C",0.00055395115164888,"GLORYS",13,"Proportion"
2009,"GOM","100-300m",">14.5°C",3.18762529894301e-05,"GLORYS",14.5,"Proportion"
2009,"GOM","100-300m",">14°C",0.00015286099520966,"GLORYS",14,"Proportion"
2009,"GOM","100-300m",">15.5°C",0,"GLORYS",15.5,"Proportion"
2009,"GOM","100-300m",">15°C",3.18115527709197e-06,"GLORYS",15,"Proportion"
2009,"GOM","100-300m",">16.5°C",0,"GLORYS",16.5,"Proportion"
2009,"GOM","100-300m",">16°C",0,"GLORYS",16,"Proportion"
2009,"GOM","100-300m",">17.5°C",0,"GLORYS",17.5,"Proportion"
2009,"GOM","100-300m",">17°C",0,"GLORYS",17,"Proportion"
2009,"GOM","100-300m",">18.5°C",0,"GLORYS",18.5,"Proportion"
2009,"GOM","100-300m",">18°C",0,"GLORYS",18,"Proportion"
2009,"GOM","100-300m",">19.5°C",0,"GLORYS",19.5,"Proportion"
2009,"GOM","100-300m",">19°C",0,"GLORYS",19,"Proportion"
2009,"GOM","100-300m",">1°C",0.999999943472632,"GLORYS",1,"Proportion"
2009,"GOM","100-300m",">2.5°C",0.999896179460189,"GLORYS",2.5,"Proportion"
2009,"GOM","100-300m",">20.5°C",0,"GLORYS",20.5,"Proportion"
2009,"GOM","100-300m",">20°C",0,"GLORYS",20,"Proportion"
2009,"GOM","100-300m",">21.5°C",0,"GLORYS",21.5,"Proportion"
2009,"GOM","100-300m",">21°C",0,"GLORYS",21,"Proportion"
2009,"GOM","100-300m",">22.5°C",0,"GLORYS",22.5,"Proportion"
2009,"GOM","100-300m",">22°C",0,"GLORYS",22,"Proportion"
2009,"GOM","100-300m",">23.5°C",0,"GLORYS",23.5,"Proportion"
2009,"GOM","100-300m",">23°C",0,"GLORYS",23,"Proportion"
2009,"GOM","100-300m",">24.5°C",0,"GLORYS",24.5,"Proportion"
2009,"GOM","100-300m",">24°C",0,"GLORYS",24,"Proportion"
2009,"GOM","100-300m",">25.5°C",0,"GLORYS",25.5,"Proportion"
2009,"GOM","100-300m",">25°C",0,"GLORYS",25,"Proportion"
2009,"GOM","100-300m",">26.5°C",0,"GLORYS",26.5,"Proportion"
2009,"GOM","100-300m",">26°C",0,"GLORYS",26,"Proportion"
2009,"GOM","100-300m",">27.5°C",0,"GLORYS",27.5,"Proportion"
2009,"GOM","100-300m",">27°C",0,"GLORYS",27,"Proportion"
2009,"GOM","100-300m",">28.5°C",0,"GLORYS",28.5,"Proportion"
2009,"GOM","100-300m",">28°C",0,"GLORYS",28,"Proportion"
2009,"GOM","100-300m",">29.5°C",0,"GLORYS",29.5,"Proportion"
2009,"GOM","100-300m",">29°C",0,"GLORYS",29,"Proportion"
2009,"GOM","100-300m",">2°C",0.999999943472632,"GLORYS",2,"Proportion"
2009,"GOM","100-300m",">3.5°C",0.996792185996885,"GLORYS",3.5,"Proportion"
2009,"GOM","100-300m",">30°C",0,"GLORYS",30,"Proportion"
2009,"GOM","100-300m",">3°C",0.99944036183869,"GLORYS",3,"Proportion"
2009,"GOM","100-300m",">4.5°C",0.950458703496226,"GLORYS",4.5,"Proportion"
2009,"GOM","100-300m",">4°C",0.985923482802023,"GLORYS",4,"Proportion"
2009,"GOM","100-300m",">5.5°C",0.7966825704621,"GLORYS",5.5,"Proportion"
2009,"GOM","100-300m",">5°C",0.884268728251926,"GLORYS",5,"Proportion"
2009,"GOM","100-300m",">6.5°C",0.49991930742095,"GLORYS",6.5,"Proportion"
2009,"GOM","100-300m",">6°C",0.670499666978965,"GLORYS",6,"Proportion"
2009,"GOM","100-300m",">7.5°C",0.148994816608044,"GLORYS",7.5,"Proportion"
2009,"GOM","100-300m",">7°C",0.332518334215647,"GLORYS",7,"Proportion"
2009,"GOM","100-300m",">8.5°C",0.0552350400350562,"GLORYS",8.5,"Proportion"
2009,"GOM","100-300m",">8°C",0.0805839979839599,"GLORYS",8,"Proportion"
2009,"GOM","100-300m",">9.5°C",0.0142551462354343,"GLORYS",9.5,"Proportion"
2009,"GOM","100-300m",">9°C",0.02800910855442,"GLORYS",9,"Proportion"
2009,"GOM","25-100m",">0.5°C",0.999999943472617,"GLORYS",0.5,"Proportion"
2009,"GOM","25-100m",">1.5°C",0.999999943472617,"GLORYS",1.5,"Proportion"
2009,"GOM","25-100m",">10.5°C",0.0906702474588702,"GLORYS",10.5,"Proportion"
2009,"GOM","25-100m",">10°C",0.141896638173505,"GLORYS",10,"Proportion"
2009,"GOM","25-100m",">11.5°C",0.0375078679737647,"GLORYS",11.5,"Proportion"
