"Latitude","Longitude","Value","Season"
38.375,-60.875,-0.208770349290636,"Winter"
38.375,-60.625,-0.194488885667589,"Winter"
38.375,-60.375,-0.132785182529026,"Winter"
38.375,-60.125,-0.0434185028076172,"Winter"
38.125,-76.125,2.39073326852587,"Winter"
38.125,-75.125,1.21169624858432,"Winter"
38.125,-74.875,1.11658144527011,"Winter"
38.125,-74.625,0.773081461588542,"Winter"
38.125,-74.375,0.188833305570814,"Winter"
38.125,-74.125,-0.432751788033379,"Winter"
38.125,-73.875,-0.86671109729343,"Winter"
38.125,-73.625,-0.965092542436388,"Winter"
38.125,-73.375,-0.733314847946167,"Winter"
38.125,-73.125,-0.211122300889757,"Winter"
38.125,-72.875,0.468451796637641,"Winter"
38.125,-72.625,1.13125551011827,"Winter"
38.125,-72.375,1.72848891152276,"Winter"
38.125,-72.125,2.41582206090291,"Winter"
38.125,-71.875,3.21194069120619,"Winter"
38.125,-71.625,3.95264070298937,"Winter"
38.125,-71.375,4.53078132205539,"Winter"
38.125,-71.125,4.82927390204536,"Winter"
38.125,-70.875,4.92655532624986,"Winter"
38.125,-70.625,4.89699250327216,"Winter"
38.125,-70.375,4.79661461512248,"Winter"
38.125,-70.125,4.65419244766235,"Winter"
38.125,-69.875,4.52477033403185,"Winter"
38.125,-69.625,4.34509614308675,"Winter"
38.125,-69.375,4.01784448623657,"Winter"
38.125,-69.125,3.49789995617337,"Winter"
38.125,-68.875,2.88302947150336,"Winter"
38.125,-68.625,2.23526302973429,"Winter"
38.125,-68.375,1.57606279585097,"Winter"
38.125,-68.125,0.998707389831543,"Winter"
38.125,-67.875,0.637370183732775,"Winter"
38.125,-67.625,0.653433375888401,"Winter"
38.125,-67.375,1.00390737321642,"Winter"
38.125,-67.125,1.4611630015903,"Winter"
38.125,-66.875,1.77487786610921,"Winter"
38.125,-66.625,1.85864073435465,"Winter"
38.125,-66.375,1.78767770131429,"Winter"
38.125,-66.125,1.66456279754639,"Winter"
38.125,-65.875,1.49491477542453,"Winter"
38.125,-65.625,1.32189621395535,"Winter"
38.125,-65.375,1.12338513268365,"Winter"
38.125,-65.125,0.940507486131456,"Winter"
38.125,-64.875,0.747170363532172,"Winter"
38.125,-64.625,0.5674925910102,"Winter"
38.125,-64.375,0.396259265475803,"Winter"
38.125,-64.125,0.248429701063368,"Winter"
38.125,-63.875,0.131785138448079,"Winter"
38.125,-63.625,6.30060831705729e-05,"Winter"
38.125,-63.375,-0.152418475680881,"Winter"
38.125,-63.125,-0.295592583550347,"Winter"
38.125,-62.875,-0.420903693305122,"Winter"
38.125,-62.625,-0.53086297776964,"Winter"
38.125,-62.375,-0.613577651977539,"Winter"
38.125,-62.125,-0.639196374681261,"Winter"
38.125,-61.875,-0.5838074154324,"Winter"
38.125,-61.625,-0.478525903489855,"Winter"
38.125,-61.375,-0.395744323730469,"Winter"
38.125,-61.125,-0.351644452412923,"Winter"
38.125,-60.875,-0.320977867974175,"Winter"
38.125,-60.625,-0.266400019327799,"Winter"
38.125,-60.375,-0.180392667982313,"Winter"
38.125,-60.125,-0.0799260033501519,"Winter"
37.875,-76.125,2.2803554614385,"Winter"
37.875,-75.875,2.1868999587165,"Winter"
37.875,-75.375,1.17392592430115,"Winter"
37.875,-75.125,1.12318148083157,"Winter"
37.875,-74.875,0.837733316421509,"Winter"
37.875,-74.625,0.259911070929633,"Winter"
37.875,-74.375,-0.47922223938836,"Winter"
37.875,-74.125,-1.01508889728122,"Winter"
37.875,-73.875,-1.12936283217536,"Winter"
37.875,-73.625,-0.808136940002441,"Winter"
37.875,-73.375,-0.14004815419515,"Winter"
37.875,-73.125,0.820285129547119,"Winter"
37.875,-72.875,1.83858509063721,"Winter"
37.875,-72.625,2.72245925267537,"Winter"
37.875,-72.375,3.42555555767483,"Winter"
37.875,-72.125,4.06609999338786,"Winter"
37.875,-71.875,4.69791467454698,"Winter"
37.875,-71.625,5.18557018703885,"Winter"
37.875,-71.375,5.41851854324341,"Winter"
37.875,-71.125,5.31356281704373,"Winter"
37.875,-70.875,5.0164072672526,"Winter"
37.875,-70.625,4.61551842159695,"Winter"
37.875,-70.375,4.244140625,"Winter"
37.875,-70.125,3.91387769911024,"Winter"
37.875,-69.875,3.70109992557102,"Winter"
37.875,-69.625,3.55587408277724,"Winter"
37.875,-69.375,3.43605552249485,"Winter"
37.875,-69.125,3.28536650339762,"Winter"
37.875,-68.875,3.04612958696153,"Winter"
37.875,-68.625,2.73392584058974,"Winter"
37.875,-68.375,2.30665168762207,"Winter"
37.875,-68.125,1.84556299845378,"Winter"
37.875,-67.875,1.52118895848592,"Winter"
37.875,-67.625,1.48607771131727,"Winter"
37.875,-67.375,1.69132957458496,"Winter"
37.875,-67.125,1.88858142428928,"Winter"
37.875,-66.875,1.89127034081353,"Winter"
37.875,-66.625,1.68177774217394,"Winter"
37.875,-66.375,1.40649261474609,"Winter"
37.875,-66.125,1.13234435187446,"Winter"
37.875,-65.875,0.87575920952691,"Winter"
37.875,-65.625,0.61373708513048,"Winter"
37.875,-65.375,0.359333313835992,"Winter"
37.875,-65.125,0.147844568888346,"Winter"
37.875,-64.875,-0.035459221733941,"Winter"
37.875,-64.625,-0.185014915466309,"Winter"
37.875,-64.375,-0.292696189880371,"Winter"
37.875,-64.125,-0.352266671922472,"Winter"
37.875,-63.875,-0.378314865960015,"Winter"
37.875,-63.625,-0.394881375630697,"Winter"
37.875,-63.375,-0.439170540703668,"Winter"
37.875,-63.125,-0.503351783752441,"Winter"
37.875,-62.875,-0.571288744608561,"Winter"
37.875,-62.625,-0.628085242377387,"Winter"
37.875,-62.375,-0.666788970099555,"Winter"
37.875,-62.125,-0.672840796576606,"Winter"
37.875,-61.875,-0.624325858222114,"Winter"
37.875,-61.625,-0.551866785685221,"Winter"
37.875,-61.375,-0.492637104458279,"Winter"
37.875,-61.125,-0.459692594740126,"Winter"
37.875,-60.875,-0.421174112955729,"Winter"
37.875,-60.625,-0.356362787882487,"Winter"
37.875,-60.375,-0.259677738613553,"Winter"
37.875,-60.125,-0.149051878187391,"Winter"
37.625,-76.125,2.07590733369191,"Winter"
37.625,-75.875,1.99625549581316,"Winter"
37.625,-75.375,1.03159631093343,"Winter"
37.625,-75.125,0.828059286541409,"Winter"
37.625,-74.875,0.365540764066908,"Winter"
37.625,-74.625,-0.373370409011841,"Winter"
37.625,-74.375,-1.11569254133436,"Winter"
37.625,-74.125,-1.44646294911702,"Winter"
37.625,-73.875,-1.16712216271294,"Winter"
37.625,-73.625,-0.36523707707723,"Winter"
37.625,-73.375,0.823322190178765,"Winter"
37.625,-73.125,2.14936295615302,"Winter"
37.625,-72.875,3.36440736982557,"Winter"
37.625,-72.625,4.27292586432563,"Winter"
37.625,-72.375,4.78313684463501,"Winter"
37.625,-72.125,5.04794062508477,"Winter"
37.625,-71.875,5.16370743645562,"Winter"
37.625,-71.625,5.07548870510525,"Winter"
37.625,-71.375,4.70877024332682,"Winter"
37.625,-71.125,4.15638516743978,"Winter"
37.625,-70.875,3.5777407752143,"Winter"
37.625,-70.625,3.07097407446967,"Winter"
37.625,-70.375,2.6442851808336,"Winter"
37.625,-70.125,2.32261481814914,"Winter"
37.625,-69.875,2.11978147294786,"Winter"
37.625,-69.625,2.01599996354845,"Winter"
37.625,-69.375,2.04235184987386,"Winter"
37.625,-69.125,2.16642960442437,"Winter"
37.625,-68.875,2.28350353240967,"Winter"
37.625,-68.625,2.3094889110989,"Winter"
37.625,-68.375,2.16307404836019,"Winter"
37.625,-68.125,1.91228150261773,"Winter"
37.625,-67.875,1.6670406765408,"Winter"
37.625,-67.625,1.56388145022922,"Winter"
37.625,-67.375,1.56514814164903,"Winter"
37.625,-67.125,1.50729624430339,"Winter"
37.625,-66.875,1.3226888232761,"Winter"
37.625,-66.625,1.06756649017334,"Winter"
37.625,-66.375,0.806570392184787,"Winter"
37.625,-66.125,0.574499956766764,"Winter"
37.625,-65.875,0.3368591732449,"Winter"
37.625,-65.625,0.0906851450602214,"Winter"
37.625,-65.375,-0.157266722785102,"Winter"
37.625,-65.125,-0.346703762478299,"Winter"
37.625,-64.875,-0.482874043782552,"Winter"
37.625,-64.625,-0.565029525756836,"Winter"
37.625,-64.375,-0.597355567084418,"Winter"
37.625,-64.125,-0.587177870008681,"Winter"
37.625,-63.875,-0.565396372477214,"Winter"
37.625,-63.625,-0.550663100348579,"Winter"
37.625,-63.375,-0.5548554526435,"Winter"
37.625,-63.125,-0.585651842753092,"Winter"
37.625,-62.875,-0.619337124294705,"Winter"
37.625,-62.625,-0.639422035217285,"Winter"
37.625,-62.375,-0.641833326551649,"Winter"
37.625,-62.125,-0.621333312988281,"Winter"
37.625,-61.875,-0.584226036071777,"Winter"
37.625,-61.625,-0.546977742513021,"Winter"
37.625,-61.375,-0.527174123128255,"Winter"
37.625,-61.125,-0.510844506157769,"Winter"
37.625,-60.875,-0.468125830756293,"Winter"
37.625,-60.625,-0.395648172166612,"Winter"
37.625,-60.375,-0.297366735670302,"Winter"
37.625,-60.125,-0.196003850301107,"Winter"
37.375,-76.125,1.79724442693922,"Winter"
37.375,-75.875,1.57573699951172,"Winter"
37.375,-75.625,1.17933702468872,"Winter"
37.375,-75.375,0.89599248568217,"Winter"
37.375,-75.125,0.508070352342394,"Winter"
37.375,-74.875,-0.113314798143175,"Winter"
37.375,-74.625,-0.888922166824341,"Winter"
37.375,-74.375,-1.44701846440633,"Winter"
37.375,-74.125,-1.39082591268751,"Winter"
37.375,-73.875,-0.603618473476834,"Winter"
37.375,-73.625,0.671170372433133,"Winter"
37.375,-73.375,2.17063704596625,"Winter"
37.375,-73.125,3.48925546010335,"Winter"
37.375,-72.875,4.45897402233548,"Winter"
37.375,-72.625,4.99081853230794,"Winter"
37.375,-72.375,5.04486260943943,"Winter"
37.375,-72.125,4.79685919019911,"Winter"
37.375,-71.875,4.36748877631293,"Winter"
37.375,-71.625,3.73072204589844,"Winter"
37.375,-71.375,2.98256282806396,"Winter"
37.375,-71.125,2.29992593129476,"Winter"
37.375,-70.875,1.75298152499729,"Winter"
37.375,-70.625,1.34429622226291,"Winter"
37.375,-70.375,1.04274804857042,"Winter"
37.375,-70.125,0.855714840359158,"Winter"
37.375,-69.875,0.758422131008572,"Winter"
37.375,-69.625,0.745877774556478,"Winter"
37.375,-69.375,0.879107432895237,"Winter"
37.375,-69.125,1.10180367363824,"Winter"
37.375,-68.875,1.31584822336833,"Winter"
37.375,-68.625,1.45725557539198,"Winter"
37.375,-68.375,1.43767392900255,"Winter"
37.375,-68.125,1.30490351782905,"Winter"
37.375,-67.875,1.15533320109049,"Winter"
37.375,-67.625,1.06209256913927,"Winter"
37.375,-67.375,0.980770386589898,"Winter"
37.375,-67.125,0.862144449022081,"Winter"
37.375,-66.875,0.709577751159668,"Winter"
37.375,-66.625,0.562033420138889,"Winter"
37.375,-66.375,0.416811095343696,"Winter"
37.375,-66.125,0.261155488755968,"Winter"
37.375,-65.875,0.0990109973483616,"Winter"
37.375,-65.625,-0.0899999618530273,"Winter"
37.375,-65.375,-0.295244365268283,"Winter"
37.375,-65.125,-0.478159395853678,"Winter"
37.375,-64.875,-0.602311197916667,"Winter"
37.375,-64.625,-0.646925820244683,"Winter"
37.375,-64.375,-0.633903736538357,"Winter"
37.375,-64.125,-0.594866752624512,"Winter"
37.375,-63.875,-0.577266947428385,"Winter"
37.375,-63.625,-0.58891487121582,"Winter"
37.375,-63.375,-0.610381529066298,"Winter"
37.375,-63.125,-0.641344367133246,"Winter"
37.375,-62.875,-0.659736908806695,"Winter"
37.375,-62.625,-0.646285247802734,"Winter"
37.375,-62.375,-0.604922252231174,"Winter"
37.375,-62.125,-0.545525847540961,"Winter"
37.375,-61.875,-0.495051913791233,"Winter"
37.375,-61.625,-0.472318500942654,"Winter"
37.375,-61.375,-0.475818464491102,"Winter"
37.375,-61.125,-0.478207439846463,"Winter"
37.375,-60.875,-0.447492663065592,"Winter"
37.375,-60.625,-0.390925937228733,"Winter"
37.375,-60.375,-0.305851830376519,"Winter"
37.375,-60.125,-0.216485256618924,"Winter"
37.125,-76.125,1.5863407029046,"Winter"
37.125,-75.875,1.29998144573636,"Winter"
37.125,-75.625,1.04499254226685,"Winter"
37.125,-75.375,0.76220743921068,"Winter"
37.125,-75.125,0.274185106489393,"Winter"
37.125,-74.875,-0.488177797529433,"Winter"
37.125,-74.625,-1.23815175162421,"Winter"
37.125,-74.375,-1.45124436484443,"Winter"
37.125,-74.125,-0.823429589801364,"Winter"
37.125,-73.875,0.511525959438748,"Winter"
37.125,-73.625,2.12392597198486,"Winter"
37.125,-73.375,3.54671839608086,"Winter"
37.125,-73.125,4.44631107118395,"Winter"
37.125,-72.875,4.83152939478556,"Winter"
37.125,-72.625,4.75572942097982,"Winter"
37.125,-72.375,4.27784792582194,"Winter"
37.125,-72.125,3.59644440544976,"Winter"
37.125,-71.875,2.82414790259467,"Winter"
37.125,-71.625,1.97019608815511,"Winter"
37.125,-71.375,1.21559999254015,"Winter"
37.125,-71.125,0.6829222785102,"Winter"
37.125,-70.875,0.342070473564996,"Winter"
37.125,-70.625,0.13027040693495,"Winter"
37.125,-70.375,0.0251482433742947,"Winter"
37.125,-70.125,-0.00792971716986762,"Winter"
37.125,-69.875,0.0309407340155707,"Winter"
37.125,-69.625,0.156388982137044,"Winter"
37.125,-69.375,0.352425977918837,"Winter"
37.125,-69.125,0.568870311313205,"Winter"
37.125,-68.875,0.734766557481554,"Winter"
37.125,-68.625,0.803737110561795,"Winter"
37.125,-68.375,0.773511060078939,"Winter"
37.125,-68.125,0.691481335957845,"Winter"
37.125,-67.875,0.621099938286675,"Winter"
37.125,-67.625,0.593940734863281,"Winter"
37.125,-67.375,0.566273985968696,"Winter"
37.125,-67.125,0.520407549540202,"Winter"
37.125,-66.875,0.457959153917101,"Winter"
37.125,-66.625,0.373403676350911,"Winter"
37.125,-66.375,0.242385207282172,"Winter"
37.125,-66.125,0.103070449829102,"Winter"
37.125,-65.875,-0.0115888171725803,"Winter"
37.125,-65.625,-0.123707326253255,"Winter"
37.125,-65.375,-0.268340640597873,"Winter"
37.125,-65.125,-0.436433410644531,"Winter"
37.125,-64.875,-0.572477743360731,"Winter"
37.125,-64.625,-0.612459246317546,"Winter"
37.125,-64.375,-0.576333215501573,"Winter"
37.125,-64.125,-0.525514793395996,"Winter"
37.125,-63.875,-0.509773996141222,"Winter"
37.125,-63.625,-0.544859229193793,"Winter"
37.125,-63.375,-0.600966538323296,"Winter"
37.125,-63.125,-0.656277804904514,"Winter"
37.125,-62.875,-0.683474032084147,"Winter"
37.125,-62.625,-0.652381430731879,"Winter"
37.125,-62.375,-0.574466684129503,"Winter"
37.125,-62.125,-0.473507372538249,"Winter"
37.125,-61.875,-0.388859261406793,"Winter"
37.125,-61.625,-0.35691466861301,"Winter"
37.125,-61.375,-0.370922152201335,"Winter"
37.125,-61.125,-0.399329672919379,"Winter"
37.125,-60.875,-0.404148250155979,"Winter"
37.125,-60.625,-0.378466669718424,"Winter"
37.125,-60.375,-0.313796276516385,"Winter"
37.125,-60.125,-0.233988952636719,"Winter"
36.875,-75.875,0.991051827536689,"Winter"
36.875,-75.625,0.89532961845398,"Winter"
36.875,-75.375,0.636307371987237,"Winter"
36.875,-75.125,0.0346037228902181,"Winter"
36.875,-74.875,-0.840725882848104,"Winter"
36.875,-74.625,-1.48843332926432,"Winter"
36.875,-74.375,-1.28657774395413,"Winter"
36.875,-74.125,-0.0880148569742839,"Winter"
36.875,-73.875,1.6581962161594,"Winter"
36.875,-73.625,3.30614440706041,"Winter"
36.875,-73.375,4.35661854214138,"Winter"
36.875,-73.125,4.65426280763414,"Winter"
36.875,-72.875,4.38432954152425,"Winter"
36.875,-72.625,3.79512954288059,"Winter"
36.875,-72.375,2.98197019365099,"Winter"
36.875,-72.125,2.08303332858615,"Winter"
36.875,-71.875,1.25624075995551,"Winter"
36.875,-71.625,0.552844577365451,"Winter"
36.875,-71.375,0.0401148266262478,"Winter"
36.875,-71.125,-0.235081587897407,"Winter"
36.875,-70.875,-0.347670321994358,"Winter"
36.875,-70.625,-0.363826052347819,"Winter"
36.875,-70.375,-0.313766627841526,"Winter"
36.875,-70.125,-0.212322086758084,"Winter"
36.875,-69.875,-0.0538518905639648,"Winter"
36.875,-69.625,0.149485079447428,"Winter"
36.875,-69.375,0.347125922309028,"Winter"
36.875,-69.125,0.481625811258952,"Winter"
36.875,-68.875,0.523288811577691,"Winter"
36.875,-68.625,0.469648128085666,"Winter"
36.875,-68.375,0.380296325683594,"Winter"
36.875,-68.125,0.311637030707465,"Winter"
36.875,-67.875,0.319292555914985,"Winter"
36.875,-67.625,0.379596307542589,"Winter"
36.875,-67.375,0.425155618455675,"Winter"
36.875,-67.125,0.444596290588379,"Winter"
36.875,-66.875,0.413410992092556,"Winter"
36.875,-66.625,0.303633456759983,"Winter"
36.875,-66.375,0.142085244920519,"Winter"
36.875,-66.125,-0.00429994795057509,"Winter"
36.875,-65.875,-0.100507375929091,"Winter"
36.875,-65.625,-0.159929572211372,"Winter"
36.875,-65.375,-0.251003604465061,"Winter"
36.875,-65.125,-0.409281476338704,"Winter"
36.875,-64.875,-0.551277902391222,"Winter"
36.875,-64.625,-0.585522143046061,"Winter"
36.875,-64.375,-0.533370441860623,"Winter"
36.875,-64.125,-0.468285200330946,"Winter"
36.875,-63.875,-0.435992643568251,"Winter"
36.875,-63.625,-0.471255514356825,"Winter"
36.875,-63.375,-0.548981518215603,"Winter"
36.875,-63.125,-0.628003692626953,"Winter"
36.875,-62.875,-0.672340710957845,"Winter"
36.875,-62.625,-0.647999996609158,"Winter"
36.875,-62.375,-0.55902222527398,"Winter"
36.875,-62.125,-0.428844430711534,"Winter"
36.875,-61.875,-0.311036936442057,"Winter"
36.875,-61.625,-0.262714746263292,"Winter"
36.875,-61.375,-0.278833474053277,"Winter"
36.875,-61.125,-0.317551951938205,"Winter"
36.875,-60.875,-0.352499961853027,"Winter"
36.875,-60.625,-0.353344451056586,"Winter"
36.875,-60.375,-0.313581487867567,"Winter"
36.875,-60.125,-0.242029592725966,"Winter"
36.625,-75.875,0.723403639263577,"Winter"
36.625,-75.625,0.647259277767605,"Winter"
36.625,-75.375,0.371403773625692,"Winter"
36.625,-75.125,-0.352455531226264,"Winter"
36.625,-74.875,-1.21867035230001,"Winter"
36.625,-74.625,-1.50801847245958,"Winter"
36.625,-74.375,-0.786199887593587,"Winter"
36.625,-74.125,0.824696148766412,"Winter"
36.625,-73.875,2.63491098615858,"Winter"
36.625,-73.625,3.91437408659193,"Winter"
36.625,-73.375,4.29662953482734,"Winter"
36.625,-73.125,4.00577398935954,"Winter"
36.625,-72.875,3.29449617597792,"Winter"
36.625,-72.625,2.43585190243191,"Winter"
36.625,-72.375,1.55172216627333,"Winter"
36.625,-72.125,0.733748118082682,"Winter"
36.625,-71.875,0.108170382181803,"Winter"
36.625,-71.625,-0.283092647128635,"Winter"
36.625,-71.375,-0.497114711337619,"Winter"
36.625,-71.125,-0.574288813273112,"Winter"
36.625,-70.875,-0.546340751647949,"Winter"
36.625,-70.625,-0.447337108188205,"Winter"
36.625,-70.375,-0.283600001864963,"Winter"
36.625,-70.125,-0.0683886845906576,"Winter"
36.625,-69.875,0.166118494669596,"Winter"
36.625,-69.625,0.378103722466363,"Winter"
36.625,-69.375,0.490611033969455,"Winter"
36.625,-69.125,0.479414961073134,"Winter"
36.625,-68.875,0.370292515224881,"Winter"
36.625,-68.625,0.234674093458388,"Winter"
36.625,-68.375,0.139229753282335,"Winter"
36.625,-68.125,0.114659351772732,"Winter"
36.625,-67.875,0.187203598022461,"Winter"
36.625,-67.625,0.307133314344618,"Winter"
36.625,-67.375,0.404707315233019,"Winter"
36.625,-67.125,0.449818462795681,"Winter"
36.625,-66.875,0.402551862928602,"Winter"
36.625,-66.625,0.265274238586426,"Winter"
36.625,-66.375,0.0908000098334418,"Winter"
36.625,-66.125,-0.0531368679470486,"Winter"
36.625,-65.875,-0.131166500515408,"Winter"
36.625,-65.625,-0.184366692437066,"Winter"
36.625,-65.375,-0.273577732510037,"Winter"
36.625,-65.125,-0.426214917500814,"Winter"
36.625,-64.875,-0.562396219041612,"Winter"
36.625,-64.625,-0.592470253838433,"Winter"
36.625,-64.375,-0.523414823744032,"Winter"
36.625,-64.125,-0.435344399346246,"Winter"
36.625,-63.875,-0.378840764363607,"Winter"
36.625,-63.625,-0.404507446289062,"Winter"
36.625,-63.375,-0.492851850721571,"Winter"
36.625,-63.125,-0.583977762858073,"Winter"
36.625,-62.875,-0.632766617669,"Winter"
36.625,-62.625,-0.619044473436144,"Winter"
36.625,-62.375,-0.538996357387967,"Winter"
36.625,-62.125,-0.414148203531901,"Winter"
36.625,-61.875,-0.291011110941569,"Winter"
36.625,-61.625,-0.22977417839898,"Winter"
36.625,-61.375,-0.228866725497776,"Winter"
36.625,-61.125,-0.252514690823025,"Winter"
36.625,-60.875,-0.28868899875217,"Winter"
36.625,-60.625,-0.300248209635417,"Winter"
36.625,-60.375,-0.279488881429036,"Winter"
36.625,-60.125,-0.230811161465115,"Winter"
36.375,-75.625,0.347322130203247,"Winter"
36.375,-75.375,-0.0911259121365017,"Winter"
36.375,-75.125,-0.899570306142171,"Winter"
36.375,-74.875,-1.50909996032715,"Winter"
36.375,-74.625,-1.08885184393989,"Winter"
36.375,-74.375,0.324918545616998,"Winter"
36.375,-74.125,2.09477024078369,"Winter"
36.375,-73.875,3.45641484790378,"Winter"
36.375,-73.625,3.91362217797173,"Winter"
36.375,-73.375,3.58298132154677,"Winter"
36.375,-73.125,2.81482579973009,"Winter"
36.375,-72.875,1.88691855536567,"Winter"
36.375,-72.625,1.026692559984,"Winter"
36.375,-72.375,0.310088920593262,"Winter"
36.375,-72.125,-0.200811025831434,"Winter"
36.375,-71.875,-0.488562965393066,"Winter"
36.375,-71.625,-0.586866739061144,"Winter"
36.375,-71.375,-0.598011101616754,"Winter"
36.375,-71.125,-0.575396431816949,"Winter"
36.375,-70.875,-0.503592618306478,"Winter"
36.375,-70.625,-0.374425994025336,"Winter"
36.375,-70.375,-0.174277814229329,"Winter"
36.375,-70.125,0.0945333904690213,"Winter"
36.375,-69.875,0.373248142666287,"Winter"
36.375,-69.625,0.56058890024821,"Winter"
36.375,-69.375,0.574637116326226,"Winter"
36.375,-69.125,0.422570376925998,"Winter"
36.375,-68.875,0.213685290018717,"Winter"
36.375,-68.625,0.0559629652235243,"Winter"
36.375,-68.375,0.00167785220675998,"Winter"
36.375,-68.125,0.0504036373562283,"Winter"
36.375,-67.875,0.18150749206543,"Winter"
36.375,-67.625,0.3132111231486,"Winter"
36.375,-67.375,0.423444514804416,"Winter"
36.375,-67.125,0.47091859181722,"Winter"
36.375,-66.875,0.410163010491265,"Winter"
36.375,-66.625,0.28151478237576,"Winter"
36.375,-66.375,0.132925902472602,"Winter"
36.375,-66.125,0.0261556625366211,"Winter"
36.375,-65.875,-0.0426146401299371,"Winter"
36.375,-65.625,-0.114837095472548,"Winter"
36.375,-65.375,-0.237058999803331,"Winter"
36.375,-65.125,-0.405359204610189,"Winter"
36.375,-64.875,-0.548496182759603,"Winter"
36.375,-64.625,-0.585151629977756,"Winter"
36.375,-64.375,-0.511689058939616,"Winter"
36.375,-64.125,-0.405529657999674,"Winter"
36.375,-63.875,-0.330685212877062,"Winter"
36.375,-63.625,-0.349666553073459,"Winter"
36.375,-63.375,-0.442759280734592,"Winter"
36.375,-63.125,-0.540085050794813,"Winter"
36.375,-62.875,-0.592129601372613,"Winter"
36.375,-62.625,-0.584240765041775,"Winter"
36.375,-62.375,-0.513585027058919,"Winter"
36.375,-62.125,-0.409133338928223,"Winter"
36.375,-61.875,-0.304092491997613,"Winter"
36.375,-61.625,-0.244777743021647,"Winter"
36.375,-61.375,-0.225722397698296,"Winter"
36.375,-61.125,-0.219974221123589,"Winter"
36.375,-60.875,-0.234292475382487,"Winter"
36.375,-60.625,-0.240566529168023,"Winter"
36.375,-60.375,-0.233681678771973,"Winter"
36.375,-60.125,-0.2130890528361,"Winter"
36.125,-75.875,0.719448116090563,"Winter"
36.125,-75.625,0.497840738296509,"Winter"
36.125,-75.375,-0.759918477800157,"Winter"
36.125,-75.125,-1.72028511895074,"Winter"
36.125,-74.875,-1.78487034903632,"Winter"
36.125,-74.625,-0.405237049526638,"Winter"
36.125,-74.375,1.61253335740831,"Winter"
36.125,-74.125,3.19144067764282,"Winter"
36.125,-73.875,3.74837027655707,"Winter"
36.125,-73.625,3.35006648169623,"Winter"
36.125,-73.375,2.4606517791748,"Winter"
36.125,-73.125,1.43731837802463,"Winter"
36.125,-72.875,0.558499993218316,"Winter"
36.125,-72.625,-0.0795703887939453,"Winter"
36.125,-72.375,-0.468985027737088,"Winter"
36.125,-72.125,-0.661874029371474,"Winter"
36.125,-71.875,-0.695511012607151,"Winter"
36.125,-71.625,-0.643755637274848,"Winter"
36.125,-71.375,-0.56103704240587,"Winter"
36.125,-71.125,-0.48277030520969,"Winter"
36.125,-70.875,-0.399377716912164,"Winter"
36.125,-70.625,-0.278411123487684,"Winter"
36.125,-70.375,-0.0865407307942708,"Winter"
36.125,-70.125,0.187448162502713,"Winter"
36.125,-69.875,0.478214963277181,"Winter"
36.125,-69.625,0.653651873270671,"Winter"
36.125,-69.375,0.629714753892687,"Winter"
36.125,-69.125,0.424488915337457,"Winter"
36.125,-68.875,0.186922221713596,"Winter"
36.125,-68.625,0.0585925632052951,"Winter"
36.125,-68.375,0.0688628938462999,"Winter"
36.125,-68.125,0.178800137837728,"Winter"
36.125,-67.875,0.331729634602865,"Winter"
36.125,-67.625,0.440570492214627,"Winter"
36.125,-67.375,0.509929635789659,"Winter"
36.125,-67.125,0.523014895121257,"Winter"
36.125,-66.875,0.454837036132813,"Winter"
36.125,-66.625,0.353855472140842,"Winter"
36.125,-66.375,0.263270335727268,"Winter"
36.125,-66.125,0.206011157565647,"Winter"
36.125,-65.875,0.161233266194661,"Winter"
36.125,-65.625,0.079692628648546,"Winter"
36.125,-65.375,-0.0719629287719727,"Winter"
36.125,-65.125,-0.25566283331977,"Winter"
36.125,-64.875,-0.412281608581543,"Winter"
36.125,-64.625,-0.465840911865234,"Winter"
36.125,-64.375,-0.405848185221354,"Winter"
36.125,-64.125,-0.302022234598796,"Winter"
36.125,-63.875,-0.231192631191678,"Winter"
36.125,-63.625,-0.259203762478299,"Winter"
36.125,-63.375,-0.359877649943034,"Winter"
36.125,-63.125,-0.468140750461154,"Winter"
36.125,-62.875,-0.530333413018121,"Winter"
36.125,-62.625,-0.530685191684299,"Winter"
36.125,-62.375,-0.478655412462023,"Winter"
36.125,-62.125,-0.397807439168294,"Winter"
36.125,-61.875,-0.318285094367133,"Winter"
36.125,-61.625,-0.274703703986274,"Winter"
36.125,-61.375,-0.247048060099284,"Winter"
36.125,-61.125,-0.222988933987088,"Winter"
36.125,-60.875,-0.216492652893066,"Winter"
36.125,-60.625,-0.214992586771647,"Winter"
36.125,-60.375,-0.21417407989502,"Winter"
36.125,-60.125,-0.213944265577528,"Winter"
35.875,-75.375,-2.69230732387967,"Winter"
35.875,-75.125,-3.06074805789524,"Winter"
35.875,-74.875,-2.07109994888306,"Winter"
35.875,-74.625,0.138625886705187,"Winter"
35.875,-74.375,2.35365566677517,"Winter"
35.875,-74.125,3.41378504435221,"Winter"
35.875,-73.875,3.14982965257433,"Winter"
35.875,-73.625,2.17742587195502,"Winter"
35.875,-73.375,1.10719623565674,"Winter"
35.875,-73.125,0.207740741305881,"Winter"
35.875,-72.875,-0.381870290968153,"Winter"
35.875,-72.625,-0.659981473286947,"Winter"
35.875,-72.375,-0.738911162482368,"Winter"
35.875,-72.125,-0.724788920084635,"Winter"
35.875,-71.875,-0.664862971835666,"Winter"
