EPU,date,source,BottomT.mean,BottomT.sd,Trend,Detrended
GOM,11/12/2018,GLORYS,8.627308477,0.840346623,8.008629323,0.618679154
GOM,11/13/2018,GLORYS,8.613495705,0.829797685,8.008761274,0.604734431
GOM,11/14/2018,GLORYS,8.593004672,0.807449286,8.008893226,0.584111446
GOM,11/15/2018,GLORYS,8.568989111,0.784095391,8.009025178,0.559963933
GOM,11/16/2018,GLORYS,8.557191327,0.765630566,8.00915713,0.548034197
GOM,11/17/2018,GLORYS,8.540772589,0.744179499,8.009289081,0.531483508
GOM,11/18/2018,GLORYS,8.529567277,0.734432836,8.009421033,0.520146244
GOM,11/19/2018,GLORYS,8.516334094,0.725947742,8.009552985,0.506781109
GOM,11/20/2018,GLORYS,8.500438253,0.712683018,8.009684937,0.490753316
GOM,11/21/2018,GLORYS,8.486804034,0.698617001,8.009816888,0.476987146
GOM,11/22/2018,GLORYS,8.468377156,0.673480715,8.00994884,0.458428316
GOM,11/23/2018,GLORYS,8.446559707,0.646491809,8.010080792,0.436478915
GOM,11/24/2018,GLORYS,8.427266464,0.625909834,8.010212743,0.417053721
GOM,11/25/2018,GLORYS,8.424155825,0.619505705,8.010344695,0.41381113
GOM,11/26/2018,GLORYS,8.421147359,0.606990192,8.010476647,0.410670712
GOM,11/27/2018,GLORYS,8.409740762,0.582893754,8.010608599,0.399132163
GOM,11/28/2018,GLORYS,8.411091409,0.575563535,8.01074055,0.400350859
GOM,11/29/2018,GLORYS,8.412212753,0.569665528,8.010872502,0.401340251
GOM,11/30/2018,GLORYS,8.404963989,0.558306779,8.011004454,0.393959535
GOM,12/1/2018,GLORYS,8.402703092,0.544347819,8.011136406,0.391566686
GOM,12/2/2018,GLORYS,8.404584153,0.534267762,8.011268357,0.393315796
GOM,12/3/2018,GLORYS,8.41047472,0.53365824,8.011400309,0.399074411
GOM,12/4/2018,GLORYS,8.417704583,0.536271357,8.011532261,0.406172322
GOM,12/5/2018,GLORYS,8.414604559,0.534623048,8.011664213,0.402940346
GOM,12/6/2018,GLORYS,8.409901191,0.527717055,8.011796164,0.398105027
GOM,12/7/2018,GLORYS,8.407478355,0.527497406,8.011928116,0.395550239
GOM,12/8/2018,GLORYS,8.402945981,0.533820335,8.012060068,0.390885913
GOM,12/9/2018,GLORYS,8.391948735,0.544429187,8.01219202,0.379756715
GOM,12/10/2018,GLORYS,8.387648636,0.551887108,8.012323971,0.375324665
GOM,12/11/2018,GLORYS,8.382100824,0.560429704,8.012455923,0.369644901
GOM,12/12/2018,GLORYS,8.382519259,0.565454602,8.012587875,0.369931384
GOM,12/13/2018,GLORYS,8.377140181,0.58511519,8.012719827,0.364420354
GOM,12/14/2018,GLORYS,8.382339198,0.590051949,8.012851778,0.36948742
GOM,12/15/2018,GLORYS,8.397230186,0.585132939,8.01298373,0.384246456
GOM,12/16/2018,GLORYS,8.406385752,0.585655343,8.013115682,0.39327007
GOM,12/17/2018,GLORYS,8.404262561,0.592802767,8.013247634,0.391014927
GOM,12/18/2018,GLORYS,8.403182056,0.610729115,8.013379585,0.389802471
GOM,12/19/2018,GLORYS,8.395296922,0.648407812,8.013511537,0.381785385
GOM,12/20/2018,GLORYS,8.407227152,0.660836144,8.013643489,0.393583663
GOM,12/21/2018,GLORYS,8.423474095,0.655667093,8.01377544,0.409698655
GOM,12/22/2018,GLORYS,8.448986308,0.654727182,8.013907392,0.435078916
GOM,12/23/2018,GLORYS,8.476928132,0.655098939,8.014039344,0.462888788
GOM,12/24/2018,GLORYS,8.490673582,0.671954252,8.014171296,0.476502286
GOM,12/25/2018,GLORYS,8.497903424,0.683676367,8.014303247,0.483600177
GOM,12/26/2018,GLORYS,8.475476879,0.736911479,8.014435199,0.46104168
GOM,12/27/2018,GLORYS,8.468383973,0.768014157,8.014567151,0.453816822
GOM,12/28/2018,GLORYS,8.460367959,0.792482281,8.014699103,0.445668856
GOM,12/29/2018,GLORYS,8.472617459,0.786650106,8.014831054,0.457786405
GOM,12/30/2018,GLORYS,8.47385384,0.798987172,8.014963006,0.458890834
GOM,12/31/2018,GLORYS,8.468586751,0.816960603,8.015094958,0.453491793
GOM,1/1/2019,GLORYS,8.472796032,0.821180199,8.01522691,0.457569122
GOM,1/2/2019,GLORYS,8.468811472,0.835543725,8.015358861,0.453452611
GOM,1/3/2019,GLORYS,8.45724824,0.85356375,8.015490813,0.441757427
GOM,1/4/2019,GLORYS,8.453384757,0.857906797,8.015622765,0.437761992
GOM,1/5/2019,GLORYS,8.451198012,0.859799706,8.015754717,0.435443295
GOM,1/6/2019,GLORYS,8.43848012,0.87723712,8.015886668,0.422593452
GOM,1/7/2019,GLORYS,8.404441891,0.925533636,8.01601862,0.388423271
GOM,1/8/2019,GLORYS,8.375883378,0.96806464,8.016150572,0.359732806
GOM,1/9/2019,GLORYS,8.370306822,0.974026289,8.016282524,0.354024298
GOM,1/10/2019,GLORYS,8.368944067,0.985889638,8.016414475,0.352529592
GOM,1/11/2019,GLORYS,8.349074254,1.040751594,8.016546427,0.332527827
GOM,1/12/2019,GLORYS,8.311097635,1.124916444,8.016678379,0.294419256
GOM,1/13/2019,GLORYS,8.291780926,1.179177458,8.016810331,0.274970595
GOM,1/14/2019,GLORYS,8.280409875,1.206544683,8.016942282,0.263467593
GOM,1/15/2019,GLORYS,8.257333347,1.236517382,8.017074234,0.240259113
GOM,1/16/2019,GLORYS,8.243368477,1.259035389,8.017206186,0.226162291
GOM,1/17/2019,GLORYS,8.235499243,1.288321325,8.017338137,0.218161106
GOM,1/18/2019,GLORYS,8.213283779,1.320188304,8.017470089,0.19581369
GOM,1/19/2019,GLORYS,8.202969028,1.328212356,8.017602041,0.185366987
GOM,1/20/2019,GLORYS,8.164084411,1.371452157,8.017733993,0.146350418
GOM,1/21/2019,GLORYS,8.132638506,1.433140832,8.017865944,0.114772562
GOM,1/22/2019,GLORYS,8.093171257,1.530324716,8.017997896,0.075173361
GOM,1/23/2019,GLORYS,8.074487882,1.574815638,8.018129848,0.056358034
GOM,1/24/2019,GLORYS,8.091752518,1.549040831,8.0182618,0.073490718
GOM,1/25/2019,GLORYS,8.120551654,1.513129546,8.018393751,0.102157903
GOM,1/26/2019,GLORYS,8.125061339,1.525734042,8.018525703,0.106535636
GOM,1/27/2019,GLORYS,8.110486589,1.546359175,8.018657655,0.091828934
GOM,1/28/2019,GLORYS,8.090563809,1.559735259,8.018789607,0.071774202
GOM,1/29/2019,GLORYS,8.045674366,1.610540597,8.018921558,0.026752808
GOM,1/30/2019,GLORYS,8.006403107,1.644819286,8.01905351,-0.012650403
GOM,1/31/2019,GLORYS,7.964292845,1.692955428,8.019185462,-0.054892617
GOM,2/1/2019,GLORYS,7.933761731,1.751021763,8.019317414,-0.085555683
GOM,2/2/2019,GLORYS,7.911087743,1.785571089,8.019449365,-0.108361622
GOM,2/3/2019,GLORYS,7.899384525,1.798603223,8.019581317,-0.120196792
GOM,2/4/2019,GLORYS,7.886368506,1.802034894,8.019713269,-0.133344763
GOM,2/5/2019,GLORYS,7.871431331,1.80049888,8.019845221,-0.14841389
GOM,2/6/2019,GLORYS,7.849391422,1.807416724,8.019977172,-0.17058575
GOM,2/7/2019,GLORYS,7.812165401,1.823585178,8.020109124,-0.207943723
GOM,2/8/2019,GLORYS,7.772188156,1.837932963,8.020241076,-0.24805292
GOM,2/9/2019,GLORYS,7.760285195,1.831464149,8.020373028,-0.260087833
GOM,2/10/2019,GLORYS,7.740606799,1.848647283,8.020504979,-0.27989818
GOM,2/11/2019,GLORYS,7.74661618,1.837405259,8.020636931,-0.274020751
GOM,2/12/2019,GLORYS,7.722988023,1.834885102,8.020768883,-0.29778086
GOM,2/13/2019,GLORYS,7.672133863,1.860525321,8.020900834,-0.348766971
GOM,2/14/2019,GLORYS,7.640874841,1.886005811,8.021032786,-0.380157945
GOM,2/15/2019,GLORYS,7.626518016,1.901291771,8.021164738,-0.394646722
GOM,2/16/2019,GLORYS,7.627463086,1.895596624,8.02129669,-0.393833604
GOM,2/17/2019,GLORYS,7.601096616,1.90093258,8.021428641,-0.420332025
GOM,2/18/2019,GLORYS,7.578672323,1.909894645,8.021560593,-0.44288827
GOM,2/19/2019,GLORYS,7.547107605,1.925615029,8.021692545,-0.47458494
GOM,2/20/2019,GLORYS,7.523355379,1.937149755,8.021824497,-0.498469118
GOM,2/21/2019,GLORYS,7.512793954,1.925902169,8.021956448,-0.509162494
GOM,2/22/2019,GLORYS,7.501574987,1.913012507,8.0220884,-0.520513413
GOM,2/23/2019,GLORYS,7.474827172,1.916238339,8.022220352,-0.54739318
GOM,2/24/2019,GLORYS,7.44415984,1.92190826,8.022352304,-0.578192464
GOM,2/25/2019,GLORYS,7.425754168,1.925529297,8.022484255,-0.596730087
GOM,2/26/2019,GLORYS,7.429970252,1.910870118,8.022616207,-0.592645955
GOM,2/27/2019,GLORYS,7.428429688,1.910077992,8.022748159,-0.594318471
GOM,2/28/2019,GLORYS,7.43661218,1.871545319,8.022880111,-0.586267931
GOM,3/1/2019,GLORYS,7.423466017,1.840232686,8.023012062,-0.599546045
GOM,3/2/2019,GLORYS,7.401090912,1.820475954,8.023144014,-0.622053102
GOM,3/3/2019,GLORYS,7.369492899,1.831561053,8.023275966,-0.653783067
GOM,3/4/2019,GLORYS,7.341668358,1.831323539,8.023407918,-0.68173956
GOM,3/5/2019,GLORYS,7.309771461,1.836435421,8.023539869,-0.713768408
GOM,3/6/2019,GLORYS,7.301675989,1.828506868,8.023671821,-0.721995832
GOM,3/7/2019,GLORYS,7.294680702,1.83007385,8.023803773,-0.729123071
GOM,3/8/2019,GLORYS,7.287854888,1.825811099,8.023935725,-0.736080837
GOM,3/9/2019,GLORYS,7.293714436,1.806103317,8.024067676,-0.73035324
GOM,3/10/2019,GLORYS,7.270479749,1.812454036,8.024199628,-0.753719879
GOM,3/11/2019,GLORYS,7.245553198,1.821837335,8.02433158,-0.778778382
GOM,3/12/2019,GLORYS,7.239140538,1.816047115,8.024463531,-0.785322993
GOM,3/13/2019,GLORYS,7.225601652,1.822717866,8.024595483,-0.798993831
GOM,3/14/2019,GLORYS,7.207509989,1.81640009,8.024727435,-0.817217446
GOM,3/15/2019,GLORYS,7.19860565,1.803941938,8.024859387,-0.826253737
GOM,3/16/2019,GLORYS,7.210806744,1.774976285,8.024991338,-0.814184594
GOM,3/17/2019,GLORYS,7.2170416,1.758330941,8.02512329,-0.80808169
GOM,3/18/2019,GLORYS,7.224029319,1.742079458,8.025255242,-0.801225923
GOM,3/19/2019,GLORYS,7.220920234,1.723560369,8.025387194,-0.80446696
GOM,3/20/2019,GLORYS,7.210251364,1.709114236,8.025519145,-0.815267781
GOM,3/21/2019,GLORYS,7.204306298,1.691306825,8.025651097,-0.821344799
GOM,3/22/2019,GLORYS,7.18915423,1.681939762,8.025783049,-0.836628819
GOM,3/23/2019,GLORYS,7.174991878,1.690856583,8.025915001,-0.850923123
GOM,3/24/2019,GLORYS,7.17832949,1.697208382,8.026046952,-0.847717462
GOM,3/25/2019,GLORYS,7.187966288,1.68929077,8.026178904,-0.838212616
GOM,3/26/2019,GLORYS,7.173430137,1.679920716,8.026310856,-0.852880719
GOM,3/27/2019,GLORYS,7.14804657,1.676662991,8.026442808,-0.878396238
GOM,3/28/2019,GLORYS,7.138036747,1.660885487,8.026574759,-0.888538012
GOM,3/29/2019,GLORYS,7.145771282,1.624935067,8.026706711,-0.880935429
GOM,3/30/2019,GLORYS,7.147030358,1.605398014,8.026838663,-0.879808305
GOM,3/31/2019,GLORYS,7.142104538,1.590888839,8.026970615,-0.884866077
GOM,4/1/2019,GLORYS,7.145430806,1.562827157,8.027102566,-0.88167176
GOM,4/2/2019,GLORYS,7.146677779,1.54403987,8.027234518,-0.880556739
GOM,4/3/2019,GLORYS,7.146426561,1.529316408,8.02736647,-0.880939909
GOM,4/4/2019,GLORYS,7.132139362,1.514896222,8.027498422,-0.89535906
GOM,4/5/2019,GLORYS,7.157727999,1.502580897,8.027630373,-0.869902374
GOM,4/6/2019,GLORYS,7.172691654,1.487474196,8.027762325,-0.855070671
GOM,4/7/2019,GLORYS,7.157347397,1.468830918,8.027894277,-0.87054688
GOM,4/8/2019,GLORYS,7.14206669,1.468949881,8.028026228,-0.885959538
GOM,4/9/2019,GLORYS,7.111953256,1.489423766,8.02815818,-0.916204924
GOM,4/10/2019,GLORYS,7.079638696,1.499839194,8.028290132,-0.948651436
GOM,4/11/2019,GLORYS,7.065676853,1.50192198,8.028422084,-0.962745231
GOM,4/12/2019,GLORYS,7.054947449,1.502802,8.028554035,-0.973606586
GOM,4/13/2019,GLORYS,7.04239828,1.498693415,8.028685987,-0.986287707
GOM,4/14/2019,GLORYS,7.037717601,1.494558853,8.028817939,-0.991100338
GOM,4/15/2019,GLORYS,7.033195072,1.496178537,8.028949891,-0.995754819
GOM,4/16/2019,GLORYS,7.03946323,1.495484611,8.029081842,-0.989618612
GOM,4/17/2019,GLORYS,7.053037642,1.503287448,8.029213794,-0.976176152
GOM,4/18/2019,GLORYS,7.059030371,1.510848054,8.029345746,-0.970315375
GOM,4/19/2019,GLORYS,7.051647669,1.505195058,8.029477698,-0.977830029
GOM,4/20/2019,GLORYS,7.074217994,1.498303855,8.029609649,-0.955391655
GOM,4/21/2019,GLORYS,7.100875026,1.500674747,8.029741601,-0.928866575
GOM,4/22/2019,GLORYS,7.105384709,1.504642084,8.029873553,-0.924488844
GOM,4/23/2019,GLORYS,7.102132605,1.522238443,8.030005505,-0.9278729
GOM,4/24/2019,GLORYS,7.097283948,1.541697235,8.030137456,-0.932853508
GOM,4/25/2019,GLORYS,7.097593407,1.555252337,8.030269408,-0.932676001
GOM,4/26/2019,GLORYS,7.101855669,1.567110813,8.03040136,-0.928545691
GOM,4/27/2019,GLORYS,7.100043468,1.574180634,8.030533312,-0.930489844
GOM,4/28/2019,GLORYS,7.11358612,1.580097417,8.030665263,-0.917079143
GOM,4/29/2019,GLORYS,7.124093066,1.590634996,8.030797215,-0.906704149
GOM,4/30/2019,GLORYS,7.136777661,1.600206846,8.030929167,-0.894151506
GOM,5/1/2019,GLORYS,7.146854075,1.608171287,8.031061119,-0.884207044
GOM,5/2/2019,GLORYS,7.157650816,1.615849766,8.03119307,-0.873542254
GOM,5/3/2019,GLORYS,7.165293811,1.62266624,8.031325022,-0.866031211
GOM,5/4/2019,GLORYS,7.171252489,1.63043334,8.031456974,-0.860204485
GOM,5/5/2019,GLORYS,7.174195125,1.640558702,8.031588925,-0.8573938
GOM,5/6/2019,GLORYS,7.17255318,1.647652173,8.031720877,-0.859167697
GOM,5/7/2019,GLORYS,7.164898835,1.650563216,8.031852829,-0.866953994
GOM,5/8/2019,GLORYS,7.163841775,1.653128409,8.031984781,-0.868143006
GOM,5/9/2019,GLORYS,7.166759445,1.660450248,8.032116732,-0.865357287
GOM,5/10/2019,GLORYS,7.168370379,1.665905311,8.032248684,-0.863878305
GOM,5/11/2019,GLORYS,7.176120048,1.667740748,8.032380636,-0.856260588
GOM,5/12/2019,GLORYS,7.182163469,1.676899691,8.032512588,-0.850349119
GOM,5/13/2019,GLORYS,7.179745965,1.682254581,8.032644539,-0.852898574
GOM,5/14/2019,GLORYS,7.168087385,1.677144364,8.032776491,-0.864689106
GOM,5/15/2019,GLORYS,7.149170201,1.677745589,8.032908443,-0.883738242
GOM,5/16/2019,GLORYS,7.149074866,1.672585804,8.033040395,-0.883965529
GOM,5/17/2019,GLORYS,7.161088307,1.675152979,8.033172346,-0.872084039
GOM,5/18/2019,GLORYS,7.170241595,1.676608786,8.033304298,-0.863062703
GOM,5/19/2019,GLORYS,7.178276538,1.67912315,8.03343625,-0.855159712
GOM,5/20/2019,GLORYS,7.189818576,1.681908265,8.033568202,-0.843749626
GOM,5/21/2019,GLORYS,7.206339432,1.68865123,8.033700153,-0.827360721
GOM,5/22/2019,GLORYS,7.22259848,1.697613776,8.033832105,-0.811233625
GOM,5/23/2019,GLORYS,7.236953037,1.70292679,8.033964057,-0.79701102
GOM,5/24/2019,GLORYS,7.24308801,1.701571898,8.034096009,-0.791007999
GOM,5/25/2019,GLORYS,7.253809083,1.700960446,8.03422796,-0.780418877
GOM,5/26/2019,GLORYS,7.257704363,1.698002451,8.034359912,-0.776655549
GOM,5/27/2019,GLORYS,7.263514727,1.695926311,8.034491864,-0.770977137
GOM,5/28/2019,GLORYS,7.266119906,1.693588422,8.034623816,-0.76850391
GOM,5/29/2019,GLORYS,7.270386689,1.69109232,8.034755767,-0.764369078
GOM,5/30/2019,GLORYS,7.278513184,1.689671176,8.034887719,-0.756374535
GOM,5/31/2019,GLORYS,7.285416171,1.69370731,8.035019671,-0.7496035
GOM,6/1/2019,GLORYS,7.292257111,1.698088865,8.035151622,-0.742894511
GOM,6/2/2019,GLORYS,7.296894665,1.701651627,8.035283574,-0.738388909
GOM,6/3/2019,GLORYS,7.301514812,1.702713953,8.035415526,-0.733900714
GOM,6/4/2019,GLORYS,7.310724857,1.710011882,8.035547478,-0.724822621
GOM,6/5/2019,GLORYS,7.323134014,1.720701775,8.035679429,-0.712545415
GOM,6/6/2019,GLORYS,7.33167215,1.730045311,8.035811381,-0.704139231
GOM,6/7/2019,GLORYS,7.341560138,1.738840673,8.035943333,-0.694383195
GOM,6/8/2019,GLORYS,7.352819196,1.744077105,8.036075285,-0.683256089
GOM,6/9/2019,GLORYS,7.357208575,1.743748568,8.036207236,-0.678998661
GOM,6/10/2019,GLORYS,7.359961297,1.743248795,8.036339188,-0.676377891
GOM,6/11/2019,GLORYS,7.360158022,1.741888605,8.03647114,-0.676313118
GOM,6/12/2019,GLORYS,7.356085699,1.736827985,8.036603092,-0.680517393
GOM,6/13/2019,GLORYS,7.35915923,1.736036755,8.036735043,-0.677575813
GOM,6/14/2019,GLORYS,7.366401205,1.734072077,8.036866995,-0.67046579
GOM,6/15/2019,GLORYS,7.376575209,1.733404912,8.036998947,-0.660423738
GOM,6/16/2019,GLORYS,7.387597446,1.737567968,8.037130899,-0.649533453
GOM,6/17/2019,GLORYS,7.397984079,1.743707536,8.03726285,-0.639278771
GOM,6/18/2019,GLORYS,7.407888717,1.746597481,8.037394802,-0.629506085
GOM,6/19/2019,GLORYS,7.413433509,1.74634307,8.037526754,-0.624093245
GOM,6/20/2019,GLORYS,7.422778238,1.742373407,8.037658706,-0.614880468
GOM,6/21/2019,GLORYS,7.428562111,1.736777317,8.037790657,-0.609228546
GOM,6/22/2019,GLORYS,7.436683325,1.73084755,8.037922609,-0.601239284
GOM,6/23/2019,GLORYS,7.453755021,1.730976582,8.038054561,-0.58429954
GOM,6/24/2019,GLORYS,7.468590794,1.73213906,8.038186513,-0.569595719
GOM,6/25/2019,GLORYS,7.480303833,1.731194957,8.038318464,-0.558014631
GOM,6/26/2019,GLORYS,7.487035821,1.725740287,8.038450416,-0.551414595
GOM,6/27/2019,GLORYS,7.499115861,1.722012001,8.038582368,-0.539466507
GOM,6/28/2019,GLORYS,7.507851466,1.717661757,8.038714319,-0.530862853
GOM,6/29/2019,GLORYS,7.515858412,1.715675972,8.038846271,-0.522987859
GOM,6/30/2019,GLORYS,7.524021232,1.715665603,8.038978223,-0.514956991
GOM,7/1/2019,GLORYS,7.533510461,1.715463918,8.039110175,-0.505599714
GOM,7/2/2019,GLORYS,7.543290251,1.714451276,8.039242126,-0.495951875
GOM,7/3/2019,GLORYS,7.554698384,1.702551884,8.039374078,-0.484675694
GOM,7/4/2019,GLORYS,7.569603013,1.698532427,8.03950603,-0.469903017
GOM,7/5/2019,GLORYS,7.583127506,1.695263669,8.039637982,-0.456510476
GOM,7/6/2019,GLORYS,7.595181067,1.693455224,8.039769933,-0.444588866
GOM,7/7/2019,GLORYS,7.609220843,1.693567022,8.039901885,-0.430681042
GOM,7/8/2019,GLORYS,7.623759242,1.692486296,8.040033837,-0.416274595
GOM,7/9/2019,GLORYS,7.635805229,1.689832522,8.040165789,-0.40436056
GOM,7/10/2019,GLORYS,7.650700786,1.686429477,8.04029774,-0.389596954
GOM,7/11/2019,GLORYS,7.667813352,1.68226509,8.040429692,-0.37261634
GOM,7/12/2019,GLORYS,7.681909112,1.675509807,8.040561644,-0.358652532
GOM,7/13/2019,GLORYS,7.699850983,1.66802183,8.040693596,-0.340842613
GOM,7/14/2019,GLORYS,7.71576955,1.663175374,8.040825547,-0.325055997
GOM,7/15/2019,GLORYS,7.730140716,1.6573657,8.040957499,-0.310816783
GOM,7/16/2019,GLORYS,7.745733923,1.652994607,8.041089451,-0.295355528
GOM,7/17/2019,GLORYS,7.758337565,1.649091315,8.041221403,-0.282883838
GOM,7/18/2019,GLORYS,7.775010505,1.644122004,8.041353354,-0.266342849
GOM,7/19/2019,GLORYS,7.797303898,1.638187017,8.041485306,-0.244181408
GOM,7/20/2019,GLORYS,7.815755729,1.633214879,8.041617258,-0.225861529
GOM,7/21/2019,GLORYS,7.8355552,1.628755358,8.04174921,-0.20619401
GOM,7/22/2019,GLORYS,7.856666668,1.624060178,8.041881161,-0.185214493
GOM,7/23/2019,GLORYS,7.879824921,1.618511447,8.042013113,-0.162188192
GOM,7/24/2019,GLORYS,7.904423101,1.615946689,8.042145065,-0.137721964
GOM,7/25/2019,GLORYS,7.923237393,1.616238057,8.042277016,-0.119039623
GOM,7/26/2019,GLORYS,7.938454512,1.614397956,8.042408968,-0.103954456
GOM,7/27/2019,GLORYS,7.949733253,1.611925976,8.04254092,-0.092807667
GOM,7/28/2019,GLORYS,7.957641839,1.609633706,8.042672872,-0.085031033
GOM,7/29/2019,GLORYS,7.96833567,1.60788655,8.042804823,-0.074469153
GOM,7/30/2019,GLORYS,7.981254838,1.606404912,8.042936775,-0.061681937
GOM,7/31/2019,GLORYS,7.998152512,1.603990763,8.043068727,-0.044916215
GOM,8/1/2019,GLORYS,8.016316817,1.595451356,8.043200679,-0.026883862
GOM,8/2/2019,GLORYS,8.037352667,1.58520009,8.04333263,-0.005979963
GOM,8/3/2019,GLORYS,8.057520588,1.575621085,8.043464582,0.014056006
GOM,8/4/2019,GLORYS,8.0751038,1.56692132,8.043596534,0.031507266
GOM,8/5/2019,GLORYS,8.096795645,1.558246491,8.043728486,0.053067159
GOM,8/6/2019,GLORYS,8.116169109,1.549884649,8.043860437,0.072308672
GOM,8/7/2019,GLORYS,8.134088253,1.541564565,8.043992389,0.090095864
GOM,8/8/2019,GLORYS,8.148523755,1.536592666,8.044124341,0.104399414
GOM,8/9/2019,GLORYS,8.161983922,1.532255737,8.044256293,0.117727629
GOM,8/10/2019,GLORYS,8.178401131,1.529710887,8.044388244,0.134012887
GOM,8/11/2019,GLORYS,8.194928789,1.526448241,8.044520196,0.150408593
GOM,8/12/2019,GLORYS,8.210445567,1.522907738,8.044652148,0.165793419
GOM,8/13/2019,GLORYS,8.224477772,1.520148327,8.0447841,0.179693672
GOM,8/14/2019,GLORYS,8.240084596,1.517367129,8.044916051,0.195168545
GOM,8/15/2019,GLORYS,8.260571082,1.513987563,8.045048003,0.215523079
GOM,8/16/2019,GLORYS,8.276816508,1.511655344,8.045179955,0.231636553
GOM,8/17/2019,GLORYS,8.292033656,1.509652241,8.045311907,0.246721749
GOM,8/18/2019,GLORYS,8.306314048,1.508579592,8.045443858,0.26087019
GOM,8/19/2019,GLORYS,8.321296608,1.509409693,8.04557581,0.275720798
GOM,8/20/2019,GLORYS,8.335957607,1.510634977,8.045707762,0.290249845
GOM,8/21/2019,GLORYS,8.351475887,1.509317867,8.045839713,0.305636174
GOM,8/22/2019,GLORYS,8.365076035,1.503544537,8.045971665,0.31910437
GOM,8/23/2019,GLORYS,8.381199643,1.497020787,8.046103617,0.335096026
GOM,8/24/2019,GLORYS,8.403175246,1.490092368,8.046235569,0.356939677
GOM,8/25/2019,GLORYS,8.426265394,1.482297351,8.04636752,0.379897874
GOM,8/26/2019,GLORYS,8.446336486,1.475914573,8.046499472,0.399837014
GOM,8/27/2019,GLORYS,8.462641694,1.469012325,8.046631424,0.41601027
GOM,8/28/2019,GLORYS,8.464174685,1.455443358,8.046763376,0.417411309
GOM,8/29/2019,GLORYS,8.474223093,1.444792863,8.046895327,0.427327766
GOM,8/30/2019,GLORYS,8.48677377,1.436839341,8.047027279,0.439746491
GOM,8/31/2019,GLORYS,8.496900118,1.42792449,8.047159231,0.449740887
GOM,9/1/2019,GLORYS,8.515341369,1.422166173,8.047291183,0.468050186
GOM,9/2/2019,GLORYS,8.527870855,1.414495204,8.047423134,0.480447721
GOM,9/3/2019,GLORYS,8.538768985,1.405613782,8.047555086,0.491213899
GOM,9/4/2019,GLORYS,8.554819952,1.397739614,8.047687038,0.507132914
GOM,9/5/2019,GLORYS,8.570538763,1.383031916,8.04781899,0.522719773
GOM,9/6/2019,GLORYS,8.592573384,1.369092163,8.047950941,0.544622443
GOM,9/7/2019,GLORYS,8.631299845,1.375448192,8.048082893,0.583216952
GOM,9/8/2019,GLORYS,8.664116074,1.401735845,8.048214845,0.615901229
GOM,9/9/2019,GLORYS,8.699323342,1.395464312,8.048346797,0.650976545
GOM,9/10/2019,GLORYS,8.716622044,1.377905744,8.048478748,0.668143296
GOM,9/11/2019,GLORYS,8.719611588,1.337886205,8.0486107,0.671000888
GOM,9/12/2019,GLORYS,8.728403187,1.302697955,8.048742652,0.679660535
GOM,9/13/2019,GLORYS,8.753456874,1.299283297,8.048874603,0.704582271
GOM,9/14/2019,GLORYS,8.768528722,1.278934469,8.049006555,0.719522167
GOM,9/15/2019,GLORYS,8.767007078,1.235802315,8.049138507,0.717868571
GOM,9/16/2019,GLORYS,8.780841036,1.212530495,8.049270459,0.731570577
GOM,9/17/2019,GLORYS,8.802518542,1.197530288,8.04940241,0.753116132
GOM,9/18/2019,GLORYS,8.828922829,1.19244955,8.049534362,0.779388467
GOM,9/19/2019,GLORYS,8.856532506,1.199953443,8.049666314,0.806866192
GOM,9/20/2019,GLORYS,8.876148085,1.185528474,8.049798266,0.826349819
GOM,9/21/2019,GLORYS,8.895293772,1.169527065,8.049930217,0.845363555
GOM,9/22/2019,GLORYS,8.914952508,1.148870936,8.050062169,0.864890339
GOM,9/23/2019,GLORYS,8.923003307,1.116428556,8.050194121,0.872809186
GOM,9/24/2019,GLORYS,8.933716067,1.084108263,8.050326073,0.883389994
GOM,9/25/2019,GLORYS,8.956750996,1.068606695,8.050458024,0.906292972
GOM,9/26/2019,GLORYS,8.970627348,1.05532639,8.050589976,0.920037372
GOM,9/27/2019,GLORYS,8.982119456,1.038093424,8.050721928,0.931397528
GOM,9/28/2019,GLORYS,8.994168453,1.022294803,8.05085388,0.943314573
GOM,9/29/2019,GLORYS,8.999336442,1.000202456,8.050985831,0.948350611
GOM,9/30/2019,GLORYS,9.020127083,0.993881662,8.051117783,0.9690093
GOM,10/1/2019,GLORYS,9.036661571,0.986226448,8.051249735,0.985411836
GOM,10/2/2019,GLORYS,9.04216398,0.964187349,8.051381687,0.990782293
GOM,10/3/2019,GLORYS,9.066134868,0.970226232,8.051513638,1.01462123
GOM,10/4/2019,GLORYS,9.082297096,0.978640653,8.05164559,1.030651506
GOM,10/5/2019,GLORYS,9.110520396,1.015861232,8.051777542,1.058742854
GOM,10/6/2019,GLORYS,9.116720438,1.009382913,8.051909494,1.064810944
GOM,10/7/2019,GLORYS,9.10046442,0.95755488,8.052041445,1.048422975
GOM,10/8/2019,GLORYS,9.095638455,0.923769971,8.052173397,1.043465058
GOM,10/9/2019,GLORYS,9.114140234,0.930097062,8.052305349,1.061834885
GOM,10/10/2019,GLORYS,9.152934059,0.986252384,8.0524373,1.100496759
GOM,10/11/2019,GLORYS,9.212163677,1.077068466,8.052569252,1.159594425
GOM,10/12/2019,GLORYS,9.27908246,1.157397244,8.052701204,1.226381256
GOM,10/13/2019,GLORYS,9.314621118,1.184216288,8.052833156,1.261787962
