region,est_year,season,trophic_level,offspring_size,age_maturity,length_maturity,fecundity,l_inf,k,max_obs_length,PC1,PC2,PC3
GB,1983,Fall,4.32234841990011,159.910469025475,8.6655202419587,62.0883340702113,277852.410636796,113.889525936908,0.129392667036282,112.883854836525,-3.89820859940148,-1.5556657536479,-0.536586662191834
GOM,1983,Fall,4.13287654648177,17.3058532878453,4.48686608307194,41.1053469287736,2650232.13314414,90.1468879914803,0.169057488747958,101.732822736527,-1.9240124129975,1.3600985877758,0.0560137266374526
MAB,1983,Fall,3.93239692110982,24.6212264485737,2.12743661125114,28.9924819258406,341189.864631468,57.564732793058,0.476624908967081,55.2862060340443,-0.0482473808456129,0.393229165317495,-0.564207834900223
SS,1983,Fall,4.06179162238182,28.0493618071515,4.62639900818377,39.6390407888425,1735998.2980879,84.2265813473873,0.204251823469717,92.0182293954391,-1.84572078225006,0.982630325255012,0.0494552813612416
GB,1983,Spring,4.21960883996965,66.711422023867,7.5418931751235,53.2731439450003,954613.059126101,102.224093023062,0.15490366277907,97.962928296141,-3.02404844991564,-0.335577243453658,-0.216841114606528
GOM,1983,Spring,3.98366610861493,13.1322531451099,5.67955448448799,37.6409712046142,1728191.33490117,85.8048145996944,0.156556175547784,92.222428716468,-1.98682480845122,0.958116767494627,0.409050893328373
MAB,1983,Spring,4.29323298357759,200.795838864192,7.39356139607309,58.3581774233865,126134.473329194,109.219730281212,0.154121256264049,117.6207128755,-3.65655339458216,-1.65140610897057,-0.630159148298008
SS,1983,Spring,4.11128978373957,32.8290913759647,5.07926896922207,47.0922410348389,2450175.61966072,98.8951940950089,0.162629329614973,116.28424544193,-2.36677632756687,1.08257517230815,0.156296271480351
GB,1984,Fall,4.29866154311649,75.9054996414331,8.90965370416086,58.0910554493952,615815.695970353,105.918030421801,0.147543981791373,92.8568747138058,-3.39372526327991,-0.931884564485127,-0.408358075395568
GOM,1984,Fall,4.06247476843207,47.1996658550499,5.63025883472597,42.555249124792,1872583.88370878,93.7660584281443,0.157966280319825,99.5036705344464,-2.24597426497699,0.623852531944942,0.141911181728414
MAB,1984,Fall,4.13071092095739,136.676558428481,5.15154609798172,46.4627767231644,124234.129615434,86.8673542678509,0.313611288498512,90.3035901835755,-2.1042846941646,-0.97491322872395,-0.659220739950154
SS,1984,Fall,4.10911898123517,45.2363932641321,5.33338576785142,46.1699757642356,2252043.45446217,97.0513845399146,0.163791718227399,107.542745314676,-2.36171662792654,0.821242228934468,0.090354610551956
GB,1984,Spring,4.25431676048185,82.8836772093143,7.82654927219759,56.0249294032749,983891.622918824,106.39336112398,0.14083286986956,102.847326135078,-3.26359147984739,-0.485404405391339,-0.265122539690536
GOM,1984,Spring,4.06418727301721,17.0977910400039,5.60862509367661,42.4901833054269,1989059.62025816,94.8177753862577,0.151356072454723,98.5360204794234,-2.22090978895441,0.89958676950045,0.237798714429947
MAB,1984,Spring,4.28354184018592,187.232905606948,7.37728315424174,57.7410065800881,146477.799373652,107.58250990303,0.126247570632553,115.03396624228,-3.65634362414038,-1.52641032890608,-0.541525803461398
SS,1984,Spring,4.17390027548527,90.0404053559335,5.87951530254091,51.4928153511553,2264480.59235936,103.26723589414,0.132174503076544,118.509840145582,-2.87411793246953,0.246323442282165,-0.0556143189166428
GB,1985,Fall,4.32103169007471,171.729100158752,8.4105899899766,61.5757555567995,247783.637691579,113.107474460298,0.132018500323594,114.336636523228,-3.86805088980374,-1.61412692732704,-0.575375560954899
GOM,1985,Fall,4.07001839065235,52.6325425986809,5.09380237255128,42.3893553396103,1718818.78628431,88.2563893979931,0.176110349984235,97.7422459967531,-2.07747061783227,0.5966594231252,0.0259150059994531
MAB,1985,Fall,4.02170934529629,66.9508343057517,3.07156208384838,35.5379253808098,177643.429678986,68.3575295071518,0.418011121308307,68.4198263647263,-0.816933274398742,-0.225460863441015,-0.697147610726469
SS,1985,Fall,4.09490425481357,53.9612539245905,4.80801584144731,42.8792157372722,1991322.36793471,88.7388265289009,0.179228497768369,98.6196206705465,-2.10660682103822,0.633644029426633,-0.045248249823166
GB,1985,Spring,4.25326586304694,99.2600877358088,7.97767044824925,56.6700621886014,733177.792852032,106.711636369339,0.143995587147888,103.636627471376,-3.36333654651567,-0.766954305948508,-0.317084517064076
GOM,1985,Spring,4.13813421050012,23.9225829079237,5.18212532893545,45.8196340872222,2793212.00276818,98.7415640855501,0.14261928542058,111.239168097854,-2.34411261149666,1.22965193703822,0.178124472395307
MAB,1985,Spring,4.34086944683189,236.266030228053,8.31758697889849,65.2290516645748,52416.6555205471,119.695036728647,0.0998533183948302,129.631225169739,-4.33815701382641,-2.10932567524599,-0.644054530413459
SS,1985,Spring,4.19552597547236,109.702363466693,6.28436710506592,53.1973282014204,1733596.12388718,105.713183752797,0.133444272893562,118.085238638802,-3.07364350929644,-0.0445449944610989,-0.119635427642566
GB,1986,Fall,4.33654592818765,163.574456913887,8.78282614952325,62.6672489228284,216244.646344829,114.728815407909,0.120988639904831,113.207187637737,-3.96496944518417,-1.63820201293368,-0.566598675506875
GOM,1986,Fall,4.18515780496173,96.0715606703406,6.40360894774196,49.8694251644012,1225351.68992415,98.2732922524064,0.158858162720723,105.043317928406,-2.78644224242774,-0.256711631274141,-0.228370051187898
MAB,1986,Fall,3.88112793184124,82.1431007616483,2.85771476295153,39.4475260853571,254122.687396372,76.4306394789021,0.403406775202744,67.4957198903911,-0.798920311581858,-0.407096309474438,-0.46501146838948
SS,1986,Fall,4.14958097040375,96.4384250647745,5.59173905227444,47.618412115864,1431471.01778228,94.5126999676595,0.164817088936531,104.903084075954,-2.5907515457874,0.0512635018568304,-0.160713133035295
GB,1986,Spring,4.26959052716973,103.798327903998,7.67257191599041,56.685276155214,850883.678087606,108.696450525762,0.137315990395493,109.119982161254,-3.38378554986651,-0.654402069989026,-0.325428944530418
GOM,1986,Spring,4.1238394751194,48.8476804525405,5.75535643200189,45.9300559198674,2084018.5705033,100.429144825175,0.144006132716292,106.83255162101,-2.46856255552839,0.625116275772112,0.0641060738195419
MAB,1986,Spring,4.22245722097994,164.04167015782,6.96449233582058,54.6891512816175,198832.438311088,103.461519746547,0.157710104894905,109.255185153572,-3.29872005443826,-1.29286687895946,-0.461559515126429
SS,1986,Spring,4.11478174951848,116.688498657372,6.60993566110018,51.1109224424647,1243675.64895556,99.2157193180314,0.137023971743642,109.46422092421,-2.98305032685717,-0.468151063797099,-0.054950408639023
GB,1987,Fall,4.33021176452342,145.345987349203,8.65009879379304,60.9974942272246,255827.114082774,111.906312025801,0.129098814599209,109.405060483954,-3.81044797373673,-1.46021245209388,-0.54027601885132
GOM,1987,Fall,4.13824073576165,64.1734085706836,4.82556216968632,43.7350127273864,1888633.02236474,89.0950471003757,0.176869550487571,99.9320310977847,-2.12029162452909,0.526529803375358,-0.149435488282883
MAB,1987,Fall,4.10848964973296,68.5608957255735,3.49308001233956,41.1969119868018,307228.890602718,74.8453809602884,0.320595390150793,73.2466878186255,-1.34746627324389,-0.114042971286682,-0.619510156703872
SS,1987,Fall,4.06032141343601,69.1899392744072,5.60711198858234,44.5828140226632,1602501.30245939,88.5629211864035,0.175840034967598,98.0419479416976,-2.30471803593187,0.185646321368407,0.0254282256012932
GB,1987,Spring,4.31765880710248,142.728926821862,8.44024958774139,60.6250882892256,466974.85359577,112.196648250338,0.121021808370525,111.490787327503,-3.78700809570877,-1.28517309325484,-0.474323896170285
GOM,1987,Spring,3.93985949596971,40.6477275082269,5.40928024947553,39.0063046719993,1693772.29253564,81.9179871280572,0.16681819916589,88.6392382629726,-1.88746202250334,0.416004849043017,0.29890371634957
MAB,1987,Spring,4.31257091944542,226.750314118073,8.04349650845306,63.3671720431464,53755.8964083225,115.808876418678,0.105288985026487,125.708389685765,-4.14823854945993,-1.97215348671927,-0.598244547406386
SS,1987,Spring,4.20079945807195,115.161148147377,6.70181597128885,54.0822833836438,1190851.95353891,107.195396387503,0.14027257241334,119.365673166454,-3.17281448672796,-0.359868078305095,-0.186661115626478
GB,1988,Fall,4.27891230489997,115.795717513092,8.05076262229331,56.7803245248963,397475.878033824,105.221147632956,0.151877072120298,101.383785293396,-3.37626114568779,-1.0738626282566,-0.456149162565042
GOM,1988,Fall,4.14909820311081,77.9975411845315,5.45872815787818,47.9447011033298,2099994.59994274,97.3845092497809,0.14975290321175,108.547853376126,-2.52545582582981,0.402167733935763,-0.0557553635208668
MAB,1988,Fall,4.17825455599462,171.042126238478,5.92970187893842,57.1746657108724,94306.6723140086,101.877771764518,0.251944429241712,103.206217322698,-2.78544220934074,-1.34740257272161,-0.66763424025141
SS,1988,Fall,4.20433115254389,114.021279739073,6.24730303955898,53.0204884745711,1590898.9371299,104.084807072352,0.137822661405169,115.603341688214,-3.06723171959095,-0.122508766430561,-0.16806531451833
GB,1988,Spring,4.3302676843193,158.137502668007,8.72672739149117,62.6100742638527,370814.975764437,115.991874995955,0.111612458817288,115.776613062117,-4.00213899776236,-1.5035369849473,-0.496237283669756
GOM,1988,Spring,4.00869267368661,52.4988102034701,5.6734845557289,41.1649816686087,1305154.12245039,86.0956491743723,0.184650762879202,92.2867438461317,-2.10498113986536,0.208705162466191,0.139646160909434
MAB,1988,Spring,4.29629022776904,217.302234520657,7.89000927558848,61.5571072984169,52042.5052078029,112.840537758885,0.110264997601389,122.007141681054,-3.99910862713022,-1.88012963967294,-0.568502352546576
SS,1988,Spring,3.93010386079143,46.6912577581671,5.70015898511467,42.2822276192016,1971943.97400178,87.5523663970897,0.157882411124565,97.1249056427112,-2.15348504988842,0.42929297070829,0.403244829871863
GB,1989,Fall,4.25619633531537,120.346984716507,7.60897070568855,55.1512335987157,416206.461384577,103.452324671324,0.162158491353072,102.987462048661,-3.25164177249474,-0.969144170561995,-0.43339392151036
GOM,1989,Fall,4.06749680893142,60.7746335347274,4.94218747099927,41.9694176026885,1534292.88656388,84.5693338290346,0.198900986310518,93.6141527726968,-1.97788827403938,0.371260678513325,-0.0606767657439442
MAB,1989,Fall,3.64219834222589,726.606201530507,5.68912365675774,238.172318779873,78507.3824914986,436.20510817827,0.365368469088538,424.341352764056,-2.77404036452335,-1.07518228869451,0.208570212780704
SS,1989,Fall,4.08443778179886,48.2789028012586,5.1597194634601,43.1980915905642,1977959.11449573,89.3749720809431,0.184955878695934,97.9046751112126,-2.11283109651951,0.52899636280694,-0.0150890783432276
GB,1989,Spring,4.26309913848168,72.3480011091676,8.0212746253947,55.3339504809307,904218.234124305,104.339480984842,0.150299173509666,98.6701758849815,-3.22582186712329,-0.569806851043255,-0.302491779770911
GOM,1989,Spring,4.02394855088713,29.4420063191462,5.70851121699365,40.7894710308953,1205546.04342522,83.2859461763847,0.199922031035434,85.7539330916906,-1.95395996536333,0.357940801055063,0.0866855322352012
MAB,1989,Spring,4.334456379915,229.985219979358,8.25568195624826,64.5453093911486,84964.8739842986,118.394315020797,0.101878675592159,128.003810970385,-4.26477997269007,-2.0245336891798,-0.62265026870405
SS,1989,Spring,4.21923859614471,35.5219147656769,5.4010965525668,51.2121781704907,3029183.87827721,105.356958632351,0.143649258931538,119.374811667042,-2.62368527523304,1.14308561335908,0.0341088040275935
GB,1990,Fall,4.27227231882868,157.402295102621,7.86474871188197,58.8256405101979,434588.409624665,109.191427871796,0.155518286046922,113.02576147909,-3.60039214270517,-1.34711317572779,-0.487952900738092
GOM,1990,Fall,4.21422277255512,148.137124429512,6.71731722890375,53.6171028223831,922103.449747194,102.518092465379,0.131204357055572,112.959771542314,-3.2174352995603,-0.80213964762651,-0.318345152910692
MAB,1990,Fall,3.94689637453999,55.1913154339824,2.44767843511295,35.0651902279233,160664.006688857,63.0214752412176,0.490192640360378,59.4330042055054,-0.267359786774506,-0.0702189553552438,-0.683095860832341
SS,1990,Fall,4.24937571116229,172.981511247841,7.15204916299697,57.4794357502099,744878.328600389,108.898704256753,0.12521475344998,119.924675254797,-3.57236726281658,-1.1278967200134,-0.400955876537562
GB,1990,Spring,4.33475776699286,205.817113883843,8.36935543923902,63.9844478419928,244085.50387811,118.137031274607,0.105710298525642,125.271632365104,-4.19323898857969,-1.81382770856475,-0.577041592778393
GOM,1990,Spring,4.00969364813089,64.716812176396,5.84924759067432,42.8929962262175,1515691.34237874,88.4591177008556,0.160657359142897,96.7559572257972,-2.2917931345439,0.103776742681116,0.164175026914728
MAB,1990,Spring,4.34023429742279,240.179973071824,8.37303230332147,65.8051555420011,42236.550054363,120.627621985391,0.0932846424394437,130.428721836031,-4.39091470596789,-2.14396715443172,-0.633949112674218
SS,1990,Spring,4.24219054222915,120.835932546562,5.64873946474465,54.1210282870091,2726273.61524171,109.020771217669,0.127299340967362,123.149973010974,-3.0145602293676,-0.0252609111465394,-0.3133565167555
GB,1991,Fall,4.2645326977503,165.858147640029,7.9496602090205,58.8780752327648,214634.981972264,107.984538458388,0.143732778559101,111.116825215611,-3.63277828014057,-1.51959526550761,-0.498473909555072
GOM,1991,Fall,4.13604961294118,61.0548247680218,5.03260864287518,43.679354562614,2009034.68125607,91.1500193567581,0.165056992956229,102.505501250053,-2.18150492400563,0.522061316612307,-0.108869669778928
MAB,1991,Fall,3.74154032520418,607.90232725156,6.0457611724509,210.384175803914,238108.410922273,380.027419425513,0.250171969304009,363.561392607927,-3.38804168940375,-1.275212317073,0.189738375067226
SS,1991,Fall,4.31898380184372,216.726741981551,7.91918626532344,63.1176280410721,412854.541902899,116.801524598971,0.103386781892563,127.94966052257,-4.11432905712691,-1.75175212286296,-0.56827676953134
GB,1991,Spring,4.29281761967992,156.551362747183,8.18161029674627,60.0805034547207,362831.722323368,111.576289635403,0.134484616628291,114.54621588517,-3.78236428496699,-1.41162812985312,-0.476382260223362
GOM,1991,Spring,4.16171367622477,80.7393924071038,6.40499097072376,48.2744049805251,1660053.29756203,101.516484832976,0.139610457141141,106.338973751056,-2.76677590455688,0.0327555548741464,-0.0882829063822966
MAB,1991,Spring,4.28009775807428,215.169699515529,7.79482675947075,61.3147294375506,71869.0898794437,112.303025228219,0.117454048218341,121.353600053172,-3.9382289619436,-1.84003882847506,-0.547415557420789
SS,1991,Spring,4.22085356263806,119.656854126809,6.29884399990726,55.2924542851093,2084489.80423914,108.619975793602,0.122294751550067,123.163665674956,-3.19197175559278,-0.136116930266834,-0.163190575832868
GB,1992,Fall,4.29482147691416,217.387383028186,8.13546640593998,63.0442147590063,92779.5470559765,115.102783282379,0.114427377296256,123.808186479669,-4.08874123868661,-1.93564341338158,-0.560344718604399
GOM,1992,Fall,3.94950086987992,26.9974593011173,4.07376285094044,35.5401402402814,1830738.06175418,72.9182588954484,0.227755013695016,84.821946081804,-1.34379089296576,0.802641591435031,0.144621024487443
MAB,1992,Fall,3.98955585152038,52.4250284961557,2.87628779549588,39.4481458464372,218343.592001976,68.8082877918431,0.380361165382908,63.8715308013602,-0.897726572432058,-0.221153613256657,-0.581789066991149
SS,1992,Fall,4.12299815250373,56.3326656019527,5.13037263157034,43.5242682543815,1650594.3271781,88.4448510678952,0.19458511553304,94.9587495942055,-2.12021564092471,0.400733626590945,-0.142125669703127
GB,1992,Spring,4.27157803799543,139.68125397097,8.22317584434399,58.5745013836578,328744.488282271,108.431523947498,0.149441378370204,109.26995524037,-3.63218468805766,-1.35960802799216,-0.445025906949286
GOM,1992,Spring,4.02007353772802,87.7460570171557,6.04447859858553,44.560553630769,1224603.99518207,88.3210886991306,0.160841962810274,96.6819276952007,-2.42840655687702,-0.165343922056807,0.112494824908335
MAB,1992,Spring,4.31429940538322,234.00343856833,8.20517043925506,64.270820915791,45002.8013096967,117.321804320363,0.101591464711687,127.476899382307,-4.24093791633784,-2.06635061641971,-0.596584398314962
SS,1992,Spring,4.16248209117977,133.805671816338,6.42023093911085,53.4163134845373,1475364.77916202,102.544349962006,0.128765520374835,113.965389260351,-3.0922219155495,-0.527652947824473,-0.16721641829438
GB,1993,Fall,4.02364555993083,42.9716817878675,5.06361919638687,38.1629475287769,500269.767897371,75.4539423050957,0.295515961948776,75.4831451194407,-1.52884107464175,0.0410999343241038,-0.223277430105781
GOM,1993,Fall,4.0964624854256,78.5134872113374,5.4081429867242,43.9923712148999,1707693.23416177,89.0283700072145,0.162896492456832,99.1561068945622,-2.29205672957135,0.150996192505517,-0.0650171447574531
MAB,1993,Fall,3.97921825170254,25.8853948141588,1.83954991870253,28.5481976555075,188548.378538783,52.6332411994348,0.558033249894515,50.3761898296981,0.184448453164944,0.178136550513305,-0.859821265038835
SS,1993,Fall,3.91129708516653,19.1460365157115,4.36157959676498,33.9728429387714,1470547.42497978,69.2419866942097,0.213936871144196,77.7206284337537,-1.33576425271119,0.731544896532992,0.253042222646372
GB,1993,Spring,4.2463519917029,178.521859995682,7.86181030303939,59.4793353706403,208337.397771202,108.755550210626,0.135797435408684,114.845644022967,-3.71515792017774,-1.5668940217178,-0.447599045934741
GOM,1993,Spring,4.00795386118292,95.8244392361607,6.16508016501353,44.8519412546416,1097861.75351572,88.8669047218577,0.14838912095988,95.403830214848,-2.47199926862462,-0.30989317340665,0.123858133274534
MAB,1993,Spring,4.24690309913616,216.111125626126,7.69283206513509,61.6656295196042,65044.1876287834,112.193686066567,0.117800241179956,121.826685252092,-3.92402150328507,-1.87243488606931,-0.501013672709432
SS,1993,Spring,4.13948305281529,112.603346132894,6.47158025399035,52.5666144434702,1612065.24733237,103.904338336008,0.138350124600274,115.538585841549,-3.04197628050266,-0.242388969312137,-0.0555661620087019
GB,1994,Fall,4.05829125536864,46.1673828969154,5.20087163771969,40.2205623148879,735945.09954881,79.4209654417897,0.273061789503956,80.5100741892719,-1.72337350922065,0.0945278058184873,-0.207210320446728
GOM,1994,Fall,4.20727212853851,145.699835107118,6.70571529379939,52.6527593331388,851390.201079572,102.075490807086,0.137157771381584,112.238223021188,-3.16834288940955,-0.765583411760294,-0.308776209021758
MAB,1994,Fall,4.00049601262326,97.3281521879459,3.67547974393217,48.7302641452903,6778147.05236647,91.3640653329351,0.452417566590473,80.4063972228891,-1.03271383015812,-0.427436827280076,-0.693218418362073
SS,1994,Fall,4.24172393006788,175.891306821488,7.24366804730658,57.8157683795252,725343.55850804,109.10526599495,0.134912230811997,119.352993586439,-3.58782723725697,-1.23828194411843,-0.414594386751627
GB,1994,Spring,4.24506483270898,172.995718961596,7.20320982421278,56.6192014708955,235521.081436642,104.868033611522,0.162160816871106,113.079077950813,-3.46020596617475,-1.36147394079617,-0.498337561975661
GOM,1994,Spring,4.0317721049694,35.4746062562921,4.80758861891375,36.9064316485892,1215016.26494485,77.4780015019716,0.194548302981622,85.6238163596356,-1.7209455953,0.637158992403299,0.0791938292981493
MAB,1994,Spring,4.26584812052814,213.847731148983,7.73482263175592,61.0561978959162,77249.9323658893,111.052564561555,0.120869630696545,120.6376256062,-3.89540543528696,-1.81938403213605,-0.528378672224404
SS,1994,Spring,4.3040578775706,203.06680616336,7.68867025160292,62.0098981184797,646567.695556522,116.438755469537,0.106646563832051,127.546794348144,-3.99965106784964,-1.51472971400203,-0.510714773343938
GB,1995,Fall,4.13019841518283,62.5079938146124,5.29506957892808,44.2266788439123,739209.663625348,87.0319144784809,0.243185888882995,100.838661309281,-2.12426192065028,0.0487621317731104,-0.272193740639732
GOM,1995,Fall,4.0089269390673,85.6935205255653,5.21005346341278,42.3740976097171,952955.784063116,81.885576721325,0.192181354620834,90.9504529803729,-2.05217358070244,-0.0565397041833674,0.00251602961054127
MAB,1995,Fall,3.88829447132779,40.5918205033995,2.1338137374624,33.9391869194268,185070.145203114,69.1051246350766,0.36123351828082,62.3049705549533,-0.59352028777014,-0.159572674922564,-0.523485955397156
SS,1995,Fall,4.10243082585291,37.3490422144367,4.40399345964807,39.7490893016675,1511748.30650524,82.2531919606772,0.223537196713556,92.6113222010314,-1.83907836173021,0.89725878476537,-0.0800106440388601
GB,1995,Spring,4.22148310682843,141.916541890985,6.93892974786886,54.0608586672609,476818.025712392,101.6562878647,0.164048862590944,108.542397666943,-3.22303643156987,-0.953764086689116,-0.392954947173068
GOM,1995,Spring,4.15985609041748,113.485748259584,6.33489077678356,48.9529691343311,1052770.99189684,98.112975874406,0.146372399801286,107.257875057763,-2.85022191588875,-0.320899271411463,-0.156444513414559
MAB,1995,Spring,4.26878907626339,215.997367733704,7.836059669491,62.0284602229827,89797.8358329421,113.405223629129,0.115205976100297,123.251070863103,-3.97603263458815,-1.84995134060917,-0.518573156547963
SS,1995,Spring,4.18586756700116,134.052406954342,6.56023731780402,53.6554211502342,1350364.70234773,104.959701677294,0.133661479559347,114.821369729401,-3.17162434588902,-0.514480325570312,-0.183022794857093
GB,1996,Fall,4.24985737139179,198.334246302544,7.82491790852342,60.076603490793,123323.632155779,109.373757203707,0.138044004290212,117.550670813934,-3.79227777116898,-1.75647867465005,-0.496758935383365
GOM,1996,Fall,3.81105725812097,43.2433972342962,5.11241585595908,34.1394066990299,1098233.74548593,68.1141369465112,0.184208781656959,73.9764030103672,-1.51773092732937,0.251311550596899,0.484194671749565
MAB,1996,Fall,3.95025043244333,79.3923267420943,3.93760904744475,36.6829455334188,278202.782883002,68.3531318025979,0.350998132100495,71.5533515676634,-1.12882435978239,-0.180651802700552,-0.300590120650264
SS,1996,Fall,4.04245469438302,17.3710667973329,3.90276570084395,35.9952532484458,1408695.89161389,73.9993918929874,0.254281228492149,85.8749562613256,-1.4129594896726,0.999911649502267,-0.0482761108092322
GB,1996,Spring,4.21526919948431,131.136627497452,6.93954584177272,53.1244872263283,490803.602279595,100.658061692741,0.170443175282076,105.98785001652,-3.14637051789644,-0.808096501600491,-0.364780754261638
GOM,1996,Spring,3.96748523721283,71.1861291137251,5.86821533859993,41.6814508062512,1123971.5368433,84.4050627436027,0.159141855981481,92.0526056481362,-2.22175131818372,0.0617502706632282,0.258817602971368
MAB,1996,Spring,4.27268818665772,228.283584807095,7.92307190549826,63.7521784585511,56942.4438398252,115.586220909485,0.107098590082034,125.529445339408,-4.12002150293946,-2.00047994987503,-0.541005225930087
SS,1996,Spring,4.28249183419538,204.668360833376,7.69089672478181,62.22560151553,691458.999493895,116.532126964612,0.104308330275633,128.271636017242,-3.98030825967358,-1.54339419869445,-0.471057579673894
GB,1997,Fall,4.08348045221245,81.8439818094136,5.67745189509446,44.4551478590491,505953.630928961,83.3366567471565,0.249488710570825,87.6581612593556,-2.18208243140081,-0.339432731366132,-0.256081273663823
GOM,1997,Fall,4.06063270591481,134.512070602622,6.4806690479553,49.077591623567,590080.044094588,92.2019463957074,0.151152442186441,101.774419735239,-2.80642820085921,-0.8130346738985,-0.0635056036929991
MAB,1997,Fall,4.12872509969155,131.792307134758,5.32676730527662,53.0401983738055,253953.399873156,97.1878957581034,0.224158301577818,94.53816219556,-2.42985298077518,-0.778809124645818,-0.462044242784667
SS,1997,Fall,4.02845086264455,107.763573114582,6.257627865705,46.4795595535442,792808.591084569,89.5508301642511,0.159900356640779,97.4417561573922,-2.61714839160668,-0.441385588216323,0.0497815329210381
GB,1997,Spring,4.21964134092505,150.485707676003,6.94115576519648,54.5803463333933,472153.291930011,102.739011509736,0.154122773116714,110.218278323137,-3.28217272888552,-0.967136332458781,-0.379508357806674
GOM,1997,Spring,3.64835109812307,47.682276206578,5.77248223299706,32.2163545066975,682400.993196963,61.0763606395364,0.170657023590214,65.3866311914723,-1.4955345936298,-0.163733754455144,0.836214687781949
MAB,1997,Spring,4.25910268684245,209.160102948588,7.58800212249097,59.6017558674811,59811.5040198661,109.255554802874,0.140646292666744,118.653517207293,-3.75877879981509,-1.79406584066431,-0.550482312240739
SS,1997,Spring,4.21423447688714,191.925806726927,7.77217874517806,59.2727789099704,485423.75511467,110.447216917901,0.106616275782953,120.919261882294,-3.81054305470265,-1.50654761123949,-0.306732166169082
GB,1998,Fall,4.09163154914593,81.9464131371652,5.7580678165649,44.0002278875916,481377.742376178,82.6882931523489,0.277948643728544,84.8413044150956,-2.08611128847545,-0.458404897337475,-0.337863481193359
GOM,1998,Fall,3.90048223372462,50.7110816120811,4.88581072525872,34.8715945326853,798665.103866922,67.5552450684843,0.194785787007818,75.8345958460838,-1.53696267276667,0.24358104319188,0.253262191686338
MAB,1998,Fall,4.23155328283514,189.083359340819,6.65072595115778,59.2467248014027,108727.375089492,107.193149629809,0.185661615113975,111.580354514219,-3.3458203067812,-1.61288500417321,-0.643913166388939
SS,1998,Fall,4.07456870310068,26.7747354994159,4.2414670748084,37.0441742087082,1157131.05786905,73.8753225906488,0.232624203711168,86.5806061314561,-1.54682099971087,0.815295563040642,-0.083718598909843
GB,1998,Spring,4.25902373666127,169.644083194699,7.49841412784504,58.4549082404694,522964.482193772,109.149999606294,0.135786994113044,117.210015481721,-3.64042215800806,-1.25954778551709,-0.425792495891187
GOM,1998,Spring,4.00210104424857,68.6175198881467,5.49147879647765,40.9164700402048,1065219.95056472,82.1740657315511,0.174259061001383,91.1816573333308,-2.09154566000931,0.141536346875028,0.137430424914369
MAB,1998,Spring,4.11774507466779,150.898787071013,6.29239279317474,50.0257989917084,126559.065135636,91.9700043430441,0.189327417719984,98.9832534986789,-2.78405609474248,-1.12667051129995,-0.3392380596882
SS,1998,Spring,4.29985009435809,216.403007304886,8.10769187088889,63.6178620064814,370867.125587042,118.021483326827,0.0988996286271882,129.21835091748,-4.17794004357839,-1.76335604378133,-0.494819654696782
GB,1999,Fall,4.21072859845094,106.159508978619,7.28310325661861,52.3280142868416,324960.024646308,98.5333798158294,0.179152113866947,96.7300182079553,-2.99740482449113,-0.82833750730948,-0.372741303552005
GOM,1999,Fall,3.99388927138033,98.2565671681685,5.95071940158219,43.00382006621,672291.055186803,82.0459712646286,0.164750956907565,90.461568638008,-2.32075844176494,-0.37165503507737,0.0977813652932942
MAB,1999,Fall,4.02176820927247,152.594104469971,5.35795707605528,52.3207319766184,140664.032252544,95.0318651505136,0.22560209378227,88.6478869463483,-2.49517457748785,-1.29753083672934,-0.395658058334765
SS,1999,Fall,4.06153364572719,44.7498945751228,4.67648545466866,39.428702958187,1068116.26311844,80.9490250657238,0.215455322445015,89.1892913673894,-1.86858165258457,0.689822884688543,-0.0221702475051276
GB,1999,Spring,4.18751763408129,135.342781890183,6.84182422057334,53.0651615144185,350186.15815933,97.7952815765712,0.175379641753746,103.939989248114,-3.07563050328754,-0.969210901329476,-0.366448078930204
GOM,1999,Spring,3.94550827504125,69.2997872559816,5.64679403416725,40.4121360911422,1024601.49401549,81.3793509691038,0.162234894434581,87.9333970675303,-2.11127141176179,0.024470092961527,0.2683692211643
MAB,1999,Spring,4.18742785041462,191.251107609358,7.23162855881884,56.8864868890035,92618.853911844,103.69711207151,0.147798245629995,112.512527792311,-3.46981588806956,-1.58479892774244,-0.408993731197854
SS,1999,Spring,4.17816578233247,162.438484327674,7.21861677352465,57.1490099313757,637512.794210018,108.905889860591,0.127226108134469,122.388995906389,-3.49187744303107,-1.1116308136679,-0.239241625831202
GB,2000,Fall,4.10289135284358,54.5853599068106,6.02994933473459,44.1681436645368,436396.158613484,84.1671867743138,0.241781124773263,81.4929556460615,-2.1367807416855,-0.169124199445873,-0.24022176518229
GOM,2000,Fall,4.10031882945486,128.610110437011,6.31222574241998,48.5563902781855,664458.705393295,93.0284335851057,0.152085301818045,101.619057693808,-2.78411072263427,-0.649057373016982,-0.126388447028256
MAB,2000,Fall,3.99215855856245,62.0889731937817,3.14883922450047,41.6366352835224,199721.384828041,73.2890699982553,0.336748194134359,67.3119749723901,-1.16234287948497,-0.391419592391249,-0.542918863901608
SS,2000,Fall,4.01764321308463,34.986552453425,4.85832944089139,37.1720194709649,969656.03788694,74.9297469804096,0.215880729488852,81.1045740268691,-1.68650796941602,0.573635314032467,0.0433099474298207
