year,GEO_ID2,REGION,STATEABBR,Community,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,TOTPOP_16,ComEng_NE16_ct,ComRel_NE16_ct,RecEng_NE16_ct,RecRel_NE16_ct
2016,2459450,Mid-Atlantic,MD,"Oxford, MD",38.686389,-76.171944,583,0,0,1,1
2016,2459500,Mid-Atlantic,MD,"Oxon Hill, MD",38.780406,-76.969858,"18,397",1,1,1,1
2016,2460275,Mid-Atlantic,MD,"Parkville, MD",39.377222,-76.540000,"31,562",0,0,1,1
2016,2460325,Mid-Atlantic,MD,"Parole, MD",38.986097,-76.552036,"16,679",1,1,1,1
2016,2460425,Mid-Atlantic,MD,"Parsonsburg, MD",38.392701,-75.475134,250,1,1,1,1
2016,2460475,Mid-Atlantic,MD,"Pasadena, MD",39.107222,-76.571389,"26,559",0,0,2,1
2016,2460950,Mid-Atlantic,MD,"Peppermill Village, MD",38.893962,-76.887731,"4,620",1,1,1,1
2016,2460975,Mid-Atlantic,MD,"Perry Hall, MD",39.412500,-76.463889,"28,797",0,0,1,1
2016,2461075,Mid-Atlantic,MD,"Perryman, MD",39.463226,-76.211564,"2,629",1,1,1,1
2016,2461150,Mid-Atlantic,MD,"Perryville, MD",39.573469,-76.068120,"4,397",1,1,2,1
2016,2461400,Mid-Atlantic,MD,"Pikesville, MD",39.389278,-76.702018,"33,625",1,1,1,1
2016,2462025,Mid-Atlantic,MD,"Pittsville, MD",38.394709,-75.408815,"1,335",1,1,1,1
2016,2462175,Mid-Atlantic,MD,"Pleasant Hills, MD",39.486134,-76.390831,"3,557",1,1,1,1
2016,2462475,Mid-Atlantic,MD,"Pocomoke City, MD",38.075556,-75.568333,"4,146",1,1,1,1
2016,2463075,Mid-Atlantic,MD,"Port Deposit, MD",39.609286,-76.103338,639,1,1,2,3
2016,2463225,Mid-Atlantic,MD,"Port Tobacco Village, MD",38.510480,-77.019561,5,0,0,1,1
2016,2463950,Mid-Atlantic,MD,"Prince Frederick, MD",38.540278,-76.584722,"3,425",0,0,1,1
2016,2464000,Mid-Atlantic,MD,"Princess Anne, MD",38.202778,-75.692778,"3,391",0,0,1,1
2016,2464375,Mid-Atlantic,MD,"Pylesville, MD",39.687921,-76.388427,907,1,1,1,1
2016,2464495,Mid-Atlantic,MD,"Queen Anne, MD",38.906452,-76.706264,979,1,1,1,1
2016,2464500,Mid-Atlantic,MD,"Queen Anne, MD",38.919269,-75.953280,290,1,1,1,1
2016,2464568,Mid-Atlantic,MD,"Queenland, MD",38.805245,-76.791260,"2,010",1,1,1,1
2016,2464950,Mid-Atlantic,MD,"Randallstown, MD",39.372286,-76.802420,"35,725",1,1,1,1
2016,2465600,Mid-Atlantic,MD,"Reisterstown, MD",39.455178,-76.814433,"27,401",1,1,1,1
2016,2466275,Mid-Atlantic,MD,"Rising Sun, MD",39.701453,-76.061993,"2,813",1,1,1,1
2016,2466400,Mid-Atlantic,MD,"Riva, MD",38.944724,-76.587601,"3,891",1,1,1,1
2016,2466635,Mid-Atlantic,MD,"Riverdale Park, MD",38.964472,-76.926214,"7,221",1,1,1,1
2016,2466762,Mid-Atlantic,MD,"Riverside, MD",38.770000,-76.207778,"6,226",0,0,1,1
2016,2466850,Mid-Atlantic,MD,"Riviera Beach, MD",39.160659,-76.525304,"13,586",1,1,1,1
2016,2467400,Mid-Atlantic,MD,"Rock Hall, MD",39.138056,-76.235278,"1,204",0,0,3,4
2016,2468300,Mid-Atlantic,MD,"Rosaryville, MD",38.776230,-76.833760,"11,189",1,1,1,1
2016,2468400,Mid-Atlantic,MD,"Rosedale, MD",39.326571,-76.508422,"18,641",1,1,1,1
2016,2468700,Mid-Atlantic,MD,"Rossville, MD",39.357116,-76.476716,"15,891",1,1,1,1
2016,2469825,Mid-Atlantic,MD,"St. Michaels, MD",38.785000,-76.224722,"1,035",0,0,1,1
2016,2469925,Mid-Atlantic,MD,"Salisbury, MD",38.360556,-75.599722,"32,338",0,0,1,1
2016,2470775,Mid-Atlantic,MD,"Seabrook, MD",38.982111,-76.851115,"17,668",1,1,1,1
2016,2470850,Mid-Atlantic,MD,"Seat Pleasant, MD",38.895312,-76.901408,"4,721",1,1,1,1
2016,2470900,Mid-Atlantic,MD,"Secretary, MD",38.609167,-75.947778,681,0,0,1,1
2016,2471150,Mid-Atlantic,MD,"Severn, MD",39.136944,-76.698611,"49,017",0,0,1,1
2016,2471200,Mid-Atlantic,MD,"Severna Park, MD",39.070278,-76.545556,"38,514",0,0,1,1
2016,2471450,Mid-Atlantic,MD,"Shady Side, MD",38.827934,-76.523064,"6,066",1,1,1,1
2016,2471650,Mid-Atlantic,MD,"Sharptown, MD",38.538974,-75.719194,918,1,1,1,1
2016,2472350,Mid-Atlantic,MD,"Silver Hill, MD",38.839887,-76.938539,"4,802",1,1,1,1
2016,2472887,Mid-Atlantic,MD,"Smith Island, MD",37.981111,-76.030278,195,0,0,1,1
2016,2473075,Mid-Atlantic,MD,"Snow Hill, MD",38.176944,-75.393056,"2,208",1,1,1,1
2016,2473650,Mid-Atlantic,MD,"South Laurel, MD",39.068218,-76.852368,"26,952",1,1,1,1
2016,2474282,Mid-Atlantic,MD,"Springdale, MD",38.938445,-76.842162,"2,878",1,1,1,1
2016,2475025,Mid-Atlantic,MD,"Stevensville, MD",38.980556,-76.314722,"6,485",0,0,4,2
2016,2475200,Mid-Atlantic,MD,"Stockton, MD",38.065903,-75.413405,127,1,1,1,1
2016,2475650,Mid-Atlantic,MD,"Sudlersville, MD",39.184018,-75.858258,429,1,1,1,1
2016,2475725,Mid-Atlantic,MD,"Suitland, MD",38.848914,-76.922874,"24,094",1,1,1,1
2016,2475810,Mid-Atlantic,MD,"Summerfield, MD",38.904538,-76.868298,"12,489",1,1,1,1
2016,2476925,Mid-Atlantic,MD,"Taylors Island, MD",38.471135,-76.316009,191,1,1,1,4
2016,2477100,Mid-Atlantic,MD,"Temple Hills, MD",38.810549,-76.949476,"7,927",1,1,1,1
2016,2477200,Mid-Atlantic,MD,"Templeville, MD",39.135348,-75.767438,110,1,1,1,1
2016,2478050,Mid-Atlantic,MD,"Timonium, MD",39.444084,-76.607590,"10,559",1,1,1,1
2016,2478120,Mid-Atlantic,MD,"Tolchester, MD",39.218259,-76.230445,284,1,1,1,1
2016,2478425,Mid-Atlantic,MD,"Towson, MD",39.394404,-76.619059,"58,189",1,1,1,1
2016,2478575,Mid-Atlantic,MD,"Trappe, MD",38.662844,-76.052228,"1,261",1,1,3,3
2016,2479225,Mid-Atlantic,MD,"Tyaskin, MD",38.320408,-75.872635,173,1,1,1,1
2016,2479675,Mid-Atlantic,MD,"University Park, MD",38.972011,-76.944672,"2,635",1,1,1,1
2016,2479875,Mid-Atlantic,MD,"Upper Marlboro, MD",38.815833,-76.750000,694,0,0,1,1
2016,2480600,Mid-Atlantic,MD,"Vienna, MD",38.484722,-75.825000,283,0,0,2,4
2016,2481175,Mid-Atlantic,MD,"St. Charles/White Plains/Waldorf, MD",38.641490,-76.910095,"72,413",0,0,1,1
2016,2481250,Mid-Atlantic,MD,"Walker Mill, MD",38.875316,-76.886262,"11,281",1,1,1,1
2016,2481925,Mid-Atlantic,MD,"Waterview, MD",38.248736,-75.900009,17,1,1,1,1
2016,2483025,Mid-Atlantic,MD,"West Laurel, MD",39.102686,-76.899304,"4,309",1,1,1,1
2016,2483225,Mid-Atlantic,MD,"West Ocean City, MD",38.331389,-75.107222,"4,199",1,1,3,3
2016,2483290,Mid-Atlantic,MD,"Westphalia, MD",38.840148,-76.824049,"7,735",1,1,1,1
2016,2483337,Mid-Atlantic,MD,"West Pocomoke, MD",38.095555,-75.584146,417,1,1,1,1
2016,2483746,Mid-Atlantic,MD,"Whaleyville, MD",38.396667,-75.302500,102,1,1,1,1
2016,2484225,Mid-Atlantic,MD,"Whitehaven, MD",38.269761,-75.794740,152,1,1,1,1
2016,2484350,Mid-Atlantic,MD,"White Marsh, MD",39.381888,-76.457478,"9,722",1,1,1,1
2016,2484950,Mid-Atlantic,MD,"Willards, MD",38.391111,-75.348889,922,1,1,1,1
2016,2486475,Mid-Atlantic,MD,"Woodlawn (Baltimore County), MD",39.305420,-76.748914,"39,685",1,1,1,1
2016,2486525,Mid-Atlantic,MD,"Woodlawn (Prince George's County), MD",38.950434,-76.899988,"7,873",1,1,1,1
2016,2486710,Mid-Atlantic,MD,"Woodmore, MD",38.933533,-76.776818,"4,205",1,1,1,1
2016,2487000,Mid-Atlantic,MD,"Worton, MD",39.270490,-76.091746,61,1,1,1,1
2016,2400990016,Mid-Atlantic,MD,"Solomons Island/Solomons/Lusby, MD",38.425456,-76.464779,"27,573",0,0,4,2
2016,2401790216,Mid-Atlantic,MD,"Nanjemoy, MD",38.431685,-77.224670,"3,486",0,0,1,1
2016,2401790400,Mid-Atlantic,MD,"Thompkinsville, MD",38.298461,-76.920127,"4,556",0,0,1,1
2016,2401790584,Mid-Atlantic,MD,"Pomonkey, MD",38.611442,-77.123287,"14,932",0,0,1,1
2016,2401790860,Mid-Atlantic,MD,"Marbury, MD",38.548812,-77.162802,"4,246",0,0,1,1
2016,2401990496,Mid-Atlantic,MD,"Hoopers Island, MD",38.297316,-76.242604,325,0,0,1,1
2016,2401991412,Mid-Atlantic,MD,"Madison, MD",38.498268,-76.225007,578,0,0,2,4
2016,2403390432,Mid-Atlantic,MD,"Piscataway, MD",38.700715,-76.996409,"40,204",0,0,1,1
2016,2403590436,Mid-Atlantic,MD,"Queenstown/Grasonville, MD",38.950541,-76.166845,"8,928",0,0,2,1
2016,2403790072,Mid-Atlantic,MD,"St. Inigoes, MD",38.073522,-76.342816,"6,735",0,0,1,1
2016,2403790164,Mid-Atlantic,MD,"Valley Lee, MD",38.169663,-76.534354,"7,071",0,0,1,1
2016,2403790256,Mid-Atlantic,MD,"Leonardtown, MD",38.264976,-76.657054,"16,870",0,0,1,1
2016,2403790624,Mid-Atlantic,MD,"Milestown, MD",38.242261,-76.782340,"3,022",0,0,1,1
2016,2403790808,Mid-Atlantic,MD,"St. George Island, MD",38.108945,-76.491129,229,0,0,1,1
2016,2403990260,Mid-Atlantic,MD,"Brinkleys, MD",38.018885,-75.706931,"1,307",0,0,1,1
2016,2404190448,Mid-Atlantic,MD,"Bay Hundred/Tilghman Island, MD",38.722769,-76.365577,"2,065",0,0,3,4
2016,2404590180,Mid-Atlantic,MD,"Quantico, MD",38.374285,-75.742430,"2,471",0,0,1,2
2016,2404590548,Mid-Atlantic,MD,"Dennis, MD",38.319351,-75.397101,807,0,0,1,1
2016,3701000,Mid-Atlantic,NC,"Alliance, NC",35.144888,-76.802156,687,1,1,1,1
2016,3701640,Mid-Atlantic,NC,"Arapahoe, NC",35.025717,-76.825493,453,1,1,1,1
2016,3702320,Mid-Atlantic,NC,"Askewville, NC",36.109880,-76.939954,211,1,1,1,1
2016,3702460,Mid-Atlantic,NC,"Atkinson, NC",34.528501,-78.171107,359,1,1,1,1
2016,3702500,Mid-Atlantic,NC,"Atlantic Beach, NC",34.699051,-76.740211,"1,671",2,2,4,4
2016,3702580,Mid-Atlantic,NC,"Aulander, NC",36.229601,-77.114128,857,1,1,1,1
2016,3702620,Mid-Atlantic,NC,"Aurora, NC",35.305447,-76.788543,520,2,4,1,2
2016,3702780,Mid-Atlantic,NC,"Avon, NC",35.345527,-75.505956,830,1,1,4,4
2016,3703150,Mid-Atlantic,NC,"Bald Head Island, NC",33.861842,-77.994433,284,1,1,1,1
2016,3703840,Mid-Atlantic,NC,"Bath, NC",35.477109,-76.811605,260,1,2,1,4
2016,3703960,Mid-Atlantic,NC,"Bayboro, NC",35.142778,-76.770556,"1,462",1,1,1,2
2016,3704015,Mid-Atlantic,NC,"Bayshore, NC",34.289614,-77.787482,"3,956",1,1,1,1
2016,3704040,Mid-Atlantic,NC,"Bayview, NC",35.441787,-76.793388,275,1,1,1,1
2016,3704260,Mid-Atlantic,NC,"Beaufort, NC",34.718217,-76.663819,"4,181",4,2,4,4
2016,3704640,Mid-Atlantic,NC,"Belhaven, NC",35.540165,-76.622987,"1,768",1,1,3,4
2016,3704950,Mid-Atlantic,NC,"Belville, NC",34.231047,-77.987553,"2,473",1,1,1,1
2016,3706510,Mid-Atlantic,NC,"Blue Clay Farms, NC",34.298826,-77.891500,0,1,0,1,0
2016,3706740,Mid-Atlantic,NC,"Bogue, NC",34.699329,-77.036891,737,2,2,1,1
2016,3706760,Mid-Atlantic,NC,"Boiling Spring Lakes, NC",34.030450,-78.067214,"5,703",1,1,1,1
2016,3706820,Mid-Atlantic,NC,"Bolivia, NC",34.067672,-78.148328,228,1,1,1,1
2016,3707765,Mid-Atlantic,NC,"Brices Creek, NC",35.050696,-77.084114,"3,857",1,1,1,1
2016,3707860,Mid-Atlantic,NC,"Bridgeton, NC",35.123347,-77.021423,316,1,1,1,1
2016,3708040,Mid-Atlantic,NC,"Broad Creek, NC",34.735506,-76.922416,"2,365",1,1,1,1
2016,3708960,Mid-Atlantic,NC,"Burgaw, NC",34.552111,-77.926098,"4,045",1,1,1,1
2016,3709540,Mid-Atlantic,NC,"Calabash, NC",33.890728,-78.568345,"1,763",1,1,1,1
2016,3710260,Mid-Atlantic,NC,"Cape Carteret, NC",34.691551,-77.063003,"2,267",1,1,2,2
2016,3710500,Mid-Atlantic,NC,"Carolina Beach, NC",34.035173,-77.893597,"6,048",2,1,4,3
2016,3710550,Mid-Atlantic,NC,"Carolina Shores, NC",33.901005,-78.580567,"3,714",1,1,1,1
2016,3710880,Mid-Atlantic,NC,"Castle Hayne, NC",34.355724,-77.899986,999,1,1,1,1
2016,3710960,Mid-Atlantic,NC,"Caswell Beach, NC",33.896008,-78.051102,416,1,1,1,1
2016,3711340,Mid-Atlantic,NC,"Cedar Point, NC",34.687662,-77.072448,"1,393",1,1,4,4
2016,3712580,Mid-Atlantic,NC,"Chocowinity, NC",35.512663,-77.100509,823,1,1,1,1
2016,3713500,Mid-Atlantic,NC,"Coinjock, NC",36.352410,-75.951772,309,1,1,1,1
2016,3713560,Mid-Atlantic,NC,"Colerain, NC",36.201268,-76.768562,224,1,1,1,1
2016,3713940,Mid-Atlantic,NC,"Columbia, NC",35.917663,-76.252152,"1,069",1,1,1,1
2016,3715020,Mid-Atlantic,NC,"Cove City, NC",35.187384,-77.320792,422,1,1,1,1
2016,3715420,Mid-Atlantic,NC,"Creswell, NC",35.870442,-76.392155,276,1,1,1,1
2016,3717660,Mid-Atlantic,NC,"Dover, NC",35.216274,-77.436907,268,1,1,1,1
2016,3718060,Mid-Atlantic,NC,"Duck, NC",36.182861,-75.755039,525,1,1,1,1
2016,3720120,Mid-Atlantic,NC,"Edenton, NC",36.057938,-76.607721,"4,900",1,1,1,1
2016,3720580,Mid-Atlantic,NC,"Elizabeth City, NC",36.294601,-76.251046,"18,025",1,1,1,1
2016,3721160,Mid-Atlantic,NC,"Emerald Isle, NC",34.677940,-76.950776,"3,709",1,1,4,4
2016,3722305,Mid-Atlantic,NC,"Fairfield Harbour, NC",35.076549,-76.963555,"2,913",1,1,1,1
2016,3726680,Mid-Atlantic,NC,"Gloucester, NC",34.732058,-76.538662,583,1,1,1,1
2016,3727520,Mid-Atlantic,NC,"Grantsboro, NC",35.144871,-76.844682,867,2,2,1,1
2016,3728900,Mid-Atlantic,NC,"Half Moon, NC",34.825996,-77.459409,"7,626",1,1,1,1
2016,3729180,Mid-Atlantic,NC,"Hampstead, NC",34.362784,-77.755450,"4,890",2,1,2,1
2016,3729560,Mid-Atlantic,NC,"Harkers Island, NC",34.695163,-76.559369,"1,488",1,1,1,2
2016,3730120,Mid-Atlantic,NC,"Havelock, NC",34.879049,-76.901330,"20,630",1,1,1,1
2016,3730900,Mid-Atlantic,NC,"Hertford, NC",36.190158,-76.466052,"2,370",1,1,1,1
2016,3731490,Mid-Atlantic,NC,"Hightsville, NC",34.266130,-77.933915,889,1,1,1,1
2016,3731880,Mid-Atlantic,NC,"Hobucken, NC",35.251758,-76.573099,90,2,4,1,2
2016,3731960,Mid-Atlantic,NC,"Holden Beach, NC",33.913506,-78.303889,"1,135",1,1,4,4
2016,3732180,Mid-Atlantic,NC,"Holly Ridge, NC",34.495445,-77.554970,"1,654",1,1,1,1
2016,3733460,Mid-Atlantic,NC,"Indian Beach, NC",34.686551,-76.895218,205,1,1,1,1
2016,3734200,Mid-Atlantic,NC,"Jacksonville, NC",34.754052,-77.430242,"68,404",1,1,4,1
2016,3734260,Mid-Atlantic,NC,"James City, NC",35.088771,-77.034947,"5,736",1,1,1,1
2016,3735360,Mid-Atlantic,NC,"Kelford, NC",36.179601,-77.223576,233,1,1,1,1
2016,3735720,Mid-Atlantic,NC,"Kill Devil Hills, NC",36.030723,-75.676010,"6,948",1,1,4,2
2016,3735870,Mid-Atlantic,NC,"Kings Grant, NC",34.263781,-77.860540,"8,837",1,1,1,1
2016,3736060,Mid-Atlantic,NC,"Kitty Hawk, NC",36.064610,-75.705735,"3,403",1,1,2,1
2016,3736220,Mid-Atlantic,NC,"Kure Beach, NC",33.996840,-77.907208,"2,335",1,1,4,4
2016,3737680,Mid-Atlantic,NC,"Leland, NC",34.256281,-78.044714,"17,023",1,1,1,1
2016,3738030,Mid-Atlantic,NC,"Lewiston Woodville, NC",36.122935,-77.176629,674,1,1,1,1
2016,3741060,Mid-Atlantic,NC,"Manteo, NC",35.908226,-75.675730,"1,638",2,2,4,4
2016,3742480,Mid-Atlantic,NC,"Mesic, NC",35.200445,-76.643817,201,1,1,1,1
2016,3743440,Mid-Atlantic,NC,"Minnesott Beach, NC",34.968772,-76.811603,428,1,1,1,1
2016,3744320,Mid-Atlantic,NC,"Morehead City, NC",34.722939,-76.726044,"9,273",3,1,4,4
2016,3745460,Mid-Atlantic,NC,"Moyock, NC",36.501073,-76.173308,"3,368",1,1,1,1
2016,3745720,Mid-Atlantic,NC,"Murraysville, NC",34.295725,-77.847484,"14,843",1,1,1,1
2016,3745840,Mid-Atlantic,NC,"Myrtle Grove, NC",34.134616,-77.881652,"9,872",1,1,1,1
2016,3745880,Mid-Atlantic,NC,"Nags Head, NC",35.957392,-75.624062,"2,858",1,1,4,4
2016,3746060,Mid-Atlantic,NC,"Navassa, NC",34.255447,-78.007491,"1,468",1,1,1,1
2016,3746280,Mid-Atlantic,NC,"Neuse Forest, NC",34.963771,-76.944666,"1,730",1,1,1,1
2016,3746340,Mid-Atlantic,NC,"New Bern, NC",35.108493,-77.044114,"30,075",3,1,2,1
2016,3746860,Mid-Atlantic,NC,"Newport, NC",34.786550,-76.859106,"4,666",2,1,1,1
2016,3747485,Mid-Atlantic,NC,"Northchase, NC",34.307823,-77.877488,"3,461",1,1,1,1
2016,3747845,Mid-Atlantic,NC,"North Topsail Beach, NC",34.490167,-77.431630,"1,104",1,1,2,3
2016,3747860,Mid-Atlantic,NC,"Northwest, NC",34.312946,-78.161108,"1,126",1,1,1,1
2016,3748345,Mid-Atlantic,NC,"Oak Island, NC",33.916562,-78.161106,"7,359",2,1,4,3
2016,3748700,Mid-Atlantic,NC,"Ocean Isle Beach, NC",33.894339,-78.426672,702,1,1,3,4
2016,3748740,Mid-Atlantic,NC,"Ocracoke, NC",35.114615,-75.981010,405,2,3,2,4
2016,3748790,Mid-Atlantic,NC,"Ogden, NC",34.272392,-77.818594,"6,909",1,1,1,1
2016,3749380,Mid-Atlantic,NC,"Oriental, NC",35.030996,-76.692987,937,3,4,2,4
2016,3750080,Mid-Atlantic,NC,"Pantego, NC",35.589054,-76.662157,310,1,1,1,1
2016,3751040,Mid-Atlantic,NC,"Peletier, NC",34.730162,-77.084393,740,1,1,1,1
2016,3752000,Mid-Atlantic,NC,"Pine Knoll Shores, NC",34.697384,-76.813270,"1,420",1,1,1,1
2016,3752160,Mid-Atlantic,NC,"Pinetown, NC",35.611030,-76.855800,77,1,1,1,1
2016,3752260,Mid-Atlantic,NC,"Piney Green, NC",34.715996,-77.320236,"13,427",1,1,1,1
2016,3753040,Mid-Atlantic,NC,"Plymouth, NC",35.866828,-76.748556,"3,684",1,1,1,1
2016,3753475,Mid-Atlantic,NC,"Porters Neck, NC",34.293204,-77.770617,"7,052",1,1,1,1
2016,3753680,Mid-Atlantic,NC,"Powellsville, NC",36.225284,-76.931652,221,1,1,1,1
2016,3754160,Mid-Atlantic,NC,"Pumpkin Center, NC",34.791551,-77.372461,"1,700",1,1,1,1
2016,3756360,Mid-Atlantic,NC,"Richlands, NC",34.899330,-77.546634,"2,637",1,1,1,1
2016,3756710,Mid-Atlantic,NC,"River Bend, NC",35.069048,-77.146896,"3,164",1,1,1,1
2016,3756815,Mid-Atlantic,NC,"River Road, NC",35.506830,-76.990782,"4,035",1,1,1,1
2016,3757540,Mid-Atlantic,NC,"Rocky Point, NC",34.444085,-77.890795,"2,039",1,1,1,1
2016,3757580,Mid-Atlantic,NC,"Rodanthe, NC",35.590417,-75.466638,195,1,1,3,4
2016,3757740,Mid-Atlantic,NC,"Roper, NC",35.877940,-76.615218,399,1,1,1,1
2016,3758180,Mid-Atlantic,NC,"Roxobel, NC",36.201472,-77.239889,315,1,1,1,1
2016,3758620,Mid-Atlantic,NC,"St. Helena, NC",34.516623,-77.917394,346,1,1,1,1
2016,3758630,Mid-Atlantic,NC,"St. James, NC",33.945914,-78.113093,"4,438",1,1,1,1
2016,3758940,Mid-Atlantic,NC,"Salvo, NC",35.548536,-75.468168,229,1,1,1,1
2016,3759090,Mid-Atlantic,NC,"Sandy Creek, NC",34.287113,-78.150830,283,1,1,1,1
2016,3760000,Mid-Atlantic,NC,"Sea Breeze, NC",34.063228,-77.891374,"1,886",1,1,1,1
2016,3760800,Mid-Atlantic,NC,"Shallotte, NC",33.973228,-78.385837,"3,784",1,1,1,1
2016,3761950,Mid-Atlantic,NC,"Silver Lake, NC",34.148782,-77.913598,"6,117",1,1,1,1
2016,3762190,Mid-Atlantic,NC,"Skippers Corner, NC",34.346002,-77.902487,"2,754",1,1,1,1
2016,3762680,Mid-Atlantic,NC,"Sneads Ferry, NC",34.552666,-77.397184,"3,601",1,1,1,1
2016,3763130,Mid-Atlantic,NC,"Southern Shores, NC",36.139053,-75.731572,"2,827",1,1,1,1
2016,3763340,Mid-Atlantic,NC,"South Mills, NC",36.437859,-76.330737,231,1,1,1,1
2016,3763400,Mid-Atlantic,NC,"Southport, NC",33.921563,-78.020268,"3,291",2,1,2,2
2016,3765120,Mid-Atlantic,NC,"Stonewall, NC",35.137389,-76.747708,191,1,1,1,1
2016,3765900,Mid-Atlantic,NC,"Sunset Beach, NC",33.880728,-78.512231,"3,762",1,1,3,2
2016,3766040,Mid-Atlantic,NC,"Surf City, NC",34.426944,-77.546389,"2,618",2,1,3,2
2016,3766360,Mid-Atlantic,NC,"Swansboro, NC",34.687662,-77.119117,"3,046",1,1,1,1
2016,3768040,Mid-Atlantic,NC,"Topsail Beach, NC",34.365169,-77.630529,354,1,1,4,4
2016,3768340,Mid-Atlantic,NC,"Trent Woods, NC",35.082104,-77.086338,"4,194",1,1,1,1
2016,3769680,Mid-Atlantic,NC,"Vanceboro, NC",35.308495,-77.154120,"1,165",1,1,1,1
2016,3769720,Mid-Atlantic,NC,"Vandemere, NC",35.184056,-76.663539,261,1,1,2,4
2016,3769795,Mid-Atlantic,NC,"Varnamtown, NC",33.935728,-78.248609,516,1,1,1,1
2016,3770720,Mid-Atlantic,NC,"Wallace, NC",34.735724,-77.995263,"3,951",1,1,1,1
2016,3770920,Mid-Atlantic,NC,"Wanchese, NC",35.842673,-75.638506,"1,536",4,4,3,4
2016,3771220,Mid-Atlantic,NC,"Washington, NC",35.546552,-77.052174,"9,862",1,1,2,1
2016,3771240,Mid-Atlantic,NC,"Washington Park, NC",35.532663,-77.032451,577,1,1,1,1
2016,3771320,Mid-Atlantic,NC,"Watha, NC",34.640445,-77.960820,182,1,1,1,1
2016,3771440,Mid-Atlantic,NC,"Waves, NC",35.565661,-75.465071,80,1,1,1,1
2016,3774440,Mid-Atlantic,NC,"Wilmington, NC",34.225726,-77.944710,"113,724",1,1,3,1
2016,3774680,Mid-Atlantic,NC,"Windsor, NC",35.998493,-76.946064,"3,694",1,1,1,1
2016,3774720,Mid-Atlantic,NC,"Winfall, NC",36.219046,-76.463830,662,1,1,1,1
2016,3775780,Mid-Atlantic,NC,"Wrightsboro, NC",34.288503,-77.921098,"5,538",1,1,1,1
2016,3775820,Mid-Atlantic,NC,"Wrightsville Beach, NC",34.208504,-77.796371,"2,546",1,1,4,4
2016,3702990784,Mid-Atlantic,NC,"Courthouse, NC",36.344333,-76.165952,"3,835",1,1,1,1
2016,3702992920,Mid-Atlantic,NC,"Shiloh, NC",36.273056,-76.085556,"2,634",1,1,1,1
2016,3703190092,Mid-Atlantic,NC,"Atlantic, NC",34.884722,-76.340833,698,1,1,1,1
2016,3703190888,Mid-Atlantic,NC,"Davis, NC",34.797222,-76.460556,378,1,1,1,3
2016,3703192000,Mid-Atlantic,NC,"Marshallberg, NC",34.727778,-76.516111,445,1,1,1,1
2016,3703193000,Mid-Atlantic,NC,"Smyrna, NC",34.759167,-76.527778,729,1,1,1,1
2016,3705590824,Mid-Atlantic,NC,"Croatan/Manns Harbor, NC",34.968333,-76.968889,"1,410",1,2,2,2
2016,3705591424,Mid-Atlantic,NC,"Hatteras, NC",35.219167,-75.690556,"2,896",3,2,4,4
2016,3709591048,Mid-Atlantic,NC,"Fairfield, NC",35.541111,-76.224722,"1,174",1,1,1,1
2016,3709591724,Mid-Atlantic,NC,"Lake Landing/Engelhard, NC",35.509444,-75.996389,"2,241",3,3,1,1
2016,3709593184,Mid-Atlantic,NC,"Swan Quarter, NC",35.405000,-76.331111,"1,012",3,4,2,3
2016,3400100,Mid-Atlantic,NJ,"Absecon, NJ",39.428333,-74.496111,"8,438",1,1,2,1
2016,3400730,Mid-Atlantic,NJ,"Allenhurst, NJ",40.235946,-74.002081,496,1,1,1,1
2016,3400760,Mid-Atlantic,NJ,"Allentown, NJ",40.175667,-74.586544,"1,890",1,1,1,1
2016,3400850,Mid-Atlantic,NJ,"Alloway, NJ",39.562123,-75.351007,"1,457",1,1,1,1
2016,3401960,Mid-Atlantic,NJ,"Asbury Park, NJ",40.220278,-74.012500,"15,850",2,1,1,1
2016,3402080,Mid-Atlantic,NJ,"Atlantic City, NJ",39.364167,-74.423333,"39,306",4,1,4,1
2016,3402110,Mid-Atlantic,NJ,"Atlantic Highlands, NJ",40.407778,-74.034722,"4,318",1,1,4,4
2016,3402200,Mid-Atlantic,NJ,"Audubon, NJ",39.889836,-75.072395,"8,748",1,1,1,1
2016,3402230,Mid-Atlantic,NJ,"Audubon Park, NJ",39.896224,-75.088229,993,1,1,1,1
2016,3402320,Mid-Atlantic,NJ,"Avalon, NJ",39.101111,-74.718056,"1,421",2,2,2,4
2016,3402350,Mid-Atlantic,NJ,"Avenel, NJ",40.583972,-74.272134,"18,822",1,1,1,1
2016,3402440,Mid-Atlantic,NJ,"Avon-By-The-Sea, NJ",40.192222,-74.016389,"1,846",1,1,1,1
2016,3403040,Mid-Atlantic,NJ,"Barnegat, NJ",39.753056,-74.223333,"3,176",2,2,1,1
2016,3403130,Mid-Atlantic,NJ,"Barnegat Light, NJ",39.752007,-74.110893,574,4,4,4,4
2016,3403250,Mid-Atlantic,NJ,"Barrington, NJ",39.864722,-75.055556,"6,831",1,1,1,1
2016,3403520,Mid-Atlantic,NJ,"Bay Head, NJ",40.071667,-74.054722,"1,054",2,2,1,1
2016,3403580,Mid-Atlantic,NJ,"Bayonne, NJ",40.668611,-74.114722,"65,772",2,1,1,1
2016,3403940,Mid-Atlantic,NJ,"Beach Haven, NJ",39.559167,-74.243611,"1,022",1,1,3,3
2016,3404180,Mid-Atlantic,NJ,"Beachwood, NJ",39.927618,-74.202364,"11,153",1,1,1,1
