"","season","year","subarea","bt_temp","ref_bt","anomaly"
"376",2,1988,"SS",6.87421072809887,7.14369136240266,-0.269480634303786
"377",2,1989,"GB",7.00573296932098,7.50982293253931,-0.504089963218338
"378",2,1989,"GOM",5.77786344548267,6.97068610759885,-1.19282266211617
"379",2,1989,"MAB",8.90763508506899,9.04043693279444,-0.132801847725455
"380",2,1989,"SS",6.505015152467,7.14369136240266,-0.638676209935655
"381",2,1990,"GB",7.4311476578383,7.50982293253931,-0.0786752747010135
"382",2,1990,"GOM",6.14566069140611,6.97068610759885,-0.82502541619274
"383",2,1990,"MAB",10.1035211048774,9.04043693279444,1.06308417208294
"384",2,1990,"SS",6.83146093356934,7.14369136240266,-0.312230428833313
"385",2,1991,"GB",8.06593479462684,7.50982293253931,0.556111862087523
"386",2,1991,"GOM",6.50632116067757,6.97068610759885,-0.464364946921275
"387",2,1991,"MAB",9.79295205863714,9.04043693279444,0.752515125842699
"388",2,1991,"SS",7.31359208953998,7.14369136240266,0.169900727137327
"389",2,1992,"GB",6.90083565790387,7.50982293253931,-0.608987274635442
"390",2,1992,"GOM",5.1923864471665,6.97068610759885,-1.77829966043234
"391",2,1992,"MAB",8.99080449527269,9.04043693279444,-0.0496324375217458
"392",2,1992,"SS",6.05826621801401,7.14369136240266,-1.08542514438865
"393",2,1993,"GB",6.7235917904537,7.50982293253931,-0.786231142085611
"394",2,1993,"GOM",5.95348693331541,6.97068610759885,-1.01719917428344
"395",2,1993,"MAB",7.64021390446343,9.04043693279444,-1.40022302833101
"396",2,1993,"SS",6.07822333259056,7.14369136240266,-1.0654680298121
"397",2,1994,"GB",7.59356109970808,7.50982293253931,0.0837381671687707
"398",2,1994,"GOM",7.15615221824293,6.97068610759885,0.185466110644082
"399",2,1994,"MAB",8.58299255554335,9.04043693279444,-0.457444377251086
"400",2,1994,"SS",7.66097060023148,7.14369136240266,0.517279237828824
"401",2,1995,"GB",7.52054535196232,7.50982293253931,0.0107224194230104
"402",2,1995,"GOM",7.14981501704232,6.97068610759885,0.179128909443475
"403",2,1995,"MAB",8.95806615087403,9.04043693279444,-0.0823707819204067
"404",2,1995,"SS",7.01342869974613,7.14369136240266,-0.130262662656524
"405",2,1996,"GB",6.77239716814095,7.50982293253931,-0.737425764398363
"406",2,1996,"GOM",7.19315265724573,6.97068610759885,0.222466549646888
"407",2,1996,"MAB",7.40196366659696,9.04043693279444,-1.63847326619748
"408",2,1996,"SS",6.85555262956858,7.14369136240266,-0.288138732834077
"409",2,1997,"GB",7.1722493491262,7.50982293253931,-0.337573583413115
"410",2,1997,"GOM",7.01624279198387,6.97068610759885,0.0455566843850219
"411",2,1997,"MAB",9.53750919952443,9.04043693279444,0.497072266729988
"412",2,1997,"SS",7.09967799344729,7.14369136240266,-0.0440133689553637
"413",2,1998,"GB",6.91885399742206,7.50982293253931,-0.590968935117255
"414",2,1998,"GOM",6.28045180834113,6.97068610759885,-0.690234299257718
"415",2,1998,"MAB",8.07427696170964,9.04043693279444,-0.966159971084805
"416",2,1998,"SS",5.61128553564306,7.14369136240266,-1.5324058267596
"417",2,1999,"GB",7.7975999716141,7.50982293253931,0.287777039074787
"418",2,1999,"GOM",6.40476224395955,6.97068610759885,-0.565923863639294
"419",2,1999,"MAB",9.48291995517598,9.04043693279444,0.442483022381538
"420",2,1999,"SS",7.18085052194241,7.14369136240266,0.0371591595397529
"421",2,2000,"GB",8.45120182226864,7.50982293253931,0.941378889729327
"422",2,2000,"GOM",7.0731206232628,6.97068610759885,0.102434515663956
"423",2,2000,"MAB",10.164775637529,9.04043693279444,1.12433870473453
"424",2,2000,"SS",7.2765607798026,7.14369136240266,0.132869417399948
"425",2,2001,"GB",7.45703532029918,7.50982293253931,-0.0527876122401318
"426",2,2001,"GOM",6.78107051771569,6.97068610759885,-0.189615589883156
"427",2,2001,"MAB",8.33451774232909,9.04043693279444,-0.705919190465352
"428",2,2001,"SS",6.44904619335572,7.14369136240266,-0.694645169046939
"429",2,2002,"GB",8.11744124001583,7.50982293253931,0.607618307476516
"430",2,2002,"GOM",7.09891834699439,6.97068610759885,0.128232239395543
"431",2,2002,"MAB",10.5345751566996,9.04043693279444,1.49413822390514
"432",2,2002,"SS",7.27048222548077,7.14369136240266,0.126790863078113
"433",2,2003,"GB",6.72879125572479,7.50982293253931,-0.781031676814519
"434",2,2003,"GOM",6.10221705347674,6.97068610759885,-0.868469054122109
"435",2,2003,"MAB",7.65664836895059,9.04043693279444,-1.38378856384385
"436",2,2003,"SS",6.67688421172161,7.14369136240266,-0.466807150681045
"437",2,2004,"GB",6.09897554309846,7.50982293253931,-1.41084738944085
"438",2,2004,"GOM",5.56286684855857,6.97068610759885,-1.40781925904028
"439",2,2004,"MAB",6.90118528351164,9.04043693279444,-2.1392516492828
"440",2,2004,"SS",6.15783911991529,7.14369136240266,-0.985852242487364
"441",2,2005,"GB",6.35568963767142,7.50982293253931,-1.15413329486789
"442",2,2005,"GOM",5.93413265461071,6.97068610759885,-1.03655345298814
"443",2,2005,"MAB",7.55195324202954,9.04043693279444,-1.48848369076491
"444",2,2005,"SS",6.38712456692104,7.14369136240266,-0.756566795481615
"445",2,2006,"GB",7.34677779824072,7.50982293253931,-0.163045134298593
"446",2,2006,"GOM",6.97631057406009,6.97068610759885,0.00562446646124393
"447",2,2006,"MAB",9.94778643440101,9.04043693279444,0.907349501606573
"448",2,2006,"SS",7.37776268755342,7.14369136240266,0.234071325150762
"449",2,2007,"GB",6.47714660726027,7.50982293253931,-1.03267632527904
"450",2,2007,"GOM",6.3948975018506,6.97068610759885,-0.575788605748249
"451",2,2007,"MAB",7.87078585068671,9.04043693279444,-1.16965108210773
"452",2,2007,"SS",5.79722343016127,7.14369136240266,-1.34646793224138
"453",2,2008,"GB",6.93296328640969,7.50982293253931,-0.576859646129619
"454",2,2008,"GOM",6.30839056438742,6.97068610759885,-0.662295543211424
"455",2,2008,"MAB",9.71825349523944,9.04043693279444,0.677816562445001
"456",2,2008,"SS",6.31028508995981,7.14369136240266,-0.833406272442848
"457",2,2009,"GB",7.14085312379698,7.50982293253931,-0.368969808742331
"458",2,2009,"GOM",6.48135658378069,6.97068610759885,-0.489329523818157
"459",2,2009,"MAB",9.25166009927009,9.04043693279444,0.21122316647565
"460",2,2009,"SS",6.41956296537698,7.14369136240266,-0.724128397025673
"461",2,2010,"GB",8.34930340374171,7.50982293253931,0.8394804712024
"462",2,2010,"GOM",7.13934119500818,6.97068610759885,0.168655087409338
"463",2,2010,"MAB",8.45963194201016,9.04043693279444,-0.580804990784284
"464",2,2010,"SS",7.79739580678419,7.14369136240266,0.653704444381531
"465",2,2011,"GB",7.57831039512046,7.50982293253931,0.0684874625811505
"466",2,2011,"GOM",7.81635767184475,6.97068610759885,0.845671564245906
"467",2,2011,"MAB",9.12583746479641,9.04043693279444,0.0854005320019677
"468",2,2011,"SS",7.5787433570233,7.14369136240266,0.435051994620644
"469",2,2012,"GB",9.34176069453533,7.50982293253931,1.83193776199602
"470",2,2012,"GOM",7.89020705852934,6.97068610759885,0.919520950930498
"471",2,2012,"MAB",11.7655493014364,9.04043693279444,2.72511236864196
"472",2,2012,"SS",8.22312550816036,7.14369136240266,1.0794341457577
"473",2,2013,"GB",8.38487035744645,7.50982293253931,0.875047424907137
"474",2,2013,"GOM",7.19078574317629,6.97068610759885,0.220099635577447
"475",2,2013,"MAB",9.55014365665356,9.04043693279444,0.50970672385912
"476",2,2013,"SS",7.67368181666667,7.14369136240266,0.52999045426401
"477",2,2014,"GB",7.87195363112342,7.50982293253931,0.362130698584109
"478",2,2014,"GOM",7.43943755084054,6.97068610759885,0.468751443241698
"479",2,2014,"MAB",9.06716573730854,9.04043693279444,0.0267288045141001
"480",2,2014,"SS",7.45476211645554,7.14369136240266,0.311070754052879
"481",2,2015,"GB",7.94680735757619,7.50982293253931,0.436984425036877
"482",2,2015,"GOM",7.56344889342764,6.97068610759885,0.592762785828791
"483",2,2015,"MAB",9.72624262724322,9.04043693279444,0.68580569444878
"484",2,2015,"SS",7.60946830502646,7.14369136240266,0.465776942623799
"485",2,2016,"GB",8.95556415047939,7.50982293253931,1.44574121794008
"486",2,2016,"GOM",8.07987415168109,6.97068610759885,1.10918804408224
"487",2,2016,"MAB",10.2386023685235,9.04043693279444,1.19816543572903
"488",2,2016,"SS",8.1521150320055,7.14369136240266,1.00842366960284
"489",2,2017,"GB",7.43107864373419,7.50982293253931,-0.0787442888051251
"490",2,2017,"GOM",7.65836621708674,6.97068610759885,0.687680109487898
"491",2,2017,"MAB",8.76257533530371,9.04043693279444,-0.277861597490729
"492",2,2017,"SS",7.62820763923484,7.14369136240266,0.484516276832182
"493",2,2018,"GB",8.06173917968395,7.50982293253931,0.551916247144639
"494",2,2018,"GOM",8.11073276103928,6.97068610759885,1.14004665344043
"495",2,2018,"MAB",8.19544872773171,9.04043693279444,-0.84498820506273
"496",2,2018,"SS",8.58436483406085,7.14369136240266,1.44067347165819
"497",2,2019,"GB",7.2200347169895,7.50982293253931,-0.289788215549809
"498",2,2019,"GOM",8.03442966983166,6.97068610759885,1.06374356223281
"499",2,2019,"MAB",8.70316271983755,9.04043693279444,-0.337274212956894
"500",2,2019,"SS",8.44701413996235,7.14369136240266,1.3033227775597
"501",2,2020,"GB",7.65949590470568,7.50982293253931,0.149672972166371
"502",2,2020,"GOM",9.45657518501987,6.97068610759885,2.48588907742103
"503",2,2020,"MAB",10.1618236724613,9.04043693279444,1.12138673966682
"504",2,2020,"SS",8.47947385456095,7.14369136240266,1.33578249215829
"505",2,2021,"GB",8.68766869946158,7.50982293253931,1.17784576692226
"506",2,2021,"GOM",9.07475255631634,6.97068610759885,2.1040664487175
"507",2,2021,"MAB",10.6608822219804,9.04043693279444,1.620445289186
"508",2,2021,"SS",8.58109121224054,7.14369136240266,1.43739984983788
"509",2,2022,"GB",9.25332822067413,7.50982293253931,1.74350528813482
"510",2,2022,"GOM",7.61533687426467,6.97068610759885,0.644650766665826
"511",2,2022,"MAB",10.9541290865798,9.04043693279444,1.9136921537854
"512",2,2022,"SS",8.48676656318173,7.14369136240266,1.34307520077907
"513",3,1959,"GB",9.72431446333649,11.0056702010381,-1.2813557377016
"514",3,1959,"GOM",5.77228205493348,7.48138154842689,-1.70909949349341
"515",3,1959,"MAB",9.92357495920174,12.1926240937831,-2.2690491345814
"516",3,1959,"SS",7.62933908794292,8.28944005023687,-0.66010096229395
"517",3,1960,"GB",9.96994712269995,11.0056702010381,-1.03572307833814
"518",3,1960,"GOM",5.43318114221955,7.48138154842689,-2.04820040620733
"519",3,1960,"MAB",10.2883064198257,12.1926240937831,-1.90431767395744
"520",3,1960,"SS",7.13370867038748,8.28944005023687,-1.15573137984938
"521",3,1961,"GB",9.56219068462823,11.0056702010381,-1.44347951640986
"522",3,1961,"GOM",5.53321715121228,7.48138154842689,-1.94816439721461
"523",3,1961,"MAB",10.1082191359712,12.1926240937831,-2.08440495781193
"524",3,1961,"SS",7.3031755661485,8.28944005023687,-0.986264484088364
"525",3,1962,"GB",9.78421437412948,11.0056702010381,-1.22145582690861
"526",3,1962,"GOM",5.38603328638452,7.48138154842689,-2.09534826204237
"527",3,1962,"MAB",11.2349405489125,12.1926240937831,-0.957683544870672
"528",3,1962,"SS",7.03831879245244,8.28944005023687,-1.25112125778442
"529",3,1963,"GB",9.85809948480173,11.0056702010381,-1.14757071623635
"530",3,1963,"GOM",5.9136158249549,7.48138154842689,-1.56776572347199
"531",3,1963,"MAB",10.7594626029023,12.1926240937831,-1.43316149088082
"532",3,1963,"SS",7.02936124399327,8.28944005023687,-1.2600788062436
"533",3,1964,"GB",9.53798268258214,11.0056702010381,-1.46768751845594
"534",3,1964,"GOM",6.55200104837266,7.48138154842689,-0.929380500054227
"535",3,1964,"MAB",10.7037719975071,12.1926240937831,-1.48885209627605
"536",3,1964,"SS",7.13532828689875,8.28944005023687,-1.15411176333811
"537",3,1965,"GB",8.98993608943097,11.0056702010381,-2.01573411160711
"538",3,1965,"GOM",6.00086688974661,7.48138154842689,-1.48051465868028
"539",3,1965,"MAB",9.31343894138213,12.1926240937831,-2.87918515240101
"540",3,1965,"SS",6.69714956055452,8.28944005023687,-1.59229048968235
"541",3,1966,"GB",9.20776146862362,11.0056702010381,-1.79790873241447
"542",3,1966,"GOM",6.0121719837507,7.48138154842689,-1.46920956467619
"543",3,1966,"MAB",10.0864103513764,12.1926240937831,-2.10621374240672
"544",3,1966,"SS",7.17648663854018,8.28944005023687,-1.11295341169668
"545",3,1967,"GB",9.18894198630812,11.0056702010381,-1.81672821472997
"546",3,1967,"GOM",5.77949862573738,7.48138154842689,-1.70188292268951
"547",3,1967,"MAB",10.1257051446657,12.1926240937831,-2.06691894911748
"548",3,1967,"SS",7.31682243920481,8.28944005023687,-0.972617611032054
"549",3,1968,"GB",9.37573028352573,11.0056702010381,-1.62993991751235
"550",3,1968,"GOM",5.49645939614388,7.48138154842689,-1.98492215228301
"551",3,1968,"MAB",10.2968869256666,12.1926240937831,-1.89573716811655
"552",3,1968,"SS",7.60781214129542,8.28944005023687,-0.681627908941445
"553",3,1969,"GB",9.98261483027841,11.0056702010381,-1.02305537075967
"554",3,1969,"GOM",5.29979972646529,7.48138154842689,-2.1815818219616
"555",3,1969,"MAB",10.4115464214512,12.1926240937831,-1.78107767233197
"556",3,1969,"SS",7.70523999020248,8.28944005023687,-0.584200060034383
"557",3,1970,"GB",9.75860088064518,11.0056702010381,-1.2470693203929
"558",3,1970,"GOM",6.19460353894358,7.48138154842689,-1.28677800948331
"559",3,1970,"MAB",10.4632540596596,12.1926240937831,-1.72937003412357
"560",3,1970,"SS",8.26701120354508,8.28944005023687,-0.0224288466917866
"561",3,1971,"GB",9.89241485539883,11.0056702010381,-1.11325534563925
"562",3,1971,"GOM",5.99682831015171,7.48138154842689,-1.48455323827518
"563",3,1971,"MAB",9.73120325611802,12.1926240937831,-2.46142083766512
"564",3,1971,"SS",7.4382666609677,8.28944005023687,-0.851173389269167
"565",3,1972,"GB",10.3888751909683,11.0056702010381,-0.616795010069778
"566",3,1972,"GOM",6.23456515710713,7.48138154842689,-1.24681639131976
"567",3,1972,"MAB",11.6972678047794,12.1926240937831,-0.495356289003713
"568",3,1972,"SS",7.99497862017082,8.28944005023687,-0.294461430066047
"569",3,1973,"GB",10.4772523487244,11.0056702010381,-0.528417852313646
"570",3,1973,"GOM",6.04257403538559,7.48138154842689,-1.4388075130413
"571",3,1973,"MAB",10.9798577267768,12.1926240937831,-1.21276636700631
"572",3,1973,"SS",7.61352076250885,8.28944005023687,-0.675919287728014
"573",3,1974,"GB",10.9181299043042,11.0056702010381,-0.0875402967338808
"574",3,1974,"GOM",6.74798509535156,7.48138154842689,-0.733396453075325
"575",3,1974,"MAB",12.2546461896678,12.1926240937831,0.0620220958846467
"576",3,1974,"SS",9.2266039823847,8.28944005023687,0.937163932147833
"577",3,1975,"GB",11.2302593650572,11.0056702010381,0.224589164019163
"578",3,1975,"GOM",7.57153702270999,7.48138154842689,0.0901554742831028
"579",3,1975,"MAB",10.8471618095911,12.1926240937831,-1.34546228419203
"580",3,1975,"SS",8.65430137843211,8.28944005023687,0.364861328195241
"581",3,1976,"GB",10.9642953782631,11.0056702010381,-0.0413748227749373
"582",3,1976,"GOM",8.11230027959598,7.48138154842689,0.630918731169092
"583",3,1976,"MAB",11.5866532694738,12.1926240937831,-0.605970824309312
"584",3,1976,"SS",9.22639016939396,8.28944005023687,0.936950119157096
"585",3,1977,"GB",10.9400699920702,11.0056702010381,-0.0656002089678527
"586",3,1977,"GOM",6.41548654130159,7.48138154842689,-1.0658950071253
"587",3,1977,"MAB",10.6069084752578,12.1926240937831,-1.58571561852535
"588",3,1977,"SS",8.37969132006297,8.28944005023687,0.0902512698261013
"589",3,1978,"GB",10.4468977221338,11.0056702010381,-0.55877247890426
"590",3,1978,"GOM",5.97271827038044,7.48138154842689,-1.50866327804644
"591",3,1978,"MAB",11.0711908784557,12.1926240937831,-1.12143321532741
"592",3,1978,"SS",8.01631582458388,8.28944005023687,-0.273124225652987
"593",3,1979,"GB",9.96585969902596,11.0056702010381,-1.03981050201213
"594",3,1979,"GOM",6.00838050530927,7.48138154842689,-1.47300104311762
"595",3,1979,"MAB",9.97165362197673,12.1926240937831,-2.2209704718064
"596",3,1979,"SS",7.9122822764133,8.28944005023687,-0.377157773823567
"597",3,1980,"GB",10.586407208458,11.0056702010381,-0.419262992580054
"598",3,1980,"GOM",6.29486605066179,7.48138154842689,-1.1865154977651
"599",3,1980,"MAB",9.57294230736172,12.1926240937831,-2.61968178642141
"600",3,1980,"SS",8.81856981064987,8.28944005023687,0.529129760413007
"601",3,1981,"GB",10.6066772951901,11.0056702010381,-0.398992905848031
"602",3,1981,"GOM",6.14651736672712,7.48138154842689,-1.33486418169977
"603",3,1981,"MAB",10.2259119624689,12.1926240937831,-1.96671213131424
"604",3,1981,"SS",8.29040970038396,8.28944005023687,0.000969650147094825
"605",3,1982,"GB",10.585887227978,11.0056702010381,-0.419782973060107
"606",3,1982,"GOM",5.84411251885617,7.48138154842689,-1.63726902957072
"607",3,1982,"MAB",10.8063171781056,12.1926240937831,-1.38630691567754
"608",3,1982,"SS",7.68344295729943,8.28944005023687,-0.605997092937438
"609",3,1983,"GB",10.410330368681,11.0056702010381,-0.595339832357048
"610",3,1983,"GOM",6.24715687352579,7.48138154842689,-1.2342246749011
"611",3,1983,"MAB",11.5110895572749,12.1926240937831,-0.681534536508263
"612",3,1983,"SS",7.97619112337375,8.28944005023687,-0.313248926863114
"613",3,1984,"GB",10.3885409275948,11.0056702010381,-0.617129273443332
"614",3,1984,"GOM",6.94855015181804,7.48138154842689,-0.532831396608853
"615",3,1984,"MAB",9.47123137899292,12.1926240937831,-2.72139271479022
"616",3,1984,"SS",8.651287669502,8.28944005023687,0.361847619265136
"617",3,1985,"GB",10.9809138179941,11.0056702010381,-0.0247563830440178
"618",3,1985,"GOM",6.99994815404002,7.48138154842689,-0.481433394386871
"619",3,1985,"MAB",11.3652397850107,12.1926240937831,-0.827384308772441
"620",3,1985,"SS",8.96446284589571,8.28944005023687,0.675022795658844
"621",3,1986,"GB",10.9622053562988,11.0056702010381,-0.043464844739237
"622",3,1986,"GOM",7.2086048444917,7.48138154842689,-0.272776703935194
"623",3,1986,"MAB",12.1892642860847,12.1926240937831,-0.00335980769847843
"624",3,1986,"SS",8.7733193925105,8.28944005023687,0.48387934227363
"625",3,1987,"GB",10.1032271559471,11.0056702010381,-0.902443045091029
"626",3,1987,"GOM",6.75536880964549,7.48138154842689,-0.726012738781404
"627",3,1987,"MAB",10.8790947707411,12.1926240937831,-1.313529323042
"628",3,1987,"SS",7.901259193254,8.28944005023687,-0.388180856982869
"629",3,1988,"GB",10.0964078139543,11.0056702010381,-0.909262387083736
"630",3,1988,"GOM",7.12016205800202,7.48138154842689,-0.361219490424874
"631",3,1988,"MAB",10.4441041905881,12.1926240937831,-1.74851990319508
"632",3,1988,"SS",8.14515839717782,8.28944005023687,-0.144281653059045
"633",3,1989,"GB",10.2180374253317,11.0056702010381,-0.787632775706403
"634",3,1989,"GOM",6.56371807468313,7.48138154842689,-0.917663473743756
"635",3,1989,"MAB",11.054409042683,12.1926240937831,-1.1382150511001
"636",3,1989,"SS",8.32672789775111,8.28944005023687,0.0372878475142429
"637",3,1990,"GB",10.4450717949428,11.0056702010381,-0.5605984060953
"638",3,1990,"GOM",6.80424548925374,7.48138154842689,-0.677136059173146
"639",3,1990,"MAB",11.9186693143974,12.1926240937831,-0.273954779385715
"640",3,1990,"SS",8.72806377975913,8.28944005023687,0.438623729522263
"641",3,1991,"GB",11.2203754373466,11.0056702010381,0.214705236308484
"642",3,1991,"GOM",7.16046986337274,7.48138154842689,-0.320911685054149
"643",3,1991,"MAB",11.403380441982,12.1926240937831,-0.789243651801151
"644",3,1991,"SS",9.26915175565715,8.28944005023687,0.979711705420284
"645",3,1992,"GB",10.16047839864,11.0056702010381,-0.845191802398038
"646",3,1992,"GOM",5.83411562796763,7.48138154842689,-1.64726592045925
"647",3,1992,"MAB",11.0769171988492,12.1926240937831,-1.1157068949339
"648",3,1992,"SS",7.21967360216256,8.28944005023687,-1.0697664480743
"649",3,1993,"GB",10.2183928578641,11.0056702010381,-0.787277343174011
"650",3,1993,"GOM",6.65302548514801,7.48138154842689,-0.828356063278878
"651",3,1993,"MAB",11.1415785752963,12.1926240937831,-1.05104551848684
"652",3,1993,"SS",8.02156816143066,8.28944005023687,-0.26787188880621
"653",3,1994,"GB",11.7668352547572,11.0056702010381,0.761165053719115
"654",3,1994,"GOM",7.59352116400208,7.48138154842689,0.112139615575192
"655",3,1994,"MAB",11.7760974756621,12.1926240937831,-0.416526618121058
"656",3,1994,"SS",8.78603024425574,8.28944005023687,0.49659019401887
"657",3,1995,"GB",11.362981320647,11.0056702010381,0.357311119608957
"658",3,1995,"GOM",7.6338454545525,7.48138154842689,0.152463906125608
"659",3,1995,"MAB",12.7737592932506,12.1926240937831,0.581135199467512
"660",3,1995,"SS",8.22395600392009,8.28944005023687,-0.0654840463167776
"661",3,1996,"GB",9.36440184177532,11.0056702010381,-1.64126835926277
"662",3,1996,"GOM",7.55169264561748,7.48138154842689,0.0703110971905945
"663",3,1996,"MAB",10.4117623163075,12.1926240937831,-1.78086177747559
"664",3,1996,"SS",7.29072546831975,8.28944005023687,-0.998714581917119
"665",3,1997,"GB",11.2426157209974,11.0056702010381,0.236945519959297
"666",3,1997,"GOM",7.55614729893154,7.48138154842689,0.0747657505046551
"667",3,1997,"MAB",11.8184429795906,12.1926240937831,-0.37418111419252
"668",3,1997,"SS",8.09077363280243,8.28944005023687,-0.198666417434431
"669",3,1998,"GB",9.9057031276436,11.0056702010381,-1.09996707339448
"670",3,1998,"GOM",6.24692653701549,7.48138154842689,-1.2344550114114
"671",3,1998,"MAB",11.0583993013481,12.1926240937831,-1.13422479243502
"672",3,1998,"SS",6.75011984069042,8.28944005023687,-1.53932020954645
"673",3,1999,"GB",12.2165852944048,11.0056702010381,1.21091509336672
"674",3,1999,"GOM",7.27999280493987,7.48138154842689,-0.201388743487019
"675",3,1999,"MAB",13.694919958837,12.1926240937831,1.50229586505388
"676",3,1999,"SS",8.64514556292271,8.28944005023687,0.355705512685839
"677",3,2000,"GB",11.3464228136402,11.0056702010381,0.340752612602129
"678",3,2000,"GOM",7.48754346473867,7.48138154842689,0.00616191631177809
"679",3,2000,"MAB",12.1428661611443,12.1926240937831,-0.0497579326388351
"680",3,2000,"SS",8.29663631036383,8.28944005023687,0.00719626012696217
"681",3,2001,"GB",11.0252156019288,11.0056702010381,0.0195454008907188
"682",3,2001,"GOM",7.14735347474907,7.48138154842689,-0.334028073677815
"683",3,2001,"MAB",12.4702141143157,12.1926240937831,0.277590020532585
"684",3,2001,"SS",7.72605816787691,8.28944005023687,-0.563381882359954
"685",3,2002,"GB",11.515920197214,11.0056702010381,0.510249996175867
"686",3,2002,"GOM",7.62133280218085,7.48138154842689,0.139951253753962
"687",3,2002,"MAB",12.6366577047543,12.1926240937831,0.444033610971202
"688",3,2002,"SS",8.6480528957654,8.28944005023687,0.358612845528532
"689",3,2003,"GB",10.3439497189518,11.0056702010381,-0.661720482086285
"690",3,2003,"GOM",6.64130223779371,7.48138154842689,-0.84007931063318
"691",3,2003,"MAB",11.1691577169608,12.1926240937831,-1.0234663768223
"692",3,2003,"SS",7.77853024780847,8.28944005023687,-0.510909802428392
"693",3,2004,"GB",9.32429193885453,11.0056702010381,-1.68137826218356
"694",3,2004,"GOM",6.01159894660846,7.48138154842689,-1.46978260181842
"695",3,2004,"MAB",9.31884698470195,12.1926240937831,-2.87377710908119
"696",3,2004,"SS",6.79118033779438,8.28944005023687,-1.49825971244248
"697",3,2005,"GB",9.84783978946409,11.0056702010381,-1.15783041157399
"698",3,2005,"GOM",6.86229045762604,7.48138154842689,-0.619091090800849
"699",3,2005,"MAB",11.4048116646496,12.1926240937831,-0.787812429133581
"700",3,2005,"SS",7.91499866152124,8.28944005023687,-0.37444138871563
"701",3,2006,"GB",11.0908464803924,11.0056702010381,0.08517627935435
"702",3,2006,"GOM",7.57261827330597,7.48138154842689,0.0912367248790771
"703",3,2006,"MAB",13.1143421334073,12.1926240937831,0.921718039624206
"704",3,2006,"SS",8.57262573488829,8.28944005023687,0.28318568465142
"705",3,2007,"GB",9.85718786088625,11.0056702010381,-1.14848234015184
"706",3,2007,"GOM",6.51349321026365,7.48138154842689,-0.967888338163244
"707",3,2007,"MAB",10.8093011258394,12.1926240937831,-1.38332296794376
"708",3,2007,"SS",7.17108100902023,8.28944005023687,-1.11835904121664
"709",3,2008,"GB",10.3873810259804,11.0056702010381,-0.618289175057642
"710",3,2008,"GOM",6.62131351415819,7.48138154842689,-0.860068034268703
"711",3,2008,"MAB",12.2191799570321,12.1926240937831,0.0265558632489391
"712",3,2008,"SS",7.46764128790761,8.28944005023687,-0.821798762329258
"713",3,2009,"GB",11.0828862418536,11.0056702010381,0.0772160408155163
"714",3,2009,"GOM",6.28698761913969,7.48138154842689,-1.1943939292872
"715",3,2009,"MAB",12.0417247474851,12.1926240937831,-0.150899346298068
"716",3,2009,"SS",7.82295729119112,8.28944005023687,-0.466482759045743
"717",3,2010,"GB",11.5223618560867,11.0056702010381,0.516691655048616
"718",3,2010,"GOM",8.10046177060361,7.48138154842689,0.619080222176719
"719",3,2010,"MAB",11.6307700929759,12.1926240937831,-0.561854000807221
"720",3,2010,"SS",8.53808834674165,8.28944005023687,0.248648296504781
"721",3,2011,"GB",10.3297377018929,11.0056702010381,-0.675932499145214
"722",3,2011,"GOM",8.02242071757401,7.48138154842689,0.541039169147116
"723",3,2011,"MAB",12.6234720100645,12.1926240937831,0.430847916281396
"724",3,2011,"SS",8.25824776656351,8.28944005023687,-0.0311922836733594
"725",3,2012,"GB",12.3727844966814,11.0056702010381,1.3671142956433
"726",3,2012,"GOM",8.2725897875,7.48138154842689,0.79120823907311
"727",3,2012,"MAB",13.67879482972,12.1926240937831,1.48617073593686
"728",3,2012,"SS",9.41754520836856,8.28944005023687,1.12810515813169
"729",3,2013,"GB",11.7514050565833,11.0056702010381,0.745734855545253
"730",3,2013,"GOM",8.2230484220444,7.48138154842689,0.741666873617514
"731",3,2013,"MAB",12.9285288798374,12.1926240937831,0.735904786054261
"732",3,2013,"SS",8.87288516450533,8.28944005023687,0.583445114268468
"733",3,2014,"GB",12.3625536455187,11.0056702010381,1.35688344448063
"734",3,2014,"GOM",7.62271223379741,7.48138154842689,0.14133068537052
"735",3,2014,"MAB",14.1636077659753,12.1926240937831,1.97098367219217
"736",3,2014,"SS",8.38862575119263,8.28944005023687,0.0991857009557666
"737",3,2015,"GB",11.9271074031954,11.0056702010381,0.921437202157337
"738",3,2015,"GOM",8.2529852167981,7.48138154842689,0.771603668371214
"739",3,2015,"MAB",14.1139190463182,12.1926240937831,1.92129495253511
"740",3,2015,"SS",8.72824024115841,8.28944005023687,0.438800190921548
"741",3,2016,"GB",12.1548258964555,11.0056702010381,1.14915569541744
"742",3,2016,"GOM",8.80977839197155,7.48138154842689,1.32839684354466
"743",3,2016,"MAB",13.825994425496,12.1926240937831,1.63337033171282
"744",3,2016,"SS",9.14087763292572,8.28944005023687,0.851437582688858
"745",3,2017,"GB",11.9043484880396,11.0056702010381,0.898678287001545
"746",3,2017,"GOM",8.46030836591813,7.48138154842689,0.978926817491241
"747",3,2017,"MAB",12.0196980184623,12.1926240937831,-0.172926075320847
"748",3,2017,"SS",8.74039213481029,8.28944005023687,0.450952084573419
"749",3,2018,"GB",11.2310574975027,11.0056702010381,0.225387296464611
"750",3,2018,"GOM",8.41647495838113,7.48138154842689,0.935093409954239
"751",3,2018,"MAB",11.3876619408323,12.1926240937831,-0.804962152950786
