"source","year","cold_pool_index","se_cold_pool_index","persistence_index","se_persistence_index","extent_index","se_extent_index"
"ROMS",1979,-1.63098409887456,0.0331291039799581,0.453397310067739,0.0150217575806076,90.1911764705883,1.78099421967936
"ROMS",1980,-1.35627491734251,0.0452130080570611,0.30961701927614,0.0154707635996919,84.1911764705883,1.78099421967936
"ROMS",1981,-0.970741664705291,0.0408947812028246,0.114140444154977,0.0196750310858553,75.1911764705883,1.78099421967936
"ROMS",1982,-0.876161069018418,0.0456162220076171,0.010747875495849,0.0211107608983107,72.1911764705883,1.78099421967936
"ROMS",1983,-0.0989973260072118,0.0286861766619087,-0.426773270792256,0.0276116016069554,44.1911764705883,1.78099421967936
"ROMS",1984,-1.5188152700697,0.0385931897265245,0.435626712329452,0.0161119325769071,90.1911764705883,1.78099421967936
"ROMS",1985,0.333592291991539,0.0391957817417982,-0.355744266892714,0.0178378282331902,35.1911764705883,1.78099421967936
"ROMS",1986,1.25211523476998,0.0334434502700898,-0.781142686911314,0.0304417382357109,-95.8088235294117,1.78099421967936
"ROMS",1987,-0.800490660030997,0.052922567703763,-0.163727084116429,0.0245060996940303,83.1911764705883,1.78099421967936
"ROMS",1988,-0.858113939094735,0.0330931284220872,0.0617037782070073,0.0186789787738214,87.1911764705883,1.78099421967936
"ROMS",1989,-0.366136409997591,0.0358789269705223,-0.0284111954046985,0.0174766207914696,77.1911764705883,1.78099421967936
"ROMS",1990,0.684882769131158,0.0374574200935443,-0.494085803131329,0.0254877782083921,11.1911764705883,1.78099421967936
"ROMS",1991,0.357044360437425,0.0399908205819728,-0.34209164320887,0.0229379163332377,11.1911764705883,1.78099421967936
"ROMS",1992,-0.114943822362306,0.027357760183864,-0.204868521928423,0.0197216062383705,80.1911764705883,1.78099421967936
"GLORYS",1993,-0.561782849217271,0.0203963382128071,0.690125509502159,0.0241608384101352,78.1911764705883,1.78099421967936
"GLORYS",1994,-0.212746523899053,0.0383026460804183,0.245423244985506,0.0332936846974191,52.1911764705883,1.78099421967936
"GLORYS",1995,0.468140047640996,0.0359086305669866,-0.0243906195300992,0.021542482273378,47.1911764705883,1.78099421967936
"GLORYS",1996,-1.10036864953512,0.0331185360863464,1.00464163853442,0.0170112738866695,92.1911764705883,1.78099421967936
"GLORYS",1997,0.202666118037887,0.038183681282783,0.361410115558408,0.0295600325965125,16.1911764705883,1.78099421967936
"GLORYS",1998,-0.378215725003048,0.0476422801391879,0.785286799824739,0.027185516489785,51.1911764705883,1.78099421967936
"GLORYS",1999,1.84822094154138,0.0534385923758714,-0.842430828330327,0.0339831938302911,-166.808823529412,1.78099421967936
"GLORYS",2000,1.10038869633634,0.0260474411642327,-0.388734613417635,0.0315563589102582,-56.8088235294117,1.78099421967936
"GLORYS",2001,0.741728745956939,0.0291948316742599,-0.329365500297309,0.0327593641306232,-7.80882352941171,1.78099421967936
"GLORYS",2002,0.872666204070566,0.0563744850933712,0.367729009103019,0.0397907511071511,-67.8088235294117,1.78099421967936
"GLORYS",2003,-0.252323218059556,0.022936509889024,0.414319057889256,0.0290691509303074,80.1911764705883,1.78099421967936
"GLORYS",2004,-2.08417700756498,0.0349390136593819,1.13367389659893,0.013407586850464,94.1911764705883,1.78099421967936
"GLORYS",2005,-0.257162914037134,0.0308215258187904,0.559480348211836,0.030726323487475,78.1911764705883,1.78099421967936
"GLORYS",2006,1.62160737432748,0.0334266045994954,-0.885338530545004,0.0349844245006785,-187.808823529412,1.78099421967936
"GLORYS",2007,-1.14023310115478,0.0368265099425843,1.05786744498603,0.0174204808774951,87.1911764705883,1.78099421967936
"GLORYS",2008,0.185676993728296,0.0408421513813022,0.709116541789407,0.0271012875111703,9.19117647058829,1.78099421967936
"GLORYS",2009,0.2142423079561,0.032512257409458,0.0458319797820807,0.0230104726129316,54.1911764705883,1.78099421967936
"GLORYS",2010,-0.0318138033995227,0.0343882567664764,0.531568600062633,0.0264309386760438,82.1911764705883,1.78099421967936
"GLORYS",2011,0.340059485177046,0.0510908634505495,0.32620657497279,0.0356977942611271,17.1911764705883,1.78099421967936
"GLORYS",2012,2.06587842867909,0.04204342945036,-0.971086295264944,0.0397210459712981,-252.808823529412,1.78099421967936
"GLORYS",2013,1.23116791117224,0.0310032232028329,-0.599278137803508,0.0316294259238279,-88.8088235294117,1.78099421967936
"GLORYS",2014,2.06182357483198,0.0578541867523712,-1.08807637863748,0.0281313566673239,-234.808823529412,1.78099421967936
"GLORYS",2015,2.25579552314221,0.0527765540374038,-0.971417191986002,0.0375534294365022,-277.808823529412,1.78099421967936
"GLORYS",2016,1.70129153761605,0.0397918287147885,-0.658530405754197,0.0361632389935112,-198.808823529412,1.78099421967936
"GLORYS",2017,0.173502171764422,0.0365722431253226,0.258661514387279,0.0240846281439854,69.1911764705883,1.78099421967936
"GLORYS",2018,0.167287167144484,0.0266757165723296,0.177222283695707,0.0179113078600948,70.1911764705883,1.78099421967936
"GLORYS",2019,0.675230822664055,0.0531644736282643,-0.216384679867082,0.0217645338636892,30.1911764705883,1.78099421967936
"GLORYS",2020,1.82542526771283,0.0598682494012696,-0.926179926011354,0.0326438386609006,-185.808823529412,1.78099421967936
"GLORYS",2021,1.80747369667142,0.0351743138720517,-0.618172689405678,0.043351092911455,-276.808823529412,1.78099421967936
"PSY",2021,1.85592504672878,0.0516510540230249,0.346064814814815,0.0293155162301937,-206.808823529412,1.78099421967936
"GLORYS",2022,2.08347286306546,0.0400622318992463,-1.11592551752452,0.0362766073764051,-305.808823529412,1.78099421967936
"PSY",2022,2.39623122837656,0.0345374711337953,-0.442372881355932,0.0347425519641331,-386.808823529412,1.78099421967936
"GLORYS",2023,0.132508067292395,0.0393348968283128,-0.971806496995612,0.0159532404303827,-81.8088235294117,1.78099421967936
"PSY",2023,1.20417312758004,0.0593182667156881,-0.0354477611940299,0.024679549371332,-101.808823529412,1.78099421967936
