decimal year,variable name,temperature
2016.4081,Tsfc_ref,13.702
2017.3855,Tsfc_ref,13.702
2017.8493,Tsfc_ref,13.702
2008.712,Tsfc_ref,13.702
2009.2144,Tsfc_ref,13.702
2009.7387,Tsfc_ref,13.702
2010.2022,Tsfc_ref,13.702
2010.7364,Tsfc_ref,13.702
2011.2112,Tsfc_ref,13.702
2011.7299,Tsfc_ref,13.702
2012.2119,Tsfc_ref,13.702
2012.4266,Tsfc_ref,13.702
2012.6127,Tsfc_ref,13.702
2012.7318,Tsfc_ref,13.702
2013.2344,Tsfc_ref,13.702
2013.7226,Tsfc_ref,13.702
2014.7335,Tsfc_ref,13.702
2015.2339,Tsfc_ref,13.702
2015.3901,Tsfc_ref,13.702
2015.7072,Tsfc_ref,13.702
2016.3114,Tsfc_ref,13.702
2016.7263,Tsfc_ref,13.702
2017.2345,Tsfc_ref,13.702
1981.2394,Tsfc_ref,13.702
2002.6294,Tsfc_ref,13.702
2012.8595,Tsfc_ref,13.702
2013.1294,Tsfc_ref,13.702
2014.8723,Tsfc_ref,13.702
2016.6163,Tsfc_ref,13.702
1977.6458,Tsfc_ref,13.702
2000.1417,Tbot_anom,1.1793
2000.2388,Tbot_anom,1.106
2000.7164,Tbot_anom,1.4205
2000.8452,Tbot_anom,-0.4231
2001.1086,Tbot_anom,-0.2163
2001.2097,Tbot_anom,0.2124
2001.3911,Tbot_anom,-1.1905
2001.7137,Tbot_anom,-1.3482
2001.8392,Tbot_anom,0.575
2002.1371,Tbot_anom,2.4159
2002.2077,Tbot_anom,2.4954
2002.4001,Tbot_anom,1.4331
2002.7152,Tbot_anom,0.6993
2003.7224,Tbot_anom,-0.2836
2004.1371,Tbot_anom,-0.7928
2004.2169,Tbot_anom,-0.9869
2004.4089,Tbot_anom,-2.5598
2004.6385,Tbot_anom,-1.59
2004.7301,Tbot_anom,-0.5432
2004.8499,Tbot_anom,0.0455
2005.1257,Tbot_anom,-0.7387
2005.2124,Tbot_anom,-0.9694
2005.4037,Tbot_anom,-0.2312
2005.7262,Tbot_anom,-1.9253
2005.8594,Tbot_anom,0.1064
2006.1323,Tbot_anom,1.9943
2006.208,Tbot_anom,1.7527
2006.4241,Tbot_anom,1.42
2006.6332,Tbot_anom,-0.0691
2006.7135,Tbot_anom,1.4234
2007.1357,Tbot_anom,1.4052
2007.2181,Tbot_anom,0.2679
2007.7358,Tbot_anom,-0.7437
1978.5001,Tbot_anom,-1.1164
1979.503,Tbot_anom,-1.481
1979.7804,Tbot_anom,-0.7834
1980.189,Tbot_anom,-0.8638
1980.7626,Tbot_anom,-1.0597
1980.916,Tbot_anom,-2.6605
1982.2111,Tbot_anom,-1.187
1983.4222,Tbot_anom,-0.5839
1984.3733,Tbot_anom,-1.4301
1985.383,Tbot_anom,0.5867
1992.2073,Tbot_anom,0.3001
1992.7295,Tbot_anom,-0.3998
1993.1256,Tbot_anom,-0.2068
1993.2307,Tbot_anom,-1.3214
1994.7224,Tbot_anom,0.1364
1995.2312,Tbot_anom,0.9117
1995.7155,Tbot_anom,2.8073
1996.1286,Tbot_anom,-0.6835
1996.243,Tbot_anom,-1.2389
1996.7228,Tbot_anom,-0.587
1997.1199,Tbot_anom,0.6145
1997.2037,Tbot_anom,1.6637
1997.5716,Tbot_anom,-1.4616
1997.7264,Tbot_anom,-0.2097
1998.1282,Tbot_anom,0.5806
1998.1962,Tbot_anom,0.6336
1998.4121,Tbot_anom,-0.1228
1998.7509,Tbot_anom,-2.1063
1999.1095,Tbot_anom,2.0251
1999.2146,Tbot_anom,1.2075
1999.7563,Tbot_anom,1.4355
1977.8146,Tbot_anom,-0.5846
1978.334,Tbot_anom,-1.764
1978.6329,Tbot_anom,-1.809
1979.6316,Tbot_anom,-1.0513
2000.4048,Tbot_anom,0.1885
2002.8372,Tbot_anom,1.0908
2003.1446,Tbot_anom,-0.3858
2003.2187,Tbot_anom,-0.6147
2007.4003,Tbot_anom,-0.3716
2007.8443,Tbot_anom,-0.3137
2008.6285,Tbot_anom,-0.7825
2008.837,Tbot_anom,0.148
2009.087,Tbot_anom,0.0612
2009.4135,Tbot_anom,-0.8256
2009.6366,Tbot_anom,-0.5549
2009.8514,Tbot_anom,0.2971
2010.4094,Tbot_anom,-0.4615
2010.8662,Tbot_anom,-0.4559
2011.0962,Tbot_anom,-1.2617
2011.4345,Tbot_anom,-0.4687
2011.8526,Tbot_anom,0.6596
2012.1299,Tbot_anom,3.1941
1978.1536,Tbot_anom,-1.4324
1979.1707,Tbot_anom,-1.7071
1979.3633,Tbot_anom,-1.5321
1980.4181,Tbot_anom,-1.4161
1983.9024,Tbot_anom,-0.7276
1984.0909,Tbot_anom,-0.2575
1984.8598,Tbot_anom,1.3432
1985.0874,Tbot_anom,-0.1288
1985.2882,Tbot_anom,0.4837
1985.6836,Tbot_anom,0.4408
1985.8734,Tbot_anom,1.1569
1986.0493,Tbot_anom,0.4541
1986.3722,Tbot_anom,1.1148
1986.6788,Tbot_anom,0.6827
1986.8635,Tbot_anom,0.582
1987.0485,Tbot_anom,-0.185
1987.366,Tbot_anom,-0.5737
1987.652,Tbot_anom,-1.4936
1987.8685,Tbot_anom,-2.5513
1991.2103,Tbot_anom,1.9224
1991.7212,Tbot_anom,-0.585
1992.4726,Tbot_anom,-1.1695
1993.7187,Tbot_anom,-2.21
1994.1081,Tbot_anom,-0.0475
1994.197,Tbot_anom,-0.5731
1994.5911,Tbot_anom,-0.8322
1998.8518,Tbot_anom,-2.4367
1980.3139,Tbot_anom,-1.0185
1980.5614,Tbot_anom,-1.4997
2013.4638,Tbot_anom,0.4606
2014.2244,Tbot_anom,-1.2395
2015.7871,Tbot_anom,3.9104
2016.4081,Tbot_anom,0.9637
2017.3855,Tbot_anom,0.0906
2017.8493,Tbot_anom,2.1986
2008.712,Tbot_anom,-1.4998
2009.2144,Tbot_anom,0.1327
2009.7387,Tbot_anom,2.0589
2010.2022,Tbot_anom,-0.3511
2010.7364,Tbot_anom,-0.2256
2011.2115,Tbot_anom,0.0287
2011.7299,Tbot_anom,-0.4578
2012.2119,Tbot_anom,3.5998
2012.4266,Tbot_anom,1.5157
2012.6129,Tbot_anom,0.3819
2012.7318,Tbot_anom,-0.381
2013.2343,Tbot_anom,0.373
2013.7226,Tbot_anom,-1.471
2014.7335,Tbot_anom,2.3536
2015.2339,Tbot_anom,-0.5144
2015.3901,Tbot_anom,-0.7877
2015.7076,Tbot_anom,0.2796
2016.3114,Tbot_anom,1.6566
2016.7266,Tbot_anom,1.8313
2017.2345,Tbot_anom,0.5066
1981.2383,Tbot_anom,-1.3095
2002.6294,Tbot_anom,0.817
2012.8595,Tbot_anom,0.0517
2013.1293,Tbot_anom,1.0656
2014.8723,Tbot_anom,1.5163
2016.6163,Tbot_anom,0.0261
1977.6453,Tbot_anom,-1.0594
2000.1417,Tbot_ref,9.5951
2000.2388,Tbot_ref,9.5951
2000.7164,Tbot_ref,9.5951
2000.8452,Tbot_ref,9.5951
2001.1086,Tbot_ref,9.5951
2001.2097,Tbot_ref,9.5951
2001.3911,Tbot_ref,9.5951
2001.7137,Tbot_ref,9.5951
2001.8392,Tbot_ref,9.5951
2002.1371,Tbot_ref,9.5951
2002.2077,Tbot_ref,9.5951
2002.4001,Tbot_ref,9.5951
2002.7152,Tbot_ref,9.5951
2003.7224,Tbot_ref,9.5951
2004.1371,Tbot_ref,9.5951
2004.2169,Tbot_ref,9.5951
2004.4089,Tbot_ref,9.5951
2004.6385,Tbot_ref,9.5951
2004.7301,Tbot_ref,9.5951
2004.8499,Tbot_ref,9.5951
2005.1257,Tbot_ref,9.5951
2005.2124,Tbot_ref,9.5951
2005.4037,Tbot_ref,9.5951
2005.7262,Tbot_ref,9.5951
2005.8594,Tbot_ref,9.5951
2006.1323,Tbot_ref,9.5951
2006.208,Tbot_ref,9.5951
2006.4241,Tbot_ref,9.5951
2006.6332,Tbot_ref,9.5951
2006.7135,Tbot_ref,9.5951
2007.1357,Tbot_ref,9.5951
2007.2181,Tbot_ref,9.5951
2007.7358,Tbot_ref,9.5951
1978.5001,Tbot_ref,9.5951
1979.503,Tbot_ref,9.5951
1979.7804,Tbot_ref,9.5951
1980.189,Tbot_ref,9.5951
1980.7626,Tbot_ref,9.5951
1980.916,Tbot_ref,9.5951
1982.2111,Tbot_ref,9.5951
1983.4222,Tbot_ref,9.5951
1984.3733,Tbot_ref,9.5951
1985.383,Tbot_ref,9.5951
1992.2073,Tbot_ref,9.5951
1992.7295,Tbot_ref,9.5951
1993.1256,Tbot_ref,9.5951
1993.2307,Tbot_ref,9.5951
1994.7224,Tbot_ref,9.5951
1995.2312,Tbot_ref,9.5951
1995.7155,Tbot_ref,9.5951
1996.1286,Tbot_ref,9.5951
1996.243,Tbot_ref,9.5951
1996.7228,Tbot_ref,9.5951
1997.1199,Tbot_ref,9.5951
1997.2037,Tbot_ref,9.5951
1997.5716,Tbot_ref,9.5951
1997.7264,Tbot_ref,9.5951
1998.1282,Tbot_ref,9.5951
1998.1962,Tbot_ref,9.5951
1998.4121,Tbot_ref,9.5951
1998.7509,Tbot_ref,9.5951
1999.1095,Tbot_ref,9.5951
1999.2146,Tbot_ref,9.5951
1999.7563,Tbot_ref,9.5951
1977.8146,Tbot_ref,9.5951
1978.334,Tbot_ref,9.5951
1978.6329,Tbot_ref,9.5951
1979.6316,Tbot_ref,9.5951
2000.4048,Tbot_ref,9.5951
2002.8372,Tbot_ref,9.5951
2003.1446,Tbot_ref,9.5951
2003.2187,Tbot_ref,9.5951
2007.4003,Tbot_ref,9.5951
2007.8443,Tbot_ref,9.5951
2008.6285,Tbot_ref,9.5951
2008.837,Tbot_ref,9.5951
2009.087,Tbot_ref,9.5951
2009.4135,Tbot_ref,9.5951
2009.6366,Tbot_ref,9.5951
2009.8514,Tbot_ref,9.5951
2010.4094,Tbot_ref,9.5951
2010.8662,Tbot_ref,9.5951
2011.0962,Tbot_ref,9.5951
2011.4345,Tbot_ref,9.5951
2011.8526,Tbot_ref,9.5951
2012.1299,Tbot_ref,9.5951
1978.1536,Tbot_ref,9.5951
1979.1707,Tbot_ref,9.5951
1979.3633,Tbot_ref,9.5951
1980.4181,Tbot_ref,9.5951
1983.9024,Tbot_ref,9.5951
1984.0909,Tbot_ref,9.5951
1984.8598,Tbot_ref,9.5951
1985.0874,Tbot_ref,9.5951
1985.2882,Tbot_ref,9.5951
1985.6836,Tbot_ref,9.5951
1985.8734,Tbot_ref,9.5951
1986.0493,Tbot_ref,9.5951
1986.3722,Tbot_ref,9.5951
1986.6788,Tbot_ref,9.5951
1986.8635,Tbot_ref,9.5951
1987.0485,Tbot_ref,9.5951
1987.366,Tbot_ref,9.5951
1987.652,Tbot_ref,9.5951
1987.8685,Tbot_ref,9.5951
1991.2103,Tbot_ref,9.5951
1991.7212,Tbot_ref,9.5951
1992.4726,Tbot_ref,9.5951
1993.7187,Tbot_ref,9.5951
1994.1081,Tbot_ref,9.5951
1994.197,Tbot_ref,9.5951
1994.5911,Tbot_ref,9.5951
1998.8518,Tbot_ref,9.5951
1980.3139,Tbot_ref,9.5951
1980.5614,Tbot_ref,9.5951
2013.4638,Tbot_ref,9.5951
2014.2244,Tbot_ref,9.5951
2015.7871,Tbot_ref,9.5951
2016.4081,Tbot_ref,9.5951
2017.3855,Tbot_ref,9.5951
2017.8493,Tbot_ref,9.5951
2008.712,Tbot_ref,9.5951
2009.2144,Tbot_ref,9.5951
2009.7387,Tbot_ref,9.5951
2010.2022,Tbot_ref,9.5951
2010.7364,Tbot_ref,9.5951
2011.2115,Tbot_ref,9.5951
2011.7299,Tbot_ref,9.5951
2012.2119,Tbot_ref,9.5951
2012.4266,Tbot_ref,9.5951
2012.6129,Tbot_ref,9.5951
2012.7318,Tbot_ref,9.5951
2013.2343,Tbot_ref,9.5951
2013.7226,Tbot_ref,9.5951
2014.7335,Tbot_ref,9.5951
2015.2339,Tbot_ref,9.5951
2015.3901,Tbot_ref,9.5951
2015.7076,Tbot_ref,9.5951
2016.3114,Tbot_ref,9.5951
2016.7266,Tbot_ref,9.5951
2017.2345,Tbot_ref,9.5951
1981.2383,Tbot_ref,9.5951
2002.6294,Tbot_ref,9.5951
2012.8595,Tbot_ref,9.5951
2013.1293,Tbot_ref,9.5951
2014.8723,Tbot_ref,9.5951
2016.6163,Tbot_ref,9.5951
1977.6453,Tbot_ref,9.5951
