season,year,subarea,source,bt_temp,ref_bt,anomaly
3,1985,SS,ROMS,8.976657252,8.355489749,0.621167503
1,1985,SS,ROMS,7.5383597,7.096705525,0.441654175
4,1986,GB,ROMS,11.3645046,11.60915466,-0.244650059
2,1986,GB,ROMS,7.833363958,7.538449219,0.294914739
3,1986,GB,ROMS,10.91806464,11.28611562,-0.36805098
1,1986,GB,ROMS,6.542861319,6.690226629,-0.14736531
4,1986,GOM,ROMS,8.04840073,7.948001863,0.100398868
2,1986,GOM,ROMS,6.666256678,6.473068974,0.193187703
3,1986,GOM,ROMS,7.24122405,7.145719277,0.095504774
1,1986,GOM,ROMS,7.098038665,7.319955305,-0.221916639
4,1986,MAB,ROMS,14.59653564,13.5363828,1.060152844
2,1986,MAB,ROMS,9.968229992,9.169868767,0.798361225
3,1986,MAB,ROMS,12.18753169,12.77669184,-0.589160153
1,1986,MAB,ROMS,8.739292854,8.278884645,0.460408209
4,1986,SS,ROMS,9.191283959,8.938373618,0.252910342
2,1986,SS,ROMS,7.212047809,6.75600948,0.456038329
3,1986,SS,ROMS,8.762807265,8.355489749,0.407317517
1,1986,SS,ROMS,7.117036417,7.096705525,0.020330892
4,1987,GB,ROMS,10.06959022,11.60915466,-1.539564436
2,1987,GB,ROMS,6.945806492,7.538449219,-0.592642728
3,1987,GB,ROMS,10.05712118,11.28611562,-1.22899444
1,1987,GB,ROMS,6.016496599,6.690226629,-0.67373003
4,1987,GOM,ROMS,7.575662333,7.948001863,-0.37233953
2,1987,GOM,ROMS,6.08984401,6.473068974,-0.383224964
3,1987,GOM,ROMS,6.800343123,7.145719277,-0.345376153
1,1987,GOM,ROMS,6.944924379,7.319955305,-0.375030926
4,1987,MAB,ROMS,13.45163838,13.5363828,-0.084744414
2,1987,MAB,ROMS,8.397137255,9.169868767,-0.772731512
3,1987,MAB,ROMS,10.8814836,12.77669184,-1.895208246
1,1987,MAB,ROMS,7.815556852,8.278884645,-0.463327793
4,1987,SS,ROMS,8.599398011,8.938373618,-0.338975607
2,1987,SS,ROMS,6.012585677,6.75600948,-0.743423803
3,1987,SS,ROMS,7.872962906,8.355489749,-0.482526843
1,1987,SS,ROMS,6.702662619,7.096705525,-0.394042906
4,1988,GB,ROMS,10.12754502,11.60915466,-1.481609641
2,1988,GB,ROMS,6.553092717,7.538449219,-0.985356503
3,1988,GB,ROMS,10.08362665,11.28611562,-1.202488977
1,1988,GB,ROMS,5.70936025,6.690226629,-0.980866379
4,1988,GOM,ROMS,7.857352122,7.948001863,-0.090649741
2,1988,GOM,ROMS,6.54282355,6.473068974,0.069754576
3,1988,GOM,ROMS,7.150161778,7.145719277,0.004442501
1,1988,GOM,ROMS,6.995983217,7.319955305,-0.323972087
4,1988,MAB,ROMS,13.24552097,13.5363828,-0.290861829
2,1988,MAB,ROMS,8.452581853,9.169868767,-0.717286914
3,1988,MAB,ROMS,10.44109719,12.77669184,-2.335594654
1,1988,MAB,ROMS,7.703057465,8.278884645,-0.57582718
4,1988,SS,ROMS,8.223364777,8.938373618,-0.71500884
2,1988,SS,ROMS,6.826307385,6.75600948,0.070297905
3,1988,SS,ROMS,8.129837456,8.355489749,-0.225652292
1,1988,SS,ROMS,6.937145938,7.096705525,-0.159559587
4,1989,GB,ROMS,10.55496062,11.60915466,-1.054194041
2,1989,GB,ROMS,6.992661817,7.538449219,-0.545787402
3,1989,GB,ROMS,10.20334789,11.28611562,-1.082767729
1,1989,GB,ROMS,5.684392421,6.690226629,-1.005834208
4,1989,GOM,ROMS,7.378543648,7.948001863,-0.569458215
2,1989,GOM,ROMS,5.812220155,6.473068974,-0.660848819
3,1989,GOM,ROMS,6.595671482,7.145719277,-0.550047795
1,1989,GOM,ROMS,6.743963589,7.319955305,-0.575991716
4,1989,MAB,ROMS,13.25958959,13.5363828,-0.276793206
2,1989,MAB,ROMS,8.902006739,9.169868767,-0.267862028
3,1989,MAB,ROMS,11.04964607,12.77669184,-1.727045767
1,1989,MAB,ROMS,7.68338292,8.278884645,-0.595501725
4,1989,SS,ROMS,8.902578226,8.938373618,-0.035795392
2,1989,SS,ROMS,6.479542629,6.75600948,-0.276466851
3,1989,SS,ROMS,8.347478559,8.355489749,-0.008011189
1,1989,SS,ROMS,5.976497864,7.096705525,-1.120207661
4,1990,GB,ROMS,10.66563321,11.60915466,-0.943521454
2,1990,GB,ROMS,7.393977605,7.538449219,-0.144471614
3,1990,GB,ROMS,10.43927798,11.28611562,-0.846837637
1,1990,GB,ROMS,5.8191636,6.690226629,-0.871063029
4,1990,GOM,ROMS,7.745342021,7.948001863,-0.202659841
2,1990,GOM,ROMS,6.171239614,6.473068974,-0.30182936
3,1990,GOM,ROMS,6.830001974,7.145719277,-0.315717302
1,1990,GOM,ROMS,6.809821588,7.319955305,-0.510133716
4,1990,MAB,ROMS,13.21443482,13.5363828,-0.321947977
2,1990,MAB,ROMS,10.09823479,9.169868767,0.928366025
3,1990,MAB,ROMS,11.90772811,12.77669184,-0.868963728
1,1990,MAB,ROMS,8.530548176,8.278884645,0.251663531
4,1990,SS,ROMS,9.26631201,8.938373618,0.327938393
2,1990,SS,ROMS,6.817778801,6.75600948,0.061769321
3,1990,SS,ROMS,8.771881419,8.355489749,0.416391671
1,1990,SS,ROMS,6.397519505,7.096705525,-0.69918602
4,1991,GB,ROMS,11.58744389,11.60915466,-0.021710766
2,1991,GB,ROMS,8.049734694,7.538449219,0.511285475
3,1991,GB,ROMS,11.22051612,11.28611562,-0.065599503
1,1991,GB,ROMS,6.842496726,6.690226629,0.152270097
4,1991,GOM,ROMS,8.058638034,7.948001863,0.110636171
2,1991,GOM,ROMS,6.534611811,6.473068974,0.061542836
3,1991,GOM,ROMS,7.178402551,7.145719277,0.032683274
1,1991,GOM,ROMS,7.157122338,7.319955305,-0.162832967
4,1991,MAB,ROMS,14.23323756,13.5363828,0.696854759
2,1991,MAB,ROMS,9.788385869,9.169868767,0.618517102
3,1991,MAB,ROMS,11.39883209,12.77669184,-1.377859753
1,1991,MAB,ROMS,8.6286021,8.278884645,0.349717455
4,1991,SS,ROMS,10.02670945,8.938373618,1.088335834
2,1991,SS,ROMS,7.279623227,6.75600948,0.523613748
3,1991,SS,ROMS,9.289645407,8.355489749,0.934155659
1,1991,SS,ROMS,7.296117913,7.096705525,0.199412388
4,1992,GB,ROMS,9.943214847,11.60915466,-1.665939813
2,1992,GB,ROMS,6.881214725,7.538449219,-0.657234494
3,1992,GB,ROMS,10.13204904,11.28611562,-1.154066587
1,1992,GB,GLORYS,7.314867456,6.690226629,0.624640827
1,1992,GB,ROMS,6.465245323,6.690226629,-0.224981306
4,1992,GOM,ROMS,6.651563502,7.948001863,-1.29643836
2,1992,GOM,ROMS,5.231438755,6.473068974,-1.241630219
3,1992,GOM,ROMS,5.859287644,7.145719277,-1.286431633
1,1992,GOM,GLORYS,7.091155018,7.319955305,-0.228800287
1,1992,GOM,ROMS,6.697385578,7.319955305,-0.622569727
4,1992,MAB,ROMS,13.12207679,13.5363828,-0.414306009
2,1992,MAB,ROMS,8.985020011,9.169868767,-0.184848756
3,1992,MAB,ROMS,11.07375321,12.77669184,-1.70293863
1,1992,MAB,GLORYS,9.553294989,8.278884645,1.274410344
1,1992,MAB,ROMS,8.748419243,8.278884645,0.469534598
4,1992,SS,ROMS,7.829781189,8.938373618,-1.108592429
2,1992,SS,ROMS,5.978525563,6.75600948,-0.777483917
3,1992,SS,ROMS,7.167391648,8.355489749,-1.1880981
1,1992,SS,GLORYS,7.830940641,7.096705525,0.734235116
1,1992,SS,ROMS,6.884728038,7.096705525,-0.211977487
4,1993,GB,GLORYS,11.42261581,11.60915466,-0.186538845
2,1993,GB,GLORYS,6.793420913,7.538449219,-0.745028306
3,1993,GB,GLORYS,10.53435179,11.28611562,-0.751763829
1,1993,GB,GLORYS,5.568810918,6.690226629,-1.121415711
4,1993,GOM,GLORYS,7.30304457,7.948001863,-0.644957293
2,1993,GOM,GLORYS,5.276932267,6.473068974,-1.196136707
3,1993,GOM,GLORYS,5.987473561,7.145719277,-1.158245716
1,1993,GOM,GLORYS,6.537320956,7.319955305,-0.782634348
4,1993,MAB,GLORYS,12.4623919,13.5363828,-1.073990894
2,1993,MAB,GLORYS,7.828043057,9.169868767,-1.34182571
3,1993,MAB,GLORYS,11.80998779,12.77669184,-0.966704051
1,1993,MAB,GLORYS,6.804561827,8.278884645,-1.474322818
4,1993,SS,GLORYS,8.900017184,8.938373618,-0.038356433
2,1993,SS,GLORYS,5.517185517,6.75600948,-1.238823963
3,1993,SS,GLORYS,8.03156669,8.355489749,-0.323923058
1,1993,SS,GLORYS,6.088735233,7.096705525,-1.007970292
4,1994,GB,GLORYS,11.48484204,11.60915466,-0.124312616
2,1994,GB,GLORYS,7.650464362,7.538449219,0.112015143
3,1994,GB,GLORYS,12.10635449,11.28611562,0.820238868
1,1994,GB,GLORYS,5.884171033,6.690226629,-0.806055596
4,1994,GOM,GLORYS,8.329306962,7.948001863,0.381305099
2,1994,GOM,GLORYS,6.477609926,6.473068974,0.004540951
3,1994,GOM,GLORYS,7.2117008,7.145719277,0.065981524
1,1994,GOM,GLORYS,7.026571561,7.319955305,-0.293383744
4,1994,MAB,GLORYS,13.50426633,13.5363828,-0.032116469
2,1994,MAB,GLORYS,8.688820477,9.169868767,-0.48104829
3,1994,MAB,GLORYS,12.26778035,12.77669184,-0.508911489
1,1994,MAB,GLORYS,7.10839292,8.278884645,-1.170491725
4,1994,SS,GLORYS,9.002794115,8.938373618,0.064420498
2,1994,SS,GLORYS,7.319240518,6.75600948,0.563231039
3,1994,SS,GLORYS,8.951221269,8.355489749,0.595731521
1,1994,SS,GLORYS,7.353730948,7.096705525,0.257025423
4,1995,GB,GLORYS,11.58045663,11.60915466,-0.028698028
2,1995,GB,GLORYS,7.529082123,7.538449219,-0.009367096
3,1995,GB,GLORYS,11.61244006,11.28611562,0.326324435
1,1995,GB,GLORYS,6.678470698,6.690226629,-0.011755931
4,1995,GOM,GLORYS,7.827820125,7.948001863,-0.120181737
2,1995,GOM,GLORYS,6.518527173,6.473068974,0.045458198
3,1995,GOM,GLORYS,7.138585601,7.145719277,-0.007133676
1,1995,GOM,GLORYS,7.486663197,7.319955305,0.166707892
4,1995,MAB,GLORYS,13.64677007,13.5363828,0.110387274
2,1995,MAB,GLORYS,9.091182114,9.169868767,-0.078686653
3,1995,MAB,GLORYS,13.4859516,12.77669184,0.709259761
1,1995,MAB,GLORYS,8.340916403,8.278884645,0.062031758
4,1995,SS,GLORYS,8.997422637,8.938373618,0.05904902
2,1995,SS,GLORYS,6.551710689,6.75600948,-0.204298791
3,1995,SS,GLORYS,8.217097703,8.355489749,-0.138392046
1,1995,SS,GLORYS,6.701975618,7.096705525,-0.394729907
4,1996,GB,GLORYS,9.607603729,11.60915466,-2.001550931
2,1996,GB,GLORYS,6.830880223,7.538449219,-0.707568996
3,1996,GB,GLORYS,9.743873711,11.28611562,-1.542241911
1,1996,GB,GLORYS,5.670289481,6.690226629,-1.019937148
4,1996,GOM,GLORYS,7.808830634,7.948001863,-0.139171228
2,1996,GOM,GLORYS,6.661921456,6.473068974,0.188852481
3,1996,GOM,GLORYS,7.219162031,7.145719277,0.073442755
1,1996,GOM,GLORYS,7.219866416,7.319955305,-0.100088889
4,1996,MAB,GLORYS,11.41455352,13.5363828,-2.121829274
2,1996,MAB,GLORYS,7.644450928,9.169868767,-1.525417839
3,1996,MAB,GLORYS,11.08395841,12.77669184,-1.692733433
1,1996,MAB,GLORYS,6.2792315,8.278884645,-1.999653145
4,1996,SS,GLORYS,7.465831679,8.938373618,-1.472541938
2,1996,SS,GLORYS,6.419244393,6.75600948,-0.336765087
3,1996,SS,GLORYS,7.24907804,8.355489749,-1.106411709
1,1996,SS,GLORYS,6.75222437,7.096705525,-0.344481155
4,1997,GB,GLORYS,10.715083,11.60915466,-0.894071663
2,1997,GB,GLORYS,7.188965437,7.538449219,-0.349483782
3,1997,GB,GLORYS,11.5759783,11.28611562,0.289862681
1,1997,GB,GLORYS,6.033669647,6.690226629,-0.656556982
4,1997,GOM,GLORYS,7.651705071,7.948001863,-0.296296792
2,1997,GOM,GLORYS,6.463103084,6.473068974,-0.00996589
3,1997,GOM,GLORYS,7.090639964,7.145719277,-0.055079312
1,1997,GOM,GLORYS,7.259565055,7.319955305,-0.06039025
4,1997,MAB,GLORYS,12.58975963,13.5363828,-0.946623169
2,1997,MAB,GLORYS,9.535351642,9.169868767,0.365482875
3,1997,MAB,GLORYS,12.53527952,12.77669184,-0.241412324
1,1997,MAB,GLORYS,8.302467148,8.278884645,0.023582503
4,1997,SS,GLORYS,8.18184719,8.938373618,-0.756526428
2,1997,SS,GLORYS,6.65346383,6.75600948,-0.10254565
3,1997,SS,GLORYS,8.093223471,8.355489749,-0.262266278
1,1997,SS,GLORYS,6.871211067,7.096705525,-0.225494458
4,1998,GB,GLORYS,10.13917187,11.60915466,-1.469982788
2,1998,GB,GLORYS,7.028774731,7.538449219,-0.509674488
3,1998,GB,GLORYS,10.3712668,11.28611562,-0.914848818
1,1998,GB,GLORYS,5.811845819,6.690226629,-0.87838081
4,1998,GOM,GLORYS,6.741662414,7.948001863,-1.206339448
2,1998,GOM,GLORYS,6.118182577,6.473068974,-0.354886397
3,1998,GOM,GLORYS,6.326720021,7.145719277,-0.818999255
1,1998,GOM,GLORYS,6.942650454,7.319955305,-0.377304851
4,1998,MAB,GLORYS,12.14119905,13.5363828,-1.395183743
2,1998,MAB,GLORYS,8.31084325,9.169868767,-0.859025517
3,1998,MAB,GLORYS,11.77047343,12.77669184,-1.006218412
1,1998,MAB,GLORYS,7.564715331,8.278884645,-0.714169314
4,1998,SS,GLORYS,7.152444424,8.938373618,-1.785929194
2,1998,SS,GLORYS,5.520821449,6.75600948,-1.235188031
3,1998,SS,GLORYS,6.997402185,8.355489749,-1.358087564
1,1998,SS,GLORYS,5.706128721,7.096705525,-1.390576804
4,1999,GB,GLORYS,12.54986495,11.60915466,0.94071029
2,1999,GB,GLORYS,7.830469176,7.538449219,0.292019957
3,1999,GB,GLORYS,12.51496974,11.28611562,1.228854117
1,1999,GB,GLORYS,6.759923016,6.690226629,0.069696387
4,1999,GOM,GLORYS,8.012747733,7.948001863,0.064745871
2,1999,GOM,GLORYS,5.905388222,6.473068974,-0.567680752
3,1999,GOM,GLORYS,6.842861721,7.145719277,-0.302857555
1,1999,GOM,GLORYS,6.360031855,7.319955305,-0.95992345
4,1999,MAB,GLORYS,14.55633228,13.5363828,1.019949482
2,1999,MAB,GLORYS,9.569098992,9.169868767,0.399230225
3,1999,MAB,GLORYS,14.32839207,12.77669184,1.551700229
1,1999,MAB,GLORYS,8.617597833,8.278884645,0.338713188
4,1999,SS,GLORYS,9.614749182,8.938373618,0.676375564
2,1999,SS,GLORYS,6.841576853,6.75600948,0.085567374
3,1999,SS,GLORYS,8.841569872,8.355489749,0.486080123
1,1999,SS,GLORYS,6.022029997,7.096705525,-1.074675528
4,2000,GB,GLORYS,10.76841218,11.60915466,-0.84074248
2,2000,GB,GLORYS,8.392084489,7.538449219,0.85363527
3,2000,GB,GLORYS,11.64377407,11.28611562,0.357658453
1,2000,GB,GLORYS,6.967469418,6.690226629,0.277242789
4,2000,GOM,GLORYS,7.771255981,7.948001863,-0.176745882
2,2000,GOM,GLORYS,6.630377288,6.473068974,0.157308313
3,2000,GOM,GLORYS,7.180361092,7.145719277,0.034641816
1,2000,GOM,GLORYS,7.45003921,7.319955305,0.130083906
4,2000,MAB,GLORYS,12.64384659,13.5363828,-0.892536208
2,2000,MAB,GLORYS,10.18612792,9.169868767,1.016259152
3,2000,MAB,GLORYS,12.8795984,12.77669184,0.10290656
1,2000,MAB,GLORYS,8.623221065,8.278884645,0.34433642
4,2000,SS,GLORYS,8.861955134,8.938373618,-0.076418484
2,2000,SS,GLORYS,6.958890278,6.75600948,0.202880798
3,2000,SS,GLORYS,8.444670206,8.355489749,0.089180458
1,2000,SS,GLORYS,7.30289723,7.096705525,0.206191705
4,2001,GB,GLORYS,11.94037516,11.60915466,0.331220498
2,2001,GB,GLORYS,7.479931536,7.538449219,-0.058517683
3,2001,GB,GLORYS,11.31685951,11.28611562,0.030743892
1,2001,GB,GLORYS,6.404499109,6.690226629,-0.28572752
4,2001,GOM,GLORYS,7.320571697,7.948001863,-0.627430165
2,2001,GOM,GLORYS,6.199363096,6.473068974,-0.273705878
3,2001,GOM,GLORYS,6.644012827,7.145719277,-0.50170645
1,2001,GOM,GLORYS,7.194528927,7.319955305,-0.125426378
4,2001,MAB,GLORYS,14.34382877,13.5363828,0.807445977
2,2001,MAB,GLORYS,8.562339061,9.169868767,-0.607529706
3,2001,MAB,GLORYS,13.02658934,12.77669184,0.249897503
1,2001,MAB,GLORYS,7.360081731,8.278884645,-0.918802914
4,2001,SS,GLORYS,8.392608068,8.938373618,-0.54576555
2,2001,SS,GLORYS,6.02411669,6.75600948,-0.73189279
3,2001,SS,GLORYS,7.727027709,8.355489749,-0.628462039
1,2001,SS,GLORYS,6.897004174,7.096705525,-0.199701351
4,2002,GB,GLORYS,11.70544671,11.60915466,0.096292047
2,2002,GB,GLORYS,8.19386854,7.538449219,0.655419321
3,2002,GB,GLORYS,11.87338841,11.28611562,0.587272789
1,2002,GB,GLORYS,7.001958882,6.690226629,0.311732253
4,2002,GOM,GLORYS,8.164826065,7.948001863,0.216824203
2,2002,GOM,GLORYS,6.737878229,6.473068974,0.264809254
3,2002,GOM,GLORYS,7.423689969,7.145719277,0.277970692
1,2002,GOM,GLORYS,7.144077913,7.319955305,-0.175877392
4,2002,MAB,GLORYS,13.64304622,13.5363828,0.106663423
2,2002,MAB,GLORYS,10.6025137,9.169868767,1.432644928
3,2002,MAB,GLORYS,13.36984369,12.77669184,0.593151849
1,2002,MAB,GLORYS,9.729128026,8.278884645,1.450243381
4,2002,SS,GLORYS,9.357220168,8.938373618,0.41884655
2,2002,SS,GLORYS,7.031065052,6.75600948,0.275055572
3,2002,SS,GLORYS,8.837731526,8.355489749,0.482241777
1,2002,SS,GLORYS,6.760716951,7.096705525,-0.335988574
4,2003,GB,GLORYS,10.91759746,11.60915466,-0.691557195
2,2003,GB,GLORYS,6.785703789,7.538449219,-0.75274543
3,2003,GB,GLORYS,10.61129557,11.28611562,-0.674820053
1,2003,GB,GLORYS,5.647225295,6.690226629,-1.043001334
4,2003,GOM,GLORYS,6.968967503,7.948001863,-0.979034359
2,2003,GOM,GLORYS,5.484038571,6.473068974,-0.989030403
3,2003,GOM,GLORYS,6.109320482,7.145719277,-1.036398795
1,2003,GOM,GLORYS,6.829062184,7.319955305,-0.490893121
4,2003,MAB,GLORYS,12.86749457,13.5363828,-0.66888823
2,2003,MAB,GLORYS,7.87642615,9.169868767,-1.293442617
3,2003,MAB,GLORYS,11.69326394,12.77669184,-1.083427906
1,2003,MAB,GLORYS,6.974135965,8.278884645,-1.30474868
4,2003,SS,GLORYS,8.657171993,8.938373618,-0.281201624
2,2003,SS,GLORYS,6.237230194,6.75600948,-0.518779286
3,2003,SS,GLORYS,7.713909317,8.355489749,-0.641580432
1,2003,SS,GLORYS,6.686708207,7.096705525,-0.409997318
4,2004,GB,GLORYS,9.993257056,11.60915466,-1.615897603
2,2004,GB,GLORYS,6.186632523,7.538449219,-1.351816696
3,2004,GB,GLORYS,9.628010463,11.28611562,-1.658105159
1,2004,GB,GLORYS,5.102516752,6.690226629,-1.587709877
4,2004,GOM,GLORYS,6.386849986,7.948001863,-1.561151877
2,2004,GOM,GLORYS,4.960457035,6.473068974,-1.51261194
3,2004,GOM,GLORYS,5.55339093,7.145719277,-1.592328347
1,2004,GOM,GLORYS,6.294523081,7.319955305,-1.025432223
4,2004,MAB,GLORYS,12.62727822,13.5363828,-0.909104578
2,2004,MAB,GLORYS,7.192856027,9.169868767,-1.97701274
3,2004,MAB,GLORYS,10.18531503,12.77669184,-2.59137681
1,2004,MAB,GLORYS,6.560988266,8.278884645,-1.717896379
4,2004,SS,GLORYS,7.194535265,8.938373618,-1.743838352
2,2004,SS,GLORYS,5.654012051,6.75600948,-1.101997428
3,2004,SS,GLORYS,6.728415137,8.355489749,-1.627074612
1,2004,SS,GLORYS,6.213457089,7.096705525,-0.883248436
4,2005,GB,GLORYS,10.91386967,11.60915466,-0.695284994
2,2005,GB,GLORYS,6.421959941,7.538449219,-1.116489278
3,2005,GB,GLORYS,10.17686348,11.28611562,-1.109252139
1,2005,GB,GLORYS,5.404612489,6.690226629,-1.28561414
4,2005,GOM,GLORYS,7.235108733,7.948001863,-0.712893129
2,2005,GOM,GLORYS,5.355093648,6.473068974,-1.117975326
3,2005,GOM,GLORYS,6.357013526,7.145719277,-0.78870575
1,2005,GOM,GLORYS,5.595893821,7.319955305,-1.724061484
4,2005,MAB,GLORYS,12.98001988,13.5363828,-0.556362917
2,2005,MAB,GLORYS,7.720927974,9.169868767,-1.448940793
3,2005,MAB,GLORYS,11.96525934,12.77669184,-0.811432501
1,2005,MAB,GLORYS,6.747025859,8.278884645,-1.531858786
4,2005,SS,GLORYS,8.48666452,8.938373618,-0.451709097
2,2005,SS,GLORYS,6.006643721,6.75600948,-0.749365759
3,2005,SS,GLORYS,8.14715684,8.355489749,-0.208332909
1,2005,SS,GLORYS,5.538766335,7.096705525,-1.55793919
4,2006,GB,GLORYS,11.45005948,11.60915466,-0.159095181
2,2006,GB,GLORYS,7.358332566,7.538449219,-0.180116653
3,2006,GB,GLORYS,11.34925016,11.28611562,0.063134539
1,2006,GB,GLORYS,6.578074363,6.690226629,-0.112152266
4,2006,GOM,GLORYS,8.109050745,7.948001863,0.161048882
2,2006,GOM,GLORYS,6.564264034,6.473068974,0.09119506
3,2006,GOM,GLORYS,7.337273714,7.145719277,0.191554438
1,2006,GOM,GLORYS,7.109540595,7.319955305,-0.21041471
4,2006,MAB,GLORYS,13.91402981,13.5363828,0.377647013
2,2006,MAB,GLORYS,9.94830374,9.169868767,0.778434973
3,2006,MAB,GLORYS,13.67910467,12.77669184,0.902412825
1,2006,MAB,GLORYS,8.807083057,8.278884645,0.528198412
4,2006,SS,GLORYS,8.810494598,8.938373618,-0.127879019
2,2006,SS,GLORYS,7.077522957,6.75600948,0.321513477
3,2006,SS,GLORYS,8.878571218,8.355489749,0.52308147
1,2006,SS,GLORYS,6.859305953,7.096705525,-0.237399572
4,2007,GB,GLORYS,9.808434669,11.60915466,-1.800719991
2,2007,GB,GLORYS,6.530642695,7.538449219,-1.007806524
3,2007,GB,GLORYS,10.20496338,11.28611562,-1.081152243
1,2007,GB,GLORYS,6.628673611,6.690226629,-0.061553018
4,2007,GOM,GLORYS,6.801679917,7.948001863,-1.146321945
2,2007,GOM,GLORYS,5.918603574,6.473068974,-0.5544654
3,2007,GOM,GLORYS,6.276587365,7.145719277,-0.869131911
1,2007,GOM,GLORYS,7.415073297,7.319955305,0.095117993
4,2007,MAB,GLORYS,12.10766176,13.5363828,-1.428721041
2,2007,MAB,GLORYS,8.106990934,9.169868767,-1.062877833
3,2007,MAB,GLORYS,11.6187441,12.77669184,-1.157947746
1,2007,MAB,GLORYS,8.826091176,8.278884645,0.547206531
4,2007,SS,GLORYS,7.674697218,8.938373618,-1.2636764
2,2007,SS,GLORYS,5.521248353,6.75600948,-1.234761127
3,2007,SS,GLORYS,7.412646452,8.355489749,-0.942843296
1,2007,SS,GLORYS,6.573316672,7.096705525,-0.523388853
4,2008,GB,GLORYS,11.05002955,11.60915466,-0.55912511
2,2008,GB,GLORYS,6.989661885,7.538449219,-0.548787334
3,2008,GB,GLORYS,10.76011694,11.28611562,-0.525998679
1,2008,GB,GLORYS,6.187630878,6.690226629,-0.502595751
4,2008,GOM,GLORYS,6.883419874,7.948001863,-1.064581988
2,2008,GOM,GLORYS,5.920332601,6.473068974,-0.552736373
3,2008,GOM,GLORYS,6.429618574,7.145719277,-0.716100702
1,2008,GOM,GLORYS,6.519330742,7.319955305,-0.800624562
4,2008,MAB,GLORYS,13.24840306,13.5363828,-0.287979736
2,2008,MAB,GLORYS,9.849741508,9.169868767,0.679872741
3,2008,MAB,GLORYS,12.76903027,12.77669184,-0.007661574
1,2008,MAB,GLORYS,8.447553101,8.278884645,0.168668456
4,2008,SS,GLORYS,8.171974751,8.938373618,-0.766398866
2,2008,SS,GLORYS,6.093291301,6.75600948,-0.662718179
3,2008,SS,GLORYS,7.691094018,8.355489749,-0.664395731
1,2008,SS,GLORYS,6.252200399,7.096705525,-0.844505126
4,2009,GB,GLORYS,12.66989179,11.60915466,1.060737132
2,2009,GB,GLORYS,7.152540398,7.538449219,-0.385908821
3,2009,GB,GLORYS,11.35476624,11.28611562,0.068650617
1,2009,GB,GLORYS,6.084583502,6.690226629,-0.605643127
4,2009,GOM,GLORYS,7.437609066,7.948001863,-0.510392797
2,2009,GOM,GLORYS,5.962553387,6.473068974,-0.510515588
3,2009,GOM,GLORYS,6.123077843,7.145719277,-1.022641433
1,2009,GOM,GLORYS,6.381581924,7.319955305,-0.938373381
4,2009,MAB,GLORYS,14.18388101,13.5363828,0.647498209
2,2009,MAB,GLORYS,9.329851298,9.169868767,0.159982531
3,2009,MAB,GLORYS,12.71632586,12.77669184,-0.060365982
1,2009,MAB,GLORYS,8.263373972,8.278884645,-0.015510673
4,2009,SS,GLORYS,8.944203426,8.938373618,0.005829808
2,2009,SS,GLORYS,6.157427568,6.75600948,-0.598581912
3,2009,SS,GLORYS,8.007636244,8.355489749,-0.347853505
1,2009,SS,GLORYS,6.26739693,7.096705525,-0.829308595
4,2010,GB,GLORYS,11.59132775,11.60915466,-0.01782691
2,2010,GB,GLORYS,8.390282605,7.538449219,0.851833386
3,2010,GB,GLORYS,11.90649108,11.28611562,0.620375457
1,2010,GB,GLORYS,7.221103142,6.690226629,0.530876513
4,2010,GOM,GLORYS,8.22456353,7.948001863,0.276561667
2,2010,GOM,GLORYS,6.842947422,6.473068974,0.369878448
3,2010,GOM,GLORYS,7.926495626,7.145719277,0.780776349
1,2010,GOM,GLORYS,6.910060712,7.319955305,-0.409894593
4,2010,MAB,GLORYS,12.83047459,13.5363828,-0.705908205
2,2010,MAB,GLORYS,8.684313645,9.169868767,-0.485555122
3,2010,MAB,GLORYS,12.31887762,12.77669184,-0.457814218
1,2010,MAB,GLORYS,7.174012291,8.278884645,-1.104872354
4,2010,SS,GLORYS,9.262938136,8.938373618,0.324564518
2,2010,SS,GLORYS,7.360558454,6.75600948,0.604548974
3,2010,SS,GLORYS,8.59452248,8.355489749,0.239032732
1,2010,SS,GLORYS,7.140135873,7.096705525,0.043430348
4,2011,GB,GLORYS,12.16060232,11.60915466,0.551447657
2,2011,GB,GLORYS,7.594220711,7.538449219,0.055771492
3,2011,GB,GLORYS,10.67921256,11.28611562,-0.606903057
1,2011,GB,GLORYS,6.66811589,6.690226629,-0.022110739
4,2011,GOM,GLORYS,8.467833773,7.948001863,0.519831911
2,2011,GOM,GLORYS,7.390266928,6.473068974,0.917197954
3,2011,GOM,GLORYS,7.792167289,7.145719277,0.646448012
1,2011,GOM,GLORYS,7.908877744,7.319955305,0.588922439
4,2011,MAB,GLORYS,14.14425712,13.5363828,0.607874324
2,2011,MAB,GLORYS,9.359540951,9.169868767,0.189672184
3,2011,MAB,GLORYS,13.26560694,12.77669184,0.488915098
1,2011,MAB,GLORYS,7.120630374,8.278884645,-1.158254271
4,2011,SS,GLORYS,9.008491486,8.938373618,0.070117869
2,2011,SS,GLORYS,7.258299079,6.75600948,0.502289599
3,2011,SS,GLORYS,8.420940845,8.355489749,0.065451096
1,2011,SS,GLORYS,7.305754963,7.096705525,0.209049438
4,2012,GB,GLORYS,13.23340597,11.60915466,1.624251306
2,2012,GB,GLORYS,9.322925514,7.538449219,1.784476295
