"StartDate","NARW_Occur","NARW_True_Tally","NARW_Suggested_Daily_Presence","PROJECT_DESCRIPTION","Fin_Occur","Humpback_Occur","Minke_Occur","Blue_Occur","Sei_Occur","Sei_Singles","Sei_Suggested_Daily_Presence","DeploymentStart","Site","Sperm_Occur","Dolphin_Occur","Porpoise_Occur","Full_Day","PROJECT_NAME","SITE_NAME","START_USABLE_DATA_DATETIME_UTC","START_USABLE_DATE_EST","END_USABLE_DATA_DATETIME_UTC","END_USABLE_DATE_EST","ITEM_DESCRIPTION","LATITUDE_DDG_DEPLOYMENT","LONGITUDE_DDG_DEPLOYMENT","DataStart","DataEnd"
2022-02-24,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-02-25,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-02-26,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-02-27,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-02-28,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-01,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-02,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-03,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-04,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-05,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-06,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-07,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-08,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-09,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-10,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-11,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-12,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-13,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-14,2,2,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-15,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-16,2,1,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-17,2,1,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-18,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-19,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-20,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-21,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-22,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-23,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-24,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-25,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-26,2,1,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-27,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,2,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-28,2,2,NA,"NEFSC_MA-RI_202202_NS04","0",0,1,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-29,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,1,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-30,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-03-31,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-01,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-02,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-03,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-04,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-05,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-06,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-07,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-08,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-09,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-10,2,1,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-11,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,1,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-12,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,1,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-13,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-14,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-15,2,1,NA,"NEFSC_MA-RI_202202_NS04","0",0,1,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-16,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,1,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-17,2,1,NA,"NEFSC_MA-RI_202202_NS04","0",0,1,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-18,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,1,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-19,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,1,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-20,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-21,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-22,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-23,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-24,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,1,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-25,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-26,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-27,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,2,"12:52:59",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-28,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-29,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-04-30,1,3,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-05-01,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-05-02,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-05-03,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,0,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-05-04,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-05-05,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-05-06,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",1,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
2022-05-07,0,NA,NA,"NEFSC_MA-RI_202202_NS04","0",0,0,0,0,"",NA,0,"NS04",0,1,NA,NA,"NEFSC_MA-RI_202202","NS04","2/7/2022 2:03:00.000000 PM",2022-02-07 09:03:00,"5/30/2022 5:13:00.000000 PM",2022-05-30 12:13:00,"SoundTrap600","40.97809","-69.93347",2022-02-07,2022-05-30
