year,GEO_ID2,REGION,STATEABBR,Community,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,TOTPOP_16,ComEng_NE16_ct,ComRel_NE16_ct,RecEng_NE16_ct,RecRel_NE16_ct
2016,3301556820,New England,NH,"Northwood, NH",43.194167,-71.151389,"4,271",1,1,1,1
2016,3301557460,New England,NH,"Nottingham, NH",43.114444,-71.100278,"4,901",1,1,1,1
2016,3301562500,New England,NH,"Plaistow, NH",42.836389,-71.095278,"7,620",1,1,1,1
2016,3301567620,New England,NH,"Sandown, NH",42.928611,-71.187500,"6,231",1,1,1,1
2016,3301574340,New England,NH,"Stratham, NH",43.023889,-70.914167,"7,361",1,1,1,1
2016,3301585780,New England,NH,"Windham, NH",42.800556,-71.304722,"14,238",1,1,1,1
2016,4414140,New England,RI,"Central Falls, RI",41.889942,-71.393455,"19,366",1,1,1,1
2016,4414860,New England,RI,"Chepachet, RI",41.910813,-71.662125,"1,863",1,1,1,1
2016,4420260,New England,RI,"Cumberland Hill, RI",41.973556,-71.460256,"8,014",1,1,1,1
2016,4422960,New England,RI,"East Providence/Riverside, RI",41.813611,-71.370556,"47,260",1,1,1,1
2016,4431600,New England,RI,"Greenville, RI",41.871111,-71.552500,"8,425",1,1,1,1
2016,4433040,New England,RI,"Harmony, RI",41.899366,-71.609131,909,1,1,1,1
2016,4454640,New England,RI,"Pawtucket, RI",41.878611,-71.383056,"71,389",1,1,1,1
2016,4472500,New England,RI,"Valley Falls, RI",41.923215,-71.392252,"12,116",1,1,1,1
2016,4480780,New England,RI,"Woonsocket, RI",42.002778,-71.515278,"41,272",1,1,1,1
2016,4400377720,New England,RI,"West Greenwich, RI",41.637104,-71.678369,"6,112",1,1,1,1
2016,4400378440,New England,RI,"West Warwick, RI",41.679006,-71.518688,"28,836",1,1,1,1
2016,4400711800,New England,RI,"Burrillville, RI",41.916765,-71.716179,"16,214",1,1,1,1
2016,4400727460,New England,RI,"Foster, RI",41.853611,-71.758611,"4,677",1,1,1,1
2016,4400737720,New England,RI,"Johnston, RI",41.816667,-71.516667,"29,126",1,1,1,1
2016,4400741500,New England,RI,"Lincoln, RI",41.916667,-71.458333,"21,486",1,1,1,1
2016,4400752480,New England,RI,"North Smithfield, RI",41.966667,-71.550000,"12,227",1,1,1,1
2016,4400764220,New England,RI,"Scituate, RI",41.833433,-71.632843,"10,481",1,1,1,1
2016,4400935380,New England,RI,"Hopkinton/Ashaway/Hope Valley, RI",41.461111,-71.778056,"8,113",1,1,1,1
2016,4400961160,New England,RI,"Richmond/Carolina, RI",41.533433,-71.649509,"7,618",1,1,1,1
2016,2300553860,New England,ME,"North Yarmouth, ME",43.852778,-70.235556,"3,700",1,1,1,1
2016,2300528870,New England,ME,"Gray, ME",43.885556,-70.332222,"7,988",1,1,1,1
2016,900944560,New England,CT,"Madison, CT",41.279444,-72.598889,"18,247",1,1,4,1
2016,2507740,New England,MA,"Braintree Town, MA",42.205416,-71.002168,"37,066",1,1,1,1
2016,2578972,New England,MA,"Weymouth Town, MA",42.206676,-70.945845,"55,601",1,1,2,1
2016,955990,New England,CT,"Norwalk, CT",41.117500,-73.408333,"87,930",1,1,3,1
2016,952000,New England,CT,"New Haven, CT",41.308056,-72.928611,"130,405",1,1,1,1
2016,4459000,New England,RI,"Providence, RI",41.823889,-71.413333,"178,851",1,1,2,1
2016,2523000,New England,MA,"Fall River, MA",41.701389,-71.155556,"88,902",3,1,2,1
2016,2529090,New England,MA,"Harwich Port, MA",41.666667,-70.079167,"1,721",2,3,3,4
2016,922980,New England,CT,"East Haven, CT",41.276111,-72.868889,"29,015",2,1,1,1
2016,2304860,New England,ME,"Biddeford, ME",43.492500,-70.453889,"21,341",2,1,4,2
2016,4419180,New England,RI,"Cranston/Hope, RI",41.779722,-71.437778,"80,882",2,1,1,1
2016,4400751760,New England,RI,"North Providence, RI",41.861587,-71.456879,"32,333",2,1,1,1
2016,3301571140,New England,NH,"South Hampton, NH",42.880833,-70.963056,804,1,1,1,1
2016,2519400,New England,MA,"East Harwich, MA",41.700000,-70.027778,"4,979",1,1,1,1
2016,2315500,New England,ME,"Cumberland Center, ME",43.796389,-70.259444,"2,475",1,1,1,1
2016,3325300,New England,NH,"Exeter, NH",42.981389,-70.948333,"9,022",1,1,1,1
2016,2559105,New England,MA,"Salem, MA",42.519444,-70.897222,"42,804",2,1,2,1
2016,3301566660,New England,NH,"Salem, NH",42.788333,-71.201389,"28,860",2,1,1,1
2016,3369940,New England,NH,"Somersworth, NH",43.261667,-70.865833,"11,756",2,1,1,1
2016,901148900,New England,CT,"Montville/Oxoboxo River, CT",41.463889,-72.156111,"19,505",2,1,2,1
2016,2502352630,New England,MA,"Pembroke/North Pembroke, MA",42.071389,-70.809722,"18,166",2,1,1,1
2016,2301315125,New England,ME,"Criehaven, ME",43.833889,-68.889722,0,1,0,1,0
2016,2301518475,New England,ME,"Dresden, ME",44.079167,-69.739444,"1,821",1,1,1,1
2016,2502372985,New England,MA,"Wareham/West Wareham/Onset, MA",41.762500,-70.722222,"22,472",1,1,4,2
2016,2302387460,New England,ME,"Woolwich, ME",43.918611,-69.801667,"3,069",1,1,1,1
2016,2502146050,New England,MA,"Norfolk, MA",42.119444,-71.325556,"11,639",1,1,1,1
2016,2500159735,New England,MA,"Sandwich/East Sandwich/Forestdale, MA",41.758889,-70.494444,"20,508",3,1,3,1
2016,2517370,New England,MA,"Dover, MA",42.245833,-71.283333,"2,453",1,1,1,1
2016,901123400,New England,CT,"East Lyme/Niantic, CT",41.353056,-72.230000,"18,929",1,1,4,4
2016,4474300,New England,RI,"Warwick, RI",41.700000,-71.416667,"81,881",1,1,3,1
2016,2502507000,New England,MA,"Boston, MA",42.358333,-71.060278,"658,279",4,1,2,1
2016,2502114640,New England,MA,"Cohasset, MA",42.241667,-70.804167,"8,316",2,1,1,1
2016,2530420,New England,MA,"Holbrook, MA",42.155000,-71.009167,"11,008",2,1,1,1
2016,2502328285,New England,MA,"Hanover, MA",42.113056,-70.812500,"14,332",2,1,1,1
2016,2303950,New England,ME,"Belfast, ME",44.425833,-69.006944,"6,641",1,1,1,1
2016,2303355,New England,ME,"Bath, ME",43.910556,-69.821111,"8,334",1,1,2,1
2016,2500516425,New England,MA,"Dartmouth, MA",41.616667,-70.983333,"34,555",2,1,2,1
2016,2537595,New England,MA,"Lynnfield, MA",42.538889,-71.048611,"12,489",2,1,1,1
2016,2300510180,New England,ME,"Cape Elizabeth, ME",43.563611,-70.200556,"9,230",2,1,1,1
2016,3319620,New England,NH,"Durham, NH",43.133889,-70.926944,"10,666",2,1,1,1
2016,2302752845,New England,ME,"Northport, ME",44.337778,-68.961944,"1,744",1,1,1,1
2016,2552490,New England,MA,"Peabody, MA",42.527778,-70.929167,"52,235",2,1,1,1
2016,900947535,New England,CT,"Milford/Woodmont, CT",41.222222,-73.056944,"53,430",2,1,1,1
2016,2575505,New England,MA,"West Chatham, MA",41.681111,-69.991667,"1,451",1,1,1,1
2016,4400545460,New England,RI,"Middletown, RI",41.545556,-71.291944,"16,042",2,1,1,1
2016,2533185,New England,MA,"Kingston, MA",41.994444,-70.725000,"6,276",2,1,1,1
2016,4400570880,New England,RI,"Tiverton, RI",41.625833,-71.213889,"15,795",2,1,2,1
2016,2300955505,New England,ME,"Orland, ME",44.570278,-68.736389,"2,241",1,1,1,1
2016,2300957920,New England,ME,"Penobscot, ME",44.464444,-68.711667,"1,237",1,1,1,1
2016,4400977000,New England,RI,"Westerly/Bradford, RI",41.377500,-71.827778,"22,655",2,1,3,1
2016,2532275,New England,MA,"Ipswich, MA",42.679167,-70.841667,"4,215",2,1,2,2
2016,2500568750,New England,MA,"Swansea, MA",41.748056,-71.190278,"16,249",2,1,1,1
2016,2300967300,New England,ME,"Sedgwick, ME",44.303611,-68.616667,"1,212",1,1,1,1
2016,2502354310,New England,MA,"Plymouth, MA",41.958333,-70.667778,"58,216",4,1,2,1
2016,3362900,New England,NH,"Portsmouth, NH",43.071667,-70.763056,"21,458",4,2,3,1
2016,2371990,New England,ME,"South Portland, ME",43.641389,-70.241389,"25,397",3,1,2,1
2016,2500182525,New England,MA,"Yarmouth/South Yarmouth/West Yarmouth, MA",41.705556,-70.229167,"23,548",2,1,4,1
2016,2500721150,New England,MA,"Edgartown, MA",41.388889,-70.513889,"4,247",2,2,2,1
2016,2303141750,New England,ME,"Lyman, ME",43.499722,-70.641944,"4,376",2,1,1,1
2016,2538435,New England,MA,"Marblehead, MA",42.500000,-70.858333,"20,363",2,1,1,1
2016,4400536820,New England,RI,"Jamestown, RI",41.496944,-71.367778,"5,462",2,1,3,2
2016,2500151440,New England,MA,"Orleans, MA",41.789722,-69.990278,"5,847",2,2,2,2
2016,2516810,New England,MA,"Dennis Port, MA",41.658333,-70.129167,"2,680",2,2,1,1
2016,2301522675,New England,ME,"Edgecomb, ME",43.958333,-69.631111,"1,144",1,1,1,1
2016,2303101605,New England,ME,"Arundel, ME",43.382500,-70.478333,"4,160",2,1,1,1
2016,2563655,New England,MA,"South Dennis, MA",41.689444,-70.156944,"3,582",2,1,1,1
2016,2300938180,New England,ME,"Lamoine, ME",44.489444,-68.309722,"1,566",1,1,1,1
2016,900726270,New England,CT,"Essex, CT",41.353333,-72.391111,"6,594",1,1,1,1
2016,2300587845,New England,ME,"Yarmouth, ME",43.800556,-70.187222,"8,502",1,1,1,1
2016,2502338855,New England,MA,"Marshfield/Green Harbor-Cedar Crest, MA",42.091667,-70.706111,"25,596",4,1,4,2
2016,2303181475,New England,ME,"Wells, ME",43.321944,-70.581389,"9,974",1,1,2,2
2016,2500520100,New England,MA,"Easton, MA",42.024444,-71.129167,"23,770",1,1,1,1
2016,2300907800,New England,ME,"Brooklin, ME",44.266111,-68.569722,839,1,1,1,1
2016,3301531700,New England,NH,"Greenland, NH",43.036111,-70.833333,"3,783",2,1,1,1
2016,2302935905,New England,ME,"Jonesboro, ME",44.662500,-67.573056,516,1,1,1,1
2016,4400914500,New England,RI,"Charlestown/Carolina, RI",41.383056,-71.642222,"7,776",2,1,4,2
2016,4400109280,New England,RI,"Bristol, RI",41.675730,-71.273331,"22,376",1,1,3,1
2016,2308395,New England,ME,"Brunswick, ME",43.914444,-69.965833,"15,564",2,1,2,1
2016,2500905595,New England,MA,"Beverly, MA",42.558333,-70.880556,"40,967",2,1,1,1
2016,2387040,New England,ME,"Wiscasset, ME",44.002778,-69.666111,"1,211",1,2,1,1
2016,2513205,New England,MA,"Chelsea, MA",42.391667,-71.033333,"38,244",1,1,1,1
2016,2531680,New England,MA,"Hull, MA",42.301944,-70.908333,"10,437",2,1,1,1
2016,2500103690,New England,MA,"Barnstable Town, MA",41.700000,-70.300000,"44,498",4,1,4,2
2016,2300548085,New England,ME,"Naples, ME",43.971667,-70.609722,"3,957",1,1,1,1
2016,2302381930,New England,ME,"West Bath, ME",43.875000,-69.859722,"2,157",1,1,1,1
2016,2518980,New England,MA,"East Falmouth, MA",41.578333,-70.559167,"5,804",2,1,1,1
2016,901152350,New England,CT,"New London, CT",41.355556,-72.100000,"27,218",3,1,3,1
2016,4400951580,New England,RI,"North Kingstown/Saunderstown, RI",41.550000,-71.466667,"26,232",4,2,2,1
2016,2500701585,New England,MA,"Aquinnah, MA",41.333333,-70.800000,596,1,1,1,1
2016,901173770,New England,CT,"Stonington/Mystic/Pawcatuck, CT",41.335833,-71.906389,"18,477",4,2,4,2
2016,2523070,New England,MA,"Falmouth, MA",41.551389,-70.615278,"3,730",2,2,3,3
2016,2303137270,New England,ME,"Kittery/Kittery Point, ME",43.088056,-70.736667,"9,614",4,2,2,1
2016,2502350145,New England,MA,"Norwell, MA",42.161667,-70.794444,"10,845",1,1,1,1
2016,4400967460,New England,RI,"South Kingstown, RI",41.416667,-71.550000,"30,651",4,1,3,1
2016,2530175,New England,MA,"Hingham, MA",42.241667,-70.890278,"5,777",2,1,2,1
2016,2500577570,New England,MA,"Westport, MA",41.583333,-71.083333,"15,753",4,2,3,2
2016,2500750390,New England,MA,"Oak Bluffs, MA",41.454167,-70.562500,"4,647",1,1,2,2
2016,2301378115,New England,ME,"Union, ME",44.211389,-69.274722,"2,334",2,1,1,1
2016,2302942100,New England,ME,"Machiasport, ME",44.698611,-67.395278,"1,103",4,4,1,1
2016,2502338540,New England,MA,"Marion, MA",41.700000,-70.763333,"5,014",2,2,1,1
2016,2300907975,New England,ME,"Brooksville, ME",44.346667,-68.684167,866,1,1,1,1
2016,2303109410,New England,ME,"Buxton, ME",43.637778,-70.519444,"8,124",1,1,1,1
2016,4449960,New England,RI,"Newport, RI",41.490000,-71.313333,"24,570",4,1,2,1
2016,2500500520,New England,MA,"Acushnet, MA",41.680556,-70.908333,"10,414",2,1,1,1
2016,2543755,New England,MA,"Nantucket, MA",41.283333,-70.100000,"7,830",4,2,4,2
2016,4400542400,New England,RI,"Little Compton, RI",41.510000,-71.171667,"3,494",2,2,2,1
2016,3301568260,New England,NH,"Seabrook, NH",42.894722,-70.871667,"8,772",3,2,4,4
2016,2300972865,New England,ME,"Southwest Harbor, ME",44.279722,-68.325556,"1,886",3,3,1,1
2016,2559210,New England,MA,"Salisbury, MA",42.841667,-70.861111,"4,992",2,2,4,2
2016,4400925300,New England,RI,"Exeter, RI",41.577500,-71.538056,"6,717",1,1,1,1
2016,2360545,New England,ME,"Portland, ME",43.661389,-70.255833,"66,649",4,2,2,1
2016,2502360330,New England,MA,"Scituate/North Scituate, MA",42.195833,-70.726389,"18,390",4,2,3,2
2016,2500522130,New England,MA,"Fairhaven, MA",41.637500,-70.904167,"16,078",4,2,3,1
2016,2302735240,New England,ME,"Islesboro, ME",44.308333,-68.903889,813,1,1,1,1
2016,2517860,New England,MA,"Duxbury, MA",42.041667,-70.672778,"1,498",2,3,2,2
2016,4400948340,New England,RI,"Narragansett/Point Judith, RI",41.450000,-71.450000,"15,672",4,4,4,4
2016,2500937995,New England,MA,"Manchester-By-The-Sea, MA",42.583429,-70.766158,"5,321",2,2,1,1
2016,2302913750,New England,ME,"Columbia, ME",44.658056,-67.775000,508,2,2,1,1
2016,2302931530,New England,ME,"Harrington, ME",44.619167,-67.810833,938,2,4,1,1
2016,2302761210,New England,ME,"Prospect, ME",44.553056,-68.865278,754,1,1,1,1
2016,2558370,New England,MA,"Rowley, MA",42.716667,-70.879167,"1,576",2,2,1,1
2016,2543615,New England,MA,"Nahant, MA",42.426389,-70.919444,"3,471",2,1,1,1
2016,2303122955,New England,ME,"Eliot, ME",43.153056,-70.800556,"6,318",3,2,1,1
2016,2545000,New England,MA,"New Bedford, MA",41.636111,-70.934722,"94,988",4,3,3,1
2016,953260,New England,CT,"Noank, CT",41.327778,-71.991111,"1,889",1,2,1,1
2016,2326490,New England,ME,"Freeport, ME",43.856944,-70.103611,"1,527",2,2,1,1
2016,2366110,New England,ME,"Scarborough, ME",43.578056,-70.322222,"5,268",3,2,3,2
2016,2555535,New England,MA,"Provincetown, MA",42.058333,-70.179167,"2,680",3,3,2,2
2016,2301501010,New England,ME,"Alna, ME",44.106111,-69.604167,740,2,2,1,1
2016,2510015,New England,MA,"Buzzards Bay, MA",41.745278,-70.618611,"3,348",2,1,2,2
2016,2308780,New England,ME,"Bucksport, ME",44.573611,-68.796111,"2,564",1,1,1,1
2016,2500174385,New England,MA,"Wellfleet, MA",41.937500,-70.033333,"3,168",4,3,2,2
2016,2526150,New England,MA,"Gloucester, MA",42.615833,-70.662500,"29,546",4,3,4,2
2016,2321730,New England,ME,"Eastport, ME",44.906111,-66.990556,"1,390",2,2,1,1
2016,2301507485,New England,ME,"Bristol/New Harbor/Pemaquid, ME",43.957500,-69.509722,"2,737",3,3,1,1
2016,2301570240,New England,ME,"South Bristol, ME",43.863889,-69.561667,995,4,4,1,1
2016,2379515,New England,ME,"Waldoboro, ME",44.095278,-69.376111,"1,124",2,3,1,1
2016,2300902865,New England,ME,"Bar Harbor, ME",44.387500,-68.204444,"5,329",2,2,1,1
2016,2301363660,New England,ME,"Rockport, ME",44.184444,-69.076667,"3,352",2,2,1,1
2016,2363590,New England,ME,"Rockland, ME",44.103611,-69.109444,"7,220",4,3,2,1
2016,2300531390,New England,ME,"Bailey Island/Harpswell, ME",43.773333,-69.971667,"4,842",4,4,1,1
2016,2302920960,New England,ME,"East Machias, ME",44.739167,-67.390556,"1,544",1,1,1,1
2016,2302912455,New England,ME,"Cherryfield, ME",44.607222,-67.926389,"1,219",1,1,1,1
2016,2302945600,New England,ME,"Milbridge, ME",44.535278,-67.881389,"1,569",4,4,1,1
2016,2300969750,New England,ME,"Sorrento, ME",44.473333,-68.177778,325,2,4,1,1
2016,2301344165,New England,ME,"Matinicus Isle, ME",43.888333,-68.903333,66,2,4,1,1
2016,2302774475,New England,ME,"Stockton Springs, ME",44.489444,-68.857500,"1,501",2,2,1,1
2016,2302900380,New England,ME,"Addison, ME",44.618333,-67.744722,"1,200",3,4,1,1
2016,2300541067,New England,ME,"Long Island, ME",43.684167,-70.171667,207,1,2,1,1
2016,2300977415,New England,ME,"Trenton, ME",44.438889,-68.370556,"1,720",2,2,1,1
2016,2300928450,New England,ME,"Corea/Gouldsboro/Prospect Harbor, ME",44.408889,-68.026667,"1,788",4,4,1,1
2016,2301372585,New England,ME,"South Thomaston, ME",44.051389,-69.128333,"1,377",1,1,1,1
2016,2500713800,New England,MA,"Chilmark, MA",41.343056,-70.745278,"1,216",2,3,1,2
2016,2302936010,New England,ME,"Jonesport, ME",44.532778,-67.598889,"1,241",4,4,1,1
2016,2301326805,New England,ME,"Friendship, ME",43.983611,-69.334444,"1,112",4,4,1,1
2016,2301365130,New England,ME,"Port Clyde-Tenants Harbor/St. George, ME",44.011389,-69.133333,"2,591",4,4,1,1
2016,2300914905,New England,ME,"Cranberry Isles, ME",44.248333,-68.260833,125,2,4,1,1
2016,2302974125,New England,ME,"Steuben, ME",44.510556,-67.965833,"1,124",4,4,1,1
2016,2300986655,New England,ME,"Winter Harbor, ME",44.395278,-68.083611,483,3,4,1,1
2016,2301335135,New England,ME,"Isle Au Haut, ME",44.075278,-68.633889,59,1,1,1,1
2016,2302915920,New England,ME,"Cutler, ME",44.657500,-67.204444,432,3,4,1,1
2016,2301546335,New England,ME,"Monhegan, ME",43.762222,-69.320833,40,1,4,1,1
2016,2300975455,New England,ME,"Swans Island, ME",44.145000,-68.452222,434,3,4,1,1
