Species,EPU,sex,YEAR,MeanCond,nCond,n
Spiny Dogfish,MAB,M,1994,98.0647087960558,19,26
Spiny Dogfish,MAB,M,1995,99.22103888688781,17,26
Spiny Dogfish,MAB,M,1996,104.30689160265148,47,26
Spiny Dogfish,MAB,M,1997,102.95295752004843,38,26
Spiny Dogfish,MAB,M,1998,102.78247532370465,149,26
Spiny Dogfish,MAB,M,1999,101.32860465397836,69,26
Spiny Dogfish,MAB,M,2000,104.98827130403984,26,26
Spiny Dogfish,MAB,M,2001,103.97515366795196,28,26
Spiny Dogfish,MAB,M,2002,107.37151743328693,31,26
Spiny Dogfish,MAB,M,2003,105.88277249616465,78,26
Spiny Dogfish,MAB,M,2004,102.9905719932401,30,26
Spiny Dogfish,MAB,M,2005,102.51801456394972,42,26
Spiny Dogfish,MAB,M,2006,102.74312566003152,42,26
Spiny Dogfish,MAB,M,2007,106.44043162469316,24,26
Spiny Dogfish,MAB,M,2008,104.29837116956836,32,26
Spiny Dogfish,MAB,M,2009,103.39947337052669,66,26
Spiny Dogfish,MAB,M,2010,101.63593009310425,35,26
Spiny Dogfish,MAB,M,2011,103.47189381494152,60,26
Spiny Dogfish,MAB,M,2012,103.68358801483404,26,26
Spiny Dogfish,MAB,M,2013,104.16664332484916,25,26
Spiny Dogfish,MAB,M,2014,104.41785260008555,23,26
Spiny Dogfish,MAB,M,2015,99.32466903609186,5,26
Spiny Dogfish,MAB,M,2016,105.0968805814056,15,26
Spiny Dogfish,MAB,M,2018,103.28138163818436,21,26
Spotted Hake,MAB,F,1992,103.53608612248311,126,26
Spotted Hake,MAB,F,1993,103.42606294255206,101,26
Spotted Hake,MAB,F,1994,103.26227289364692,119,26
Spotted Hake,MAB,F,1995,102.92160238452014,107,26
Spotted Hake,MAB,F,1996,102.91407606811332,120,26
Spotted Hake,MAB,F,1997,101.30305460574783,124,26
Spotted Hake,MAB,F,1998,100.50402083025206,159,26
Spotted Hake,MAB,F,1999,102.52948426405439,150,26
Spotted Hake,MAB,F,2000,103.00790719537977,74,26
Spotted Hake,MAB,F,2001,101.78671112451066,85,26
Spotted Hake,MAB,F,2002,100.81373010305124,89,26
Spotted Hake,MAB,F,2003,101.80616641370625,113,26
Spotted Hake,MAB,F,2004,100.08000455330058,51,26
Spotted Hake,MAB,F,2005,100.96509257217616,84,26
Spotted Hake,MAB,F,2006,101.08241761214873,91,26
Spotted Hake,MAB,F,2007,100.33022564951946,59,26
Spotted Hake,MAB,F,2008,100.30086035752956,93,26
Spotted Hake,MAB,F,2009,99.78675571429305,98,26
Spotted Hake,MAB,F,2010,101.1425343060544,46,26
Spotted Hake,MAB,F,2011,102.18784063184661,97,26
Spotted Hake,MAB,F,2012,100.66803957071777,105,26
Spotted Hake,MAB,F,2013,101.95113975157184,97,26
Spotted Hake,MAB,F,2014,101.11288983847895,95,26
Spotted Hake,MAB,F,2015,101.59585808872211,115,26
Spotted Hake,MAB,F,2016,101.21703934141226,98,26
Spotted Hake,MAB,F,2018,101.7630515039778,96,26
Spotted Hake,MAB,M,1992,99.80959254025247,116,26
Spotted Hake,MAB,M,1993,101.48466822566756,95,26
Spotted Hake,MAB,M,1994,102.19771523435645,99,26
Spotted Hake,MAB,M,1995,100.96989019310952,87,26
Spotted Hake,MAB,M,1996,101.74869009403852,106,26
Spotted Hake,MAB,M,1997,100.13662324870386,88,26
Spotted Hake,MAB,M,1998,99.72115363485625,161,26
Spotted Hake,MAB,M,1999,98.20560365029186,83,26
Spotted Hake,MAB,M,2000,100.01221944277934,65,26
Spotted Hake,MAB,M,2001,97.83246499111884,40,26
Spotted Hake,MAB,M,2002,97.73936623445516,48,26
Spotted Hake,MAB,M,2003,100.17739378894284,92,26
Spotted Hake,MAB,M,2004,101.24590069671132,38,26
Spotted Hake,MAB,M,2005,98.17633853987448,47,26
Spotted Hake,MAB,M,2006,98.37559251303993,54,26
Spotted Hake,MAB,M,2007,97.95824760166822,31,26
Spotted Hake,MAB,M,2008,98.682326315948,37,26
Spotted Hake,MAB,M,2009,97.9058650227064,75,26
Spotted Hake,MAB,M,2010,102.05636816207985,41,26
Spotted Hake,MAB,M,2011,100.80117849426875,64,26
Spotted Hake,MAB,M,2012,99.18357248028666,62,26
Spotted Hake,MAB,M,2013,100.29265623477329,86,26
Spotted Hake,MAB,M,2014,100.1253346139487,58,26
Spotted Hake,MAB,M,2015,100.75987406923173,61,26
Spotted Hake,MAB,M,2016,100.49256026978642,63,26
Spotted Hake,MAB,M,2018,100.7734427765573,51,26
Summer Flounder,MAB,F,1992,99.91630725047396,64,27
Summer Flounder,MAB,F,1993,101.10152334677153,26,27
Summer Flounder,MAB,F,1994,100.89123794839647,45,27
Summer Flounder,MAB,F,1995,99.42750413772359,47,27
Summer Flounder,MAB,F,1996,99.85313009902394,69,27
Summer Flounder,MAB,F,1997,100.73531335540213,100,27
Summer Flounder,MAB,F,1998,100.04792670905867,125,27
Summer Flounder,MAB,F,1999,99.259748937839,68,27
Summer Flounder,MAB,F,2000,99.33805352055221,102,27
Summer Flounder,MAB,F,2001,99.34650644606963,83,27
Summer Flounder,MAB,F,2002,97.5198920327885,69,27
Summer Flounder,MAB,F,2003,100.2840093260393,43,27
Summer Flounder,MAB,F,2004,99.14114387327164,70,27
Summer Flounder,MAB,F,2005,99.12616703269667,58,27
Summer Flounder,MAB,F,2006,99.47165214591338,61,27
Summer Flounder,MAB,F,2007,99.19843605187668,67,27
Summer Flounder,MAB,F,2008,99.78783164752878,220,27
Summer Flounder,MAB,F,2009,98.94261971172101,156,27
Summer Flounder,MAB,F,2010,99.32512791756052,144,27
Summer Flounder,MAB,F,2011,99.22279034993907,144,27
Summer Flounder,MAB,F,2012,100.53256844849462,119,27
Summer Flounder,MAB,F,2013,98.31340007705809,128,27
Summer Flounder,MAB,F,2014,99.6957973488404,114,27
Summer Flounder,MAB,F,2015,99.57766868493985,93,27
Summer Flounder,MAB,F,2016,99.88866858096584,93,27
Summer Flounder,MAB,F,2017,97.89877090461417,4,27
Summer Flounder,MAB,F,2018,100.26801442663619,101,27
Summer Flounder,MAB,M,1992,99.6125072522538,99,26
Summer Flounder,MAB,M,1993,100.83062852466071,71,26
Summer Flounder,MAB,M,1994,101.57333700001527,66,26
Summer Flounder,MAB,M,1995,100.51586619361272,74,26
Summer Flounder,MAB,M,1996,100.18430445613944,79,26
Summer Flounder,MAB,M,1997,102.14714273143493,163,26
Summer Flounder,MAB,M,1998,100.11049958146485,173,26
Summer Flounder,MAB,M,1999,100.09493689197684,137,26
Summer Flounder,MAB,M,2000,101.71672364234446,112,26
Summer Flounder,MAB,M,2001,99.42356628579395,107,26
Summer Flounder,MAB,M,2002,99.18934444384918,101,26
Summer Flounder,MAB,M,2003,100.59284025575967,85,26
Summer Flounder,MAB,M,2004,99.39505080066202,119,26
Summer Flounder,MAB,M,2005,99.55232130712739,113,26
Summer Flounder,MAB,M,2006,100.15118635180548,107,26
Summer Flounder,MAB,M,2007,98.7081449340402,105,26
Summer Flounder,MAB,M,2008,99.79997129091491,360,26
Summer Flounder,MAB,M,2009,99.359532583755,379,26
Summer Flounder,MAB,M,2010,99.40694928310512,281,26
Summer Flounder,MAB,M,2011,99.1738171342307,181,26
Summer Flounder,MAB,M,2012,99.47201594139503,166,26
Summer Flounder,MAB,M,2013,99.43096087734737,205,26
Summer Flounder,MAB,M,2014,99.33379580815996,232,26
Summer Flounder,MAB,M,2015,99.24282147498437,183,26
Summer Flounder,MAB,M,2016,100.02414414053041,149,26
Summer Flounder,MAB,M,2018,100.3912909261192,125,26
Weakfish,MAB,F,1992,82.05902503328483,81,26
Weakfish,MAB,F,1993,88.69956068275441,12,26
Weakfish,MAB,F,1994,80.55999107793988,75,26
Weakfish,MAB,F,1995,80.1282461225671,151,26
Weakfish,MAB,F,1996,79.20172849373093,89,26
Weakfish,MAB,F,1997,74.6749989682457,49,26
Weakfish,MAB,F,1998,82.39786988218688,127,26
Weakfish,MAB,F,1999,81.70584037736735,148,26
Weakfish,MAB,F,2000,79.4586713225641,144,26
Weakfish,MAB,F,2001,78.64505061448159,144,26
Weakfish,MAB,F,2002,76.52898951402481,149,26
Weakfish,MAB,F,2003,79.02484709715785,270,26
Weakfish,MAB,F,2004,75.58896664590866,136,26
Weakfish,MAB,F,2005,76.55945970619636,153,26
Weakfish,MAB,F,2006,75.28009064866096,277,26
Weakfish,MAB,F,2007,74.18080375820678,145,26
Weakfish,MAB,F,2008,73.45963124658631,153,26
Weakfish,MAB,F,2009,78.41057311823869,45,26
Weakfish,MAB,F,2010,79.96566453481228,63,26
Weakfish,MAB,F,2011,75.29345492118867,117,26
Weakfish,MAB,F,2012,74.75631905374856,57,26
Weakfish,MAB,F,2013,79.9683013278443,3,26
Weakfish,MAB,F,2014,80.27167598261225,41,26
Weakfish,MAB,F,2015,78.77827521605042,40,26
Weakfish,MAB,F,2016,76.96128472932274,92,26
Weakfish,MAB,F,2018,78.95574077824388,90,26
Weakfish,MAB,M,1992,84.2978838878821,61,26
Weakfish,MAB,M,1993,82.62831484800631,20,26
Weakfish,MAB,M,1994,83.15394449460092,47,26
Weakfish,MAB,M,1995,82.64274513517815,124,26
Weakfish,MAB,M,1996,80.32960218752106,118,26
Weakfish,MAB,M,1997,77.99976456945407,48,26
Weakfish,MAB,M,1998,84.1748689727994,202,26
Weakfish,MAB,M,1999,84.15128620564946,153,26
Weakfish,MAB,M,2000,80.64354169749629,139,26
Weakfish,MAB,M,2001,82.28592305040205,155,26
Weakfish,MAB,M,2002,79.43906848962196,143,26
Weakfish,MAB,M,2003,81.34103820981939,280,26
Weakfish,MAB,M,2004,77.06050327015772,177,26
Weakfish,MAB,M,2005,76.10331714364486,164,26
Weakfish,MAB,M,2006,75.70908570349631,328,26
Weakfish,MAB,M,2007,74.35703133970837,162,26
Weakfish,MAB,M,2008,73.90545986166885,144,26
Weakfish,MAB,M,2009,80.57015519344365,47,26
Weakfish,MAB,M,2010,82.55627925085098,71,26
Weakfish,MAB,M,2011,75.18554528412422,108,26
Weakfish,MAB,M,2012,79.47261028930215,68,26
Weakfish,MAB,M,2013,78.56895360237957,11,26
Weakfish,MAB,M,2014,81.38017233685788,40,26
Weakfish,MAB,M,2015,78.1405896562511,61,26
Weakfish,MAB,M,2016,77.50607575589828,102,26
Weakfish,MAB,M,2018,79.18735847871646,78,26
Windowpane Flounder,MAB,F,1992,103.20619364865331,48,26
Windowpane Flounder,MAB,F,1993,104.78016840094467,27,26
Windowpane Flounder,MAB,F,1994,109.76770110507995,47,26
Windowpane Flounder,MAB,F,1995,103.03784737620775,57,26
Windowpane Flounder,MAB,F,1996,101.19189940083285,46,26
Windowpane Flounder,MAB,F,1997,107.75052896744715,37,26
Windowpane Flounder,MAB,F,1998,106.34511008518449,43,26
Windowpane Flounder,MAB,F,1999,103.28863621160608,35,26
Windowpane Flounder,MAB,F,2000,103.15374514064196,24,26
Windowpane Flounder,MAB,F,2001,104.67334664933696,50,26
Windowpane Flounder,MAB,F,2002,99.06387194599415,35,26
Windowpane Flounder,MAB,F,2003,106.72348035179502,73,26
Windowpane Flounder,MAB,F,2004,104.84781747896024,38,26
Windowpane Flounder,MAB,F,2005,104.13423799686554,45,26
Windowpane Flounder,MAB,F,2006,99.21797160136003,77,26
Windowpane Flounder,MAB,F,2007,99.04622681344121,33,26
Windowpane Flounder,MAB,F,2008,106.43543143393477,48,26
Windowpane Flounder,MAB,F,2009,101.20019150824497,53,26
Windowpane Flounder,MAB,F,2010,104.80083608631047,107,26
Windowpane Flounder,MAB,F,2011,102.2584418989139,164,26
Windowpane Flounder,MAB,F,2012,104.3749562107891,139,26
Windowpane Flounder,MAB,F,2013,99.63382603510917,85,26
Windowpane Flounder,MAB,F,2014,103.49056921037858,119,26
Windowpane Flounder,MAB,F,2015,98.8318906078567,96,26
Windowpane Flounder,MAB,F,2016,98.6129313440598,97,26
Windowpane Flounder,MAB,F,2018,102.48008166221824,82,26
Windowpane Flounder,MAB,M,1992,104.32777255423159,56,26
Windowpane Flounder,MAB,M,1993,104.58688204938073,30,26
Windowpane Flounder,MAB,M,1994,103.21383001888881,35,26
Windowpane Flounder,MAB,M,1995,102.63464957214428,29,26
Windowpane Flounder,MAB,M,1996,103.39828732437353,40,26
Windowpane Flounder,MAB,M,1997,108.81842875767353,32,26
Windowpane Flounder,MAB,M,1998,104.4705520960067,54,26
Windowpane Flounder,MAB,M,1999,103.48947627705996,29,26
Windowpane Flounder,MAB,M,2000,102.54804707335929,23,26
Windowpane Flounder,MAB,M,2001,100.59326536047512,34,26
Windowpane Flounder,MAB,M,2002,100.37342406610259,32,26
Windowpane Flounder,MAB,M,2003,103.60793854701642,85,26
Windowpane Flounder,MAB,M,2004,103.09959582714188,27,26
Windowpane Flounder,MAB,M,2005,98.51736318941111,46,26
Windowpane Flounder,MAB,M,2006,97.66827492767489,43,26
Windowpane Flounder,MAB,M,2007,96.01986807621931,27,26
Windowpane Flounder,MAB,M,2008,102.29693373263594,28,26
Windowpane Flounder,MAB,M,2009,102.83259806686704,43,26
Windowpane Flounder,MAB,M,2010,101.25397508186875,103,26
Windowpane Flounder,MAB,M,2011,99.75910223466214,159,26
Windowpane Flounder,MAB,M,2012,101.72373008761696,99,26
Windowpane Flounder,MAB,M,2013,97.18588632461808,127,26
Windowpane Flounder,MAB,M,2014,99.74905442597942,82,26
Windowpane Flounder,MAB,M,2015,97.45607505692847,88,26
Windowpane Flounder,MAB,M,2016,97.71103352960597,98,26
Windowpane Flounder,MAB,M,2018,98.1635471452416,79,26
Winter Flounder,MAB,F,1992,99.25409662109318,35,27
Winter Flounder,MAB,F,1993,102.26832186580992,35,27
Winter Flounder,MAB,F,1994,102.8114696675959,44,27
Winter Flounder,MAB,F,1995,99.22298216577741,30,27
Winter Flounder,MAB,F,1996,98.99284023821174,44,27
Winter Flounder,MAB,F,1997,100.32637368178095,74,27
Winter Flounder,MAB,F,1998,100.39839266303642,80,27
Winter Flounder,MAB,F,1999,101.93354231894371,55,27
Winter Flounder,MAB,F,2000,100.20234927252646,61,27
Winter Flounder,MAB,F,2001,100.55968536700213,38,27
Winter Flounder,MAB,F,2002,98.91095160078962,74,27
Winter Flounder,MAB,F,2003,102.00668194477113,28,27
Winter Flounder,MAB,F,2004,99.74950753423376,41,27
Winter Flounder,MAB,F,2005,100.01134151874962,61,27
Winter Flounder,MAB,F,2006,98.29914618268786,69,27
Winter Flounder,MAB,F,2007,99.45405819138217,37,27
Winter Flounder,MAB,F,2008,100.3038680267743,83,27
Winter Flounder,MAB,F,2009,101.29583518284247,77,27
Winter Flounder,MAB,F,2010,100.34986182564386,75,27
Winter Flounder,MAB,F,2011,101.22495993296847,54,27
Winter Flounder,MAB,F,2012,99.00483672880327,90,27
Winter Flounder,MAB,F,2013,103.38598200706544,28,27
Winter Flounder,MAB,F,2014,102.06406961678398,65,27
Winter Flounder,MAB,F,2015,104.36879249678861,11,27
Winter Flounder,MAB,F,2016,100.9089909515286,49,27
Winter Flounder,MAB,F,2017,94.74023724238954,3,27
Winter Flounder,MAB,F,2018,103.06268946637975,58,27
Winter Flounder,MAB,M,1992,100.97048870097949,30,26
Winter Flounder,MAB,M,1993,101.27492467749944,7,26
Winter Flounder,MAB,M,1994,104.4700516992085,20,26
Winter Flounder,MAB,M,1995,102.02260047827825,26,26
Winter Flounder,MAB,M,1996,100.03291519588464,16,26
Winter Flounder,MAB,M,1997,101.25864172012732,50,26
Winter Flounder,MAB,M,1998,100.65491066250195,27,26
Winter Flounder,MAB,M,1999,102.49639447233905,34,26
Winter Flounder,MAB,M,2000,103.32138863982644,32,26
Winter Flounder,MAB,M,2001,102.09765210429195,31,26
Winter Flounder,MAB,M,2002,99.83617188857129,62,26
Winter Flounder,MAB,M,2003,102.1210457951371,16,26
Winter Flounder,MAB,M,2004,100.92509435922699,34,26
Winter Flounder,MAB,M,2005,100.7343378115753,45,26
Winter Flounder,MAB,M,2006,100.15522274809855,41,26
Winter Flounder,MAB,M,2007,101.52694891620885,23,26
Winter Flounder,MAB,M,2008,101.214801575996,47,26
Winter Flounder,MAB,M,2009,102.07069770101008,43,26
Winter Flounder,MAB,M,2010,101.70623386865526,39,26
Winter Flounder,MAB,M,2011,103.48502281200294,26,26
Winter Flounder,MAB,M,2012,100.609652999929,42,26
Winter Flounder,MAB,M,2013,102.88719997493604,4,26
Winter Flounder,MAB,M,2014,103.87443601365113,28,26
Winter Flounder,MAB,M,2015,104.81195771216673,16,26
Winter Flounder,MAB,M,2016,102.90501960989629,21,26
Winter Flounder,MAB,M,2018,103.54672172950438,28,26
Winter Skate,MAB,F,1992,101.87838710209819,6,25
Winter Skate,MAB,F,1993,99.4643018236075,8,25
Winter Skate,MAB,F,1994,95.64846348126633,5,25
Winter Skate,MAB,F,1995,101.6247979718581,15,25
Winter Skate,MAB,F,1996,100.22821810596831,18,25
Winter Skate,MAB,F,1997,97.04398617557699,3,25
Winter Skate,MAB,F,1998,92.55190424524824,6,25
Winter Skate,MAB,F,1999,98.19270511098196,9,25
Winter Skate,MAB,F,2000,97.04245853436754,8,25
Winter Skate,MAB,F,2001,93.99103753132594,15,25
Winter Skate,MAB,F,2002,99.0050315513374,5,25
Winter Skate,MAB,F,2003,102.65422978398867,14,25
Winter Skate,MAB,F,2005,96.94084024053062,7,25
Winter Skate,MAB,F,2006,99.59425556991569,12,25
Winter Skate,MAB,F,2007,97.57512937818434,5,25
Winter Skate,MAB,F,2008,97.52499054689865,4,25
Winter Skate,MAB,F,2009,99.2096101671866,7,25
Winter Skate,MAB,F,2010,99.63530344614536,11,25
Winter Skate,MAB,F,2011,98.66255571093616,13,25
Winter Skate,MAB,F,2012,95.8266687193643,14,25
Winter Skate,MAB,F,2013,97.91562515523769,11,25
Winter Skate,MAB,F,2014,94.80463268447947,13,25
Winter Skate,MAB,F,2015,96.37734642920564,7,25
Winter Skate,MAB,F,2016,96.1467620721216,10,25
Winter Skate,MAB,F,2018,96.42380769715471,11,25
Winter Skate,MAB,M,1992,97.8208467580222,7,24
Winter Skate,MAB,M,1994,97.38149272169122,9,24
Winter Skate,MAB,M,1995,100.74381643055067,13,24
Winter Skate,MAB,M,1996,98.07212656048316,7,24
Winter Skate,MAB,M,1997,96.54066089540962,13,24
Winter Skate,MAB,M,1998,101.0910824031879,12,24
Winter Skate,MAB,M,1999,96.63552982388079,7,24
Winter Skate,MAB,M,2000,98.77320268423243,10,24
Winter Skate,MAB,M,2001,97.31659192872424,11,24
Winter Skate,MAB,M,2002,94.23192917442991,4,24
Winter Skate,MAB,M,2003,103.06881266592083,9,24
Winter Skate,MAB,M,2005,99.97823384483226,14,24
Winter Skate,MAB,M,2006,94.4305757772638,11,24
Winter Skate,MAB,M,2007,92.91665066226321,3,24
Winter Skate,MAB,M,2008,94.54678287258392,3,24
Winter Skate,MAB,M,2009,101.92697807734766,7,24
Winter Skate,MAB,M,2010,99.49058856281475,21,24
Winter Skate,MAB,M,2011,99.1010402978597,9,24
Winter Skate,MAB,M,2012,95.79694531200899,6,24
Winter Skate,MAB,M,2013,98.52872940258382,17,24
Winter Skate,MAB,M,2014,96.07665168514677,8,24
Winter Skate,MAB,M,2015,96.21515286844074,9,24
Winter Skate,MAB,M,2016,99.49829483715693,7,24
Winter Skate,MAB,M,2018,93.40752926839504,7,24
Yellowtail,MAB,F,1992,90.82544604701503,9,26
Yellowtail,MAB,F,1993,90.97300985463832,3,26
Yellowtail,MAB,F,1994,103.81808700792051,16,26
Yellowtail,MAB,F,1995,89.77709734670314,10,26
Yellowtail,MAB,F,1996,98.56309905170522,6,26
Yellowtail,MAB,F,1997,93.44470945036042,29,26
Yellowtail,MAB,F,1998,93.34286589383915,57,26
Yellowtail,MAB,F,1999,99.61326588811917,22,26
Yellowtail,MAB,F,2000,93.0246030097458,16,26
Yellowtail,MAB,F,2001,81.7802880051938,5,26
Yellowtail,MAB,F,2002,87.34780496568322,17,26
Yellowtail,MAB,F,2003,93.15004239050897,53,26
Yellowtail,MAB,F,2004,93.80689702977473,961,26
Yellowtail,MAB,F,2005,96.17512732476999,1539,26
Yellowtail,MAB,F,2006,93.13280368550664,34,26
Yellowtail,MAB,F,2007,90.69894020252467,7,26
Yellowtail,MAB,F,2008,93.14409183302254,106,26
Yellowtail,MAB,F,2009,93.27740867299559,77,26
Yellowtail,MAB,F,2010,92.10680733934745,126,26
Yellowtail,MAB,F,2011,94.32811986349556,55,26
Yellowtail,MAB,F,2012,89.1304985742438,103,26
Yellowtail,MAB,F,2013,89.49328397744509,34,26
Yellowtail,MAB,F,2014,94.52223390271718,15,26
Yellowtail,MAB,F,2015,89.24389126656004,4,26
Yellowtail,MAB,F,2016,93.32864407100679,22,26
Yellowtail,MAB,F,2018,95.04358510075963,6,26
Yellowtail,MAB,M,1992,99.64418805832052,8,25
Yellowtail,MAB,M,1993,94.69700217090039,9,25
Yellowtail,MAB,M,1994,106.44841030917355,11,25
Yellowtail,MAB,M,1995,95.73241745579733,12,25
Yellowtail,MAB,M,1996,99.75787906671334,6,25
Yellowtail,MAB,M,1997,98.0626901582673,30,25
Yellowtail,MAB,M,1998,99.72892491401674,29,25
Yellowtail,MAB,M,1999,103.87228314637025,20,25
Yellowtail,MAB,M,2000,97.77362394738702,14,25
Yellowtail,MAB,M,2001,92.63205432180727,5,25
Yellowtail,MAB,M,2002,92.93575440298437,16,25
Yellowtail,MAB,M,2003,98.66250499594739,53,25
Yellowtail,MAB,M,2004,99.70854123413623,788,25
Yellowtail,MAB,M,2005,99.45947517950856,1316,25
Yellowtail,MAB,M,2006,93.76672004735859,33,25
Yellowtail,MAB,M,2007,99.81301927484746,4,25
Yellowtail,MAB,M,2008,95.9957705300542,93,25
Yellowtail,MAB,M,2009,96.38845962813313,42,25
Yellowtail,MAB,M,2010,101.03912842511905,155,25
Yellowtail,MAB,M,2011,102.02734991658811,24,25
Yellowtail,MAB,M,2012,96.95992409095967,50,25
Yellowtail,MAB,M,2013,100.98268359018432,31,25
Yellowtail,MAB,M,2014,106.1022984357061,9,25
Yellowtail,MAB,M,2015,99.17214055758387,4,25
Yellowtail,MAB,M,2016,107.98333670252586,17,25
