Species,EPU,YEAR,MeanCond
Longhorn sculpin,SS,2023,1.059130333
Ocean pout,GB,1992,0.97874825
Ocean pout,GB,1993,0.954712596
Ocean pout,GB,1994,0.881207277
Ocean pout,GB,1995,1.032949646
Ocean pout,GB,1996,0.956374202
Ocean pout,GB,1997,0.979363981
Ocean pout,GB,1998,0.958370974
Ocean pout,GB,1999,0.936818381
Ocean pout,GB,2000,0.93069472
Ocean pout,GB,2001,0.951416656
Ocean pout,GB,2002,0.935412302
Ocean pout,GB,2003,0.977969296
Ocean pout,GB,2004,1.000383777
Ocean pout,GB,2005,0.990438587
Ocean pout,GB,2006,1.000480605
Ocean pout,GB,2007,0.993807047
Ocean pout,GB,2008,0.973846141
Ocean pout,GB,2009,0.960087458
Ocean pout,GB,2010,0.961586412
Ocean pout,GB,2011,0.976467697
Ocean pout,GB,2012,0.998868101
Ocean pout,GB,2013,1.017568737
Ocean pout,GB,2014,1.004617186
Ocean pout,GB,2015,1.018817791
Ocean pout,GB,2016,0.99430365
Ocean pout,GB,2018,1.063430325
Ocean pout,GB,2019,1.022631687
Ocean pout,GB,2021,0.977302582
Ocean pout,GB,2022,0.96840137
Ocean pout,GB,2023,1.02409299
Ocean pout,GOM,1992,1.025233484
Ocean pout,GOM,1993,1.005751843
Ocean pout,GOM,1994,0.983756327
Ocean pout,GOM,1995,0.965072923
Ocean pout,GOM,1996,1.037813307
Ocean pout,GOM,1997,0.961547462
Ocean pout,GOM,1998,1.003329256
Ocean pout,GOM,1999,1.002365128
Ocean pout,GOM,2000,0.994143516
Ocean pout,GOM,2001,0.983776443
Ocean pout,GOM,2002,0.914829946
Ocean pout,GOM,2003,1.029421918
Ocean pout,GOM,2004,1.022462242
Ocean pout,GOM,2005,1.101425312
Ocean pout,GOM,2006,1.010100396
Ocean pout,GOM,2007,1.001849786
Ocean pout,GOM,2008,1.041777071
Ocean pout,GOM,2009,1.105645809
Ocean pout,GOM,2010,1.085521116
Ocean pout,GOM,2011,1.049966711
Ocean pout,GOM,2012,1.049367811
Ocean pout,GOM,2013,1.047565488
Ocean pout,GOM,2014,1.069136206
Ocean pout,GOM,2015,1.020218378
Ocean pout,GOM,2016,1.015929785
Ocean pout,GOM,2018,1.041881783
Ocean pout,GOM,2019,1.001335127
Ocean pout,GOM,2021,1.031816604
Ocean pout,GOM,2022,1.000929084
Ocean pout,GOM,2023,0.986482136
Ocean pout,MAB,1992,1.119173067
Ocean pout,MAB,1993,0.982862144
Ocean pout,MAB,1994,1.038795267
Ocean pout,MAB,1995,0.940390108
Ocean pout,MAB,1996,1.008001558
Ocean pout,MAB,1997,1.007994749
Ocean pout,MAB,1998,0.939867386
Ocean pout,MAB,1999,0.995453474
Ocean pout,MAB,2003,1.042369466
Ocean pout,MAB,2004,1.144345655
Ocean pout,MAB,2005,1.047384939
Ocean pout,MAB,2006,0.94738687
Ocean pout,MAB,2009,1.031382035
Ocean pout,MAB,2010,1.083899461
Ocean pout,MAB,2011,1.055186532
Ocean pout,MAB,2012,1.072041483
Ocean pout,MAB,2013,1.076361023
Ocean pout,MAB,2014,1.148448731
Ocean pout,MAB,2015,1.062881967
Ocean pout,MAB,2016,1.14769638
Ocean pout,MAB,2018,1.199328174
Ocean pout,MAB,2019,1.090179576
Ocean pout,MAB,2021,1.140529549
Ocean pout,MAB,2022,1.119845564
Ocean pout,SS,1992,1.071943699
Ocean pout,SS,1993,1.069443828
Ocean pout,SS,1994,1.032939738
Ocean pout,SS,1995,0.959171948
Ocean pout,SS,1996,1.037278172
Ocean pout,SS,1999,1.126557922
Ocean pout,SS,2000,1.000931155
Ocean pout,SS,2001,1.036987842
Ocean pout,SS,2003,1.062212154
Ocean pout,SS,2004,1.089233758
Ocean pout,SS,2005,1.012903505
Ocean pout,SS,2006,1.082120952
Ocean pout,SS,2008,1.048292213
Ocean pout,SS,2009,1.084599465
Ocean pout,SS,2010,1.0485262
Ocean pout,SS,2011,1.087229635
Ocean pout,SS,2012,1.062033783
Ocean pout,SS,2013,1.068082065
Ocean pout,SS,2014,1.120550931
Ocean pout,SS,2015,1.114124999
Ocean pout,SS,2016,1.096967572
Ocean pout,SS,2018,0.992780757
Ocean pout,SS,2019,1.060903534
Ocean pout,SS,2021,1.105550822
Ocean pout,SS,2022,1.111646038
Ocean pout,SS,2023,1.084603266
Offshore hake,MAB,1997,0.994433809
Offshore hake,MAB,1998,1.022760618
Offshore hake,MAB,2001,1.022221498
Offshore hake,MAB,2003,1.042776408
Offshore hake,MAB,2004,1.051388762
Offshore hake,MAB,2005,1.002311881
Offshore hake,MAB,2006,0.881294937
Offshore hake,MAB,2007,1.174055933
Offshore hake,MAB,2008,1.099981887
Offshore hake,MAB,2009,1.065934719
Offshore hake,MAB,2010,1.055429169
Offshore hake,MAB,2011,1.051603552
Offshore hake,MAB,2012,1.043452525
Offshore hake,MAB,2013,1.059053033
Offshore hake,MAB,2014,1.028214671
Offshore hake,MAB,2015,1.096383198
Offshore hake,MAB,2016,1.060940006
Offshore hake,MAB,2018,0.999340046
Offshore hake,MAB,2019,0.986685439
Offshore hake,MAB,2021,0.993642205
Offshore hake,MAB,2022,1.070973442
Offshore hake,MAB,2023,1.068803228
Offshore hake,NA,1998,0.936123306
Offshore hake,NA,1999,0.975655249
Offshore hake,NA,2000,1.037363139
Offshore hake,NA,2001,1.114527813
Offshore hake,NA,2002,1.020366772
Offshore hake,NA,2003,1.08411074
Offshore hake,NA,2004,1.130141129
Offshore hake,NA,2006,1.012873343
Offshore hake,NA,2007,1.036022528
Offshore hake,NA,2008,0.970491924
Offshore hake,NA,2009,1.052141703
Offshore hake,NA,2010,1.039122295
Offshore hake,NA,2011,1.074170581
Offshore hake,NA,2012,1.032852889
Offshore hake,NA,2013,1.055286704
Offshore hake,NA,2014,1.053928855
Offshore hake,NA,2015,1.109386297
Offshore hake,NA,2016,1.047678737
Offshore hake,NA,2018,0.963618722
Offshore hake,NA,2019,0.973787502
Offshore hake,NA,2021,1.018923989
Offshore hake,NA,2022,1.051031613
Offshore hake,NA,2023,1.06080678
Pollock,GB,1992,0.957484617
Pollock,GB,1993,0.980765467
Pollock,GB,1994,1.022479995
Pollock,GB,1995,1.027916692
Pollock,GB,1996,0.974671991
Pollock,GB,1997,0.951149353
Pollock,GB,1998,0.997592004
Pollock,GB,1999,1.057017652
Pollock,GB,2001,0.945437121
Pollock,GB,2002,0.949727091
Pollock,GB,2003,1.013898921
Pollock,GB,2004,0.939979334
Pollock,GB,2009,1.010569789
Pollock,GB,2010,0.912426422
Pollock,GB,2011,1.029685399
Pollock,GB,2012,1.031132526
Pollock,GB,2013,1.074201133
Pollock,GB,2014,0.979921338
Pollock,GB,2015,0.975321128
Pollock,GB,2016,0.935600745
Pollock,GB,2018,0.979169813
Pollock,GB,2021,1.082436739
Pollock,GOM,1992,1.014651162
Pollock,GOM,1993,1.014381078
Pollock,GOM,1994,0.983246711
Pollock,GOM,1995,0.990127685
Pollock,GOM,1996,0.96387347
Pollock,GOM,1997,1.016783718
Pollock,GOM,1998,0.975485827
Pollock,GOM,1999,1.002924483
Pollock,GOM,2000,1.002261587
Pollock,GOM,2001,0.936647524
Pollock,GOM,2002,0.925553019
Pollock,GOM,2003,0.92911321
Pollock,GOM,2004,0.913091468
Pollock,GOM,2005,0.928571059
Pollock,GOM,2006,0.946811009
Pollock,GOM,2007,0.972951231
Pollock,GOM,2008,0.957437589
Pollock,GOM,2009,1.016655717
Pollock,GOM,2010,0.942796137
Pollock,GOM,2011,0.967832703
Pollock,GOM,2012,0.977323479
Pollock,GOM,2013,0.968080037
Pollock,GOM,2014,0.98096356
Pollock,GOM,2015,0.962743018
Pollock,GOM,2016,0.966413177
Pollock,GOM,2017,0.980988283
Pollock,GOM,2018,0.955033443
Pollock,GOM,2019,0.919437506
Pollock,GOM,2021,0.957317353
Pollock,GOM,2022,0.993366883
Pollock,GOM,2023,0.89110543
Pollock,SS,1992,0.987279451
Pollock,SS,1993,0.912646767
Pollock,SS,1994,1.0084217
Pollock,SS,1995,1.016656261
Pollock,SS,1996,0.995812555
Pollock,SS,1997,1.030721632
Pollock,SS,1998,0.957204857
Pollock,SS,1999,1.005740136
Pollock,SS,2000,0.949477662
Pollock,SS,2001,0.937153603
Pollock,SS,2002,0.95248182
Pollock,SS,2003,0.923133984
Pollock,SS,2004,0.938572775
Pollock,SS,2005,0.978678442
Pollock,SS,2006,0.941582711
Pollock,SS,2007,0.968898009
Pollock,SS,2008,0.942384838
Pollock,SS,2009,0.954707069
Pollock,SS,2010,1.020002037
Pollock,SS,2011,0.992598055
Pollock,SS,2012,0.973939925
Pollock,SS,2013,1.025664419
Pollock,SS,2014,1.00304163
Pollock,SS,2015,0.962061428
Pollock,SS,2016,0.974229646
Pollock,SS,2017,0.940994081
Pollock,SS,2018,1.030654567
Pollock,SS,2019,0.968663367
Pollock,SS,2021,0.942980067
Pollock,SS,2022,1.079369633
Pollock,SS,2023,0.926458218
Red hake,GB,1992,0.978725301
Red hake,GB,1993,0.972825445
Red hake,GB,1994,0.99356845
Red hake,GB,1995,1.000829067
Red hake,GB,1996,1.011721112
Red hake,GB,1997,1.018819617
Red hake,GB,1998,1.001374334
Red hake,GB,1999,1.005257348
Red hake,GB,2000,0.996994641
Red hake,GB,2001,0.963679953
Red hake,GB,2002,0.973530264
Red hake,GB,2003,1.006967324
Red hake,GB,2004,0.935754953
Red hake,GB,2005,0.999367964
Red hake,GB,2006,1.004672355
Red hake,GB,2007,1.00253028
Red hake,GB,2008,1.031456923
Red hake,GB,2009,0.963591258
Red hake,GB,2010,0.945010139
Red hake,GB,2011,0.996735085
Red hake,GB,2012,0.970660077
Red hake,GB,2013,1.030781948
Red hake,GB,2014,0.993570574
Red hake,GB,2015,1.016685195
Red hake,GB,2016,0.987808666
Red hake,GB,2017,0.975773068
Red hake,GB,2018,1.015488084
Red hake,GB,2019,1.000306584
Red hake,GB,2021,1.012145889
Red hake,GB,2022,0.999613504
Red hake,GB,2023,1.025121297
Red hake,GOM,1992,0.989000387
Red hake,GOM,1993,0.987786217
Red hake,GOM,1994,1.011645928
Red hake,GOM,1995,0.978784577
Red hake,GOM,1996,0.97518871
Red hake,GOM,1997,1.02116368
Red hake,GOM,1998,0.987173687
Red hake,GOM,1999,1.000738829
Red hake,GOM,2000,0.9754331
Red hake,GOM,2001,0.930769967
Red hake,GOM,2002,0.963372137
Red hake,GOM,2003,0.954845498
Red hake,GOM,2004,0.914089801
Red hake,GOM,2005,0.974557048
Red hake,GOM,2006,0.969794976
Red hake,GOM,2007,0.935505261
Red hake,GOM,2008,0.953715731
Red hake,GOM,2009,0.965935106
Red hake,GOM,2010,0.973019634
Red hake,GOM,2011,0.999001226
Red hake,GOM,2012,1.030992006
Red hake,GOM,2013,1.022175596
Red hake,GOM,2014,1.026215378
Red hake,GOM,2015,1.005538604
Red hake,GOM,2016,1.005124825
Red hake,GOM,2017,0.981143353
Red hake,GOM,2018,1.020428899
Red hake,GOM,2019,0.985041184
Red hake,GOM,2021,0.988274881
Red hake,GOM,2022,1.001218457
Red hake,GOM,2023,0.953579164
Red hake,MAB,1992,1.041003453
Red hake,MAB,1993,1.055167058
Red hake,MAB,1994,0.996763871
Red hake,MAB,1995,1.028198253
Red hake,MAB,1996,1.042148498
Red hake,MAB,1997,0.994809617
Red hake,MAB,1998,1.042576314
Red hake,MAB,1999,0.986357203
Red hake,MAB,2000,1.010372695
Red hake,MAB,2001,0.980920585
Red hake,MAB,2002,0.973167488
Red hake,MAB,2003,1.037257474
Red hake,MAB,2004,0.981108717
Red hake,MAB,2005,1.011517585
Red hake,MAB,2006,0.955741971
Red hake,MAB,2007,0.943634381
Red hake,MAB,2008,0.978075435
Red hake,MAB,2009,1.016021646
Red hake,MAB,2010,1.010187303
Red hake,MAB,2011,1.027658618
Red hake,MAB,2012,0.98673023
Red hake,MAB,2013,1.057551845
Red hake,MAB,2014,1.00565489
Red hake,MAB,2015,1.047246392
Red hake,MAB,2016,1.030754042
Red hake,MAB,2018,1.048823528
Red hake,MAB,2019,1.016506194
Red hake,MAB,2021,0.990256569
Red hake,MAB,2022,1.032671355
Red hake,MAB,2023,1.046213901
Red hake,SS,1992,0.983735995
Red hake,SS,1993,1.018323917
Red hake,SS,1994,0.999818028
Red hake,SS,1995,0.999707764
Red hake,SS,1996,0.979960724
Red hake,SS,1997,0.98379383
Red hake,SS,1998,1.036592223
Red hake,SS,1999,1.030126566
Red hake,SS,2000,0.986425379
Red hake,SS,2001,0.924036029
Red hake,SS,2002,0.969137821
Red hake,SS,2003,0.953274343
Red hake,SS,2004,0.93483478
Red hake,SS,2005,0.90195035
Red hake,SS,2006,0.974359086
Red hake,SS,2007,0.950189923
Red hake,SS,2008,0.99488393
Red hake,SS,2009,1.006025472
Red hake,SS,2010,1.024930702
Red hake,SS,2011,1.012346643
Red hake,SS,2012,1.061811622
Red hake,SS,2013,1.05254838
Red hake,SS,2014,1.010855462
Red hake,SS,2015,1.024359065
Red hake,SS,2016,1.020213622
Red hake,SS,2017,1.000704881
Red hake,SS,2018,0.981545779
Red hake,SS,2019,0.994937755
Red hake,SS,2021,1.03553568
Red hake,SS,2022,1.02282456
Red hake,SS,2023,0.965201896
Red hake,NA,1994,0.908450768
Red hake,NA,1995,0.932314175
Red hake,NA,1996,1.080828201
Red hake,NA,1999,1.060769327
Red hake,NA,2001,0.905964832
Red hake,NA,2002,0.851035727
Red hake,NA,2003,0.971417657
Red hake,NA,2004,0.982987427
Red hake,NA,2005,0.958444653
Red hake,NA,2007,0.940063419
Red hake,NA,2008,0.907012771
Red hake,NA,2009,0.988187348
Red hake,NA,2010,1.002352537
Red hake,NA,2011,0.985695863
Red hake,NA,2012,0.964160276
Red hake,NA,2013,1.029774294
Red hake,NA,2014,1.008530254
Red hake,NA,2015,1.00656061
Red hake,NA,2016,0.931167505
Red hake,NA,2017,0.936979893
Red hake,NA,2019,1.008483719
Red hake,NA,2021,0.998646504
Red hake,NA,2022,1.027239975
Red hake,NA,2023,1.05891937
Rosette skate,MAB,1996,1.018440109
Rosette skate,MAB,1999,0.992416567
Rosette skate,MAB,2000,1.048822833
Rosette skate,MAB,2001,0.910949527
Rosette skate,MAB,2002,1.012219419
Rosette skate,MAB,2003,1.002427599
Rosette skate,MAB,2004,0.989048812
Rosette skate,MAB,2005,0.988113646
Rosette skate,MAB,2006,0.99748481
Rosette skate,MAB,2007,0.960719234
Rosette skate,MAB,2008,0.951516843
Rosette skate,MAB,2009,0.966106551
Rosette skate,MAB,2010,0.942976413
Rosette skate,MAB,2011,1.006118773
Rosette skate,MAB,2012,0.97505769
Rosette skate,MAB,2013,1.020077752
Rosette skate,MAB,2014,1.001816498
Rosette skate,MAB,2015,1.01314196
Rosette skate,MAB,2016,0.992346034
Rosette skate,MAB,2018,0.985231193
Rosette skate,MAB,2019,1.007613466
Rosette skate,MAB,2021,1.038027348
Rosette skate,MAB,2022,0.993341812
Rosette skate,MAB,2023,0.990721642
Rosette skate,NA,1999,1.001617646
Rosette skate,NA,2001,0.962327186
Rosette skate,NA,2002,0.921641647
Rosette skate,NA,2003,1.139196138
Rosette skate,NA,2005,1.03792521
Rosette skate,NA,2006,0.926113397
Rosette skate,NA,2008,0.883082175
Rosette skate,NA,2009,0.912328304
Rosette skate,NA,2010,1.011808699
Rosette skate,NA,2011,1.002478241
Rosette skate,NA,2012,0.945986014
Rosette skate,NA,2013,0.989084862
Rosette skate,NA,2014,0.975490192
Rosette skate,NA,2015,1.017475255
Rosette skate,NA,2016,1.004544817
Rosette skate,NA,2018,1.037599739
Rosette skate,NA,2019,1.010440854
Rosette skate,NA,2021,1.014961248
Rosette skate,NA,2022,1.015930305
Rosette skate,NA,2023,0.984592817
Roughtail stingray,MAB,1997,0.936689091
Roughtail stingray,MAB,1998,0.971410209
Roughtail stingray,MAB,2000,0.832795283
Roughtail stingray,MAB,2001,0.930593014
Roughtail stingray,MAB,2002,1.066240876
Roughtail stingray,MAB,2003,0.883888283
Roughtail stingray,MAB,2004,0.922286955
Roughtail stingray,MAB,2005,0.92530803
Roughtail stingray,MAB,2006,0.917633321
Roughtail stingray,MAB,2007,0.919533724
Roughtail stingray,MAB,2008,0.900339168
Roughtail stingray,MAB,2009,0.890375001
Roughtail stingray,MAB,2010,0.913702821
Roughtail stingray,MAB,2011,0.909898549
Roughtail stingray,MAB,2012,0.91637752
Roughtail stingray,MAB,2013,0.890665872
Roughtail stingray,MAB,2014,0.922845652
Roughtail stingray,MAB,2015,0.9205277
Roughtail stingray,MAB,2016,0.89440536
Roughtail stingray,MAB,2018,0.877771315
Roughtail stingray,MAB,2019,0.892354767
Roughtail stingray,MAB,2021,0.805952701
Roughtail stingray,MAB,2022,0.813449364
Roughtail stingray,MAB,2023,0.78768911
Scup,GB,1992,0.979559997
Scup,GB,1993,0.848715436
Scup,GB,1994,0.796141815
Scup,GB,1995,0.98127757
Scup,GB,1996,0.933972106
Scup,GB,1998,0.966518014
Scup,GB,1999,0.995511652
Scup,GB,2000,0.954331917
Scup,GB,2001,0.911080181
Scup,GB,2002,0.780458651
Scup,GB,2003,0.874311639
Scup,GB,2004,0.90804308
Scup,GB,2005,0.875513979
Scup,GB,2006,0.843676134
Scup,GB,2007,0.935979096
Scup,GB,2008,0.923618934
Scup,GB,2009,0.908695971
Scup,GB,2010,0.919393339
Scup,GB,2011,0.893536202
Scup,GB,2012,0.91134461
Scup,GB,2013,0.948425336
Scup,GB,2014,0.914786697
Scup,GB,2015,0.994865793
Scup,GB,2016,0.931662256
Scup,GB,2018,0.910652337
Scup,GB,2019,0.922589882
Scup,GB,2021,0.910379831
Scup,GB,2022,0.948092217
Scup,GB,2023,0.918796972
Scup,GOM,1992,0.956309708
Scup,GOM,1993,0.884393583
Scup,GOM,1994,0.803767845
Scup,GOM,1996,0.918365438
Scup,GOM,1999,1.027460191
Scup,GOM,2000,0.96306294
Scup,GOM,2001,0.913762931
Scup,GOM,2002,0.863378766
Scup,GOM,2004,0.782152409
Scup,GOM,2005,0.698913654
Scup,GOM,2006,0.909607081
Scup,GOM,2007,0.978247786
Scup,GOM,2008,0.767659867
Scup,GOM,2009,0.907342676
Scup,GOM,2010,0.941041622
Scup,GOM,2011,0.921480607
Scup,GOM,2012,0.892686399
Scup,GOM,2013,0.944611999
Scup,GOM,2014,0.915367994
Scup,GOM,2015,0.936125796
Scup,GOM,2016,0.904164502
Scup,GOM,2017,0.874703044
Scup,GOM,2018,0.895052778
Scup,GOM,2019,0.968346548
Scup,GOM,2021,0.844241809
Scup,GOM,2022,0.905174293
Scup,MAB,1992,0.982894552
Scup,MAB,1993,0.999752457
Scup,MAB,1994,1.027399715
Scup,MAB,1995,1.039757328
Scup,MAB,1996,1.022887437
Scup,MAB,1997,1.000023717
Scup,MAB,1998,0.985512607
Scup,MAB,1999,0.991753385
Scup,MAB,2000,0.996053252
Scup,MAB,2001,0.932379046
Scup,MAB,2002,0.930978938
Scup,MAB,2003,0.950725767
Scup,MAB,2004,0.934078699
Scup,MAB,2005,0.931725305
Scup,MAB,2006,0.938707356
Scup,MAB,2007,0.943777093
Scup,MAB,2008,0.906070107
Scup,MAB,2009,0.954885143
Scup,MAB,2010,0.948720198
Scup,MAB,2011,0.95047729
Scup,MAB,2012,0.916484184
Scup,MAB,2013,0.951409013
Scup,MAB,2014,0.949673176
Scup,MAB,2015,0.987592564
Scup,MAB,2016,0.944632313
Scup,MAB,2018,0.916124263
Scup,MAB,2019,0.929726346
Scup,MAB,2021,0.897448478
Scup,MAB,2022,0.921975845
Scup,MAB,2023,0.917965508
Scup,NA,1992,0.939298196
Scup,NA,1993,0.976557878
Scup,NA,1994,1.026454815
Scup,NA,1995,1.066998449
Scup,NA,1996,0.940083278
Scup,NA,1997,0.970833371
Scup,NA,1998,0.935987515
Scup,NA,1999,0.922403641
Scup,NA,2000,0.956112419
Scup,NA,2001,0.924361264
Scup,NA,2002,0.915596266
Scup,NA,2003,1.057247873
Scup,NA,2004,0.832728726
Scup,NA,2005,0.935314313
Scup,NA,2006,0.925121402
Scup,NA,2007,0.963929616
Scup,NA,2008,0.903881435
Scup,NA,2009,0.934413865
Scup,NA,2010,0.963172654
Scup,NA,2011,0.950782278
Scup,NA,2012,0.935852092
Scup,NA,2013,0.984894452
Scup,NA,2014,0.894194719
Scup,NA,2015,0.891275208
Scup,NA,2016,0.887424426
Scup,NA,2018,1.011217274
Scup,NA,2019,0.98439842
Scup,NA,2021,0.905292489
Scup,NA,2022,0.956803557
Scup,NA,2023,1.026814671
Sea raven,GB,1992,0.887651586
Sea raven,GB,1993,0.960176494
Sea raven,GB,1994,0.974382815
Sea raven,GB,1995,1.00338127
Sea raven,GB,1996,1.055872636
Sea raven,GB,1997,1.026696315
Sea raven,GB,1999,0.981439752
Sea raven,GB,2000,0.999416605
Sea raven,GB,2001,0.954126949
Sea raven,GB,2002,0.974770575
Sea raven,GB,2003,0.994887531
Sea raven,GB,2004,0.994298662
Sea raven,GB,2005,0.931189836
Sea raven,GB,2006,0.974014962
Sea raven,GB,2007,0.92524401
Sea raven,GB,2008,0.975480167
Sea raven,GB,2009,0.971024136
Sea raven,GB,2010,1.004117085
Sea raven,GB,2011,0.968925589
Sea raven,GB,2012,0.948789491
Sea raven,GB,2013,0.900935161
Sea raven,GB,2014,1.023502315
Sea raven,GB,2015,0.990969914
Sea raven,GB,2016,1.001288814
Sea raven,GB,2017,0.936250508
Sea raven,GB,2018,0.90217426
Sea raven,GB,2019,0.954356444
Sea raven,GB,2021,1.012538277
Sea raven,GB,2022,0.927291481
Sea raven,GB,2023,1.015675599
Sea raven,GOM,1992,0.999879365
Sea raven,GOM,1993,0.922556023
Sea raven,GOM,1994,1.050470977
Sea raven,GOM,1995,1.004071239
Sea raven,GOM,1996,0.97520241
Sea raven,GOM,1997,1.152715048
Sea raven,GOM,1999,0.995788861
Sea raven,GOM,2000,1.002234907
Sea raven,GOM,2001,0.97653891
Sea raven,GOM,2002,0.96192297
Sea raven,GOM,2003,0.954707078
Sea raven,GOM,2004,1.006748621
Sea raven,GOM,2005,0.960379713
Sea raven,GOM,2006,1.036663331
Sea raven,GOM,2007,0.965237812
Sea raven,GOM,2008,0.949484401
Sea raven,GOM,2009,0.943898109
Sea raven,GOM,2010,0.876635033
Sea raven,GOM,2011,0.936343646
Sea raven,GOM,2012,0.994670215
Sea raven,GOM,2013,1.076533165
Sea raven,GOM,2014,0.964323244
Sea raven,GOM,2015,0.988034816
Sea raven,GOM,2016,0.991457565
Sea raven,GOM,2017,0.994529889
Sea raven,GOM,2018,0.998532073
Sea raven,GOM,2019,0.939332102
Sea raven,GOM,2021,0.968425106
Sea raven,GOM,2022,0.963447268
Sea raven,GOM,2023,0.991983679
Sea raven,SS,1992,0.956331194
Sea raven,SS,1993,0.95165951
Sea raven,SS,1994,1.065031874
Sea raven,SS,1995,0.968359194
Sea raven,SS,1996,0.992962636
Sea raven,SS,1997,0.874164669
Sea raven,SS,1999,1.006316466
Sea raven,SS,2000,0.943977422
Sea raven,SS,2001,0.890421181
Sea raven,SS,2002,0.978305888
Sea raven,SS,2003,0.94921748
Sea raven,SS,2004,1.015038786
Sea raven,SS,2005,1.009485333
Sea raven,SS,2006,0.986861592
Sea raven,SS,2007,0.939197536
Sea raven,SS,2008,1.034690155
Sea raven,SS,2009,0.947326546
Sea raven,SS,2010,0.925776713
Sea raven,SS,2011,0.982055494
Sea raven,SS,2012,0.951769525
Sea raven,SS,2013,1.090771821
Sea raven,SS,2014,0.894231967
Sea raven,SS,2015,0.972423917
Sea raven,SS,2016,0.985729717
Sea raven,SS,2017,1.064439501
Sea raven,SS,2018,0.845227865
Sea raven,SS,2019,0.977734377
Sea raven,SS,2021,0.876896808
Sea raven,SS,2022,1.02859497
Sea raven,SS,2023,1.05481626
Silver hake,GB,1992,0.984017759
Silver hake,GB,1993,0.923506897
Silver hake,GB,1994,0.983666042
Silver hake,GB,1995,1.006613274
Silver hake,GB,1996,0.981372022
Silver hake,GB,1997,1.025334565
Silver hake,GB,1998,0.981358822
Silver hake,GB,1999,1.008093177
Silver hake,GB,2000,1.007493378
Silver hake,GB,2001,0.951390155
Silver hake,GB,2002,0.966630688
Silver hake,GB,2003,0.991845177
Silver hake,GB,2004,0.944792899
Silver hake,GB,2005,0.961980709
Silver hake,GB,2006,0.97528072
Silver hake,GB,2007,0.981198522
Silver hake,GB,2008,0.964226359
Silver hake,GB,2009,0.972274263
Silver hake,GB,2010,1.021281056
Silver hake,GB,2011,1.000226167
Silver hake,GB,2012,0.979650262
Silver hake,GB,2013,1.045637982
Silver hake,GB,2014,1.00554014
Silver hake,GB,2015,1.005421077
Silver hake,GB,2016,1.018818199
Silver hake,GB,2017,0.979125417
Silver hake,GB,2018,0.980508627
Silver hake,GB,2019,1.007468679
Silver hake,GB,2021,1.027682203
Silver hake,GB,2022,1.002572427
Silver hake,GB,2023,1.03500003
Silver hake,GOM,1992,0.971787767
Silver hake,GOM,1993,0.977038376
Silver hake,GOM,1994,1.004567487
Silver hake,GOM,1995,0.997137426
Silver hake,GOM,1996,0.986002435
Silver hake,GOM,1997,1.053225743
Silver hake,GOM,1998,0.992962755
Silver hake,GOM,1999,1.012878553
Silver hake,GOM,2000,0.961064539
Silver hake,GOM,2001,0.973984167
Silver hake,GOM,2002,1.016467724
Silver hake,GOM,2003,0.968196857
Silver hake,GOM,2004,0.988044991
Silver hake,GOM,2005,1.019340851
Silver hake,GOM,2006,1.019499617
Silver hake,GOM,2007,0.994270746
Silver hake,GOM,2008,0.979797878
Silver hake,GOM,2009,0.994258818
Silver hake,GOM,2010,1.03377107
Silver hake,GOM,2011,1.048645863
Silver hake,GOM,2012,1.01160836
Silver hake,GOM,2013,1.01521973
Silver hake,GOM,2014,1.023368219
Silver hake,GOM,2015,1.04713832
Silver hake,GOM,2016,1.022742709
Silver hake,GOM,2017,0.985027533
Silver hake,GOM,2018,0.979808836
Silver hake,GOM,2019,1.006832157
Silver hake,GOM,2021,1.035008399
Silver hake,GOM,2022,0.985241196
Silver hake,GOM,2023,1.004080099
Silver hake,MAB,1992,1.065269607
Silver hake,MAB,1993,0.990765726
Silver hake,MAB,1994,1.02499689
Silver hake,MAB,1995,1.017214998
Silver hake,MAB,1996,1.039059558
Silver hake,MAB,1997,0.991888626
Silver hake,MAB,1998,1.013845525
Silver hake,MAB,1999,0.984204319
Silver hake,MAB,2000,1.052804656
Silver hake,MAB,2001,1.015808775
Silver hake,MAB,2002,1.03679206
Silver hake,MAB,2003,1.03855421
Silver hake,MAB,2004,0.99284433
Silver hake,MAB,2005,1.042064805
Silver hake,MAB,2006,0.963929334
Silver hake,MAB,2007,1.015688403
Silver hake,MAB,2008,0.968666888
Silver hake,MAB,2009,1.023121259
Silver hake,MAB,2010,1.014508868
Silver hake,MAB,2011,1.039912809
Silver hake,MAB,2012,1.003881641
Silver hake,MAB,2013,1.058818499
Silver hake,MAB,2014,1.01565004
Silver hake,MAB,2015,1.055801798
Silver hake,MAB,2016,1.039810772
Silver hake,MAB,2018,1.043659871
Silver hake,MAB,2019,1.01409371
Silver hake,MAB,2021,1.027146743
Silver hake,MAB,2022,1.040724535
Silver hake,MAB,2023,1.081973339
Silver hake,SS,1992,0.971808346
Silver hake,SS,1993,0.962111723
Silver hake,SS,1994,1.018307485
Silver hake,SS,1995,1.020920961
Silver hake,SS,1996,1.021271448
Silver hake,SS,1997,1.011628431
Silver hake,SS,1998,1.004583976
Silver hake,SS,1999,1.01604345
Silver hake,SS,2000,0.966868689
Silver hake,SS,2001,0.961998434
Silver hake,SS,2002,1.01015794
Silver hake,SS,2003,0.977758104
Silver hake,SS,2004,0.98246454
Silver hake,SS,2005,0.993191884
