decimal year,variable name,temperature
1998.0343,Tsfc_anom,0.4369
1998.154,Tsfc_anom,0.1323
1998.2464,Tsfc_anom,0.3607
1998.376,Tsfc_anom,-0.1865
1998.4267,Tsfc_anom,0.6483
1998.4708,Tsfc_anom,0.2251
1998.6072,Tsfc_anom,0.9831
1998.8095,Tsfc_anom,-0.831
1999.0492,Tsfc_anom,0.4181
1999.1451,Tsfc_anom,0.4024
1999.2684,Tsfc_anom,0.3703
1999.3928,Tsfc_anom,1.0779
1999.4653,Tsfc_anom,1.2775
1999.5891,Tsfc_anom,3.6774
1999.7963,Tsfc_anom,0.7976
1999.8787,Tsfc_anom,1.3278
1991.7636,Tsfc_anom,-0.0076
1977.8432,Tsfc_anom,0.072
1978.3809,Tsfc_anom,-1.1148
2003.64,Tsfc_anom,-0.2372
1978.6661,Tsfc_anom,-0.3785
1978.7808,Tsfc_anom,-1.2135
1978.8853,Tsfc_anom,0.6191
1979.6532,Tsfc_anom,-0.3529
2000.4211,Tsfc_anom,0.4766
2000.7497,Tsfc_anom,-0.0569
2001.4156,Tsfc_anom,0.3246
2001.4593,Tsfc_anom,2.5829
2001.7355,Tsfc_anom,0.0091
2002.734,Tsfc_anom,1.2069
2002.857,Tsfc_anom,0.4962
2003.0823,Tsfc_anom,-0.5008
2003.2671,Tsfc_anom,-0.5057
2003.401,Tsfc_anom,-0.6601
2003.7253,Tsfc_anom,-0.5864
2003.8421,Tsfc_anom,0.591
2004.7456,Tsfc_anom,-0.8718
2005.0925,Tsfc_anom,-0.8688
2005.7328,Tsfc_anom,-0.3633
2006.0933,Tsfc_anom,0.7762
2006.7405,Tsfc_anom,0.314
2007.4131,Tsfc_anom,1.1796
2007.6443,Tsfc_anom,-0.0604
2007.8068,Tsfc_anom,-0.0349
2008.0886,Tsfc_anom,-0.0617
2008.6425,Tsfc_anom,-0.6063
2008.7358,Tsfc_anom,0.0146
2008.8559,Tsfc_anom,0.4029
2009.1043,Tsfc_anom,-0.5105
2009.4286,Tsfc_anom,0.557
2009.6518,Tsfc_anom,-0.0571
2009.7499,Tsfc_anom,-0.6597
2009.8706,Tsfc_anom,0.7416
2010.1239,Tsfc_anom,-0.1972
2010.4241,Tsfc_anom,1.3709
2010.6608,Tsfc_anom,1.4734
2010.7527,Tsfc_anom,-0.2983
2010.9011,Tsfc_anom,0.2978
2011.1173,Tsfc_anom,0.5053
2011.4521,Tsfc_anom,0.8024
2011.7399,Tsfc_anom,0.6363
2011.8724,Tsfc_anom,0.6664
2011.9242,Tsfc_anom,2.1461
2012.1103,Tsfc_anom,1.788
2012.3527,Tsfc_anom,2.1448
1979.3892,Tsfc_anom,0.6283
1980.4455,Tsfc_anom,-0.7719
1981.4326,Tsfc_anom,0.5511
1982.3896,Tsfc_anom,-0.7376
1982.8971,Tsfc_anom,0.698
1983.0667,Tsfc_anom,1.2074
1983.9351,Tsfc_anom,-0.174
1984.0608,Tsfc_anom,-0.3612
1984.9061,Tsfc_anom,0.621
1985.054,Tsfc_anom,0.2853
1985.2629,Tsfc_anom,0.7692
1985.7062,Tsfc_anom,-0.423
1985.9031,Tsfc_anom,1.1403
1986.0839,Tsfc_anom,0.2715
1986.4107,Tsfc_anom,-0.217
1986.7104,Tsfc_anom,-1.2462
1986.8976,Tsfc_anom,0.0892
1987.0976,Tsfc_anom,0.0134
1987.382,Tsfc_anom,-0.475
1987.6794,Tsfc_anom,-0.9023
1987.9191,Tsfc_anom,-1.2121
1988.8585,Tsfc_anom,-0.5895
1989.041,Tsfc_anom,-1.106
1989.8662,Tsfc_anom,0.5686
1989.9412,Tsfc_anom,-1.4264
1990.0267,Tsfc_anom,-1.9118
1990.1588,Tsfc_anom,-0.1974
1990.3281,Tsfc_anom,0.5868
1990.3659,Tsfc_anom,0.5892
1990.7657,Tsfc_anom,0.4363
1990.8446,Tsfc_anom,0.3897
1990.9321,Tsfc_anom,-0.2176
1991.0261,Tsfc_anom,0.6013
1991.1212,Tsfc_anom,0.5072
1991.2465,Tsfc_anom,0.3962
1991.7634,Tsfc_anom,-0.2443
1991.8627,Tsfc_anom,-0.6633
1991.9429,Tsfc_anom,-0.1569
1992.0346,Tsfc_anom,-0.028
1992.0968,Tsfc_anom,-0.6248
1992.1763,Tsfc_anom,-0.3231
1992.4953,Tsfc_anom,-0.742
1992.8374,Tsfc_anom,-0.874
1992.9494,Tsfc_anom,-0.8893
1993.0325,Tsfc_anom,-0.8344
1993.7591,Tsfc_anom,-0.5543
1993.853,Tsfc_anom,-0.4111
1993.9315,Tsfc_anom,0.2719
1994.0346,Tsfc_anom,-0.9973
1994.1408,Tsfc_anom,-0.7457
1994.2739,Tsfc_anom,-0.1893
1994.4844,Tsfc_anom,0.0203
1994.6318,Tsfc_anom,0.3024
1998.8678,Tsfc_anom,-0.5523
1999.2637,Tsfc_anom,0.5324
1995.1247,Tsfc_anom,0.6379
1995.211,Tsfc_anom,0.5532
1995.2929,Tsfc_anom,0.0133
1996.0403,Tsfc_anom,-0.5558
1996.1345,Tsfc_anom,-0.295
1996.2886,Tsfc_anom,-0.5528
1999.2072,Tsfc_anom,0.3042
1980.341,Tsfc_anom,-0.1276
1980.5887,Tsfc_anom,0.7507
2013.6553,Tsfc_anom,0.1413
2013.4473,Tsfc_anom,1.201
2013.8851,Tsfc_anom,0.5887
2014.1704,Tsfc_anom,0.3431
2014.291,Tsfc_anom,0.8691
2015.8057,Tsfc_anom,0.8359
2016.4184,Tsfc_anom,1.3838
2017.4066,Tsfc_anom,0.4242
2017.8393,Tsfc_anom,2.2565
2008.2802,Tsfc_anom,0.0528
2008.4179,Tsfc_anom,-0.0864
2008.7786,Tsfc_anom,0.0906
2009.2841,Tsfc_anom,0.0824
2009.819,Tsfc_anom,-0.5451
2010.2819,Tsfc_anom,1.2038
2010.821,Tsfc_anom,0.1509
2011.274,Tsfc_anom,0.4135
2011.795,Tsfc_anom,1.0113
2012.2718,Tsfc_anom,1.9854
2012.4505,Tsfc_anom,1.9117
2012.628,Tsfc_anom,2.8107
2012.7806,Tsfc_anom,1.9776
2013.2823,Tsfc_anom,1.0111
2013.8147,Tsfc_anom,0.6224
2014.3435,Tsfc_anom,0.421
2014.791,Tsfc_anom,1.3113
2015.2819,Tsfc_anom,-0.0423
2015.4023,Tsfc_anom,1.2052
2015.7639,Tsfc_anom,1.3082
2016.3811,Tsfc_anom,1.0125
2016.7814,Tsfc_anom,1.7319
2017.1354,Tsfc_anom,1.3076
2017.296,Tsfc_anom,0.8009
1998.651,Tsfc_anom,0.0122
1999.6502,Tsfc_anom,1.4521
1995.372,Tsfc_anom,-0.2768
1995.4745,Tsfc_anom,-0.985
1995.553,Tsfc_anom,-1.083
1977.917,Tsfc_anom,0.4412
1981.2639,Tsfc_anom,-0.0862
2002.6433,Tsfc_anom,1.9841
1996.214,Tsfc_anom,-0.2855
1997.1308,Tsfc_anom,0.0372
1997.2215,Tsfc_anom,0.0016
1997.3181,Tsfc_anom,-0.5046
1997.3682,Tsfc_anom,-0.4875
1998.1178,Tsfc_anom,-0.0724
1998.2183,Tsfc_anom,0.2837
1998.3022,Tsfc_anom,0.3015
1999.1287,Tsfc_anom,0.8024
1999.3043,Tsfc_anom,0.4076
1991.6244,Tsfc_anom,-0.643
1992.6318,Tsfc_anom,-0.9667
1993.6288,Tsfc_anom,-1.1263
2012.7195,Tsfc_anom,1.2381
2012.8505,Tsfc_anom,1.9866
2013.1423,Tsfc_anom,1.3453
2014.8481,Tsfc_anom,0.6481
2016.6276,Tsfc_anom,1.0273
2017.838,Tsfc_anom,1.2359
1995.6436,Tsfc_anom,1.4237
1996.4313,Tsfc_anom,-0.4918
2008.583,Tsfc_anom,1.3195
2009.4764,Tsfc_anom,0.2549
2010.4671,Tsfc_anom,1.0166
2011.449,Tsfc_anom,0.1421
2012.4977,Tsfc_anom,1.8754
2013.5211,Tsfc_anom,2.0994
2014.541,Tsfc_anom,0.0934
2015.4309,Tsfc_anom,1.086
2016.4527,Tsfc_anom,1.8557
2017.4391,Tsfc_anom,0.2189
1995.3635,Tsfc_anom,-0.3178
1980.1737,Tsfc_anom,-0.6381
1977.6098,Tsfc_anom,-0.8768
1999.427,Tsfc_ref,10.2214
2000.2839,Tsfc_ref,10.2214
2000.4853,Tsfc_ref,10.2214
2000.6086,Tsfc_ref,10.2214
2000.7519,Tsfc_ref,10.2214
2000.8628,Tsfc_ref,10.2214
2001.1385,Tsfc_ref,10.2214
2001.2698,Tsfc_ref,10.2214
2001.5914,Tsfc_ref,10.2214
2001.6428,Tsfc_ref,10.2214
2001.7523,Tsfc_ref,10.2214
2001.8576,Tsfc_ref,10.2214
2002.2686,Tsfc_ref,10.2214
2002.414,Tsfc_ref,10.2214
2002.6036,Tsfc_ref,10.2214
2002.6516,Tsfc_ref,10.2214
2002.7687,Tsfc_ref,10.2214
2003.6477,Tsfc_ref,10.2214
2003.7577,Tsfc_ref,10.2214
2003.8554,Tsfc_ref,10.2214
2004.2584,Tsfc_ref,10.2214
2004.421,Tsfc_ref,10.2214
2004.5754,Tsfc_ref,10.2214
2004.6513,Tsfc_ref,10.2214
2004.7757,Tsfc_ref,10.2214
2004.8666,Tsfc_ref,10.2214
2005.2606,Tsfc_ref,10.2214
2005.4195,Tsfc_ref,10.2214
2005.5834,Tsfc_ref,10.2214
2005.6311,Tsfc_ref,10.2214
2005.7822,Tsfc_ref,10.2214
2005.8714,Tsfc_ref,10.2214
2006.2524,Tsfc_ref,10.2214
2006.438,Tsfc_ref,10.2214
2006.5904,Tsfc_ref,10.2214
2006.6485,Tsfc_ref,10.2214
2006.7561,Tsfc_ref,10.2214
2007.2664,Tsfc_ref,10.2214
2007.5923,Tsfc_ref,10.2214
2007.7749,Tsfc_ref,10.2214
2008.2886,Tsfc_ref,10.2214
1978.5313,Tsfc_ref,10.2214
1979.5277,Tsfc_ref,10.2214
1979.8101,Tsfc_ref,10.2214
1980.2375,Tsfc_ref,10.2214
1980.8015,Tsfc_ref,10.2214
1980.9594,Tsfc_ref,10.2214
1981.1797,Tsfc_ref,10.2214
1981.924,Tsfc_ref,10.2214
1982.181,Tsfc_ref,10.2214
1983.4464,Tsfc_ref,10.2214
1984.3984,Tsfc_ref,10.2214
1985.3644,Tsfc_ref,10.2214
1988.9328,Tsfc_ref,10.2214
1992.2541,Tsfc_ref,10.2214
1992.3994,Tsfc_ref,10.2214
1992.7782,Tsfc_ref,10.2214
1993.272,Tsfc_ref,10.2214
1994.4295,Tsfc_ref,10.2214
1994.5311,Tsfc_ref,10.2214
1994.6539,Tsfc_ref,10.2214
1994.7742,Tsfc_ref,10.2214
1994.8708,Tsfc_ref,10.2214
1995.0337,Tsfc_ref,10.2214
1995.1593,Tsfc_ref,10.2214
1995.2783,Tsfc_ref,10.2214
1995.367,Tsfc_ref,10.2214
1995.4415,Tsfc_ref,10.2214
1995.5365,Tsfc_ref,10.2214
1995.5812,Tsfc_ref,10.2214
1995.7566,Tsfc_ref,10.2214
1996.1566,Tsfc_ref,10.2214
1996.3,Tsfc_ref,10.2214
1996.3633,Tsfc_ref,10.2214
1996.4018,Tsfc_ref,10.2214
1996.4379,Tsfc_ref,10.2214
1996.4749,Tsfc_ref,10.2214
1996.6421,Tsfc_ref,10.2214
1996.6713,Tsfc_ref,10.2214
1996.7825,Tsfc_ref,10.2214
1996.8641,Tsfc_ref,10.2214
1997.1537,Tsfc_ref,10.2214
1997.2562,Tsfc_ref,10.2214
1997.3944,Tsfc_ref,10.2214
1997.4761,Tsfc_ref,10.2214
1997.6124,Tsfc_ref,10.2214
1997.7868,Tsfc_ref,10.2214
1998.0343,Tsfc_ref,10.2214
1998.154,Tsfc_ref,10.2214
1998.2464,Tsfc_ref,10.2214
1998.376,Tsfc_ref,10.2214
1998.4267,Tsfc_ref,10.2214
1998.4708,Tsfc_ref,10.2214
1998.6072,Tsfc_ref,10.2214
1998.8095,Tsfc_ref,10.2214
1999.0492,Tsfc_ref,10.2214
1999.1451,Tsfc_ref,10.2214
1999.2684,Tsfc_ref,10.2214
1999.3928,Tsfc_ref,10.2214
1999.4653,Tsfc_ref,10.2214
1999.5891,Tsfc_ref,10.2214
1999.7963,Tsfc_ref,10.2214
1999.8787,Tsfc_ref,10.2214
1991.7636,Tsfc_ref,10.2214
1977.8432,Tsfc_ref,10.2214
1978.3809,Tsfc_ref,10.2214
2003.64,Tsfc_ref,10.2214
1978.6661,Tsfc_ref,10.2214
1978.7808,Tsfc_ref,10.2214
1978.8853,Tsfc_ref,10.2214
1979.6532,Tsfc_ref,10.2214
2000.4211,Tsfc_ref,10.2214
2000.7497,Tsfc_ref,10.2214
2001.4156,Tsfc_ref,10.2214
2001.4593,Tsfc_ref,10.2214
2001.7355,Tsfc_ref,10.2214
2002.734,Tsfc_ref,10.2214
2002.857,Tsfc_ref,10.2214
2003.0823,Tsfc_ref,10.2214
2003.2671,Tsfc_ref,10.2214
2003.401,Tsfc_ref,10.2214
2003.7253,Tsfc_ref,10.2214
2003.8421,Tsfc_ref,10.2214
2004.7456,Tsfc_ref,10.2214
2005.0925,Tsfc_ref,10.2214
2005.7328,Tsfc_ref,10.2214
2006.0933,Tsfc_ref,10.2214
2006.7405,Tsfc_ref,10.2214
2007.4131,Tsfc_ref,10.2214
2007.6443,Tsfc_ref,10.2214
2007.8068,Tsfc_ref,10.2214
2008.0886,Tsfc_ref,10.2214
2008.6425,Tsfc_ref,10.2214
2008.7358,Tsfc_ref,10.2214
2008.8559,Tsfc_ref,10.2214
2009.1043,Tsfc_ref,10.2214
2009.4286,Tsfc_ref,10.2214
2009.6518,Tsfc_ref,10.2214
2009.7499,Tsfc_ref,10.2214
2009.8706,Tsfc_ref,10.2214
2010.1239,Tsfc_ref,10.2214
2010.4241,Tsfc_ref,10.2214
2010.6608,Tsfc_ref,10.2214
2010.7527,Tsfc_ref,10.2214
2010.9011,Tsfc_ref,10.2214
2011.1173,Tsfc_ref,10.2214
2011.4521,Tsfc_ref,10.2214
2011.7399,Tsfc_ref,10.2214
2011.8724,Tsfc_ref,10.2214
2011.9242,Tsfc_ref,10.2214
2012.1103,Tsfc_ref,10.2214
2012.3527,Tsfc_ref,10.2214
1979.3892,Tsfc_ref,10.2214
1980.4455,Tsfc_ref,10.2214
1981.4326,Tsfc_ref,10.2214
1982.3896,Tsfc_ref,10.2214
1982.8971,Tsfc_ref,10.2214
1983.0667,Tsfc_ref,10.2214
1983.9351,Tsfc_ref,10.2214
1984.0608,Tsfc_ref,10.2214
1984.9061,Tsfc_ref,10.2214
1985.054,Tsfc_ref,10.2214
1985.2629,Tsfc_ref,10.2214
1985.7062,Tsfc_ref,10.2214
1985.9031,Tsfc_ref,10.2214
1986.0839,Tsfc_ref,10.2214
1986.4107,Tsfc_ref,10.2214
1986.7104,Tsfc_ref,10.2214
1986.8976,Tsfc_ref,10.2214
1987.0976,Tsfc_ref,10.2214
1987.382,Tsfc_ref,10.2214
1987.6794,Tsfc_ref,10.2214
1987.9191,Tsfc_ref,10.2214
1988.8585,Tsfc_ref,10.2214
1989.041,Tsfc_ref,10.2214
1989.8662,Tsfc_ref,10.2214
1989.9412,Tsfc_ref,10.2214
1990.0267,Tsfc_ref,10.2214
1990.1588,Tsfc_ref,10.2214
1990.3281,Tsfc_ref,10.2214
1990.3659,Tsfc_ref,10.2214
1990.7657,Tsfc_ref,10.2214
1990.8446,Tsfc_ref,10.2214
1990.9321,Tsfc_ref,10.2214
1991.0261,Tsfc_ref,10.2214
1991.1212,Tsfc_ref,10.2214
1991.2465,Tsfc_ref,10.2214
1991.7634,Tsfc_ref,10.2214
1991.8627,Tsfc_ref,10.2214
1991.9429,Tsfc_ref,10.2214
1992.0346,Tsfc_ref,10.2214
1992.0968,Tsfc_ref,10.2214
1992.1763,Tsfc_ref,10.2214
1992.4953,Tsfc_ref,10.2214
1992.8374,Tsfc_ref,10.2214
1992.9494,Tsfc_ref,10.2214
1993.0325,Tsfc_ref,10.2214
1993.7591,Tsfc_ref,10.2214
1993.853,Tsfc_ref,10.2214
1993.9315,Tsfc_ref,10.2214
1994.0346,Tsfc_ref,10.2214
1994.1408,Tsfc_ref,10.2214
1994.2739,Tsfc_ref,10.2214
1994.4844,Tsfc_ref,10.2214
1994.6318,Tsfc_ref,10.2214
1998.8678,Tsfc_ref,10.2214
1999.2637,Tsfc_ref,10.2214
1995.1247,Tsfc_ref,10.2214
1995.211,Tsfc_ref,10.2214
1995.2929,Tsfc_ref,10.2214
1996.0403,Tsfc_ref,10.2214
1996.1345,Tsfc_ref,10.2214
1996.2886,Tsfc_ref,10.2214
1999.2072,Tsfc_ref,10.2214
1980.341,Tsfc_ref,10.2214
1980.5887,Tsfc_ref,10.2214
2013.6553,Tsfc_ref,10.2214
2013.4473,Tsfc_ref,10.2214
2013.8851,Tsfc_ref,10.2214
2014.1704,Tsfc_ref,10.2214
2014.291,Tsfc_ref,10.2214
2015.8057,Tsfc_ref,10.2214
2016.4184,Tsfc_ref,10.2214
2017.4066,Tsfc_ref,10.2214
2017.8393,Tsfc_ref,10.2214
2008.2802,Tsfc_ref,10.2214
2008.4179,Tsfc_ref,10.2214
2008.7786,Tsfc_ref,10.2214
2009.2841,Tsfc_ref,10.2214
2009.819,Tsfc_ref,10.2214
2010.2819,Tsfc_ref,10.2214
2010.821,Tsfc_ref,10.2214
2011.274,Tsfc_ref,10.2214
2011.795,Tsfc_ref,10.2214
2012.2718,Tsfc_ref,10.2214
2012.4505,Tsfc_ref,10.2214
2012.628,Tsfc_ref,10.2214
2012.7806,Tsfc_ref,10.2214
2013.2823,Tsfc_ref,10.2214
2013.8147,Tsfc_ref,10.2214
2014.3435,Tsfc_ref,10.2214
2014.791,Tsfc_ref,10.2214
2015.2819,Tsfc_ref,10.2214
2015.4023,Tsfc_ref,10.2214
2015.7639,Tsfc_ref,10.2214
2016.3811,Tsfc_ref,10.2214
2016.7814,Tsfc_ref,10.2214
2017.1354,Tsfc_ref,10.2214
2017.296,Tsfc_ref,10.2214
1998.651,Tsfc_ref,10.2214
1999.6502,Tsfc_ref,10.2214
1995.372,Tsfc_ref,10.2214
1995.4745,Tsfc_ref,10.2214
1995.553,Tsfc_ref,10.2214
1977.917,Tsfc_ref,10.2214
1981.2639,Tsfc_ref,10.2214
2002.6433,Tsfc_ref,10.2214
1996.214,Tsfc_ref,10.2214
1997.1308,Tsfc_ref,10.2214
1997.2215,Tsfc_ref,10.2214
1997.3181,Tsfc_ref,10.2214
1997.3682,Tsfc_ref,10.2214
1998.1178,Tsfc_ref,10.2214
1998.2183,Tsfc_ref,10.2214
1998.3022,Tsfc_ref,10.2214
1999.1287,Tsfc_ref,10.2214
1999.3043,Tsfc_ref,10.2214
1991.6244,Tsfc_ref,10.2214
1992.6318,Tsfc_ref,10.2214
1993.6288,Tsfc_ref,10.2214
2012.7195,Tsfc_ref,10.2214
2012.8505,Tsfc_ref,10.2214
2013.1423,Tsfc_ref,10.2214
2014.8481,Tsfc_ref,10.2214
2016.6276,Tsfc_ref,10.2214
2017.838,Tsfc_ref,10.2214
1995.6436,Tsfc_ref,10.2214
1996.4313,Tsfc_ref,10.2214
2008.583,Tsfc_ref,10.2214
2009.4764,Tsfc_ref,10.2214
2010.4671,Tsfc_ref,10.2214
2011.449,Tsfc_ref,10.2214
2012.4977,Tsfc_ref,10.2214
2013.5211,Tsfc_ref,10.2214
2014.541,Tsfc_ref,10.2214
2015.4309,Tsfc_ref,10.2214
2016.4527,Tsfc_ref,10.2214
2017.4391,Tsfc_ref,10.2214
1995.3635,Tsfc_ref,10.2214
1980.1737,Tsfc_ref,10.2214
1977.6098,Tsfc_ref,10.2214
1999.427,Tbot_anom,0.7082
2000.2836,Tbot_anom,1.4009
2000.4853,Tbot_anom,-0.0001
2000.6086,Tbot_anom,-0.3341
2000.7519,Tbot_anom,0.14
2000.8628,Tbot_anom,-0.3699
2001.1385,Tbot_anom,0.2911
2001.2698,Tbot_anom,0.198
2001.5914,Tbot_anom,-1.3014
2001.6428,Tbot_anom,1.3826
2001.7523,Tbot_anom,0.4393
2001.8576,Tbot_anom,1.2538
2002.2686,Tbot_anom,1.2876
2002.414,Tbot_anom,1.0789
2002.6036,Tbot_anom,-0.3726
2002.652,Tbot_anom,0.4845
2002.769,Tbot_anom,1.2106
2003.6477,Tbot_anom,-1.7952
2003.7577,Tbot_anom,-0.5651
2003.8553,Tbot_anom,0.7565
2004.2584,Tbot_anom,-0.8982
2004.421,Tbot_anom,-0.9681
2004.5754,Tbot_anom,-2.5241
2004.6513,Tbot_anom,-0.2417
2004.7756,Tbot_anom,-0.8564
2004.8667,Tbot_anom,-0.8224
2005.2604,Tbot_anom,-0.6638
2005.4195,Tbot_anom,-0.8131
2005.5834,Tbot_anom,-2.0347
2005.6308,Tbot_anom,0.6235
2005.7822,Tbot_anom,-0.128
2005.8714,Tbot_anom,-0.2885
2006.2524,Tbot_anom,0.1581
2006.438,Tbot_anom,0.3616
2006.59,Tbot_anom,-0.5716
2006.6485,Tbot_anom,1.5904
2006.7559,Tbot_anom,0.1658
2007.2662,Tbot_anom,-0.1813
2007.5918,Tbot_anom,-1.2555
2007.7749,Tbot_anom,-0.3347
2008.2886,Tbot_anom,0.2391
1978.5315,Tbot_anom,0.383
1979.5276,Tbot_anom,0.4974
1979.8101,Tbot_anom,-0.1068
1980.2374,Tbot_anom,-0.7271
1980.8007,Tbot_anom,-0.0786
1980.9587,Tbot_anom,-1.0868
1981.1816,Tbot_anom,-0.2243
1981.925,Tbot_anom,-0.5848
1982.1809,Tbot_anom,-0.8691
1983.4464,Tbot_anom,-0.5103
1984.3984,Tbot_anom,-0.3176
1985.3642,Tbot_anom,0.4815
1988.9327,Tbot_anom,-0.5284
1992.2545,Tbot_anom,-0.7944
1992.3986,Tbot_anom,-2.5542
1992.7783,Tbot_anom,-0.5581
1993.272,Tbot_anom,-0.9109
1994.429,Tbot_anom,0.2242
1994.5312,Tbot_anom,-0.26
1994.7742,Tbot_anom,0.2977
1994.8728,Tbot_anom,0.9909
1995.0337,Tbot_anom,1.2669
1995.1593,Tbot_anom,0.089
1995.2783,Tbot_anom,0.1126
1995.367,Tbot_anom,0.4038
1995.4412,Tbot_anom,-0.3653
1995.5363,Tbot_anom,0.5921
1995.5812,Tbot_anom,0.2805
1995.7566,Tbot_anom,1.9559
1996.1567,Tbot_anom,-0.1532
1996.2999,Tbot_anom,-0.676
1996.364,Tbot_anom,-0.5554
1996.402,Tbot_anom,-0.5403
1996.4384,Tbot_anom,-0.4126
1996.4754,Tbot_anom,-0.216
1996.6421,Tbot_anom,-2.0533
1996.6713,Tbot_anom,-0.0636
1996.7825,Tbot_anom,-1.8744
1996.8647,Tbot_anom,-1.5029
1997.1537,Tbot_anom,0.1603
1997.2563,Tbot_anom,-0.1904
1997.3944,Tbot_anom,-0.6545
1997.4758,Tbot_anom,0.2607
1997.6124,Tbot_anom,0.5384
1997.7868,Tbot_anom,-0.2072
1998.0341,Tbot_anom,0.6394
1998.1539,Tbot_anom,0.2496
1998.2463,Tbot_anom,0.2975
1998.3762,Tbot_anom,-0.1542
1998.4267,Tbot_anom,0.1352
1998.4705,Tbot_anom,0.1723
1998.6072,Tbot_anom,-0.7648
1998.8072,Tbot_anom,-1.1367
1999.0492,Tbot_anom,0.7219
1999.1446,Tbot_anom,0.5451
1999.2684,Tbot_anom,0.2356
1999.3926,Tbot_anom,0.4001
1999.4653,Tbot_anom,1.0184
1999.5891,Tbot_anom,0.912
1999.7963,Tbot_anom,1.4596
1999.8787,Tbot_anom,1.799
1991.7629,Tbot_anom,-1.7683
1977.843,Tbot_anom,0.2103
1978.3805,Tbot_anom,-1.1499
2003.6399,Tbot_anom,-0.1783
1978.6661,Tbot_anom,-0.9017
1978.7812,Tbot_anom,-0.4398
1978.8856,Tbot_anom,0.5833
1979.6532,Tbot_anom,0.547
2000.4211,Tbot_anom,1.1821
2000.7497,Tbot_anom,-0.3333
2001.4156,Tbot_anom,0.4241
2001.4597,Tbot_anom,-0.6974
2001.7361,Tbot_anom,0.3966
2002.7343,Tbot_anom,0.8958
2002.857,Tbot_anom,0.7926
2003.0823,Tbot_anom,-0.5081
2003.2671,Tbot_anom,-0.5283
2003.401,Tbot_anom,-0.1565
