Species,EPU,YEAR,MeanCond,nCond,n
Spiny dogfish,GOM,2006,1.025640781,338,29
Spiny dogfish,GOM,2007,1.021853133,228,29
Spiny dogfish,GOM,2008,0.989853062,185,29
Spiny dogfish,GOM,2009,0.975064559,71,29
Spiny dogfish,GOM,2010,0.945922964,40,29
Spiny dogfish,GOM,2011,0.965366586,146,29
Spiny dogfish,GOM,2012,0.98703138,128,29
Spiny dogfish,GOM,2013,0.98489047,92,29
Spiny dogfish,GOM,2014,1.002705293,74,29
Spiny dogfish,GOM,2015,1.028902731,91,29
Spiny dogfish,GOM,2016,1.018077807,148,29
Spiny dogfish,GOM,2017,0.991130911,67,29
Spiny dogfish,GOM,2018,1.027239783,56,29
Spiny dogfish,GOM,2019,0.9984581,79,29
Spiny dogfish,GOM,2021,0.990791591,113,29
Summer flounder,GOM,1992,1.040452776,6,20
Summer flounder,GOM,1993,1.096833388,3,20
Summer flounder,GOM,1994,0.936543637,3,20
Summer flounder,GOM,1997,1.023053759,5,20
Summer flounder,GOM,2000,1.063695514,4,20
Summer flounder,GOM,2001,0.996112372,4,20
Summer flounder,GOM,2002,1.067954716,12,20
Summer flounder,GOM,2004,1.037511704,3,20
Summer flounder,GOM,2006,1.104936043,8,20
Summer flounder,GOM,2007,1.118267036,3,20
Summer flounder,GOM,2008,1.054889011,10,20
Summer flounder,GOM,2011,1.023907764,4,20
Summer flounder,GOM,2012,1.030086933,10,20
Summer flounder,GOM,2013,1.029780993,7,20
Summer flounder,GOM,2014,1.061420734,3,20
Summer flounder,GOM,2015,1.148398056,4,20
Summer flounder,GOM,2016,1.101920422,17,20
Summer flounder,GOM,2018,1.049353436,12,20
Summer flounder,GOM,2019,1.101852432,6,20
Summer flounder,GOM,2021,1.068516655,13,20
Thorny skate,GOM,1992,1.012954527,51,29
Thorny skate,GOM,1993,1.045343403,54,29
Thorny skate,GOM,1994,1.011067757,47,29
Thorny skate,GOM,1995,1.034444406,42,29
Thorny skate,GOM,1996,1.033686442,49,29
Thorny skate,GOM,1997,1.0275321,20,29
Thorny skate,GOM,1998,1.034484218,29,29
Thorny skate,GOM,1999,1.030778548,17,29
Thorny skate,GOM,2000,1.013112088,33,29
Thorny skate,GOM,2001,1.007245285,22,29
Thorny skate,GOM,2002,1.016553081,14,29
Thorny skate,GOM,2003,0.989885667,38,29
Thorny skate,GOM,2004,1.01333645,22,29
Thorny skate,GOM,2005,1.005351767,8,29
Thorny skate,GOM,2006,1.041347808,27,29
Thorny skate,GOM,2007,0.943329095,11,29
Thorny skate,GOM,2008,1.016419922,20,29
Thorny skate,GOM,2009,1.003906156,44,29
Thorny skate,GOM,2010,0.990042562,37,29
Thorny skate,GOM,2011,1.018680227,40,29
Thorny skate,GOM,2012,0.978119761,44,29
Thorny skate,GOM,2013,1.044255346,38,29
Thorny skate,GOM,2014,1.043527701,62,29
Thorny skate,GOM,2015,1.07206755,64,29
Thorny skate,GOM,2016,1.046813697,48,29
Thorny skate,GOM,2017,0.96974297,38,29
Thorny skate,GOM,2018,1.035940475,44,29
Thorny skate,GOM,2019,1.037808196,47,29
Thorny skate,GOM,2021,1.010351127,16,29
White hake,GOM,1992,0.975250179,469,29
White hake,GOM,1993,1.010278572,479,29
White hake,GOM,1994,1.005754419,370,29
White hake,GOM,1995,0.991786986,399,29
White hake,GOM,1996,1.006547282,196,29
White hake,GOM,1997,1.021048758,195,29
White hake,GOM,1998,0.985274372,305,29
White hake,GOM,1999,1.008299038,291,29
White hake,GOM,2000,0.975137771,336,29
White hake,GOM,2001,0.992745276,285,29
White hake,GOM,2002,0.980125223,201,29
White hake,GOM,2003,0.973951319,166,29
White hake,GOM,2004,0.98651286,151,29
White hake,GOM,2005,0.976586354,166,29
White hake,GOM,2006,0.996119427,246,29
White hake,GOM,2007,0.996591804,357,29
White hake,GOM,2008,0.969713986,352,29
White hake,GOM,2009,0.982981919,470,29
White hake,GOM,2010,0.973311092,615,29
White hake,GOM,2011,0.979743202,600,29
White hake,GOM,2012,1.014781215,578,29
White hake,GOM,2013,1.017617803,302,29
White hake,GOM,2014,1.016867849,445,29
White hake,GOM,2015,0.998300505,576,29
White hake,GOM,2016,0.966977169,547,29
White hake,GOM,2017,0.965701104,364,29
White hake,GOM,2018,1.006484619,239,29
White hake,GOM,2019,0.97663316,406,29
White hake,GOM,2021,0.951416353,404,29
Windowpane,GOM,1992,1.07310919,33,29
Windowpane,GOM,1993,1.025199411,31,29
Windowpane,GOM,1994,1.035462278,32,29
Windowpane,GOM,1995,0.946194061,25,29
Windowpane,GOM,1996,1.011733969,40,29
Windowpane,GOM,1997,1.044979684,8,29
Windowpane,GOM,1998,0.998490782,18,29
Windowpane,GOM,1999,1.004218924,13,29
Windowpane,GOM,2000,1.001142322,16,29
Windowpane,GOM,2001,0.954008037,14,29
Windowpane,GOM,2002,0.97070483,21,29
Windowpane,GOM,2003,0.965333715,5,29
Windowpane,GOM,2004,0.974595484,13,29
Windowpane,GOM,2005,0.989266184,29,29
Windowpane,GOM,2006,1.022304284,6,29
Windowpane,GOM,2007,0.934851492,24,29
Windowpane,GOM,2008,0.9970248,28,29
Windowpane,GOM,2009,1.020377795,36,29
Windowpane,GOM,2010,0.990463344,26,29
Windowpane,GOM,2011,1.047878946,83,29
Windowpane,GOM,2012,0.996120503,133,29
Windowpane,GOM,2013,1.011984667,94,29
Windowpane,GOM,2014,1.017373107,123,29
Windowpane,GOM,2015,1.044193223,97,29
Windowpane,GOM,2016,1.032484829,126,29
Windowpane,GOM,2017,1.044080351,15,29
Windowpane,GOM,2018,1.01254283,123,29
Windowpane,GOM,2019,1.003347732,114,29
Windowpane,GOM,2021,1.047727342,62,29
Winter flounder,GOM,1992,1.036422406,130,29
Winter flounder,GOM,1993,1.040262231,85,29
Winter flounder,GOM,1994,1.033739165,139,29
Winter flounder,GOM,1995,1.000883469,60,29
Winter flounder,GOM,1996,1.016339566,166,29
Winter flounder,GOM,1997,1.005945843,153,29
Winter flounder,GOM,1998,1.02595772,102,29
Winter flounder,GOM,1999,1.036797969,171,29
Winter flounder,GOM,2000,0.997606231,193,29
Winter flounder,GOM,2001,0.97773423,123,29
Winter flounder,GOM,2002,0.978880193,159,29
Winter flounder,GOM,2003,0.98210763,138,29
Winter flounder,GOM,2004,0.950842651,97,29
Winter flounder,GOM,2005,0.983679613,150,29
Winter flounder,GOM,2006,0.983380164,167,29
Winter flounder,GOM,2007,0.967622599,152,29
Winter flounder,GOM,2008,0.956478982,182,29
Winter flounder,GOM,2009,0.982952916,318,29
Winter flounder,GOM,2010,0.965722481,159,29
Winter flounder,GOM,2011,0.975831288,332,29
Winter flounder,GOM,2012,0.984089939,364,29
Winter flounder,GOM,2013,0.986618269,266,29
Winter flounder,GOM,2014,1.01511079,329,29
Winter flounder,GOM,2015,0.99208317,335,29
Winter flounder,GOM,2016,0.984435024,371,29
Winter flounder,GOM,2017,0.989931383,166,29
Winter flounder,GOM,2018,0.991275528,328,29
Winter flounder,GOM,2019,1.013902443,268,29
Winter flounder,GOM,2021,1.013013565,282,29
Winter skate,GOM,1992,0.992459952,26,27
Winter skate,GOM,1993,0.989424102,26,27
Winter skate,GOM,1994,0.993486248,9,27
Winter skate,GOM,1995,1.041466941,11,27
Winter skate,GOM,1996,0.999724016,16,27
Winter skate,GOM,1997,1.080048787,14,27
Winter skate,GOM,1998,1.06680974,11,27
Winter skate,GOM,1999,1.122220318,6,27
Winter skate,GOM,2001,0.988294254,21,27
Winter skate,GOM,2002,1.017594894,19,27
Winter skate,GOM,2003,1.103414251,4,27
Winter skate,GOM,2004,0.988570721,9,27
Winter skate,GOM,2005,1.120298565,8,27
Winter skate,GOM,2006,0.965760604,3,27
Winter skate,GOM,2007,1.092403117,5,27
Winter skate,GOM,2009,1.067504265,4,27
Winter skate,GOM,2010,0.92688435,4,27
Winter skate,GOM,2011,0.948554935,23,27
Winter skate,GOM,2012,0.989341476,32,27
Winter skate,GOM,2013,1.03095707,20,27
Winter skate,GOM,2014,1.096186947,24,27
Winter skate,GOM,2015,1.085926695,7,27
Winter skate,GOM,2016,1.115358719,12,27
Winter skate,GOM,2017,0.963727616,8,27
Winter skate,GOM,2018,0.958541716,16,27
Winter skate,GOM,2019,1.029097212,10,27
Winter skate,GOM,2021,1.151291084,5,27
Witch flounder,GOM,1992,1.002671585,50,29
Witch flounder,GOM,1993,1.035518279,93,29
Witch flounder,GOM,1994,0.998645722,73,29
Witch flounder,GOM,1995,0.957850415,151,29
Witch flounder,GOM,1996,0.968040259,156,29
Witch flounder,GOM,1997,0.992007643,165,29
Witch flounder,GOM,1998,0.966343655,125,29
Witch flounder,GOM,1999,0.979926374,222,29
Witch flounder,GOM,2000,0.971736083,152,29
Witch flounder,GOM,2001,0.986386371,199,29
Witch flounder,GOM,2002,0.983995757,112,29
Witch flounder,GOM,2003,0.976734931,102,29
Witch flounder,GOM,2004,0.991177055,75,29
Witch flounder,GOM,2005,0.97237562,66,29
Witch flounder,GOM,2006,0.980322996,103,29
Witch flounder,GOM,2007,0.970330776,92,29
Witch flounder,GOM,2008,0.957101338,117,29
Witch flounder,GOM,2009,0.974014026,208,29
Witch flounder,GOM,2010,0.978853652,216,29
Witch flounder,GOM,2011,0.967855398,330,29
Witch flounder,GOM,2012,0.979012005,292,29
Witch flounder,GOM,2013,1.001386744,231,29
Witch flounder,GOM,2014,0.998992908,324,29
Witch flounder,GOM,2015,1.008518026,420,29
Witch flounder,GOM,2016,1.004340424,376,29
Witch flounder,GOM,2017,1.003074598,399,29
Witch flounder,GOM,2018,1.024702388,285,29
Witch flounder,GOM,2019,0.987293749,451,29
Witch flounder,GOM,2021,1.003334308,365,29
Yellowtail flounder,GOM,1992,1.012912164,80,29
Yellowtail flounder,GOM,1993,0.973463013,69,29
Yellowtail flounder,GOM,1994,0.991844499,91,29
Yellowtail flounder,GOM,1995,0.951690446,28,29
Yellowtail flounder,GOM,1996,0.972426722,90,29
Yellowtail flounder,GOM,1997,0.965454967,85,29
Yellowtail flounder,GOM,1998,0.999675272,85,29
Yellowtail flounder,GOM,1999,1.00836542,168,29
Yellowtail flounder,GOM,2000,0.958332183,163,29
Yellowtail flounder,GOM,2001,0.944866165,91,29
Yellowtail flounder,GOM,2002,0.965078445,79,29
Yellowtail flounder,GOM,2003,0.996008394,83,29
Yellowtail flounder,GOM,2004,0.933256498,43,29
Yellowtail flounder,GOM,2005,0.915579833,46,29
Yellowtail flounder,GOM,2006,0.938557939,95,29
Yellowtail flounder,GOM,2007,0.94196907,94,29
Yellowtail flounder,GOM,2008,0.90531078,223,29
Yellowtail flounder,GOM,2009,0.960095645,1308,29
Yellowtail flounder,GOM,2010,0.913665891,128,29
Yellowtail flounder,GOM,2011,0.932893372,271,29
Yellowtail flounder,GOM,2012,0.975327862,298,29
Yellowtail flounder,GOM,2013,0.931968017,275,29
Yellowtail flounder,GOM,2014,0.935002008,275,29
Yellowtail flounder,GOM,2015,0.930246913,297,29
Yellowtail flounder,GOM,2016,0.91813135,338,29
Yellowtail flounder,GOM,2017,0.936309194,265,29
Yellowtail flounder,GOM,2018,0.923797183,332,29
Yellowtail flounder,GOM,2019,0.93557552,276,29
Yellowtail flounder,GOM,2021,0.912258464,199,29
