"source","year","min.depth","max.depth","temp.threshold","longitude","latitude","Ndays"
"GLORYS",2016,25,100,15,-73.7499939939937,38.5,9
"GLORYS",2016,25,100,15,-73.6666606559497,38.5,10
"GLORYS",2016,25,100,15,-73.5833273179058,38.5,16
"GLORYS",2016,25,100,15,-74.7499940505208,38.4166666666667,110
"GLORYS",2016,25,100,15,-74.6666607124768,38.4166666666667,95
"GLORYS",2016,25,100,15,-74.5833273744329,38.4166666666667,101
"GLORYS",2016,25,100,15,-74.499994036389,38.4166666666667,79
"GLORYS",2016,25,100,15,-74.4166606983451,38.4166666666667,80
"GLORYS",2016,25,100,15,-74.3333273603011,38.4166666666667,61
"GLORYS",2016,25,100,15,-74.2499940222572,38.4166666666667,16
"GLORYS",2016,25,100,15,-74.1666606842133,38.4166666666667,16
"GLORYS",2016,25,100,15,-74.0833273461694,38.4166666666667,18
"GLORYS",2016,25,100,15,-73.9999940081254,38.4166666666667,6
"GLORYS",2016,25,100,15,-73.9166606700815,38.4166666666667,7
"GLORYS",2016,25,100,15,-73.8333273320376,38.4166666666667,8
"GLORYS",2016,25,100,15,-73.7499939939937,38.4166666666667,10
"GLORYS",2016,25,100,15,-73.6666606559497,38.4166666666667,24
"GLORYS",2016,25,100,15,-74.7499940505208,38.3333333333333,119
"GLORYS",2016,25,100,15,-74.6666607124768,38.3333333333333,99
"GLORYS",2016,25,100,15,-74.5833273744329,38.3333333333333,76
"GLORYS",2016,25,100,15,-74.499994036389,38.3333333333333,77
"GLORYS",2016,25,100,15,-74.4166606983451,38.3333333333333,78
"GLORYS",2016,25,100,15,-74.3333273603011,38.3333333333333,57
"GLORYS",2016,25,100,15,-74.2499940222572,38.3333333333333,19
"GLORYS",2016,25,100,15,-74.1666606842133,38.3333333333333,5
"GLORYS",2016,25,100,15,-74.0833273461694,38.3333333333333,5
"GLORYS",2016,25,100,15,-73.9999940081254,38.3333333333333,9
"GLORYS",2016,25,100,15,-73.9166606700815,38.3333333333333,9
"GLORYS",2016,25,100,15,-73.8333273320376,38.3333333333333,11
"GLORYS",2016,25,100,15,-73.7499939939937,38.3333333333333,24
"GLORYS",2016,25,100,15,-74.7499940505208,38.25,132
"GLORYS",2016,25,100,15,-74.6666607124768,38.25,107
"GLORYS",2016,25,100,15,-74.5833273744329,38.25,78
"GLORYS",2016,25,100,15,-74.499994036389,38.25,80
"GLORYS",2016,25,100,15,-74.4166606983451,38.25,78
"GLORYS",2016,25,100,15,-74.3333273603011,38.25,53
"GLORYS",2016,25,100,15,-74.2499940222572,38.25,31
"GLORYS",2016,25,100,15,-74.1666606842133,38.25,5
"GLORYS",2016,25,100,15,-74.0833273461694,38.25,14
"GLORYS",2016,25,100,15,-73.9999940081254,38.25,8
"GLORYS",2016,25,100,15,-73.9166606700815,38.25,13
"GLORYS",2016,25,100,15,-74.7499940505208,38.1666666666667,117
"GLORYS",2016,25,100,15,-74.6666607124768,38.1666666666667,111
"GLORYS",2016,25,100,15,-74.5833273744329,38.1666666666667,80
"GLORYS",2016,25,100,15,-74.499994036389,38.1666666666667,78
"GLORYS",2016,25,100,15,-74.4166606983451,38.1666666666667,61
"GLORYS",2016,25,100,15,-74.3333273603011,38.1666666666667,55
"GLORYS",2016,25,100,15,-74.2499940222572,38.1666666666667,34
"GLORYS",2016,25,100,15,-74.1666606842133,38.1666666666667,19
"GLORYS",2016,25,100,15,-74.0833273461694,38.1666666666667,14
"GLORYS",2016,25,100,15,-73.9999940081254,38.1666666666667,10
"GLORYS",2016,25,100,15,-73.9166606700815,38.1666666666667,22
"GLORYS",2016,25,100,15,-74.8333273885647,38.0833333333333,114
"GLORYS",2016,25,100,15,-74.7499940505208,38.0833333333333,118
"GLORYS",2016,25,100,15,-74.6666607124768,38.0833333333333,108
"GLORYS",2016,25,100,15,-74.5833273744329,38.0833333333333,83
"GLORYS",2016,25,100,15,-74.499994036389,38.0833333333333,70
"GLORYS",2016,25,100,15,-74.4166606983451,38.0833333333333,64
"GLORYS",2016,25,100,15,-74.3333273603011,38.0833333333333,59
"GLORYS",2016,25,100,15,-74.2499940222572,38.0833333333333,34
"GLORYS",2016,25,100,15,-74.1666606842133,38.0833333333333,16
"GLORYS",2016,25,100,15,-74.0833273461694,38.0833333333333,23
"GLORYS",2016,25,100,15,-74.9166607266086,38,125
"GLORYS",2016,25,100,15,-74.8333273885647,38,118
"GLORYS",2016,25,100,15,-74.7499940505208,38,102
"GLORYS",2016,25,100,15,-74.6666607124768,38,106
"GLORYS",2016,25,100,15,-74.5833273744329,38,80
"GLORYS",2016,25,100,15,-74.499994036389,38,74
"GLORYS",2016,25,100,15,-74.4166606983451,38,42
"GLORYS",2016,25,100,15,-74.3333273603011,38,38
"GLORYS",2016,25,100,15,-74.2499940222572,38,19
"GLORYS",2016,25,100,15,-74.1666606842133,38,31
"GLORYS",2016,25,100,15,-74.9999940646526,37.9166666666667,120
"GLORYS",2016,25,100,15,-74.9166607266086,37.9166666666667,133
"GLORYS",2016,25,100,15,-74.8333273885647,37.9166666666667,122
"GLORYS",2016,25,100,15,-74.7499940505208,37.9166666666667,106
"GLORYS",2016,25,100,15,-74.6666607124768,37.9166666666667,83
"GLORYS",2016,25,100,15,-74.5833273744329,37.9166666666667,81
"GLORYS",2016,25,100,15,-74.499994036389,37.9166666666667,56
"GLORYS",2016,25,100,15,-74.4166606983451,37.9166666666667,47
"GLORYS",2016,25,100,15,-74.3333273603011,37.9166666666667,29
"GLORYS",2016,25,100,15,-74.2499940222572,37.9166666666667,26
"GLORYS",2016,25,100,15,-74.9999940646526,37.8333333333333,119
"GLORYS",2016,25,100,15,-74.9166607266086,37.8333333333333,107
"GLORYS",2016,25,100,15,-74.8333273885647,37.8333333333333,111
"GLORYS",2016,25,100,15,-74.7499940505208,37.8333333333333,84
"GLORYS",2016,25,100,15,-74.6666607124768,37.8333333333333,85
"GLORYS",2016,25,100,15,-74.5833273744329,37.8333333333333,75
"GLORYS",2016,25,100,15,-74.499994036389,37.8333333333333,59
"GLORYS",2016,25,100,15,-74.4166606983451,37.8333333333333,54
"GLORYS",2016,25,100,15,-74.3333273603011,37.8333333333333,42
"GLORYS",2016,25,100,15,-75.1666607407404,37.75,133
"GLORYS",2016,25,100,15,-75.0833274026965,37.75,124
"GLORYS",2016,25,100,15,-74.9999940646526,37.75,129
"GLORYS",2016,25,100,15,-74.9166607266086,37.75,134
"GLORYS",2016,25,100,15,-74.8333273885647,37.75,115
"GLORYS",2016,25,100,15,-74.7499940505208,37.75,85
"GLORYS",2016,25,100,15,-74.6666607124768,37.75,80
"GLORYS",2016,25,100,15,-74.5833273744329,37.75,67
"GLORYS",2016,25,100,15,-74.499994036389,37.75,58
"GLORYS",2016,25,100,15,-74.4166606983451,37.75,48
"GLORYS",2016,25,100,15,-74.3333273603011,37.75,47
"GLORYS",2016,25,100,15,-75.2499940787843,37.6666666666667,136
"GLORYS",2016,25,100,15,-75.1666607407404,37.6666666666667,125
"GLORYS",2016,25,100,15,-75.0833274026965,37.6666666666667,132
"GLORYS",2016,25,100,15,-74.9999940646526,37.6666666666667,133
"GLORYS",2016,25,100,15,-74.9166607266086,37.6666666666667,117
"GLORYS",2016,25,100,15,-74.8333273885647,37.6666666666667,86
"GLORYS",2016,25,100,15,-74.7499940505208,37.6666666666667,78
"GLORYS",2016,25,100,15,-74.6666607124768,37.6666666666667,89
"GLORYS",2016,25,100,15,-74.5833273744329,37.6666666666667,65
"GLORYS",2016,25,100,15,-74.499994036389,37.6666666666667,61
"GLORYS",2016,25,100,15,-74.4166606983451,37.6666666666667,55
"GLORYS",2016,25,100,15,-75.2499940787843,37.5833333333333,142
"GLORYS",2016,25,100,15,-75.1666607407404,37.5833333333333,138
"GLORYS",2016,25,100,15,-75.0833274026965,37.5833333333333,135
"GLORYS",2016,25,100,15,-74.9999940646526,37.5833333333333,136
"GLORYS",2016,25,100,15,-74.9166607266086,37.5833333333333,120
"GLORYS",2016,25,100,15,-74.8333273885647,37.5833333333333,96
"GLORYS",2016,25,100,15,-74.7499940505208,37.5833333333333,86
"GLORYS",2016,25,100,15,-74.6666607124768,37.5833333333333,69
"GLORYS",2016,25,100,15,-74.5833273744329,37.5833333333333,64
"GLORYS",2016,25,100,15,-74.499994036389,37.5833333333333,57
"GLORYS",2016,25,100,15,-75.3333274168283,37.5,142
"GLORYS",2016,25,100,15,-75.2499940787843,37.5,140
"GLORYS",2016,25,100,15,-75.1666607407404,37.5,141
"GLORYS",2016,25,100,15,-75.0833274026965,37.5,140
"GLORYS",2016,25,100,15,-74.9999940646526,37.5,138
"GLORYS",2016,25,100,15,-74.9166607266086,37.5,121
"GLORYS",2016,25,100,15,-74.8333273885647,37.5,90
"GLORYS",2016,25,100,15,-74.7499940505208,37.5,91
"GLORYS",2016,25,100,15,-74.6666607124768,37.5,68
"GLORYS",2016,25,100,15,-74.5833273744329,37.5,67
"GLORYS",2016,25,100,15,-75.4166607548722,37.4166666666667,146
"GLORYS",2016,25,100,15,-75.3333274168283,37.4166666666667,141
"GLORYS",2016,25,100,15,-75.2499940787843,37.4166666666667,143
"GLORYS",2016,25,100,15,-75.1666607407404,37.4166666666667,142
"GLORYS",2016,25,100,15,-75.0833274026965,37.4166666666667,126
"GLORYS",2016,25,100,15,-74.9999940646526,37.4166666666667,124
"GLORYS",2016,25,100,15,-74.9166607266086,37.4166666666667,109
"GLORYS",2016,25,100,15,-74.8333273885647,37.4166666666667,94
"GLORYS",2016,25,100,15,-74.7499940505208,37.4166666666667,91
"GLORYS",2016,25,100,15,-74.6666607124768,37.4166666666667,71
"GLORYS",2016,25,100,15,-74.5833273744329,37.4166666666667,67
"GLORYS",2016,25,100,15,-75.4166607548722,37.3333333333333,152
"GLORYS",2016,25,100,15,-75.3333274168283,37.3333333333333,145
"GLORYS",2016,25,100,15,-75.2499940787843,37.3333333333333,144
"GLORYS",2016,25,100,15,-75.1666607407404,37.3333333333333,144
"GLORYS",2016,25,100,15,-75.0833274026965,37.3333333333333,128
"GLORYS",2016,25,100,15,-74.9999940646526,37.3333333333333,116
"GLORYS",2016,25,100,15,-74.9166607266086,37.3333333333333,123
"GLORYS",2016,25,100,15,-74.8333273885647,37.3333333333333,103
"GLORYS",2016,25,100,15,-74.7499940505208,37.3333333333333,101
"GLORYS",2016,25,100,15,-74.6666607124768,37.3333333333333,72
"GLORYS",2016,25,100,15,-75.4999940929161,37.25,158
"GLORYS",2016,25,100,15,-75.4166607548722,37.25,159
"GLORYS",2016,25,100,15,-75.3333274168283,37.25,147
"GLORYS",2016,25,100,15,-75.2499940787843,37.25,151
"GLORYS",2016,25,100,15,-75.1666607407404,37.25,144
"GLORYS",2016,25,100,15,-75.0833274026965,37.25,135
"GLORYS",2016,25,100,15,-74.9999940646526,37.25,135
"GLORYS",2016,25,100,15,-74.9166607266086,37.25,108
"GLORYS",2016,25,100,15,-74.8333273885647,37.25,104
"GLORYS",2016,25,100,15,-74.7499940505208,37.25,94
"GLORYS",2016,25,100,15,-74.6666607124768,37.25,81
"GLORYS",2016,25,100,15,-75.4166607548722,37.1666666666667,151
"GLORYS",2016,25,100,15,-75.3333274168283,37.1666666666667,151
"GLORYS",2016,25,100,15,-75.2499940787843,37.1666666666667,146
"GLORYS",2016,25,100,15,-75.1666607407404,37.1666666666667,136
"GLORYS",2016,25,100,15,-75.0833274026965,37.1666666666667,137
"GLORYS",2016,25,100,15,-74.9999940646526,37.1666666666667,132
"GLORYS",2016,25,100,15,-74.9166607266086,37.1666666666667,117
"GLORYS",2016,25,100,15,-74.8333273885647,37.1666666666667,98
"GLORYS",2016,25,100,15,-74.7499940505208,37.1666666666667,97
"GLORYS",2016,25,100,15,-74.6666607124768,37.1666666666667,93
"GLORYS",2016,25,100,15,-75.4999940929161,37.0833333333333,164
"GLORYS",2016,25,100,15,-75.4166607548722,37.0833333333333,156
"GLORYS",2016,25,100,15,-75.3333274168283,37.0833333333333,155
"GLORYS",2016,25,100,15,-75.2499940787843,37.0833333333333,144
"GLORYS",2016,25,100,15,-75.1666607407404,37.0833333333333,141
"GLORYS",2016,25,100,15,-75.0833274026965,37.0833333333333,136
"GLORYS",2016,25,100,15,-74.9999940646526,37.0833333333333,143
"GLORYS",2016,25,100,15,-74.9166607266086,37.0833333333333,138
"GLORYS",2016,25,100,15,-74.8333273885647,37.0833333333333,112
"GLORYS",2016,25,100,15,-74.7499940505208,37.0833333333333,113
"GLORYS",2016,25,100,15,-75.4999940929161,37,167
"GLORYS",2016,25,100,15,-75.4166607548722,37,164
"GLORYS",2016,25,100,15,-75.3333274168283,37,163
"GLORYS",2016,25,100,15,-75.2499940787843,37,151
"GLORYS",2016,25,100,15,-75.1666607407404,37,138
"GLORYS",2016,25,100,15,-75.0833274026965,37,141
"GLORYS",2016,25,100,15,-74.9999940646526,37,137
"GLORYS",2016,25,100,15,-74.9166607266086,37,155
"GLORYS",2016,25,100,15,-74.8333273885647,37,124
"GLORYS",2016,25,100,15,-74.7499940505208,37,122
"GLORYS",2016,25,100,15,-75.4999940929161,36.9166666666667,169
"GLORYS",2016,25,100,15,-75.4166607548722,36.9166666666667,170
"GLORYS",2016,25,100,15,-75.3333274168283,36.9166666666667,168
"GLORYS",2016,25,100,15,-75.2499940787843,36.9166666666667,162
"GLORYS",2016,25,100,15,-75.1666607407404,36.9166666666667,159
"GLORYS",2016,25,100,15,-75.0833274026965,36.9166666666667,144
"GLORYS",2016,25,100,15,-74.9999940646526,36.9166666666667,153
"GLORYS",2016,25,100,15,-74.9166607266086,36.9166666666667,157
"GLORYS",2016,25,100,15,-74.8333273885647,36.9166666666667,152
"GLORYS",2016,25,100,15,-74.7499940505208,36.9166666666667,124
"GLORYS",2016,25,100,15,-75.4999940929161,36.8333333333333,172
"GLORYS",2016,25,100,15,-75.4166607548722,36.8333333333333,172
"GLORYS",2016,25,100,15,-75.3333274168283,36.8333333333333,171
"GLORYS",2016,25,100,15,-75.2499940787843,36.8333333333333,171
"GLORYS",2016,25,100,15,-75.1666607407404,36.8333333333333,176
"GLORYS",2016,25,100,15,-75.0833274026965,36.8333333333333,171
"GLORYS",2016,25,100,15,-74.9999940646526,36.8333333333333,168
"GLORYS",2016,25,100,15,-74.9166607266086,36.8333333333333,171
"GLORYS",2016,25,100,15,-74.8333273885647,36.8333333333333,160
"GLORYS",2016,25,100,15,-74.7499940505208,36.8333333333333,127
"GLORYS",2016,25,100,15,-75.4999940929161,36.75,177
"GLORYS",2016,25,100,15,-75.4166607548722,36.75,173
"GLORYS",2016,25,100,15,-75.2499940787843,36.75,173
"GLORYS",2016,25,100,15,-75.1666607407404,36.75,178
"GLORYS",2016,25,100,15,-75.0833274026965,36.75,179
"GLORYS",2016,25,100,15,-74.9999940646526,36.75,180
"GLORYS",2016,25,100,15,-74.9166607266086,36.75,178
"GLORYS",2016,25,100,15,-74.8333273885647,36.75,176
"GLORYS",2016,25,100,15,-74.7499940505208,36.75,131
"GLORYS",2016,25,100,15,-75.3333274168283,36.6666666666667,179
"GLORYS",2016,25,100,15,-75.2499940787843,36.6666666666667,184
"GLORYS",2016,25,100,15,-75.1666607407404,36.6666666666667,196
"GLORYS",2016,25,100,15,-75.0833274026965,36.6666666666667,195
"GLORYS",2016,25,100,15,-74.9999940646526,36.6666666666667,199
"GLORYS",2016,25,100,15,-74.9166607266086,36.6666666666667,194
"GLORYS",2016,25,100,15,-74.8333273885647,36.6666666666667,194
"GLORYS",2016,25,100,15,-74.7499940505208,36.6666666666667,133
"GLORYS",2016,25,100,15,-75.3333274168283,36.5833333333333,194
"GLORYS",2016,25,100,15,-75.2499940787843,36.5833333333333,196
"GLORYS",2016,25,100,15,-75.1666607407404,36.5833333333333,207
"GLORYS",2016,25,100,15,-75.0833274026965,36.5833333333333,215
"GLORYS",2016,25,100,15,-74.9999940646526,36.5833333333333,217
"GLORYS",2016,25,100,15,-74.9166607266086,36.5833333333333,227
"GLORYS",2016,25,100,15,-74.8333273885647,36.5833333333333,202
"GLORYS",2016,25,100,15,-75.666660769004,36.5,192
"GLORYS",2016,25,100,15,-75.58332743096,36.5,196
"GLORYS",2016,25,100,15,-75.4999940929161,36.5,198
"GLORYS",2016,25,100,15,-75.4166607548722,36.5,200
"GLORYS",2016,25,100,15,-75.3333274168283,36.5,206
"GLORYS",2016,25,100,15,-75.2499940787843,36.5,215
"GLORYS",2016,25,100,15,-75.1666607407404,36.5,221
"GLORYS",2016,25,100,15,-75.0833274026965,36.5,228
"GLORYS",2016,25,100,15,-74.9999940646526,36.5,240
"GLORYS",2016,25,100,15,-74.9166607266086,36.5,242
"GLORYS",2016,25,100,15,-74.8333273885647,36.5,191
"GLORYS",2016,25,100,15,-75.666660769004,36.4166666666667,194
"GLORYS",2016,25,100,15,-75.58332743096,36.4166666666667,196
"GLORYS",2016,25,100,15,-75.4999940929161,36.4166666666667,202
"GLORYS",2016,25,100,15,-75.4166607548722,36.4166666666667,208
"GLORYS",2016,25,100,15,-75.3333274168283,36.4166666666667,218
"GLORYS",2016,25,100,15,-75.2499940787843,36.4166666666667,223
"GLORYS",2016,25,100,15,-75.1666607407404,36.4166666666667,234
"GLORYS",2016,25,100,15,-75.0833274026965,36.4166666666667,252
"GLORYS",2016,25,100,15,-74.9999940646526,36.4166666666667,256
"GLORYS",2016,25,100,15,-74.9166607266086,36.4166666666667,254
"GLORYS",2016,25,100,15,-74.8333273885647,36.4166666666667,194
"GLORYS",2016,25,100,15,-75.58332743096,36.3333333333333,202
"GLORYS",2016,25,100,15,-75.4999940929161,36.3333333333333,217
"GLORYS",2016,25,100,15,-75.4166607548722,36.3333333333333,222
"GLORYS",2016,25,100,15,-75.3333274168283,36.3333333333333,230
"GLORYS",2016,25,100,15,-75.2499940787843,36.3333333333333,239
"GLORYS",2016,25,100,15,-75.1666607407404,36.3333333333333,252
"GLORYS",2016,25,100,15,-75.0833274026965,36.3333333333333,263
"GLORYS",2016,25,100,15,-74.9999940646526,36.3333333333333,272
"GLORYS",2016,25,100,15,-74.9166607266086,36.3333333333333,267
"GLORYS",2016,25,100,15,-75.58332743096,36.25,215
"GLORYS",2016,25,100,15,-75.4999940929161,36.25,223
"GLORYS",2016,25,100,15,-75.4166607548722,36.25,231
"GLORYS",2016,25,100,15,-75.3333274168283,36.25,239
"GLORYS",2016,25,100,15,-75.2499940787843,36.25,252
"GLORYS",2016,25,100,15,-75.1666607407404,36.25,267
"GLORYS",2016,25,100,15,-75.0833274026965,36.25,279
"GLORYS",2016,25,100,15,-74.9999940646526,36.25,284
"GLORYS",2016,25,100,15,-74.9166607266086,36.25,243
"GLORYS",2016,25,100,15,-75.58332743096,36.1666666666667,214
"GLORYS",2016,25,100,15,-75.4999940929161,36.1666666666667,223
"GLORYS",2016,25,100,15,-75.4166607548722,36.1666666666667,235
"GLORYS",2016,25,100,15,-75.3333274168283,36.1666666666667,250
"GLORYS",2016,25,100,15,-75.2499940787843,36.1666666666667,268
"GLORYS",2016,25,100,15,-75.1666607407404,36.1666666666667,279
"GLORYS",2016,25,100,15,-75.0833274026965,36.1666666666667,285
"GLORYS",2016,25,100,15,-74.9999940646526,36.1666666666667,295
"GLORYS",2016,25,100,15,-74.9166607266086,36.1666666666667,218
"GLORYS",2016,25,100,15,-75.58332743096,36.0833333333333,216
"GLORYS",2016,25,100,15,-75.4999940929161,36.0833333333333,223
"GLORYS",2016,25,100,15,-75.4166607548722,36.0833333333333,239
"GLORYS",2016,25,100,15,-75.3333274168283,36.0833333333333,259
"GLORYS",2016,25,100,15,-75.2499940787843,36.0833333333333,279
"GLORYS",2016,25,100,15,-75.1666607407404,36.0833333333333,292
"GLORYS",2016,25,100,15,-75.0833274026965,36.0833333333333,298
"GLORYS",2016,25,100,15,-74.9999940646526,36.0833333333333,308
"GLORYS",2016,25,100,15,-74.9166607266086,36.0833333333333,240
"GLORYS",2016,25,100,15,-75.3333274168283,36,268
"GLORYS",2016,25,100,15,-75.2499940787843,36,290
"GLORYS",2016,25,100,15,-75.1666607407404,36,300
"GLORYS",2016,25,100,15,-75.0833274026965,36,304
"GLORYS",2016,25,100,15,-74.9999940646526,36,311
"GLORYS",2016,25,100,15,-74.9166607266086,36,261
"GLORYS",2016,25,100,15,-75.3333274168283,35.9166666666667,270
"GLORYS",2016,25,100,15,-75.2499940787843,35.9166666666667,297
"GLORYS",2016,25,100,15,-75.1666607407404,35.9166666666667,306
"GLORYS",2016,25,100,15,-75.0833274026965,35.9166666666667,309
"GLORYS",2016,25,100,15,-74.9999940646526,35.9166666666667,309
"GLORYS",2016,25,100,15,-74.9166607266086,35.9166666666667,207
"GLORYS",2016,25,100,15,-75.2499940787843,35.8333333333333,298
"GLORYS",2016,25,100,15,-75.1666607407404,35.8333333333333,312
"GLORYS",2016,25,100,15,-75.0833274026965,35.8333333333333,313
"GLORYS",2016,25,100,15,-74.9999940646526,35.8333333333333,318
"GLORYS",2016,25,100,15,-74.9166607266086,35.8333333333333,263
"GLORYS",2017,25,100,15,-71.4166605287637,41.3333333333333,35
"GLORYS",2017,25,100,15,-71.3333271907198,41.3333333333333,22
"GLORYS",2017,25,100,15,-71.2499938526759,41.3333333333333,38
"GLORYS",2017,25,100,15,-71.1666605146319,41.3333333333333,39
"GLORYS",2017,25,100,15,-71.083327176588,41.3333333333333,41
"GLORYS",2017,25,100,15,-70.9999938385441,41.3333333333333,44
"GLORYS",2017,25,100,15,-70.9166605005001,41.3333333333333,45
"GLORYS",2017,25,100,15,-71.4999938668076,41.25,14
"GLORYS",2017,25,100,15,-71.4166605287637,41.25,14
"GLORYS",2017,25,100,15,-71.3333271907198,41.25,12
"GLORYS",2017,25,100,15,-71.2499938526759,41.25,14
"GLORYS",2017,25,100,15,-71.1666605146319,41.25,18
"GLORYS",2017,25,100,15,-71.083327176588,41.25,18
"GLORYS",2017,25,100,15,-70.9999938385441,41.25,16
"GLORYS",2017,25,100,15,-70.9166605005001,41.25,39
"GLORYS",2017,25,100,15,-71.8333272189833,41.1666666666667,26
"GLORYS",2017,25,100,15,-71.7499938809394,41.1666666666667,26
"GLORYS",2017,25,100,15,-71.6666605428955,41.1666666666667,20
"GLORYS",2017,25,100,15,-71.4999938668076,41.1666666666667,23
"GLORYS",2017,25,100,15,-71.4166605287637,41.1666666666667,20
"GLORYS",2017,25,100,15,-71.3333271907198,41.1666666666667,13
"GLORYS",2017,25,100,15,-71.2499938526759,41.1666666666667,10
"GLORYS",2017,25,100,15,-71.1666605146319,41.1666666666667,16
"GLORYS",2017,25,100,15,-71.083327176588,41.1666666666667,33
"GLORYS",2017,25,100,15,-70.9999938385441,41.1666666666667,34
"GLORYS",2017,25,100,15,-70.9166605005001,41.1666666666667,47
"GLORYS",2017,25,100,15,-70.8333271624562,41.1666666666667,46
"GLORYS",2017,25,100,15,-70.7499938244123,41.1666666666667,37
"GLORYS",2017,25,100,15,-70.6666604863684,41.1666666666667,37
"GLORYS",2017,25,100,15,-70.5833271483244,41.1666666666667,35
"GLORYS",2017,25,100,15,-71.7499938809394,41.0833333333333,28
"GLORYS",2017,25,100,15,-71.6666605428955,41.0833333333333,14
"GLORYS",2017,25,100,15,-71.5833272048516,41.0833333333333,14
"GLORYS",2017,25,100,15,-71.4999938668076,41.0833333333333,14
"GLORYS",2017,25,100,15,-71.4166605287637,41.0833333333333,4
"GLORYS",2017,25,100,15,-71.2499938526759,41.0833333333333,5
"GLORYS",2017,25,100,15,-71.1666605146319,41.0833333333333,28
"GLORYS",2017,25,100,15,-71.083327176588,41.0833333333333,34
"GLORYS",2017,25,100,15,-70.9999938385441,41.0833333333333,20
"GLORYS",2017,25,100,15,-70.9166605005001,41.0833333333333,29
"GLORYS",2017,25,100,15,-70.8333271624562,41.0833333333333,28
"GLORYS",2017,25,100,15,-70.7499938244123,41.0833333333333,14
"GLORYS",2017,25,100,15,-70.6666604863684,41.0833333333333,17
"GLORYS",2017,25,100,15,-70.5833271483244,41.0833333333333,20
"GLORYS",2017,25,100,15,-71.8333272189833,41,53
"GLORYS",2017,25,100,15,-71.7499938809394,41,11
"GLORYS",2017,25,100,15,-71.6666605428955,41,2
"GLORYS",2017,25,100,15,-71.1666605146319,41,1
"GLORYS",2017,25,100,15,-71.083327176588,41,3
"GLORYS",2017,25,100,15,-70.9999938385441,41,6
"GLORYS",2017,25,100,15,-70.9166605005001,41,11
"GLORYS",2017,25,100,15,-70.7499938244123,41,25
"GLORYS",2017,25,100,15,-70.6666604863684,41,27
"GLORYS",2017,25,100,15,-70.5833271483244,41,30
"GLORYS",2017,25,100,15,-71.9999938950712,40.9166666666667,22
"GLORYS",2017,25,100,15,-71.9166605570273,40.9166666666667,22
"GLORYS",2017,25,100,15,-71.8333272189833,40.9166666666667,13
"GLORYS",2017,25,100,15,-70.7499938244123,40.9166666666667,1
"GLORYS",2017,25,100,15,-70.6666604863684,40.9166666666667,2
"GLORYS",2017,25,100,15,-70.5833271483244,40.9166666666667,12
"GLORYS",2017,25,100,15,-72.3333272472469,40.8333333333333,44
"GLORYS",2017,25,100,15,-72.249993909203,40.8333333333333,29
"GLORYS",2017,25,100,15,-72.166660571159,40.8333333333333,16
"GLORYS",2017,25,100,15,-72.0833272331151,40.8333333333333,16
"GLORYS",2017,25,100,15,-71.9999938950712,40.8333333333333,13
"GLORYS",2017,25,100,15,-71.9166605570273,40.8333333333333,9
"GLORYS",2017,25,100,15,-70.7499938244123,40.8333333333333,2
"GLORYS",2017,25,100,15,-70.6666604863684,40.8333333333333,8
"GLORYS",2017,25,100,15,-70.5833271483244,40.8333333333333,20
"GLORYS",2017,25,100,15,-70.4999938102805,40.8333333333333,30
"GLORYS",2017,25,100,15,-70.4166604722366,40.8333333333333,33
"GLORYS",2017,25,100,15,-72.5833272613787,40.75,63
"GLORYS",2017,25,100,15,-72.4999939233348,40.75,53
"GLORYS",2017,25,100,15,-72.4166605852908,40.75,33
"GLORYS",2017,25,100,15,-72.3333272472469,40.75,19
"GLORYS",2017,25,100,15,-72.249993909203,40.75,16
"GLORYS",2017,25,100,15,-72.166660571159,40.75,4
"GLORYS",2017,25,100,15,-72.0833272331151,40.75,2
"GLORYS",2017,25,100,15,-71.4999938668076,40.75,7
"GLORYS",2017,25,100,15,-71.4166605287637,40.75,6
"GLORYS",2017,25,100,15,-71.3333271907198,40.75,4
"GLORYS",2017,25,100,15,-71.2499938526759,40.75,1
"GLORYS",2017,25,100,15,-70.9166605005001,40.75,1
"GLORYS",2017,25,100,15,-70.8333271624562,40.75,3
"GLORYS",2017,25,100,15,-70.7499938244123,40.75,6
"GLORYS",2017,25,100,15,-70.6666604863684,40.75,9
"GLORYS",2017,25,100,15,-70.5833271483244,40.75,40
"GLORYS",2017,25,100,15,-70.4999938102805,40.75,38
"GLORYS",2017,25,100,15,-70.4166604722366,40.75,37
"GLORYS",2017,25,100,15,-72.8333272755105,40.6666666666667,59
"GLORYS",2017,25,100,15,-72.7499939374665,40.6666666666667,38
"GLORYS",2017,25,100,15,-72.6666605994226,40.6666666666667,37
"GLORYS",2017,25,100,15,-72.5833272613787,40.6666666666667,41
"GLORYS",2017,25,100,15,-72.4999939233348,40.6666666666667,18
"GLORYS",2017,25,100,15,-72.4166605852908,40.6666666666667,19
"GLORYS",2017,25,100,15,-72.3333272472469,40.6666666666667,1
"GLORYS",2017,25,100,15,-71.6666605428955,40.6666666666667,8
"GLORYS",2017,25,100,15,-71.5833272048516,40.6666666666667,21
"GLORYS",2017,25,100,15,-71.4999938668076,40.6666666666667,11
"GLORYS",2017,25,100,15,-71.4166605287637,40.6666666666667,10
"GLORYS",2017,25,100,15,-71.3333271907198,40.6666666666667,7
"GLORYS",2017,25,100,15,-71.2499938526759,40.6666666666667,5
"GLORYS",2017,25,100,15,-71.1666605146319,40.6666666666667,6
