year,GEO_ID2,SUMLEVEL,REGION,Council,STATEABBR,GEO_NAME,MAPNAME,geography,TOTPOP,personal_disruption,pop_composition,poverty,labor_force_str,housing_characteristics,housing_disrupt,retiree_migration,urban_sprawl_index,ComEng,ComRel,RecEng,RecRel,RecEng_ct,RecRel_ct,ComEng_ct,ComRel_ct,personal_disruption_rank,pop_composition_rank,poverty_rank,labor_force_str_rank,housing_characteristics_rank,housing_disrupt_rank,retiree_migration_rank,urban_sprawl_index_rank
2022,2302766565,60,Northeast,New England,ME,"Searsmont, ME",Searsmont,"Searsmont town, Waldo County, Maine","1,415",-0.676,-1.002,-0.385,-0.121,1.102,0.504,0.123,-1.407,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,high,med high,med,low
2022,2302774475,60,Northeast,New England,ME,"Stockton Springs, ME",Stockton Springs,"Stockton Springs town, Waldo County, Maine","1,661",-0.511,-0.9,0.129,0.619,0.696,-0.234,0.481,-1.656,-0.155,-0.095,-0.232,-0.163,low,low,low,low,low,low,med,med high,med high,low,med,low
2022,2302775525,60,Northeast,New England,ME,"Swanville, ME",Swanville,"Swanville town, Waldo County, Maine","1,160",0.383,-0.755,0.237,-0.001,1.411,-0.719,-0.297,-1.658,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,low,high,low,low,low
2022,2302779480,60,Northeast,New England,ME,"Waldo, ME",Waldo,"Waldo town, Waldo County, Maine",965,-0.165,-0.719,-0.14,-1.138,0.99,-0.844,-0.959,-1.584,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,low,low,low
2022,2302900380,60,Northeast,New England,ME,"Addison, ME",Addison,"Addison town, Washington County, Maine","1,192",0.802,-0.901,1.456,1.227,1.515,-0.231,0.756,-2.383,1.037,1.22,-0.232,-0.163,low,low,high,high,med high,low,high,high,high,low,med high,low
2022,2302903670,60,Northeast,New England,ME,"Beals, ME",Beals,"Beals town, Washington County, Maine",513,-0.281,-0.93,-0.049,-0.325,1.09,0.011,-0.213,-2.318,1.862,6.744,-0.232,-0.163,low,low,high,high,low,low,low,low,high,med,low,low
2022,2302912175,60,Northeast,New England,ME,"Charlotte, ME",Charlotte,"Charlotte town, Washington County, Maine",409,0.732,-0.912,1.964,0.178, NA,0.437,0.098,-2.859,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med high,low,high,med,NA,med,med,low
2022,2302912455,60,Northeast,New England,ME,"Cherryfield, ME",Cherryfield,"Cherryfield town, Washington County, Maine",756,0.812,-0.673,0.464,0.846,1.585,-0.951,0.194,-2.307,-0.149,-0.042,-0.232,-0.163,low,low,low,low,med high,low,med,med high,high,low,med,low
2022,2302913750,60,Northeast,New England,ME,"Columbia, ME",Columbia,"Columbia town, Washington County, Maine",566,-0.148,-0.383,-0.727,0.111,1.25,0.772,-0.207,-2.412,0.045,0.14,-0.232,-0.163,low,low,med,med,low,low,low,med,high,med high,low,low
2022,2302913820,60,Northeast,New England,ME,"Columbia Falls, ME",Columbia Falls,"Columbia Falls town, Washington County, Maine",398,0.12,-0.334,1.126,0.124,1.507,0.457,0.424,-2.445,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,high,med,high,med,med,low
2022,2302915920,60,Northeast,New England,ME,"Cutler, ME",Cutler,"Cutler town, Washington County, Maine",517,-0.481,-0.41,0.337,0.3,0.964,-1.047,0.164,-2.672,0.537,1.949,-0.232,-0.163,low,low,med high,high,low,low,med,med,med high,low,med,low
2022,2302917355,60,Northeast,New England,ME,"Dennysville, ME",Dennysville,"Dennysville town, Washington County, Maine",191,0.09,-0.499,1.227,1.356, NA,-0.303,0.734,-2.777,-0.168,-0.115,-0.232,-0.163,low,low,low,low,med,low,high,high,NA,low,med high,low
2022,2302919870,60,Northeast,New England,ME,"East Central Washington, ME",East Central Washington,"East Central Washington UT, Washington County, Maine",604,0.101,-0.547,0.944,-0.134, NA,0.166,0.02, NA,0.099,0.359,-0.232,-0.163,low,low,med,med,med,low,med high,low,NA,med,med,NA
2022,2302920960,60,Northeast,New England,ME,"East Machias, ME",East Machias,"East Machias town, Washington County, Maine","1,364",0.269,-0.628,0.721,-0.542,1.16,-0.422,-0.376,-2.615,0.062,0.029,-0.232,-0.163,low,low,med,med,med,low,med high,low,high,low,low,low
2022,2302931530,60,Northeast,New England,ME,"Harrington, ME",Harrington,"Harrington town, Washington County, Maine",845,-0.236,-0.883,-0.49,0.181, NA,-0.803,0.224,-2.343,1.251,2.566,-0.232,-0.163,low,low,high,high,low,low,low,med,NA,low,med,low
2022,2302935905,60,Northeast,New England,ME,"Jonesboro, ME",Jonesboro,"Jonesboro town, Washington County, Maine",593,0.086,-0.519,0.157,0.374,1.511,-1.743,0.106,-2.548,-0.144,0.013,-0.232,-0.163,low,low,low,med,med,low,med,med,high,low,med,low
2022,2302936010,60,Northeast,New England,ME,"Jonesport, ME",Jonesport,"Jonesport town, Washington County, Maine","1,206",0.304,-0.832,0.624,0.684, NA,-0.844,0.255,-2.433,1.796,2.095,-0.232,-0.163,low,low,high,high,med,low,med high,med high,NA,low,med,low
2022,2302941610,60,Northeast,New England,ME,"Lubec, ME",Lubec,"Lubec town, Washington County, Maine","1,218",0.262,-0.8,0.039,0.686,1.52,0.43,1.103,-2.849,0.187,0.347,-0.232,-0.163,low,low,med,med,med,low,med,med high,high,med,high,low
2022,2302942100,60,Northeast,New England,ME,"Machiasport, ME",Machiasport,"Machiasport town, Washington County, Maine",924,-0.577,-0.526,-0.007,0.121,1.008,-0.36,0.329,-2.563,0.846,1.465,-0.232,-0.163,low,low,med high,high,low,low,low,med,high,low,med,low
2022,2302943640,60,Northeast,New England,ME,"Marshfield, ME",Marshfield,"Marshfield town, Washington County, Maine",487,-0.723,-0.651,0.174,0.067, NA,-0.164,0.341,-2.537,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,med,med,NA,low,med,low
2022,2302944760,60,Northeast,New England,ME,"Meddybemps, ME",Meddybemps,"Meddybemps town, Washington County, Maine",116,0.158,-1.063,0.082,3.397, NA,-0.836,2.667,-2.706,-0.168,-0.12,-0.232,-0.163,low,low,low,low,med,low,med,high,NA,low,high,low
2022,2302945600,60,Northeast,New England,ME,"Milbridge, ME",Milbridge,"Milbridge town, Washington County, Maine","1,369",0.11,-0.438,0.706,1.17,1.259,0.419,0.728,-2.228,1.696,1.783,-0.232,-0.163,low,low,high,high,med,low,med high,high,high,med,med high,low
2022,2302957090,60,Northeast,New England,ME,"Passamaquoddy Pleasant Point, ME",Passamaquoddy Pleasant Point,"Passamaquoddy Pleasant Point Reservation, Washington County, Maine",578,1.994,0.267,2.462,-0.274,1.428,-1.126,-0.867, NA,-0.167,-0.116,-0.232,-0.163,low,low,low,low,high,med,high,low,high,low,low,NA
2022,2302957780,60,Northeast,New England,ME,"Pembroke, ME",Pembroke,"Pembroke town, Washington County, Maine",915,0.314,-0.525,0.878,0.319,1.192,-0.787,0.375,-2.895,-0.132,-0.007,-0.232,-0.163,low,low,low,low,med,low,med high,med,high,low,med,low
2022,2302958165,60,Northeast,New England,ME,"Perry, ME",Perry,"Perry town, Washington County, Maine",746,-0.637,-0.855,-0.534,0.426,0.943,0.774,0.101,-2.869,0.097,0.31,-0.232,-0.163,low,low,med,med,low,low,low,med,med high,med high,med,low
2022,2302963275,60,Northeast,New England,ME,"Robbinston, ME",Robbinston,"Robbinston town, Washington County, Maine",626,-0.41,-0.858,0.256,0.817,0.571,1.724,0.509,-2.862,-0.123,0.041,-0.232,-0.163,low,low,low,med,low,low,med,med high,med high,high,med high,low
2022,2302963940,60,Northeast,New England,ME,"Roque Bluffs, ME",Roque Bluffs,"Roque Bluffs town, Washington County, Maine",367,-0.211,-0.501,-0.492,0.793,0.629,2.145,1.121,-2.401,-0.145,0.077,-0.232,-0.163,low,low,low,med,low,low,low,med high,med high,high,high,low
2022,2302974125,60,Northeast,New England,ME,"Steuben, ME",Steuben,"Steuben town, Washington County, Maine","1,248",-0.081,-0.564,-0.542,-0.278,1.632,-0.527,-0.363,-2.222,2.933,2.531,-0.232,-0.163,low,low,high,high,low,low,low,low,high,low,low,low
2022,2302985185,60,Northeast,New England,ME,"Whiting, ME",Whiting,"Whiting town, Washington County, Maine",528,-0.99,-0.823,-1.004,0.4,0.855,-0.12,0.605,-2.609,-0.125,0.149,-0.232,-0.163,low,low,low,med,low,low,low,med,med high,low,med high,low
2022,2303101605,60,Northeast,New England,ME,"Arundel, ME",Arundel,"Arundel town, York County, Maine","4,316",-0.247,-0.504,-0.288,-0.739,0.471,0.251,-0.597,-0.375,0.048,-0.084,-0.232,-0.163,low,low,med,low,low,low,low,low,med,med,low,low
2022,2303109410,60,Northeast,New England,ME,"Buxton, ME",Buxton,"Buxton town, York County, Maine","8,408",-0.682,-0.78,-0.768,-0.956,0.559,-0.263,-0.581,-0.372,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,low,low,low
2022,2303114485,60,Northeast,New England,ME,"Cornish, ME",Cornish,"Cornish town, York County, Maine","1,881",-0.238,-0.827,-0.555,-0.582,0.696,-0.924,-0.492,-0.642,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,low,low,low
2022,2303116725,60,Northeast,New England,ME,"Dayton, ME",Dayton,"Dayton town, York County, Maine","2,227",-0.898,-0.811,-0.766,-0.86,0.339,-0.162,-0.331,-0.392,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med,low,low,low
2022,2303122955,60,Northeast,New England,ME,"Eliot, ME",Eliot,"Eliot town, York County, Maine","6,848",-0.941,-0.453,-0.819,-0.566,0.011,0.557,0.102,-0.363,0.755,-0.01,-0.122,-0.126,low,low,med high,low,low,low,low,low,med,med high,med,low
2022,2303133665,60,Northeast,New England,ME,"Hollis, ME",Hollis,"Hollis town, York County, Maine","4,766",-0.706,-0.638,-0.944,-0.701,0.813,0.034,-0.866,-0.444,0.045,-0.089,-0.232,-0.163,low,low,med,low,low,low,low,low,med high,med,low,low
2022,2303137270,60,Northeast,New England,ME,"Kittery/Kittery Point, ME",Kittery,"Kittery town, York County, Maine","10,103",-0.642,-0.427,-0.346,0.182,0.182,0.069,0.284,-0.294,2.134,0.115,-0.092,-0.131,low,low,high,med,low,low,low,med,med,med,med,low
2022,2303138425,60,Northeast,New England,ME,"Lebanon, ME",Lebanon,"Lebanon town, York County, Maine","6,499",-0.394,-0.975,-0.551,-1.288,0.801,0.052,-1.119,-0.7,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,med,low,low
2022,2303139405,60,Northeast,New England,ME,"Limington, ME",Limington,"Limington town, York County, Maine","3,920",-0.778,-0.865,-0.695,-0.147,0.886,-0.584,-0.059,-0.533,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,low,low,low
2022,2303141750,60,Northeast,New England,ME,"Lyman, ME",Lyman,"Lyman town, York County, Maine","4,540",-0.19,-0.882,-0.537,0.109,0.607,0.085,0.514,-0.47,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,med high,med,med high,low
2022,2303154980,60,Northeast,New England,ME,"Ogunquit, ME",Ogunquit,"Ogunquit town, York County, Maine","1,257",-1.07,-1.041,-0.684,1.915,-0.171,0.321,1.81,-0.073,0.139,0.523,0.255,1.027,med,high,med,med high,low,low,low,high,low,med,high,low
2022,2303170030,60,Northeast,New England,ME,"South Berwick, ME",South Berwick,"South Berwick town, York County, Maine","7,521",-0.809,-0.719,-0.573,-0.777,0.235,-0.234,-0.494,-0.402,-0.168,-0.12,-0.121,-0.144,low,low,low,low,low,low,low,low,med,low,low,low
2022,2303180530,60,Northeast,New England,ME,"Waterboro, ME",Waterboro,"Waterboro town, York County, Maine","7,979",-0.208,-0.724,-0.204,-1.065,0.614,-0.766,-0.937,-0.565,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med high,low,low,low
2022,2303181475,60,Northeast,New England,ME,"Wells, ME",Wells,"Wells town, York County, Maine","11,365",-0.367,-0.442,-0.009,0.023,0.787,-0.138,0.42,-0.401,0.14,-0.087,0.388,-0.032,med,low,med,low,low,low,low,med,med high,low,med,low
2022,2400990016,60,Northeast,Mid-Atlantic,MD,"Solomons Island/Solomons/Lusby, MD",Solomons Island,"District 1, Solomons Island; Calvert County; Maryland","29,483",-0.45,-0.608,-0.633,-0.58,-0.307,-0.665,-0.418,0.225,,,5.793,0.421,high,med,NA,NA,low,low,low,low,low,low,low,med
2022,2401790216,60,Northeast,Mid-Atlantic,MD,"Nanjemoy, MD",Nanjemoy,"District 3, Nanjemoy; Charles County; Maryland","2,793",0.226,-0.539,0.985,0.04,0.057,0.103,-0.303, NA,,,-0.232,-0.163,low,low,NA,NA,med,low,med high,med,med,med,low,NA
2022,2401790400,60,Northeast,Mid-Atlantic,MD,"Thompkinsville, MD",Thompkinsville,"District 5, Thompkinsville; Charles County; Maryland","4,521",-0.668,-0.59,-0.813,-0.204,-0.425,0.166,-0.519, NA,,,-0.075,-0.078,low,low,NA,NA,low,low,low,low,low,med,low,NA
2022,2401790584,60,Northeast,Mid-Atlantic,MD,"Pomonkey, MD",Pomonkey,"District 7, Pomonkey; Charles County; Maryland","15,328",-0.345,-0.306,-0.585,-0.777,-0.171,-0.333,-0.585, NA,,,-0.232,-0.163,low,low,NA,NA,low,low,low,low,low,low,low,NA
2022,2401790860,60,Northeast,Mid-Atlantic,MD,"Marbury, MD",Marbury,"District 10, Marbury; Charles County; Maryland","4,748",-0.268,-0.688,-0.209,-0.582,-0.696,-0.031,-0.149, NA,,,-0.232,-0.163,low,low,NA,NA,low,low,low,low,low,low,low,NA
2022,2401990496,60,Northeast,Mid-Atlantic,MD,"Hoopers Island, MD",Hoopers Island,"District 6, Hoopers Island; Dorchester County; Maryland",442,-0.535,-0.375,-0.867,0.714, NA,0.594,0.78, NA,,,-0.232,-0.163,low,low,NA,NA,low,low,low,med high,NA,med high,med high,NA
2022,2401991412,60,Northeast,Mid-Atlantic,MD,"Madison, MD",Madison,"District 16, Madison; Dorchester County; Maryland",458,0.008,-1.015,0.713,0.758,-0.14, NA,0.868, NA,,,-0.049,0.801,low,med high,NA,NA,med,low,med high,med high,low,NA,med high,NA
2022,2403390432,60,Northeast,Mid-Atlantic,MD,"Piscataway, MD",Piscataway,"District 5, Piscataway; Prince George's County; Maryland","42,583",-0.328,0.12,-0.522,-0.651,-2.059,-0.299,-0.04, NA,,,-0.232,-0.163,low,low,NA,NA,low,med,low,low,low,low,low,NA
2022,2403590436,60,Northeast,Mid-Atlantic,MD,"Queenstown/Grasonville, MD",Queenstown,"District 5, Queenstown; Queen Anne's County; Maryland","8,923",-0.447,-0.388,-0.214,-0.311,-0.503,-0.727,-0.079,-0.106,,,-0.232,-0.163,low,low,NA,NA,low,low,low,low,low,low,low,low
2022,2403790072,60,Northeast,Mid-Atlantic,MD,"St. Inigoes, MD",St. Inigoes,"District 1, St. Inigoes; St. Mary's County; Maryland","7,233",-0.108,-0.729,0.05,0.428,0.1,-0.483,0.736, NA,,,1.248,0.262,high,med,NA,NA,low,low,med,med,med,low,med high,NA
2022,2403790164,60,Northeast,Mid-Atlantic,MD,"Valley Lee, MD",Valley Lee,"District 2, Valley Lee; St. Mary's County; Maryland","6,549",-0.829,-0.738,-0.649,-0.272,-0.297,-0.613,-0.133, NA,,,0.562,0.103,med high,med,NA,NA,low,low,low,low,low,low,low,NA
2022,2403790256,60,Northeast,Mid-Atlantic,MD,"Leonardtown, MD",Leonardtown,"District 3, Leonardtown; St. Mary's County; Maryland","19,174",-0.39,-0.295,-0.485,-0.746,-0.772,-0.325,-0.661,-1.016,,,-0.13,-0.152,low,low,NA,NA,low,low,low,low,low,low,low,low
2022,2403790624,60,Northeast,Mid-Atlantic,MD,"Milestown, MD",Milestown,"District 7, Milestown; St. Mary's County; Maryland","3,062",0.028,-0.762,-0.756,0.826,-0.006,-0.273,1.109,-0.815,,,0.399,0.288,med,med,NA,NA,med,low,low,med high,low,low,high,low
2022,2403790808,60,Northeast,Mid-Atlantic,MD,"St. George Island, MD",St. George Island,"District 9, St. George Island; St. Mary's County; Maryland",208,-1.336,-0.426, NA,-2.375, NA, NA,-2.111, NA,,,-0.232,-0.163,low,low,NA,NA,low,low,NA,low,NA,NA,low,NA
2022,2403990260,60,Northeast,Mid-Atlantic,MD,"Brinkleys, MD",Brinkleys,"District 3, Brinkleys; Somerset County; Maryland","1,774",-0.742,-0.539,-0.542,-0.089,-0.034,-0.126,0.189, NA,,,-0.162,-0.068,low,low,NA,NA,low,low,low,low,low,low,med,NA
2022,2404190448,60,Northeast,Mid-Atlantic,MD,"Bay Hundred/Tilghman Island, MD",Bay Hundred,"District 5, Bay Hundred; Talbot County; Maryland","1,953",-0.173,-0.612,-0.444,0.169,0.052,2.18,0.542, NA,,,-0.144,-0.054,low,low,NA,NA,low,low,low,med,med,high,med high,NA
2022,2404590180,60,Northeast,Mid-Atlantic,MD,"Quantico, MD",Quantico,"District 2, Quantico; Wicomico County; Maryland","2,550",0.57,-0.433,-0.197,0.578,0.435,0.081,0.427,-1.28,,,-0.218,-0.15,low,low,NA,NA,med high,low,low,med high,med,med,med,low
2022,2404590548,60,Northeast,Mid-Atlantic,MD,"Dennis, MD",Dennis,"District 6, Dennis; Wicomico County; Maryland",696,0.085,-0.949,-0.928,-0.833, NA,0.898,-0.095, NA,,,-0.232,-0.163,low,low,NA,NA,med,low,low,low,NA,med high,low,NA
2022,2500103690,60,Northeast,New England,MA,"Barnstable Town, MA",Barnstable Town,"Barnstable Town city, Barnstable County, Massachusetts","48,922",-0.435,0.178,-0.345,-0.429,-0.285, NA,0.01,-0.084,1.586,-0.048,4.204,0.094,high,med,high,low,low,med,low,low,low,NA,med,low
2022,2500119295,60,Northeast,New England,MA,"Eastham/North Eastham, MA",Eastham,"Eastham town, Barnstable County, Massachusetts","5,724",-0.492,-0.672,-0.383,0.717,-0.07,1.613,1.105,-0.21,0.513,-0.018,0.043,-0.046,med,low,med high,low,low,low,low,med high,low,high,high,low
2022,2500139100,60,Northeast,New England,MA,"Mashpee, MA",Mashpee,"Mashpee town, Barnstable County, Massachusetts","15,144",-0.707,-0.58,-0.613,0.281,-0.074,0.459,0.602,-0.06,-0.166,-0.119,-0.081,-0.149,low,low,low,low,low,low,low,med,low,med,med high,low
2022,2500151440,60,Northeast,New England,MA,"Orleans, MA",Orleans,"Orleans town, Barnstable County, Massachusetts","6,322",-0.719,-0.574,-0.268,1.055,-0.168,1.127,1.417,-0.209,0.9,0.061,1.142,0.471,high,med,med high,med,low,low,low,high,low,high,high,low
2022,2500159735,60,Northeast,New England,MA,"Sandwich/East Sandwich/Forestdale, MA",Sandwich,"Sandwich town, Barnstable County, Massachusetts","20,419",-0.786,-0.73,-0.581,-0.304,-0.358,0.305,0.321,-0.176,1.33,-0.009,3.28,0.116,high,med,high,low,low,low,low,low,low,med,med,low
2022,2500170605,60,Northeast,New England,MA,"Truro, MA",Truro,"Truro town, Barnstable County, Massachusetts","1,627",-0.889,-0.979,-0.547,0.881, NA,-0.647,1.503,-0.1,0.374,0.231,0.888,1.779,med high,high,med,med,low,low,low,med high,NA,low,high,low
2022,2500174385,60,Northeast,New England,MA,"Wellfleet, MA",Wellfleet,"Wellfleet town, Barnstable County, Massachusetts","4,352",-0.998,-0.517,-0.862,0.273,-0.1,1.81,0.827,-0.303,1.298,0.445,-0.178,-0.133,low,low,high,med,low,low,low,med,low,high,med high,low
2022,2500182525,60,Northeast,New England,MA,"Yarmouth/South Yarmouth/West Yarmouth/Yarmouth Port, MA",Yarmouth,"Yarmouth town, Barnstable County, Massachusetts","25,017",-0.497,-0.213,-0.279,0.478,0.069,0.714,0.873,-0.193,0.326,-0.087,1.305,-0.05,high,low,med,low,low,low,low,med,med,med high,med high,low
2022,2500500520,60,Northeast,New England,MA,"Acushnet, MA",Acushnet,"Acushnet town, Bristol County, Massachusetts","10,560",-0.488,-0.562,-0.342,-0.371,0.209,0.064,0.001,0.31,0.268,-0.09,-0.232,-0.163,low,low,med,low,low,low,low,low,med,med,med,med
2022,2500505280,60,Northeast,New England,MA,"Berkley, MA",Berkley,"Berkley town, Bristol County, Massachusetts","6,768",-0.398,-0.785,-0.948,-0.894, NA,0.332,-0.701,0.297,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,NA,med,low,med
2022,2500516425,60,Northeast,New England,MA,"Dartmouth, MA",Dartmouth,"Dartmouth town, Bristol County, Massachusetts","32,366",-0.319,-0.339,-0.358,-0.026,0.02,0.152,0.136,0.419,0.108,-0.111,0.21,-0.129,med,low,med,low,low,low,low,low,med,med,med,med
2022,2500516950,60,Northeast,New England,MA,"Dighton, MA",Dighton,"Dighton town, Bristol County, Massachusetts","8,083",-0.623,-0.849,-0.532,-0.911,-0.306,0.954,-0.566,0.267,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med high,low,med
2022,2500520100,60,Northeast,New England,MA,"Easton, MA",Easton,"Easton town, Bristol County, Massachusetts","25,021",-0.565,-0.359,-0.329,-0.465,-0.551,-0.459,-0.176,0.519,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med high
2022,2500522130,60,Northeast,New England,MA,"Fairhaven, MA",Fairhaven,"Fairhaven town, Bristol County, Massachusetts","15,899",-0.461,-0.473,-0.277,-0.031,0.433,0.155,0.203,0.435,1.897,0.095,1.295,0.062,high,med,high,med,low,low,low,low,med,med,med,med
2022,2500525240,60,Northeast,New England,MA,"Freetown, MA",Freetown,"Freetown town, Bristol County, Massachusetts","9,199",-0.499,-0.764,-0.603,-0.87,-0.433,0.399,-0.468,0.336,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,med
2022,2500538225,60,Northeast,New England,MA,"Mansfield, MA",Mansfield,"Mansfield town, Bristol County, Massachusetts","23,831",-0.553,-0.453,-0.56,-0.711,-0.413,-0.558,-0.666,0.525,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med high
2022,2500546598,60,Northeast,New England,MA,"North Attleborough, MA",North Attleborough,"North Attleborough Town city, Bristol County, Massachusetts","30,750",-0.313,-0.392,-0.521,-0.954,0.107, NA,-0.733, NA,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,med,NA,low,NA
2022,2500549970,60,Northeast,New England,MA,"Norton, MA",Norton,"Norton town, Bristol County, Massachusetts","19,177",-0.529,-0.585,-0.48,-0.457,-0.426,-0.13,-0.297,0.387,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med
2022,2500556060,60,Northeast,New England,MA,"Raynham, MA",Raynham,"Raynham town, Bristol County, Massachusetts","15,124",-0.115,-0.302,-0.123,-0.534,-0.205,0.346,-0.222,0.476,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,med
2022,2500556375,60,Northeast,New England,MA,"Rehoboth, MA",Rehoboth,"Rehoboth town, Bristol County, Massachusetts","12,614",-0.534,-0.628,-0.644,-0.671,-0.23,-0.092,-0.216,0.372,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med
2022,2500560645,60,Northeast,New England,MA,"Seekonk, MA",Seekonk,"Seekonk town, Bristol County, Massachusetts","15,475",-0.416,-0.564,-0.576,-0.624,-0.346,-0.041,-0.41,0.442,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med
2022,2500568750,60,Northeast,New England,MA,"Swansea, MA",Swansea,"Swansea town, Bristol County, Massachusetts","17,158",-0.231,-0.313,-0.708,-0.192,0.058,0.352,0.228,0.361,-0.164,-0.119,-0.052,-0.14,low,low,low,low,low,low,low,low,med,med,med,med
2022,2500577570,60,Northeast,New England,MA,"Westport, MA",Westport,"Westport town, Bristol County, Massachusetts","16,330",-0.444,-0.541,-0.302,-0.21,0.193,0.161,0.083,0.307,1.526,0.019,2.499,0.221,high,med,high,med,low,low,low,low,med,med,med,med
2022,2500701585,60,Northeast,New England,MA,"Aquinnah, MA",Aquinnah,"Aquinnah town, Dukes County, Massachusetts",708,-1.02,-0.855,-0.978,0.505,-0.846,1.182,0.805,2.775,-0.168,-0.12,-0.147,0.025,low,med,low,low,low,low,low,med high,low,high,med high,high
2022,2500713800,60,Northeast,New England,MA,"Chilmark, MA",Chilmark,"Chilmark town, Dukes County, Massachusetts","1,561",-0.178,-0.797,-0.968,0.336,-1.018,0.695,1.386,2.433,1.083,0.876,-0.002,0.047,low,med,high,med high,low,low,low,med,low,med high,high,high
2022,2500721150,60,Northeast,New England,MA,"Edgartown, MA",Edgartown,"Edgartown town, Dukes County, Massachusetts","5,159",-0.443,-0.209,-0.603,0.018,-1.09,3.101,0.18,0.594,0.426,0.027,0.784,0.29,med high,med,med,med,low,low,low,med,low,high,med,med high
2022,2500726325,60,Northeast,New England,MA,"Gosnold, MA",Gosnold,"Gosnold town, Dukes County, Massachusetts",38,1.478,-1.162, NA,-0.802, NA,0.694,-0.523,1.373,-0.164,0.219,-0.232,-0.163,low,low,low,med,high,low,NA,low,NA,med high,low,high
2022,2500750390,60,Northeast,New England,MA,"Oak Bluffs, MA",Oak Bluffs,"Oak Bluffs town, Dukes County, Massachusetts","5,327",-0.019,-0.197,-0.856,-0.053,-0.168,1.611,0.228,0.601,-0.13,-0.101,1.1,0.288,high,med,low,low,low,low,low,low,low,high,med,med high
2022,2500769940,60,Northeast,New England,MA,"Tisbury/Vineyard Haven, MA",Tisbury,"Tisbury town, Dukes County, Massachusetts","4,809",-0.124,0.504,-0.113,-0.254,-0.397,2.134,0.312,0.836,0.558,0.022,0.832,0.431,med high,med,med high,med,low,med high,low,low,low,high,med,med high
2022,2500778235,60,Northeast,New England,MA,"West Tisbury, MA",West Tisbury,"West Tisbury town, Dukes County, Massachusetts","2,941",-0.98,-0.384,-0.838,0.075,-1.129,2.528,0.359,0.721,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,med,low,high,med,med high
2022,2500905595,60,Northeast,New England,MA,"Beverly, MA",Beverly,"Beverly city, Essex County, Massachusetts","42,414",-0.432,-0.102,0.034,-0.63,-0.295,0.04,-0.528,0.625,0.642,-0.081,-0.232,-0.163,low,low,med high,low,low,low,med,low,low,med,low,med high
2022,2500907420,60,Northeast,New England,MA,"Boxford, MA",Boxford,"Boxford town, Essex County, Massachusetts","8,168",-0.907,-0.837,-0.858,-0.324,-1.407,-0.466,-0.114,0.65,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med high
2022,2500925625,60,Northeast,New England,MA,"Georgetown, MA",Georgetown,"Georgetown town, Essex County, Massachusetts","8,455",-0.994,-0.56,-0.702,-0.629,-0.685,-0.681,-0.356,0.594,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med high
2022,2500927620,60,Northeast,New England,MA,"Groveland, MA",Groveland,"Groveland town, Essex County, Massachusetts","6,742",-0.649,-0.329,-0.796,-0.976,-0.548,-0.498,-0.251,0.557,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,low,low,med high
2022,2500927900,60,Northeast,New England,MA,"Hamilton, MA",Hamilton,"Hamilton town, Essex County, Massachusetts","7,586",-0.978,-0.648,-0.449,-0.341,-0.825,0.145,-0.406,0.693,-0.168,-0.12,-0.232,-0.163,low,low,low,low,low,low,low,low,low,med,low,med high
