Time,Var,Value
2001.1086,Tbot_ref,9.6052
2001.2097,Tbot_ref,9.6052
2001.3911,Tbot_ref,9.6052
2001.7137,Tbot_ref,9.6052
2001.8392,Tbot_ref,9.6052
2002.1371,Tbot_ref,9.6052
2002.2077,Tbot_ref,9.6052
2002.4001,Tbot_ref,9.6052
2002.7152,Tbot_ref,9.6052
2003.7224,Tbot_ref,9.6052
2004.1371,Tbot_ref,9.6052
2004.2169,Tbot_ref,9.6052
2004.4089,Tbot_ref,9.6052
2004.6385,Tbot_ref,9.6052
2004.7301,Tbot_ref,9.6052
2004.8499,Tbot_ref,9.6052
2005.1257,Tbot_ref,9.6052
2005.2124,Tbot_ref,9.6052
2005.4037,Tbot_ref,9.6052
2005.7262,Tbot_ref,9.6052
2005.8594,Tbot_ref,9.6052
2006.1323,Tbot_ref,9.6052
2006.208,Tbot_ref,9.6052
2006.4241,Tbot_ref,9.6052
2006.6332,Tbot_ref,9.6052
2006.7135,Tbot_ref,9.6052
2007.1357,Tbot_ref,9.6052
2007.2181,Tbot_ref,9.6052
2007.7358,Tbot_ref,9.6052
1978.5001,Tbot_ref,9.6052
1979.503,Tbot_ref,9.6052
1979.7804,Tbot_ref,9.6052
1980.189,Tbot_ref,9.6052
1980.7626,Tbot_ref,9.6052
1980.916,Tbot_ref,9.6052
1982.2111,Tbot_ref,9.6052
1983.4222,Tbot_ref,9.6052
1984.3733,Tbot_ref,9.6052
1985.383,Tbot_ref,9.6052
1992.2073,Tbot_ref,9.6052
1992.7295,Tbot_ref,9.6052
1993.1256,Tbot_ref,9.6052
1993.2307,Tbot_ref,9.6052
1994.7224,Tbot_ref,9.6052
1995.2312,Tbot_ref,9.6052
1995.7155,Tbot_ref,9.6052
1996.1286,Tbot_ref,9.6052
1996.243,Tbot_ref,9.6052
1996.7228,Tbot_ref,9.6052
1997.1199,Tbot_ref,9.6052
1997.2037,Tbot_ref,9.6052
1997.5716,Tbot_ref,9.6052
1997.7264,Tbot_ref,9.6052
1998.1282,Tbot_ref,9.6052
1998.1962,Tbot_ref,9.6052
1998.4121,Tbot_ref,9.6052
1998.7509,Tbot_ref,9.6052
1999.1095,Tbot_ref,9.6052
1999.2146,Tbot_ref,9.6052
1999.7563,Tbot_ref,9.6052
1977.8146,Tbot_ref,9.6052
1978.334,Tbot_ref,9.6052
1978.6329,Tbot_ref,9.6052
1979.6316,Tbot_ref,9.6052
2000.4048,Tbot_ref,9.6052
2002.8372,Tbot_ref,9.6052
2003.1446,Tbot_ref,9.6052
2003.2187,Tbot_ref,9.6052
2007.4003,Tbot_ref,9.6052
2007.8443,Tbot_ref,9.6052
2008.6285,Tbot_ref,9.6052
2008.837,Tbot_ref,9.6052
2009.087,Tbot_ref,9.6052
2009.4135,Tbot_ref,9.6052
2009.6366,Tbot_ref,9.6052
2009.8514,Tbot_ref,9.6052
2010.4094,Tbot_ref,9.6052
2010.8662,Tbot_ref,9.6052
2011.0962,Tbot_ref,9.6052
2011.4345,Tbot_ref,9.6052
2011.8526,Tbot_ref,9.6052
2012.1299,Tbot_ref,9.6052
1978.1536,Tbot_ref,9.6052
1979.1707,Tbot_ref,9.6052
1979.3633,Tbot_ref,9.6052
1980.4181,Tbot_ref,9.6052
1983.9024,Tbot_ref,9.6052
1984.0909,Tbot_ref,9.6052
1984.8598,Tbot_ref,9.6052
1985.0874,Tbot_ref,9.6052
1985.2882,Tbot_ref,9.6052
1985.6836,Tbot_ref,9.6052
1985.8734,Tbot_ref,9.6052
1986.0493,Tbot_ref,9.6052
1986.3722,Tbot_ref,9.6052
1986.6788,Tbot_ref,9.6052
1986.8635,Tbot_ref,9.6052
1987.0485,Tbot_ref,9.6052
1987.366,Tbot_ref,9.6052
1987.652,Tbot_ref,9.6052
1987.8685,Tbot_ref,9.6052
1991.2103,Tbot_ref,9.6052
1991.7212,Tbot_ref,9.6052
1992.4726,Tbot_ref,9.6052
1993.7187,Tbot_ref,9.6052
1994.1081,Tbot_ref,9.6052
1994.197,Tbot_ref,9.6052
1994.5911,Tbot_ref,9.6052
1998.8518,Tbot_ref,9.6052
1980.3139,Tbot_ref,9.6052
1980.5614,Tbot_ref,9.6052
2013.4638,Tbot_ref,9.6052
2014.2244,Tbot_ref,9.6052
2015.7871,Tbot_ref,9.6052
2016.4081,Tbot_ref,9.6052
2017.3855,Tbot_ref,9.6052
2017.8493,Tbot_ref,9.6052
2018.6537,Tbot_ref,9.6052
2019.6328,Tbot_ref,9.6052
2019.8029,Tbot_ref,9.6052
2008.712,Tbot_ref,9.6052
2009.2144,Tbot_ref,9.6052
2009.7387,Tbot_ref,9.6052
2010.2022,Tbot_ref,9.6052
2010.7364,Tbot_ref,9.6052
2011.2115,Tbot_ref,9.6052
2011.7299,Tbot_ref,9.6052
2012.2119,Tbot_ref,9.6052
2012.4266,Tbot_ref,9.6052
2012.6129,Tbot_ref,9.6052
2012.7318,Tbot_ref,9.6052
2013.2343,Tbot_ref,9.6052
2013.7226,Tbot_ref,9.6052
2014.7335,Tbot_ref,9.6052
2015.2339,Tbot_ref,9.6052
2015.3901,Tbot_ref,9.6052
2015.7076,Tbot_ref,9.6052
2016.3114,Tbot_ref,9.6052
2016.7266,Tbot_ref,9.6052
2017.2345,Tbot_ref,9.6052
2018.257,Tbot_ref,9.6052
2018.7038,Tbot_ref,9.6052
2019.2273,Tbot_ref,9.6052
2019.7206,Tbot_ref,9.6052
1981.2383,Tbot_ref,9.6052
2002.6294,Tbot_ref,9.6052
2012.8595,Tbot_ref,9.6052
2013.1293,Tbot_ref,9.6052
2014.8723,Tbot_ref,9.6052
2016.6163,Tbot_ref,9.6052
2018.8558,Tbot_ref,9.6052
1977.6453,Tbot_ref,9.6052
